Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PÃO DOCE,1.96,3.89,3.46,0.0,3.84,0.0,0.0,0.0,0.06999999999999984,7.03,0.0,2.5999999999999996,4.92,0.0,0.0,0.0,3.72
 PÃO DE FORMA,7.57,10.809999999999999,8.69,0.0,2.69,2.25,0.0,0.0,0.0,6.74,0.0,6.12,0.0,0.0,0.0,0.0,5.58
 BOLO,4.01,6.41,-3.81,0.9,-1.15,3.5999999999999996,9.080000000000002,3.8899999999999997,2.81,8.98,3.65,8.43,2.24,0.62,2.8600000000000003,4.35,1.81
 PÃO DE QUEIJO,0.0,0.0,7.53,0.0,0.0,2.83,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,6.140000000000001
 ÓLEOS E GORDURAS,-8.01,-6.99,-12.5,-10.620000000000001,-7.57,-10.73,-11.749999999999998,-4.55,-9.809999999999999,-1.7200000000000002,-13.920000000000002,-11.72,-3.7,-11.620000000000001,-9.09,-4.86,-8.440000000000001
 ÓLEO DE SOJA,-18.529999999999998,-11.08,-16.240000000000002,-21.869999999999997,-13.5,-14.669999999999998,-18.35,-11.21,-16.61,-5.2,-17.58,-14.53,-7.609999999999999,-13.75,-12.08,-11.07,-14.239999999999998
 AZEITE DE OLIVA,-1.23,0.0,0.0,0.0,0.21999999999999997,-0.5200000000000002,-1.44,0.0,-0.8900000000000001,-0.13000000000000003,0.0,-1.52,1.27,3.83,0.0,0.0,-0.3999999999999999
 MARGARINA,7.25,5.4,4.0,7.619999999999999,4.03,0.0,-1.6799999999999997,7.45,3.34,8.27,6.8500000000000005,0.0,5.57,0.0,0.6000000000000001,6.120000000000001,5.0600000000000005
 BEBIDAS E INFUSÕES,0.44,2.31,1.3199999999999998,2.4299999999999997,3.29,2.31,-8.97,1.9600000000000002,2.02,1.33,1.3,2.62,2.09,3.74,0.08999999999999997,1.1300000000000001,1.23
 SUCO DE FRUTAS,1.21,5.029999999999999,-2.87,4.95,3.74,4.86,0.0,3.24,0.0,2.39,4.510000000000001,6.890000000000001,4.06,0.0,0.0,0.0,2.76
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,4.53,5.79,3.52,0.0,0.0,0.0,0.0,0.97,0.9599999999999997,0.0,3.82
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,-21.9,0.0,0.0,0.0,0.0,0.0,0.0,15.07,-4.03,0.0,-20.61
 CAFÉ MOÍDO,-3.71,-0.7700000000000002,-1.92,-1.1400000000000001,0.5899999999999999,-1.33,1.03,-0.87,0.32999999999999996,-2.7000000000000006,-2.22,-0.8,-1.7,1.46,-1.36,-4.03,-0.9299999999999999
 CAFÉ SOLÚVEL,0.0,1.8299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8299999999999998
 REFRIGERANTE E ÁGUA MINERAL,-0.23999999999999994,4.44,2.3899999999999997,3.91,5.27,1.04,1.48,3.14,1.74,3.37,1.75,2.91,3.3899999999999997,2.9699999999999998,4.32,2.44,3.49
 CERVEJA,4.4799999999999995,-0.68,3.8200000000000003,2.13,4.83,5.66,2.3600000000000003,6.33,5.22,2.05,2.83,5.26,3.8699999999999997,0.0,0.94,4.47,3.49
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,-0.4500000000000002,0.0,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999999999999
 VINHO,4.0600000000000005,5.54,0.0,0.0,-2.73,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,1.1400000000000001
 SUCO EM PÓ,0.0,7.659999999999999,6.46,0.0,4.27,0.0,0.0,0.0,0.0,1.69,0.0,0.0,4.050000000000001,6.01,0.0,0.0,4.720000000000001
 CHÁ MATE (ERVA MATE),0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,4.199999999999999,0.0,0.0,0.0,1.4100000000000001
 ENLATADOS E CONSERVAS,5.0,5.23,3.54,3.9000000000000004,0.59,2.84,4.23,2.88,2.64,2.1599999999999997,2.61,6.0,3.82,2.74,-1.9100000000000001,6.79,2.63
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77
 PALMITO EM CONSERVA,0.0,0.0,-3.07,0.0,-0.18000000000000005,-2.81,0.0,0.0,0.0,5.11,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.07999999999999999
 PEPINO EM CONSERVA,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67
 SARDINHA EM CONSERVA,6.92,7.450000000000001,2.75,2.24,2.51,6.63,1.67,0.84,-0.9899999999999998,-0.7600000000000002,0.0,8.790000000000001,0.20000000000000018,2.5799999999999996,-2.95,3.1399999999999997,2.7700000000000005
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,7.17,0.0,0.0,0.0,5.7
 AZEITONA,3.3899999999999997,1.33,1.63,1.69,-0.8700000000000001,-1.6100000000000003,0.0,3.4600000000000004,-1.2200000000000002,-3.9300000000000006,2.75,2.26,2.21,2.5500000000000003,0.0,0.0,0.25999999999999995
 MILHO-VERDE EM CONSERVA,5.65,7.4799999999999995,8.629999999999999,11.33,3.86,0.0,1.31,6.91,10.57,9.719999999999999,6.360000000000001,6.43,6.23,3.31,6.08,15.95,6.87
 ATUM EM CONSERVA,3.76,2.02,0.0,2.7199999999999998,-1.13,4.48,0.0,0.0,1.01,0.17000000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.63
 SAL E CONDIMENTOS,0.14,6.3100000000000005,-0.47,1.51,2.44,2.24,4.4,2.52,-0.17999999999999983,3.11,0.94,2.62,1.1600000000000001,3.79,1.0499999999999998,-1.19,2.08
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
 ATOMATADO,5.970000000000001,5.09,7.24,3.21,4.23,2.24,5.869999999999999,2.38,0.3400000000000001,2.8699999999999997,1.8199999999999998,4.84,5.079999999999999,0.27999999999999997,-0.8600000000000001,5.54,4.210000000000001
 ALHO,-5.58,0.0,-13.41,-1.9299999999999997,-2.4,-1.3599999999999999,-1.1300000000000003,-1.55,-5.24,-4.14,-4.970000000000001,-2.9499999999999997,-6.07,2.87,-0.9499999999999993,-10.520000000000001,-4.67
 SAL,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3899999999999997,7.17,6.9,2.25,4.3
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42
 FERMENTO,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.43999999999999995
 MAIONESE,7.379999999999999,11.85,4.82,1.32,5.26,8.58,15.59,9.19,0.0,6.28,0.0,9.37,5.52,6.94,0.0,0.0,6.8500000000000005
 VINAGRE,0.0,2.6199999999999997,0.0,1.1099999999999999,2.1799999999999997,1.35,4.62,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.4900000000000002,-0.22999999999999998,2.3200000000000003
 CALDO CONCENTRADO,0.0,3.52,0.0,1.73,0.0,0.0,0.0,7.220000000000001,2.22,0.0,6.84,8.030000000000001,0.0,0.0,0.0,0.0,4.16
 TEMPERO MISTO,0.0,7.21,5.17,4.02,4.25,5.63,5.88,6.52,11.23,12.49,7.489999999999999,9.54,9.63,5.92,5.970000000000001,1.5700000000000003,6.15
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.71,2.26,2.8,3.18,2.23,2.5,1.75,1.22,1.44,1.4,3.84,2.37,1.52,3.05,2.62,1.42,2.1799999999999997
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.71,2.26,2.8,3.18,2.23,2.5,1.75,1.22,1.44,1.4,3.84,2.37,1.52,3.05,2.62,1.42,2.1799999999999997
 REFEIÇÃO,0.75,2.16,1.56,2.2199999999999998,1.8800000000000001,2.78,1.4100000000000001,1.01,1.48,1.6199999999999999,2.27,0.73,0.6499999999999999,3.71,2.4899999999999998,0.99,1.71
 LANCHE,3.52,2.37,5.109999999999999,5.49,2.54,1.99,2.33,1.21,1.07,0.8000000000000002,5.68,6.21,3.13,2.43,2.0,1.22,2.92
 REFRIGERANTE E ÁGUA MINERAL,0.63,-2.44,1.5499999999999998,0.2100000000000002,3.6199999999999997,2.29,0.8899999999999999,1.81,2.6100000000000003,1.38,1.33,2.4,3.13,0.8799999999999999,3.31,-0.06999999999999984,1.8
 CAFEZINHO,0.0,8.64,0.0,0.0,1.7599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
 CERVEJA,3.5200000000000005,3.07,3.7800000000000002,3.85,4.9399999999999995,1.56,2.87,2.2399999999999998,1.7600000000000002,0.9,3.86,-1.46,0.21999999999999997,1.48,4.18,6.120000000000001,3.2199999999999998
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,0.64,0.0,6.04,0.0,1.2400000000000002
 VINHO,7.459999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459999999999999
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,3.5,3.7800000000000002
 SORVETE,0.0,0.0,0.0,0.0,2.02,0.0,0.0,8.620000000000001,1.8799999999999997,5.46,7.73,0.0,0.20999999999999952,3.0199999999999996,0.0,6.57,3.48
 HABITAÇÃO,0.69,-3.63,-4.94,-5.630000000000001,2.55,1.37,2.5999999999999996,-3.69,-1.47,-2.16,-3.81,1.4399999999999995,0.99,-3.9499999999999997,-2.2,-4.16,-0.3500000000000001
 ENCARGOS E MANUTENÇÃO,1.15,2.47,1.8800000000000001,0.9400000000000002,2.84,2.1100000000000003,2.06,0.8600000000000001,1.04,0.7899999999999999,0.94,3.51,1.25,1.9,2.27,0.37999999999999995,2.0300000000000002
 ALUGUEL E TAXAS,0.78,2.33,1.4900000000000002,0.31999999999999995,2.82,1.9800000000000002,2.06,0.54,0.64,-0.07,0.29,3.98,0.5800000000000001,0.62,1.75,-0.27999999999999997,1.78
 ALUGUEL RESIDENCIAL,1.46,-0.56,1.8800000000000001,-0.5700000000000001,4.02,1.8299999999999996,2.29,1.1600000000000001,0.94,0.42,1.06,1.54,-1.5700000000000003,0.8300000000000001,3.0300000000000002,-1.7900000000000003,2.1900000000000004
 CONDOMÍNIO,0.28000000000000014,-1.5299999999999998,2.16,2.34,2.62,3.18,3.14,-0.56,0.6700000000000002,-1.1099999999999999,-1.33,-0.72,-2.3,0.59,-0.3500000000000001,2.16,1.48
 TAXA DE ÁGUA E ESGOTO,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,2.79,0.0,0.0,0.0,1.28
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,8.96
 REPAROS,1.76,2.81,2.04,1.33,1.93,2.0399999999999996,1.23,0.5700000000000001,1.5,2.26,0.77,0.32999999999999996,2.16,1.86,2.06,1.32,1.87
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.4499999999999997,0.0,0.0,1.2299999999999998,0.0,0.0,1.23
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-0.04999999999999988,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,2.35,0.0,1.79
 VIDRO,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
 TINTA,4.109999999999999,3.71,4.569999999999999,1.7899999999999998,5.89,5.41,3.07,2.37,-1.33,5.28,4.21,4.550000000000001,5.05,5.920000000000001,5.51,0.89,4.76
 REVESTIMENTO DE PISO E PAREDE,2.08,4.250000000000001,1.1900000000000002,1.6,0.44999999999999996,0.0,-1.4000000000000004,-2.43,3.73,-0.30000000000000016,-3.46,-2.52,0.0,-1.4399999999999997,1.2899999999999998,1.46,0.6900000000000001
 MADEIRA E TACO,0.0,2.0700000000000003,0.0,0.0,0.0,0.0,0.0,-0.7100000000000002,0.0,0.0,0.0,0.0,0.0,3.3899999999999997,2.06,0.0,1.47
 CIMENTO,0.0,0.0,0.0,2.56,0.0,0.0,6.69,5.3,3.08,0.0,0.0,4.0,-2.32,4.77,2.49,0.0,4.07
 TIJOLO,-3.12,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,-0.6699999999999999,0.20999999999999996,0.0,2.3,1.47,0.0,-0.9899999999999999
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,-1.94,0.0,0.0,0.0,0.8300000000000001,0.0,0.0,0.0,1.98,0.0,0.0,0.0,-1.5499999999999998
 MÃO DE OBRA,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
 AREIA,0.18999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,4.449999999999999,0.0,1.4
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,4.27
 TELHA,0.0,3.44,0.6000000000000001,-0.8600000000000001,0.0,0.0,1.2000000000000002,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,1.5400000000000003,0.0,1.19
 ARTIGOS DE LIMPEZA,4.9,3.05,4.84,4.86,5.140000000000001,4.79,3.8000000000000003,4.0,3.5400000000000005,6.08,6.6000000000000005,5.74,4.95,5.44,4.42,3.8,4.800000000000001
 SACO PARA LIXO,0.0,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7199999999999998,0.0,0.0,0.0,-1.53
 ÁGUA SANITÁRIA,-0.5100000000000001,1.5,3.4800000000000004,3.84,0.04999999999999993,3.27,1.0299999999999998,3.6499999999999995,-1.8400000000000003,0.0,3.26,0.0,5.96,0.26,2.21,-0.45999999999999974,1.17
 DETERGENTE,4.45,1.61,5.25,6.89,6.6499999999999995,4.33,2.9400000000000004,6.500000000000001,4.630000000000001,7.25,6.91,5.02,6.1,1.75,0.0,3.84,5.43
 SABÃO EM PÓ,8.16,2.28,4.32,6.55,6.42,5.0600000000000005,7.85,4.21,4.21,8.879999999999999,8.77,7.0600000000000005,6.210000000000001,5.609999999999999,7.35,6.2299999999999995,6.300000000000001
 DESINFETANTE,4.859999999999999,5.61,6.41,2.01,0.39999999999999997,7.99,1.5099999999999998,5.79,7.25,5.0,5.9,2.6,0.0,0.0,1.93,0.0,3.71
 SABÃO EM BARRA,-3.59,0.0,2.91,1.5699999999999998,0.0,0.0,3.94,0.8099999999999998,-0.8699999999999999,0.0,0.0,8.39,3.37,5.9799999999999995,3.07,3.81,1.54
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,5.74,0.0,0.0,0.0,0.0,4.18
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,4.619999999999999,0.0,0.0,0.0,0.0,0.0,2.8200000000000003,4.54
 LIMPADOR MULTIUSO,0.0,1.9099999999999997,0.0,0.0,2.1300000000000003,0.7599999999999998,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,2.09
 PAPEL TOALHA,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82
 AMACIANTE E ALVEJANTE,6.68,5.76,5.86,4.4399999999999995,6.390000000000001,5.72,1.6199999999999999,2.38,3.8,3.0300000000000002,4.65,4.9399999999999995,3.1500000000000004,8.4,0.7000000000000002,4.0,5.21
 COMBUSTÍVEIS E ENERGIA,0.019999999999999962,-12.94,-14.77,-13.66,1.84,-0.8900000000000001,3.12,-9.75,-4.6,-7.49,-11.02,-1.0199999999999996,0.7200000000000001,-7.640000000000001,-5.709999999999999,-10.93,-4.38
 COMBUSTÍVEIS (DOMÉSTICOS),-1.19,1.5599999999999998,-2.13,-0.04000000000000015,1.26,-1.8000000000000003,-0.21999999999999997,-0.2500000000000001,7.579999999999999,-0.37000000000000005,-2.35,0.57,1.21,-1.1300000000000001,-1.78,1.9999999999999998,0.4799999999999999
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.26
 GÁS DE BOTIJÃO,-1.8599999999999999,1.5599999999999998,-2.13,-0.04000000000000015,1.5899999999999999,-1.8000000000000003,-0.39,-0.2500000000000001,7.579999999999999,-0.8900000000000001,-2.35,0.57,1.21,-1.1300000000000001,-2.1,1.9999999999999998,0.4700000000000001
 GÁS ENCANADO,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.37
 ENERGIA ELÉTRICA RESIDENCIAL,0.38,-18.049999999999997,-20.450000000000003,-19.87,2.06,-0.56,4.49,-13.85,-10.23,-10.78,-14.07,-0.8900000000000006,0.5499999999999999,-10.200000000000001,-8.3,-16.47,-6.2700000000000005
 ENERGIA ELÉTRICA RESIDENCIAL,0.38,-18.049999999999997,-20.450000000000003,-19.87,2.06,-0.56,4.49,-13.85,-10.23,-10.78,-14.07,-0.8900000000000006,0.5499999999999999,-10.200000000000001,-8.3,-16.47,-6.2700000000000005
 ARTIGOS DE RESIDÊNCIA,0.81,1.25,-0.030000000000000027,0.04999999999999996,-0.46,2.48,-0.05000000000000002,2.5,-0.49,0.87,1.35,0.41999999999999993,1.8,0.9099999999999999,2.07,0.52,0.41
 MÓVEIS E UTENSÍLIOS,4.6899999999999995,1.22,0.28,0.87,2.64,5.51,0.6799999999999999,3.94,1.41,1.3199999999999998,4.24,1.3199999999999998,2.6799999999999997,3.7800000000000002,4.3999999999999995,1.5299999999999998,2.26
 MOBILIÁRIO,6.449999999999999,2.67,0.5299999999999999,1.2299999999999998,4.319999999999999,8.0,0.72,5.65,1.9700000000000002,1.9100000000000001,6.639999999999999,1.35,3.22,5.46,7.33,2.3499999999999996,3.52
 MÓVEL PARA SALA,8.34,1.8199999999999998,0.56,3.94,4.0600000000000005,8.5,-3.9100000000000006,5.5,2.92,6.370000000000001,8.530000000000001,-1.8900000000000001,1.9499999999999997,7.58,8.09,4.27,3.98
 MÓVEL PARA QUARTO,4.0200000000000005,2.62,0.88,-0.45999999999999996,3.31,8.129999999999999,4.08,7.38,2.45,-0.10999999999999988,6.25,1.6099999999999999,4.06,6.51,7.33,1.7400000000000002,3.09
 MÓVEL PARA COPA E COZINHA,8.44,3.59,1.9300000000000002,4.02,7.549999999999999,6.03,1.4699999999999998,1.7699999999999998,0.51,1.32,9.14,4.88,4.09,2.64,8.36,3.4899999999999998,4.7
 MÓVEL INFANTIL,0.0,0.0,0.0,0.16999999999999993,0.0,0.0,0.0,-0.5800000000000001,-0.5199999999999999,-0.6000000000000001,-4.2,0.0,-0.8500000000000001,-2.6999999999999997,1.6000000000000003,-3.5,-1.03
 COLCHÃO,0.0,3.4,-5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29
 UTENSÍLIOS E ENFEITES,2.57,-1.6199999999999997,0.83,0.49999999999999994,0.33,1.6700000000000002,1.45,-0.34,0.8999999999999999,0.39,1.36,1.1400000000000001,3.0700000000000003,1.26,-0.68,-2.52,0.5499999999999999
 ARTIGOS DE ILUMINAÇÃO,-2.84,0.2799999999999999,-0.3500000000000001,-3.35,-2.2699999999999996,1.3,0.29000000000000004,1.25,0.61,0.9300000000000002,0.0,0.0,1.6200000000000003,0.0,-1.72,-2.73,-0.9299999999999999
 TAPETE,1.93,-0.07,0.0,0.0,-2.4699999999999998,-0.5800000000000001,-0.09999999999999998,0.0,-3.5300000000000002,2.03,1.4299999999999997,-0.41999999999999993,2.29,0.0,0.0,0.0,-0.6000000000000001
 CORTINA,0.6499999999999999,-0.4,3.54,4.47,1.16,1.6900000000000002,0.0,1.2400000000000002,2.8400000000000003,-0.30000000000000004,0.04999999999999993,3.39,0.0,0.0,0.0,0.0,1.2400000000000002
 UTENSÍLIOS DE METAL,6.640000000000001,-0.7999999999999998,-2.7755575615628914e-17,1.9300000000000002,0.5800000000000001,1.4000000000000001,4.96,-4.680000000000001,1.52,-0.73,-1.3199999999999998,2.57,4.989999999999999,-0.11999999999999983,-2.0799999999999996,-3.0300000000000002,0.87
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,0.009999999999999953,3.15,5.12,3.28,2.85,2.07,2.9699999999999998,2.44,0.0,-0.020000000000000018,4.2299999999999995,6.37,2.92,-1.5099999999999998,3.19
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,-1.83,0.0,0.0,0.0,2.4600000000000004,0.0,0.0,0.0,1.0299999999999998,-1.42,-0.020000000000000018
 FLORES NATURAIS,0.0,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,0.54,-4.51,0.0,0.0,0.0,3.39,0.0,0.0,7.13,-0.7600000000000002,-2.0100000000000002,1.48,0.0,0.0,1.35
" CAMA, MESA E BANHO",-2.6900000000000004,-0.3800000000000001,-1.7200000000000002,-0.9999999999999999,-2.67,-0.6200000000000001,-1.3099999999999996,-1.2999999999999998,0.15000000000000013,0.52,-1.1099999999999999,1.5699999999999998,-0.8599999999999999,0.79,-2.2800000000000002,4.82,-1.25
 ROUPA DE CAMA,-2.6900000000000004,-0.3800000000000001,-1.7200000000000002,-1.8199999999999998,-2.67,-0.6200000000000001,-1.3099999999999996,-0.5,0.15000000000000013,0.52,-1.1099999999999999,1.5699999999999998,-0.16000000000000014,0.16999999999999996,-2.2800000000000002,4.82,-1.25
 ROUPA DE BANHO,0.0,0.0,0.0,1.3199999999999998,0.0,0.0,0.0,-3.16,0.0,0.0,0.0,0.0,-2.59,3.0700000000000003,0.0,0.0,-1.0999999999999999
 APARELHOS ELETROELETRÔNICOS,-2.38,0.8400000000000001,-0.74,-1.1600000000000001,-3.6100000000000003,-1.73,-0.99,0.63,-2.37,-0.10999999999999999,-1.84,-0.4900000000000001,0.8200000000000001,-0.67,-0.59,-0.46,-1.7000000000000002
 ELETRODOMÉSTICOS E EQUIPAMENTOS,0.79,2.94,4.09,1.06,-1.71,1.7200000000000002,1.75,3.12,-0.74,2.75,-0.31000000000000005,0.25,2.51,0.2599999999999999,1.4300000000000002,1.67,0.76
 REFRIGERADOR,1.8900000000000001,2.28,3.6399999999999997,-0.6,-0.31999999999999995,1.2599999999999998,1.4900000000000007,5.21,1.4600000000000002,1.9699999999999995,0.15999999999999992,-0.31000000000000005,3.1999999999999997,1.5600000000000003,0.6600000000000001,1.8899999999999997,1.23
 AR-CONDICIONADO,1.2299999999999998,-0.8199999999999998,0.0,-1.0699999999999998,0.41000000000000014,1.9100000000000001,5.08,-2.05,-4.6499999999999995,0.7799999999999998,-5.1,0.040000000000000036,5.119999999999999,-5.989999999999999,0.0,4.58,-0.47
 MÁQUINA DE LAVAR ROUPA,-0.11999999999999988,5.0,5.42,0.8200000000000001,-4.6,2.66,0.8600000000000001,1.6600000000000001,-1.03,2.63,-0.08000000000000007,0.060000000000000275,0.6299999999999999,5.62,0.6699999999999999,0.22000000000000008,-0.04999999999999999
 VENTILADOR,0.0,0.0,0.0,1.53,0.0,0.0,-2.5599999999999996,-0.17999999999999972,0.0,0.0,0.0,0.0,3.4699999999999998,-3.33,1.99,-1.11,0.19999999999999996
 FOGÃO,-0.77,4.66,3.24,6.58,-0.81,0.71,5.74,5.04,-2.0599999999999996,5.3,2.99,2.36,0.7199999999999999,1.72,3.23,2.05,1.5999999999999999
 CHUVEIRO ELÉTRICO,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96
" TV, SOM E INFORMÁTICA",-5.63,-2.14,-6.42,-3.63,-5.75,-5.279999999999999,-3.91,-2.1100000000000003,-4.57,-3.71,-4.26,-1.45,-2.05,-2.56,-3.06,-2.63,-4.66
 TELEVISOR,-4.6499999999999995,-2.1399999999999997,-5.69,-4.44,-6.67,-6.34,-2.9,-1.3399999999999999,-5.3999999999999995,-2.7,-7.44,-0.29000000000000004,-2.07,-3.46,-2.46,-2.4299999999999997,-4.84
 APARELHO DE SOM,0.0,0.0,0.0,-3.63,0.0,0.0,0.0,0.0,-4.57,0.0,0.0,0.0,0.0,0.0,-3.06,-1.56,-3.79
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09
 COMPUTADOR PESSOAL,-7.17,-2.1100000000000003,-7.4399999999999995,-2.56,-4.25,-4.28,-5.68,-3.1999999999999997,-2.78,-5.05,0.17999999999999994,-3.52,-1.9900000000000002,-0.5700000000000002,-5.31,-3.26,-4.41
 CONSERTOS E MANUTENÇÃO,1.01,4.78,1.88,2.1199999999999997,-0.31000000000000005,3.27,1.88,4.569999999999999,-0.1,2.75,3.91,0.1399999999999999,1.8400000000000003,-4.0,4.17,-0.52,1.48
 CONSERTOS E MANUTENÇÃO,1.01,4.78,1.88,2.1199999999999997,-0.31000000000000005,3.27,1.88,4.569999999999999,-0.1,2.75,3.91,0.1399999999999999,1.8400000000000003,-4.0,4.17,-0.52,1.48
 CONSERTO DE REFRIGERADOR,0.0,5.0600000000000005,0.0,3.1599999999999997,0.0,0.0,1.07,0.0,5.51,0.0,2.37,0.0,0.0,0.0,9.899999999999999,0.0,3.92
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05
 REFORMA DE ESTOFADO,-0.07999999999999985,9.44,5.289999999999999,3.8100000000000005,2.64,2.44,0.0,6.96,-1.58,0.0,0.0,1.71,8.32,0.050000000000000266,0.0,0.07000000000000006,3.1100000000000003
