Variacoes - JANEIRO - MARÇO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 AGASALHO MASCULINO,0.0,3.2100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,3.86
 BERMUDA/SHORT MASCULINO,5.140000000000001,0.2799999999999999,3.5599999999999996,1.2799999999999998,4.25,5.569999999999999,0.18999999999999995,-1.47,4.14,-0.5700000000000001,5.14,0.38,7.31,2.6399999999999997,9.040000000000001,6.79,3.19
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,6.359999999999999,6.880000000000001,0.0,6.64
 CAMISA/CAMISETA MASCULINA,7.7299999999999995,1.1199999999999999,6.6,3.8899999999999997,4.1899999999999995,4.359999999999999,4.8,2.3800000000000003,7.84,1.7299999999999998,5.09,2.2,5.24,2.66,8.21,9.72,4.65
 ROUPA FEMININA,4.05,1.6099999999999999,5.81,1.63,6.25,4.63,3.77,1.17,8.73,-0.2699999999999998,3.3099999999999996,0.030000000000000027,5.26,2.34,4.17,9.18,4.25
 CALÇA COMPRIDA FEMININA,4.17,0.72,7.83,4.18,5.1,7.319999999999999,1.94,1.8900000000000001,8.64,-3.86,2.21,0.7300000000000001,7.159999999999999,0.16000000000000003,10.09,11.38,3.96
 AGASALHO FEMININO,0.0,5.04,5.859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0,0.0,7.75,0.0,0.0,0.0,5.5600000000000005
 SAIA,0.0,0.0,0.0,4.57,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,3.3600000000000003,8.98,6.08,5.5200000000000005
 VESTIDO,3.8899999999999997,-1.6800000000000002,4.49,3.6200000000000006,8.58,4.25,4.9,3.71,8.39,0.2500000000000002,3.06,0.22999999999999998,4.28,1.9,5.0,11.0,4.9399999999999995
 BLUSA,4.7,2.5,6.65,-1.2400000000000002,5.970000000000001,3.7199999999999998,3.35,-1.79,9.82,-0.020000000000000018,4.18,-0.21000000000000008,6.0600000000000005,4.54,5.1,8.639999999999999,4.15
 LINGERIE,0.0,3.5999999999999996,1.51,3.6100000000000003,5.53,0.0,3.35,4.17,8.29,4.75,1.3400000000000003,0.0,3.3099999999999996,1.82,-6.030000000000001,3.2300000000000004,4.18
 BERMUDA/SHORT FEMININO,1.0499999999999998,0.0,3.99,0.41999999999999993,0.0,0.0,4.49,2.7700000000000005,7.32,-1.9000000000000004,5.9,-0.69,0.9899999999999998,2.0,0.98,9.040000000000001,2.99
 ROUPA INFANTIL,2.54,-0.83,2.54,1.0999999999999999,3.3,2.65,1.08,0.3300000000000003,4.0600000000000005,1.0200000000000002,3.71,-1.3399999999999999,1.22,-2.33,1.43,3.06,2.13
 UNIFORME ESCOLAR,0.0,0.0,0.9400000000000001,5.59,6.92,6.22,6.4,4.37,0.0,0.1200000000000001,7.97,3.84,0.0,0.0,7.75,4.36,4.81
 CALÇA COMPRIDA INFANTIL,0.0,1.4000000000000004,5.34,0.0,6.12,5.24,0.0,0.0,2.82,4.3,0.1299999999999999,0.0,-1.75,2.2,1.0699999999999998,0.0,4.239999999999999
 AGASALHO INFANTIL,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91
 VESTIDO INFANTIL,-1.47,-3.5100000000000002,1.5099999999999998,-0.84,0.0,3.23,-4.9,1.4299999999999997,7.300000000000001,0.0,-2.71,-3.05,2.92,0.6099999999999999,-5.95,-2.37,-0.08000000000000002
 BERMUDA/SHORT INFANTIL,5.09,0.0,0.0,3.3299999999999996,-0.06999999999999984,0.0,1.0399999999999996,0.6599999999999999,2.1899999999999995,0.0,0.0,-2.3,1.76,-2.9699999999999998,-2.67,5.390000000000001,1.3199999999999998
 CAMISA/CAMISETA INFANTIL,2.7300000000000004,-2.6399999999999997,2.68,1.2500000000000002,2.7700000000000005,0.17999999999999994,2.4099999999999997,-2.9,3.96,0.3100000000000005,6.31,-0.8399999999999999,3.19,-6.779999999999999,7.26,5.0,1.77
 CONJUNTO INFANTIL,1.55,-2.67,2.08,-1.3699999999999997,1.5499999999999998,-0.8199999999999998,-2.32,0.73,3.17,1.1599999999999993,3.6800000000000006,-2.71,0.06000000000000005,-2.9499999999999997,1.95,1.84,0.8500000000000001
 CALÇADOS E ACESSÓRIOS,3.22,5.5,4.74,6.550000000000001,2.9899999999999998,2.17,3.04,1.02,3.62,5.0600000000000005,5.32,1.9799999999999998,0.3999999999999999,3.33,6.109999999999999,3.5900000000000003,3.8499999999999996
 CALÇADOS E ACESSÓRIOS,3.22,5.5,4.74,6.550000000000001,2.9899999999999998,2.17,3.04,1.02,3.62,5.0600000000000005,5.32,1.9799999999999998,0.3999999999999999,3.33,6.109999999999999,3.5900000000000003,3.8499999999999996
 SAPATO MASCULINO,2.1499999999999995,4.41,2.5599999999999996,4.7700000000000005,4.74,3.23,3.9899999999999998,1.8399999999999999,0.61,6.66,6.27,2.23,-3.35,8.08,5.83,3.52,3.8200000000000003
 SAPATO FEMININO,-1.0699999999999998,5.36,4.16,8.43,1.44,1.7799999999999998,1.8599999999999999,-1.6600000000000001,2.8499999999999996,2.3899999999999997,6.45,2.7800000000000002,-0.8,4.54,5.63,2.76,2.5500000000000003
 SAPATO INFANTIL,0.0,0.0,0.0,9.129999999999999,0.0,0.0,4.169999999999999,0.0,3.88,4.51,3.6100000000000003,0.0,1.0499999999999998,1.5799999999999996,3.08,0.95,4.4799999999999995
 BOLSA,0.8600000000000001,7.58,-0.74,5.18,0.0,3.4799999999999995,5.609999999999999,7.06,8.25,4.67,5.25,0.0,3.5999999999999996,6.380000000000001,4.27,6.11,4.26
 MOCHILA,0.0,0.0,0.0,7.390000000000001,0.0,0.0,3.21,6.859999999999999,0.0,0.0,0.0,0.0,0.0,3.86,7.43,0.0,5.970000000000001
 TÊNIS,6.78,4.98,8.53,6.359999999999999,3.8699999999999997,0.77,0.8999999999999999,-0.10999999999999999,4.2700000000000005,6.840000000000001,6.78,1.83,1.8399999999999999,-3.2300000000000004,6.85,6.25,4.87
 SANDÁLIA/CHINELO,3.6200000000000006,9.03,1.44,6.16,1.31,5.56,3.45,0.56,3.6500000000000004,3.32,1.93,1.48,1.08,2.54,6.66,1.04,3.0
 JOIAS E BIJUTERIAS,-1.4200000000000002,-0.05999999999999983,1.49,2.79,2.24,-0.72,6.89,1.92,5.380000000000001,4.74,1.3,2.7800000000000002,2.5599999999999996,5.71,3.61,1.6800000000000002,2.0
 JOIAS E BIJUTERIAS,-1.4200000000000002,-0.05999999999999983,1.49,2.79,2.24,-0.72,6.89,1.92,5.380000000000001,4.74,1.3,2.7800000000000002,2.5599999999999996,5.71,3.61,1.6800000000000002,2.0
 BIJUTERIA,0.0,0.0,3.6500000000000004,0.0,0.0,6.23,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.01
 JOIA,-5.41,-1.2600000000000002,0.67,2.01,1.3499999999999999,-2.88,7.96,1.95,0.0,4.79,1.6800000000000002,3.84,2.5599999999999996,0.84,3.2500000000000004,-0.84,0.89
 RELÓGIO DE PULSO,7.859999999999999,3.16,0.0,3.9299999999999997,5.19,0.0,3.85,1.8599999999999999,4.39,4.5600000000000005,-0.49,0.63,0.0,8.58,4.76,3.38,4.4399999999999995
 TECIDOS E ARMARINHO,1.88,1.63,3.4000000000000004,1.69,1.1800000000000002,1.6,1.6099999999999999,6.83,3.49,4.28,2.29,1.43,3.47,0.67,2.3600000000000003,0.8,2.4200000000000004
 TECIDOS E ARMARINHO,1.88,1.63,3.4000000000000004,1.69,1.1800000000000002,1.6,1.6099999999999999,6.83,3.49,4.28,2.29,1.43,3.47,0.67,2.3600000000000003,0.8,2.4200000000000004
 TECIDO,1.88,1.77,2.73,1.69,0.52,1.6,1.6099999999999999,6.83,3.49,5.28,1.6400000000000001,0.77,3.47,0.67,2.3600000000000003,0.8,2.33
 ARTIGOS DE ARMARINHO,0.0,1.4500000000000002,4.6499999999999995,0.0,2.5799999999999996,0.0,0.0,0.0,0.0,2.77,3.75,2.5,0.0,0.0,0.0,0.0,2.88
 TRANSPORTES,4.07,-0.8799999999999999,3.4699999999999998,4.17,2.57,2.81,2.6500000000000004,4.5,4.35,7.9,2.88,4.109999999999999,3.64,3.4,5.99,3.9200000000000004,3.37
 TRANSPORTES,4.07,-0.8799999999999999,3.4699999999999998,4.17,2.57,2.81,2.6500000000000004,4.5,4.35,7.9,2.88,4.109999999999999,3.64,3.4,5.99,3.9200000000000004,3.37
 TRANSPORTE PÚBLICO,-2.0700000000000003,-10.06,-3.5500000000000003,4.07,-8.32,-9.58,-5.03,1.3899999999999997,-0.49000000000000005,0.6099999999999994,-7.3,-3.46,-0.25,-6.33,3.1500000000000004,-2.79,-4.7299999999999995
 ÔNIBUS URBANO,0.0,0.0,0.0,9.129999999999999,0.0,0.0,1.11,8.370000000000001,0.0,20.22,0.0,4.779999999999999,4.71,0.0,5.14,0.0,1.94
 TÁXI,9.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,9.52,0.0,1.6700000000000002,13.92,-0.01,0.0,0.0,0.19,1.31,5.05,7.1899999999999995,9.16,-2.4699999999999998,2.04,10.36,0.0,2.09
 ÔNIBUS INTERESTADUAL,4.03,0.0,3.05,10.559999999999999,6.26,5.15,9.850000000000001,12.43,10.71,0.98,3.05,1.03,9.9,2.65,10.93,8.09,5.890000000000001
 PASSAGEM AÉREA,-25.240000000000002,-38.150000000000006,-24.3,-18.340000000000003,-40.67,-32.07,-28.47,-25.119999999999997,-5.05,-24.45,-31.13,-24.06,-16.12,-20.17,-31.240000000000002,-26.41,-30.68
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,7.78,2.16,9.51,3.39,4.05,0.0,0.0,0.0,9.38,0.0,5.56,5.25,0.0,0.0,9.28,4.1899999999999995
 TRANSPORTE POR APLICATIVO,-10.510000000000002,-21.71,1.2700000000000031,10.51,-6.710000000000001,1.63,0.0,-2.7600000000000016,0.34999999999999964,0.0,-11.72,-6.840000000000001,-1.0400000000000027,0.0,-0.08000000000000185,-1.0099999999999998,-7.76
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,7.88,3.9,4.12,3.18,4.76,4.84,3.66,5.25,4.08,5.21,4.07,4.6,4.39,4.25,3.83,4.91,4.77
 AUTOMÓVEL NOVO,4.890000000000001,5.23,3.7800000000000002,2.25,5.09,2.63,2.58,5.75,4.11,2.9800000000000004,5.8500000000000005,4.82,5.37,5.63,1.81,2.95,4.34
 EMPLACAMENTO E LICENÇA,6.48,4.909999999999999,1.48,6.67,5.37,2.61,3.99,6.540000000000001,3.4799999999999995,6.85,6.66,3.83,6.58,6.63,3.66,6.6899999999999995,5.1
 SEGURO VOLUNTÁRIO DE VEÍCULO,24.869999999999997,12.24,27.61,10.87,-0.21999999999999997,18.54,7.53,8.48,17.3,14.979999999999999,7.07,15.72,10.649999999999999,7.13,10.620000000000001,11.51,10.620000000000001
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,4.46,2.73,2.9,4.33,4.17,1.9499999999999997,4.49,1.38,5.57,3.31,0.0,2.73,-3.2800000000000002,3.76,2.96,3.76
 ACESSÓRIOS E PEÇAS,3.28,-0.48,0.3400000000000002,0.57,2.22,2.3,3.1799999999999997,1.44,2.8000000000000003,2.7299999999999995,-0.029999999999999805,3.5300000000000002,-0.8599999999999999,5.470000000000001,5.35,4.66,1.7399999999999998
 PNEU,0.0,4.249999999999999,5.5,6.470000000000001,2.83,7.38,8.65,2.9299999999999997,3.62,6.19,6.27,4.66,4.03,3.2300000000000004,8.15,4.51,4.75
 CONSERTO DE AUTOMÓVEL,5.109999999999999,1.15,1.6300000000000001,-0.95,9.06,2.74,3.3699999999999997,5.48,5.109999999999999,6.1,-4.039999999999999,3.8100000000000005,1.47,2.5200000000000005,4.51,3.0700000000000003,4.58
 ESTACIONAMENTO,0.0,-3.95,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0,1.92,-0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.41999999999999993
 PEDÁGIO,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,3.2199999999999998,0.0,6.029999999999999,0.0,0.0,0.0,0.0,0.3
 AUTOMÓVEL USADO,8.62,1.54,2.07,0.0,4.01,5.890000000000001,2.17,3.8899999999999997,0.53,5.02,3.5599999999999996,1.6,4.359999999999999,2.29,3.52,3.8200000000000003,3.8
 PINTURA DE VEÍCULO,0.0,0.0,6.970000000000001,-2.0100000000000002,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0200000000000005
 ALUGUEL DE VEÍCULO,-14.23,0.0,0.0,0.0,0.0,0.0,-1.4299999999999988,0.0,-16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59
 MOTOCICLETA,5.84,5.05,6.5200000000000005,6.9399999999999995,5.96,8.77,6.54,4.32,6.88,5.960000000000001,6.04,6.93,5.800000000000001,4.51,5.25,9.66,6.03
 COMBUSTÍVEIS (VEÍCULOS),3.0,-3.4399999999999995,5.220000000000001,5.67,3.51,4.39,4.39,4.89,7.2299999999999995,13.73,3.16,5.85,3.3700000000000006,4.760000000000001,9.82,6.5,4.550000000000001
 GASOLINA,3.01,-3.9300000000000006,6.22,5.590000000000001,6.6000000000000005,4.0600000000000005,4.199999999999999,4.67,7.25,14.47,3.8800000000000003,5.449999999999999,3.44,3.73,9.19,6.259999999999999,5.340000000000001
 ETANOL,-9.04,0.0,-6.6000000000000005,1.2799999999999998,-7.52,-6.85,0.0,0.0,-1.7600000000000007,7.42,-3.6299999999999994,0.0,-7.94,0.0,0.0,0.0,-4.859999999999999
 ÓLEO DIESEL,10.55,14.14,18.12,18.380000000000003,19.7,14.77,11.12,10.75,19.36,26.76,18.689999999999998,15.28,13.0,12.709999999999999,20.15,13.55,17.68
 GÁS VEICULAR,7.550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
 SAÚDE E CUIDADOS PESSOAIS,1.5,1.0999999999999999,1.65,2.23,1.53,1.08,3.29,2.7199999999999998,1.27,2.35,2.75,0.99,0.95,3.9200000000000004,2.94,1.9100000000000001,1.71
 PRODUTOS FARMACÊUTICOS E ÓTICOS,3.8900000000000006,1.31,1.87,2.5,1.6800000000000002,2.24,2.17,2.38,1.79,1.4,2.1,1.02,-2.03,2.45,3.24,1.7,1.94
 PRODUTOS FARMACÊUTICOS,4.18,1.15,2.01,3.06,2.22,2.39,1.92,2.84,2.35,1.3900000000000001,2.27,1.01,-2.08,2.5100000000000002,2.91,1.8699999999999999,2.2
 ANTI-INFECCIOSO E ANTIBIÓTICO,3.54,0.94,4.05,0.43000000000000005,3.9499999999999997,-3.14,4.17,1.24,3.25,1.0,0.3800000000000001,-2.05,-4.03,1.9699999999999998,0.5799999999999996,0.6499999999999999,2.34
 ANALGÉSICO E ANTITÉRMICO,2.8600000000000003,-1.02,3.01,3.1,3.91,4.22,0.71,4.88,4.43,2.4,4.76,2.0300000000000002,0.39,4.33,4.93,4.91,3.0700000000000003
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,8.57,3.0599999999999996,2.8,1.71,0.0,4.02,-0.3999999999999999,2.9600000000000004,0.5500000000000002,0.98,-2.06,0.5799999999999998,0.68,-2.92,2.11,0.009999999999999953,1.7200000000000002
 ANTIGRIPAL E ANTITUSSÍGENO,2.75,1.8299999999999996,6.59,7.029999999999999,3.26,2.75,2.93,0.060000000000000275,4.99,4.05,2.8000000000000003,2.44,2.63,3.05,6.8100000000000005,3.8899999999999997,3.65
 DERMATOLÓGICO,7.9799999999999995,0.15000000000000002,-0.21999999999999997,3.34,3.87,4.71,0.0,5.15,4.13,1.5800000000000003,0.0,1.0899999999999999,0.6400000000000001,-0.6,3.8400000000000003,3.24,3.35
 ANTIALÉRGICO E BRONCODILATADOR,3.0299999999999994,1.57,3.88,2.52,0.7199999999999999,3.1899999999999995,-2.48,2.8,1.26,1.39,-0.3199999999999998,1.7900000000000003,-1.49,1.71,2.0100000000000002,2.57,1.5899999999999999
 GASTROPROTETOR,7.58,-0.81,3.78,3.44,2.07,0.0,3.92,1.5999999999999999,3.91,2.33,4.94,2.56,0.4800000000000001,4.04,0.8700000000000001,1.8399999999999999,2.93
 VITAMINA E FORTIFICANTE,5.93,3.8200000000000003,8.17,2.1799999999999997,4.3100000000000005,2.4200000000000004,4.16,3.48,1.54,2.84,5.27,1.9100000000000001,-3.0300000000000002,3.27,1.83,4.18,3.99
 HORMONAL,-2.6799999999999997,4.0600000000000005,1.6099999999999999,3.26,-1.8600000000000003,-2.5700000000000003,-1.9900000000000002,2.9699999999999998,0.85,-0.009999999999999787,-0.30999999999999983,0.75,-6.25,3.63,-0.7499999999999999,-0.6599999999999999,-0.19000000000000003
 PSICOTRÓPICO E ANOREXÍGENO,6.43,2.06,0.9200000000000002,3.29,3.63,3.0700000000000003,1.72,5.57,0.13999999999999999,2.24,0.0,0.9199999999999998,-3.3300000000000005,0.5,4.05,0.3799999999999999,2.6500000000000004
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,2.16,1.3299999999999998,-2.15,4.24,2.24,0.52,1.3099999999999996,4.02,1.79,-1.27,3.06,-0.8200000000000001,-3.9099999999999993,0.8900000000000006,3.8200000000000003,0.36,1.3
 OFTALMOLÓGICO,6.039999999999999,-0.17,0.78,5.300000000000001,0.8599999999999999,3.69,2.83,2.79,1.89,0.0,3.84,2.23,-1.09,0.0,-0.03999999999999995,0.87,2.24
 ANTIDIABÉTICO,8.030000000000001,-1.7599999999999998,-1.15,0.75,-1.4700000000000002,5.43,3.649999999999999,-3.6900000000000004,0.3400000000000003,3.08,-0.7999999999999996,2.2,-1.9700000000000002,0.8799999999999999,2.3600000000000003,2.1,1.0299999999999998
 NEUROLÓGICO,4.9399999999999995,-0.52,2.0,0.9300000000000002,-0.3999999999999997,4.5,3.9899999999999998,-0.05999999999999983,0.7100000000000002,-0.3700000000000001,-1.68,2.27,-7.65,4.199999999999999,-1.5299999999999998,1.12,1.02
 PRODUTOS ÓTICOS,-3.67,3.91,0.029999999999999805,-2.64,-4.17,0.5899999999999999,3.66,-1.5199999999999998,-3.89,1.5800000000000003,-2.7699999999999996,1.25,-1.5399999999999996,0.8800000000000001,5.9399999999999995,-1.11,-1.31
 ÓCULOS DE GRAU,-3.67,3.91,0.029999999999999805,-2.64,-4.17,0.5899999999999999,3.66,-1.5199999999999998,-3.89,1.5800000000000003,-2.7699999999999996,1.25,-1.5399999999999996,0.8800000000000001,5.9399999999999995,-1.11,-1.31
 SERVIÇOS DE SAÚDE,-1.1800000000000002,-0.64,-0.56,-1.04,-0.76,-0.56,-0.89,-0.71,-1.3599999999999999,-0.42000000000000004,0.29000000000000004,-0.9299999999999999,-0.65,0.33,0.48000000000000004,-0.61,-0.75
 SERVIÇOS MÉDICOS E DENTÁRIOS,1.56,1.9299999999999997,2.02,2.79,3.0300000000000002,3.29,0.32,2.96,0.04999999999999999,1.86,4.54,2.13,0.5800000000000001,2.67,1.32,3.81,2.2399999999999998
 MÉDICO,1.6,1.59,2.47,2.3899999999999997,5.52,0.85,0.31,1.81,-1.08,1.5699999999999998,5.720000000000001,2.44,2.38,3.28,1.3599999999999999,4.65,2.7199999999999998
 DENTISTA,2.0300000000000002,2.24,1.52,3.59,1.33,4.61,0.37,5.890000000000001,1.4200000000000002,2.1799999999999997,3.63,1.9100000000000001,-1.21,0.1200000000000001,1.22,2.0100000000000002,1.88
 APARELHO ORTODÔNTICO,0.0,0.0,2.4299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,-0.54,0.0,0.0,0.0,2.05
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,3.68
 PSICÓLOGO,-0.82,2.12,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
 SERVIÇOS LABORATORIAIS E HOSPITALARES,1.5799999999999998,0.6900000000000001,1.4300000000000002,1.6300000000000001,2.52,3.25,0.99,2.07,0.39,1.48,2.4499999999999997,4.24,1.6400000000000001,0.0,0.79,2.06,1.85
 EXAME DE LABORATÓRIO,0.33999999999999997,-0.21999999999999997,6.34,0.9199999999999998,2.18,1.1400000000000001,2.35,2.05,-0.08000000000000002,1.7100000000000002,0.11000000000000001,0.24,0.26,0.0,0.4799999999999999,1.79,1.78
 HOSPITALIZAÇÃO E CIRURGIA,1.58,1.8,-0.42000000000000004,0.85,3.04,3.4200000000000004,1.2,2.7,0.17000000000000004,1.6,2.98,5.33,1.0,0.0,0.52,0.18,2.08
 EXAME DE IMAGEM,2.78,-1.18,1.42,2.65,0.24,3.8600000000000003,-0.45000000000000007,1.6400000000000001,0.99,0.92,2.82,4.66,2.5799999999999996,0.0,1.3399999999999999,5.659999999999999,1.26
 PLANO DE SAÚDE,-2.13,-1.75,-1.98,-2.13,-2.13,-2.0999999999999996,-2.13,-2.13,-2.0999999999999996,-2.13,-2.13,-1.9500000000000002,-1.54,-2.13,-2.13,-2.13,-2.07
 PLANO DE SAÚDE,-2.13,-1.75,-1.98,-2.13,-2.13,-2.0999999999999996,-2.13,-2.13,-2.0999999999999996,-2.13,-2.13,-1.9500000000000002,-1.54,-2.13,-2.13,-2.13,-2.07
 CUIDADOS PESSOAIS,4.26,3.37,4.89,5.379999999999999,5.390000000000001,4.1,6.09,5.9,4.33,5.87,5.89,5.41,5.57,6.140000000000001,3.9,5.19,5.06
 HIGIENE PESSOAL,4.26,3.37,4.89,5.379999999999999,5.390000000000001,4.1,6.09,5.9,4.33,5.87,5.89,5.41,5.57,6.140000000000001,3.9,5.19,5.06
 PRODUTO PARA CABELO,2.1900000000000004,1.67,3.99,5.92,2.07,2.32,1.0,3.7399999999999998,1.72,5.449999999999999,4.359999999999999,4.56,4.88,2.27,-1.26,3.2,2.81
 FRALDA DESCARTÁVEL,0.76,-0.5900000000000001,3.2,1.59,5.43,1.26,2.03,1.1400000000000001,-1.0899999999999999,5.03,7.43,-1.43,2.16,3.61,1.42,4.17,2.93
 PRODUTO PARA BARBA,0.8500000000000001,-0.06000000000000005,2.82,4.790000000000001,2.13,4.89,1.9100000000000001,0.58,-1.1800000000000002,4.319999999999999,-2.87,5.71,3.21,2.29,1.6800000000000002,-0.23,1.7399999999999998
 PRODUTO PARA PELE,5.27,4.630000000000001,5.529999999999999,5.52,6.0600000000000005,4.109999999999999,6.58,4.14,5.7299999999999995,4.34,4.96,5.930000000000001,4.77,6.43,2.300000000000001,4.33,5.36
 PRODUTO PARA HIGIENE BUCAL,4.58,2.9699999999999998,2.9499999999999997,3.6,3.6999999999999993,1.73,1.66,0.95,4.32,6.529999999999999,3.1399999999999997,1.7200000000000002,1.6,5.58,2.42,1.95,3.48
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.8499999999999999,0.0,0.0,2.84
 PERFUME,10.56,9.680000000000001,9.72,7.79,9.040000000000001,9.309999999999999,10.680000000000001,9.120000000000001,9.370000000000001,10.08,9.23,10.43,10.91,9.290000000000001,8.24,9.48,9.44
 DESODORANTE,-0.03999999999999959,-1.45,2.4699999999999998,1.1300000000000001,3.59,-2.02,2.03,4.5200000000000005,-0.3999999999999999,1.4000000000000001,2.23,5.204170427930421e-18,0.41000000000000014,3.9399999999999995,1.5899999999999999,-1.27,1.6300000000000001
 ABSORVENTE HIGIÊNICO,-1.13,1.55,3.65,1.13,2.9299999999999997,0.019999999999999962,2.0900000000000003,1.73,-1.94,-1.59,1.1099999999999999,4.609999999999999,3.9899999999999998,2.46,2.02,2.07,1.65
 SABONETE,6.09,4.880000000000001,6.75,5.640000000000001,7.55,2.97,6.71,8.68,6.79,9.43,6.85,9.79,7.52,7.13,5.64,8.74,6.96
 PAPEL HIGIÊNICO,-0.6499999999999999,-2.01,0.0,2.96,4.8,2.44,0.6900000000000002,6.77,0.07999999999999996,3.2700000000000005,3.8600000000000003,3.26,0.7599999999999998,3.22,-5.1899999999999995,3.7,2.4299999999999997
 ARTIGOS DE MAQUIAGEM,8.2,6.59,3.88,8.75,7.41,7.449999999999999,5.869999999999999,6.41,3.81,7.029999999999999,9.57,7.619999999999999,6.67,5.41,3.72,6.09,6.5600000000000005
 DESPESAS PESSOAIS,2.2699999999999996,2.35,2.51,1.03,2.15,1.9300000000000002,1.58,0.97,1.15,2.06,1.6099999999999999,1.85,1.81,1.56,2.13,1.46,2.01
 SERVIÇOS PESSOAIS,1.48,1.72,1.69,0.97,1.32,1.33,1.72,-0.09,1.4500000000000002,1.8399999999999999,1.9700000000000002,1.31,1.57,1.22,1.78,1.55,1.46
 SERVIÇOS PESSOAIS,1.48,1.72,1.69,0.97,1.32,1.33,1.72,-0.09,1.4500000000000002,1.8399999999999999,1.9700000000000002,1.31,1.57,1.22,1.78,1.55,1.46
 COSTUREIRA,0.0,0.0,0.0,1.8099999999999998,0.0,0.0,-1.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.38999999999999996,5.82,3.72,0.9000000000000002
 MANICURE,1.15,5.45,8.27,4.67,-2.91,2.39,2.85,-4.57,6.11,2.2299999999999995,3.75,4.14,2.71,7.62,6.59,4.09,1.6799999999999997
 EMPREGADO DOMÉSTICO,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003
 CABELEIREIRO E BARBEIRO,4.609999999999999,3.6399999999999997,1.27,0.75,4.87,5.17,5.0,-1.75,2.46,3.9600000000000004,6.12,1.5,3.87,0.8300000000000001,1.9899999999999998,3.0599999999999996,3.6000000000000005
 DEPILAÇÃO,0.0,0.0,4.43,0.0,1.95,1.4899999999999998,0.0,0.0,3.5,7.039999999999999,2.7100000000000004,0.0,2.6799999999999997,0.0,0.0,3.33,3.24
 CARTÓRIO,0.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.059999999999999,12.129999999999999,0.0,0.23,10.629999999999999,11.030000000000001,0.0,11.93
 DESPACHANTE,0.0,0.0,6.0,0.0,8.36,0.0,0.0,0.0,0.0,1.51,-1.2800000000000002,6.34,0.0,0.0,0.0,0.0,6.3100000000000005
 SERVIÇO BANCÁRIO,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41
