Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 BOLO,3.96,0.61,10.34,2.8099999999999996,6.06,2.7199999999999998,-0.32999999999999985,10.020000000000001,8.74,3.4899999999999998,1.88,3.21,-0.7100000000000002,12.95,-0.04999999999999982,4.27,5.1
 PÃO DE QUEIJO,0.0,0.0,6.41,0.0,0.0,5.24,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,5.18
 ÓLEOS E GORDURAS,5.18,6.61,5.19,15.37,9.77,11.450000000000001,11.34,9.790000000000001,6.1499999999999995,9.84,2.28,3.39,3.8400000000000003,8.110000000000001,7.68,9.89,8.11
 ÓLEO DE SOJA,5.180000000000001,6.49,4.2299999999999995,18.13,13.44,14.530000000000001,12.55,11.37,7.959999999999999,12.03,1.9099999999999993,4.93,3.24,8.88,7.44,10.940000000000001,9.370000000000001
 AZEITE DE OLIVA,4.01,0.0,0.0,0.0,0.08000000000000007,4.050000000000001,10.6,0.0,1.6500000000000001,1.17,0.0,-2.15,3.8899999999999997,2.5700000000000003,0.0,0.0,2.25
 MARGARINA,6.57,7.219999999999999,10.02,11.05,7.43,0.0,8.6,7.02,4.26,9.17,4.75,0.0,6.27,0.0,8.66,8.4,7.73
 BEBIDAS E INFUSÕES,3.0599999999999996,3.02,4.24,2.71,2.52,1.23,1.9400000000000004,3.55,4.5600000000000005,3.42,1.55,0.13999999999999999,1.51,3.29,1.1099999999999999,3.96,2.8099999999999996
 SUCO DE FRUTAS,5.5200000000000005,3.21,4.890000000000001,0.9400000000000001,3.3200000000000003,4.68,0.0,0.89,0.0,2.09,8.08,3.63,3.9000000000000004,0.0,0.0,0.0,3.8900000000000006
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,3.0999999999999996,1.31,3.65,0.0,0.0,0.0,0.0,4.57,4.11,0.0,3.0999999999999996
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,0.3800000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-9.25,-3.5699999999999994,0.0,0.0600000000000005
 CAFÉ MOÍDO,0.9700000000000001,8.33,3.18,3.42,4.63,1.1500000000000001,7.539999999999999,5.0600000000000005,6.02,5.6899999999999995,-0.6000000000000001,-0.2799999999999999,-1.2000000000000002,6.24,0.9700000000000001,10.18,3.96
 CAFÉ SOLÚVEL,0.0,5.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5200000000000005
 REFRIGERANTE E ÁGUA MINERAL,4.95,3.0,7.13,2.25,2.86,2.19,3.3,3.24,3.26,5.57,1.1199999999999999,0.44999999999999984,3.16,3.63,2.65,1.23,3.5300000000000002
 CERVEJA,1.83,1.29,2.98,3.8099999999999996,-0.6,-1.19,-0.2300000000000002,1.5399999999999998,3.68,0.27,2.21,-0.3999999999999999,2.23,0.0,3.5700000000000003,1.68,0.9400000000000001
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
 VINHO,2.96,-3.609999999999999,0.0,0.0,1.88,0.0,0.0,0.0,0.0,4.529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.14
 SUCO EM PÓ,0.0,0.8300000000000003,2.67,0.0,3.36,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,1.0899999999999999,4.79,0.0,0.0,2.29
 CHÁ MATE (ERVA MATE),0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,3.34,0.0,0.0,0.0,5.609999999999999
 ENLATADOS E CONSERVAS,4.37,4.219999999999999,5.39,4.29,5.25,3.44,8.68,3.93,4.87,1.6,3.1100000000000003,3.8699999999999997,4.23,3.62,5.98,6.3500000000000005,4.57
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,10.250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.250000000000002
 PALMITO EM CONSERVA,0.0,0.0,6.3500000000000005,0.0,1.44,0.26999999999999996,0.0,0.0,0.0,1.1099999999999999,0.95,0.0,0.0,0.0,0.0,0.0,1.73
 PEPINO EM CONSERVA,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98
 SARDINHA EM CONSERVA,9.209999999999999,1.6500000000000004,5.17,6.160000000000001,8.85,4.199999999999999,8.52,2.4699999999999998,3.62,1.43,0.0,1.7199999999999998,7.8100000000000005,3.9800000000000004,6.369999999999999,6.07,5.75
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,1.7300000000000002,0.0,0.0,0.0,1.94
 AZEITONA,0.4900000000000001,1.27,3.4,-0.5100000000000001,3.7199999999999998,4.04,0.0,4.49,2.76,0.6999999999999997,3.08,-0.58,-1.6099999999999999,0.36000000000000004,0.0,0.0,2.39
 MILHO-VERDE EM CONSERVA,3.72,7.3,7.09,2.91,5.699999999999999,0.0,8.100000000000001,6.93,9.83,2.09,7.25,11.48,6.23,6.74,3.01,7.08,6.0
 ATUM EM CONSERVA,3.69,5.220000000000001,0.0,0.8099999999999999,7.58,3.19,0.0,0.0,2.02,2.83,0.0,0.0,0.0,0.0,0.0,0.0,5.33
 SAL E CONDIMENTOS,4.07,6.109999999999999,7.57,6.82,4.04,5.96,2.63,6.21,3.1900000000000004,2.1,3.78,5.26,4.359999999999999,4.449999999999999,2.96,1.8599999999999999,4.43
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
 ATOMATADO,3.84,6.49,5.21,7.369999999999999,5.640000000000001,6.47,3.4299999999999997,6.359999999999999,5.19,1.96,4.9,3.13,4.57,2.21,6.300000000000001,3.51,5.02
 ALHO,3.3900000000000006,0.0,9.129999999999999,4.92,-1.2199999999999998,3.1100000000000003,-0.73,6.960000000000001,0.06000000000000005,-3.93,0.73,4.99,4.48,5.470000000000001,0.45000000000000107,0.3900000000000001,1.6300000000000001
 SAL,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,8.19,9.690000000000001,-1.02,5.15
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1500000000000004
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65
 FERMENTO,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,3.6399999999999997
 MAIONESE,7.06,9.53,12.39,12.129999999999999,10.45,9.89,6.8,11.19,0.0,11.190000000000001,0.0,11.45,7.01,4.26,0.0,0.0,10.23
 VINAGRE,0.0,2.66,0.0,-1.54,2.38,3.5100000000000002,1.44,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,2.82,1.8900000000000001
 CALDO CONCENTRADO,0.0,4.28,0.0,13.2,0.0,0.0,0.0,8.92,3.32,0.0,7.42,6.640000000000001,0.0,0.0,0.0,0.0,6.46
 TEMPERO MISTO,0.0,3.8099999999999996,4.29,7.9,4.91,10.69,4.050000000000001,2.6500000000000004,4.58,-2.9000000000000004,5.99,1.2299999999999998,2.2199999999999998,1.5,3.25,2.32,3.9699999999999998
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.17000000000000004,2.24,3.5600000000000005,2.88,3.1399999999999997,1.21,2.42,2.5900000000000003,2.59,1.46,3.0700000000000003,3.1500000000000004,2.86,2.13,1.0,3.37,2.49
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.17000000000000004,2.24,3.5600000000000005,2.88,3.1399999999999997,1.21,2.42,2.5900000000000003,2.59,1.46,3.0700000000000003,3.1500000000000004,2.86,2.13,1.0,3.37,2.49
 REFEIÇÃO,0.24999999999999994,0.8300000000000001,3.0599999999999996,2.17,2.0900000000000003,1.9200000000000002,2.39,2.98,1.46,1.28,0.8,2.17,2.48,0.5900000000000001,0.85,3.15,1.7799999999999998
 LANCHE,0.8300000000000001,6.54,5.27,4.54,5.52,-0.30000000000000004,3.18,2.1100000000000003,5.25,2.16,5.43,5.01,4.539999999999999,5.46,1.6700000000000002,3.9800000000000004,4.27
 REFRIGERANTE E ÁGUA MINERAL,2.2800000000000002,5.3,-0.32000000000000006,2.34,3.4400000000000004,-1.3599999999999999,1.87,-1.55,0.6100000000000001,2.37,2.1799999999999997,3.96,1.17,0.9700000000000002,0.6700000000000002,1.7999999999999998,2.3899999999999997
 CAFEZINHO,0.0,-2.18,0.0,0.0,3.5100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
 CERVEJA,-4.300000000000001,2.03,0.51,2.68,0.8700000000000001,1.2999999999999998,-0.97,0.39,2.23,-2.74,4.31,2.7,-3.21,-0.9800000000000001,0.5299999999999999,2.65,0.44999999999999996
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1100000000000001,0.0,-3.51,0.0,1.81
 VINHO,-5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.03
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0700000000000003,0.0,0.0,0.0,0.0,8.09,3.9800000000000004
 SORVETE,0.0,0.0,0.0,0.0,5.779999999999999,0.0,0.0,4.92,9.48,6.71,10.75,0.0,8.75,3.32,0.0,4.16,6.7700000000000005
 HABITAÇÃO,-1.08,-4.32,-3.8100000000000005,0.6600000000000001,-2.66,-1.6199999999999997,-3.21,2.57,1.5,-3.5199999999999996,-6.17,-6.119999999999999,0.52,-7.71,-4.9399999999999995,0.21999999999999997,-2.4299999999999997
 ENCARGOS E MANUTENÇÃO,2.51,1.4999999999999998,2.0100000000000002,1.53,4.140000000000001,3.3499999999999996,4.88,2.19,2.48,3.14,3.03,2.41,3.38,2.6500000000000004,3.34,1.97,3.16
 ALUGUEL E TAXAS,2.45,0.41000000000000003,1.7399999999999998,0.92,4.2,3.45,5.91,1.92,2.13,2.96,2.59,1.94,3.1900000000000004,1.0899999999999999,3.75,1.57,3.01
 ALUGUEL RESIDENCIAL,2.79,1.34,2.04,1.2799999999999998,1.42,5.07,0.96,2.6799999999999997,2.9,1.19,3.9200000000000004,2.21,3.3600000000000003,1.4,6.329999999999999,1.78,2.04
 CONDOMÍNIO,3.05,-0.5699999999999998,3.07,1.18,3.95,3.0,4.0,2.3200000000000003,2.7,3.56,3.55,3.48,0.8,1.9300000000000002,6.5,2.53,3.1899999999999995
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,0.0,12.54,0.0,20.81,0.0,0.0,4.94,0.0,0.0,3.22,0.0,0.0,0.46,4.9
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6799999999999995,0.0,0.0,0.0,1.6799999999999995
 REPAROS,1.75,4.03,1.3900000000000001,1.24,2.8,0.9,1.9600000000000002,2.02,1.23,2.92,2.8,3.3,1.9700000000000002,2.43,1.14,1.6700000000000002,2.46
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,-1.37,0.0,0.0,1.19,0.0,0.0,1.8400000000000003
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-1.9700000000000002,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,2.17,0.0,-0.05
 VIDRO,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
 TINTA,5.98,6.210000000000001,4.2,1.76,5.08,2.61,3.5100000000000002,6.23,4.44,6.42,4.7,7.0,2.79,3.79,4.2299999999999995,4.88,5.220000000000001
 REVESTIMENTO DE PISO E PAREDE,-0.3500000000000001,8.45,-0.44999999999999996,-0.79,5.87,0.0,-1.16,-0.07,-3.45,2.45,2.28,3.3800000000000003,0.0,3.9,0.26999999999999996,1.88,3.3600000000000003
 MADEIRA E TACO,0.0,2.4299999999999997,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,2.4499999999999997,0.48,0.0,1.85
 CIMENTO,0.0,0.0,0.0,6.640000000000001,0.0,0.0,3.02,7.82,7.68,0.0,0.0,9.08,6.74,5.81,3.4799999999999995,0.0,5.74
 TIJOLO,-0.46999999999999986,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,4.77,4.63,0.0,2.1700000000000004,1.99,0.0,2.61
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,0.7900000000000003,0.0,0.0,0.0,4.3500000000000005,0.0,0.0,0.0,2.67,0.0,0.0,0.0,1.1900000000000002
 MÃO DE OBRA,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
 AREIA,-0.45999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.529999999999999,0.0,0.0,0.0,1.0799999999999996,0.0,1.07
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9599999999999997,0.0,0.0,-0.9599999999999997
 TELHA,0.0,2.1,0.8999999999999999,4.43,0.0,0.0,2.84,0.0,0.0,1.62,0.0,0.0,0.0,0.0,-2.77,0.0,1.7399999999999998
 ARTIGOS DE LIMPEZA,4.91,5.9,4.99,6.24,6.369999999999999,5.74,4.74,4.66,7.03,5.25,7.1899999999999995,5.99,5.859999999999999,7.59,6.870000000000001,5.39,5.8999999999999995
 SACO PARA LIXO,0.0,0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44,0.0,0.0,0.0,0.1499999999999999
 ÁGUA SANITÁRIA,3.0600000000000005,6.890000000000001,1.8199999999999998,4.220000000000001,5.59,0.83,2.62,4.62,3.0999999999999996,0.0,7.7,0.0,2.72,5.510000000000001,2.89,4.4,4.58
 DETERGENTE,3.92,5.210000000000001,5.790000000000001,6.62,6.13,1.6099999999999999,6.720000000000001,3.69,5.94,4.59,4.91,6.9,3.86,7.930000000000001,0.0,4.25,5.51
 SABÃO EM PÓ,6.449999999999999,6.26,4.7,9.16,8.03,9.62,8.49,4.71,12.23,9.58,10.06,5.76,9.21,7.279999999999999,8.969999999999999,9.100000000000001,7.93
 DESINFETANTE,5.49,1.7300000000000002,9.35,6.080000000000001,2.0200000000000005,1.2999999999999998,4.970000000000001,8.95,4.2,1.12,3.8499999999999996,7.290000000000001,0.0,0.0,5.44,0.0,4.24
 SABÃO EM BARRA,5.11,0.0,4.140000000000001,4.25,0.0,0.0,0.5600000000000003,4.1,3.5599999999999996,0.0,0.0,7.710000000000001,0.83,11.33,7.77,0.81,4.109999999999999
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,7.59,0.0,0.0,0.0,0.0,3.75
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,2.75,3.61
 LIMPADOR MULTIUSO,0.0,5.57,0.0,0.0,7.16,5.6,0.0,0.0,0.0,-2.4099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,5.51
 PAPEL TOALHA,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
 AMACIANTE E ALVEJANTE,4.83,7.880000000000001,4.28,3.8100000000000005,6.0,7.17,2.26,3.76,4.7,3.3099999999999996,5.07,4.83,6.51,6.27,3.5400000000000005,6.91,5.36
 COMBUSTÍVEIS E ENERGIA,-5.99,-12.16,-11.059999999999999,-0.28000000000000025,-16.75,-14.729999999999999,-8.78,3.13,0.30999999999999994,-14.07,-18.21,-17.21,-2.5300000000000002,-13.32,-10.86,-2.25,-10.899999999999999
 COMBUSTÍVEIS (DOMÉSTICOS),6.039999999999999,3.9699999999999998,1.1099999999999999,1.81,0.29000000000000004,0.26,4.07,4.01,2.0600000000000005,3.06,-1.43,3.49,1.65,4.42,3.18,1.9500000000000002,2.1900000000000004
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,7.550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,0.0,9.79
 GÁS DE BOTIJÃO,4.25,3.9699999999999998,1.1099999999999999,1.81,0.3899999999999997,0.26,3.9499999999999997,4.01,2.0600000000000005,1.81,-1.43,3.49,1.65,4.42,2.6900000000000004,1.9500000000000002,1.9099999999999997
 GÁS ENCANADO,10.010000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,0.0,0.0,4.42
 ENERGIA ELÉTRICA RESIDENCIAL,-9.219999999999999,-16.759999999999998,-15.52,-1.0300000000000002,-22.08,-19.14,-12.879999999999999,2.92,-0.2999999999999998,-20.759999999999998,-23.299999999999997,-23.450000000000003,-3.92,-19.05,-19.18,-3.6799999999999997,-15.29
 ENERGIA ELÉTRICA RESIDENCIAL,-9.219999999999999,-16.759999999999998,-15.52,-1.0300000000000002,-22.08,-19.14,-12.879999999999999,2.92,-0.2999999999999998,-20.759999999999998,-23.299999999999997,-23.450000000000003,-3.92,-19.05,-19.18,-3.6799999999999997,-15.29
 ARTIGOS DE RESIDÊNCIA,4.67,3.09,3.0300000000000002,2.22,2.5700000000000003,3.48,2.34,1.62,1.14,1.42,5.2,2.5700000000000003,2.45,3.8,3.35,2.8200000000000003,2.74
 MÓVEIS E UTENSÍLIOS,7.25,4.720000000000001,3.91,3.44,2.48,5.99,2.63,2.12,2.34,1.69,5.45,3.72,4.75,3.06,4.38,4.24,3.5200000000000005
 MOBILIÁRIO,9.14,6.380000000000001,4.359999999999999,5.29,2.68,7.27,2.5300000000000002,1.47,2.94,1.63,7.710000000000001,7.55,6.63,4.41,6.6899999999999995,4.9399999999999995,4.300000000000001
 MÓVEL PARA SALA,10.829999999999998,7.05,6.98,2.02,0.9700000000000002,4.85,2.26,3.75,3.07,3.25,8.9,7.32,4.09,8.66,5.88,4.35,4.18
 MÓVEL PARA QUARTO,9.24,5.51,1.22,8.05,2.09,9.06,3.46,0.06999999999999984,1.7599999999999998,0.6499999999999998,7.41,6.76,7.51,4.609999999999999,6.22,5.29,3.64
 MÓVEL PARA COPA E COZINHA,4.890000000000001,8.379999999999999,8.65,2.34,8.05,7.93,0.9799999999999999,4.640000000000001,6.66,2.0,7.49,9.73,8.33,0.040000000000000036,10.18,5.01,6.69
 MÓVEL INFANTIL,0.0,0.0,0.0,0.9900000000000002,0.0,0.0,0.0,-2.3099999999999996,0.3899999999999998,0.5399999999999998,5.54,0.0,3.9,0.67,4.289999999999999,4.8,1.4
 COLCHÃO,0.0,-0.18000000000000016,4.359999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13
 UTENSÍLIOS E ENFEITES,3.04,2.9000000000000004,2.51,-0.33,2.17,2.27,2.53,2.7300000000000004,0.13,1.48,2.08,-0.06999999999999984,1.8,1.4100000000000001,0.46,3.04,1.99
 ARTIGOS DE ILUMINAÇÃO,3.45,2.02,2.83,-2.9399999999999995,2.1100000000000003,1.46,1.01,0.9000000000000001,-0.9000000000000004,1.7799999999999998,0.0,0.0,-1.26,0.0,-1.92,2.95,1.44
 TAPETE,0.6100000000000001,-3.5899999999999994,0.0,0.0,1.29,0.63,0.4600000000000001,0.0,1.1400000000000001,2.73,0.8,-3.5999999999999996,1.2,0.0,0.0,0.0,0.45000000000000007
 CORTINA,3.4,2.0100000000000002,3.71,3.99,2.67,5.720000000000001,0.0,3.38,3.51,5.08,4.97,0.35,0.0,0.0,0.0,0.0,3.39
 UTENSÍLIOS DE METAL,3.94,0.010000000000000009,1.7800000000000002,-1.19,3.0100000000000002,0.16000000000000003,3.54,2.34,-2.0599999999999996,-0.7599999999999999,0.56,0.71,4.5,1.1500000000000001,1.9100000000000001,4.24,1.62
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,2.82,3.4,0.20000000000000007,2.1799999999999997,1.9599999999999997,3.55,2.59,-0.8800000000000001,0.0,-0.4900000000000001,-1.43,1.74,-0.9900000000000001,1.27,1.06
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,4.140000000000001,0.0,0.0,0.0,5.89,0.0,0.0,0.0,1.8,0.7899999999999998,4.18
 FLORES NATURAIS,0.0,19.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,1.75,-1.5599999999999998,0.0,0.0,0.0,3.9299999999999997,0.0,0.0,0.7599999999999999,2.42,0.6100000000000001,2.5,0.0,0.0,1.24
" CAMA, MESA E BANHO",7.24,0.3500000000000001,4.109999999999999,-1.0099999999999998,2.14,7.359999999999999,3.3699999999999997,6.01,3.8299999999999996,2.5199999999999996,3.1999999999999993,-6.02,2.07,0.10000000000000003,0.039999999999999925,2.91,2.62
 ROUPA DE CAMA,7.24,0.3500000000000001,4.109999999999999,-1.3900000000000001,2.14,7.359999999999999,3.3699999999999997,6.9,3.8299999999999996,2.5199999999999996,3.1999999999999993,-6.02,1.88,-1.1,0.039999999999999925,2.91,2.63
 ROUPA DE BANHO,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,2.6,4.74,0.0,0.0,2.28
 APARELHOS ELETROELETRÔNICOS,3.0,1.57,1.9900000000000002,0.9800000000000001,2.5500000000000003,0.039999999999999925,2.6300000000000003,1.0,0.25,0.3799999999999999,4.81,1.15,0.10999999999999988,4.95,1.89,1.18,1.93
 ELETRODOMÉSTICOS E EQUIPAMENTOS,5.62,1.8699999999999999,2.34,2.56,3.51,2.33,3.75,2.62,2.3000000000000003,2.27,6.6899999999999995,4.48,1.4199999999999997,5.99,2.8400000000000003,4.25,3.23
 REFRIGERADOR,4.74,5.1899999999999995,1.23,3.66,3.05,2.04,0.88,3.26,-0.050000000000000044,2.33,7.41,3.62,2.8800000000000003,8.07,3.69,3.3699999999999997,3.1399999999999997
 AR-CONDICIONADO,6.2,-7.16,0.0,2.3500000000000005,4.15,2.6900000000000004,2.62,1.85,4.57,4.84,8.07,2.13,-1.5399999999999998,3.2899999999999996,0.0,-0.15000000000000036,2.2800000000000002
 MÁQUINA DE LAVAR ROUPA,6.0,1.9399999999999997,0.6399999999999997,-1.36,3.74,4.49,6.640000000000001,5.23,3.5599999999999996,-1.8099999999999998,5.3,5.36,1.4699999999999998,7.26,4.42,6.93,2.9499999999999997
 VENTILADOR,0.0,0.0,0.0,1.2599999999999998,0.0,0.0,5.86,0.9099999999999999,0.0,0.0,0.0,0.0,1.5699999999999998,1.37,-0.09999999999999987,3.7800000000000002,2.13
 FOGÃO,6.82,3.83,7.2,5.63,3.85,-1.74,4.78,0.72,4.54,6.62,4.99,6.779999999999999,-0.45000000000000007,5.66,2.2499999999999996,7.48,4.6
 CHUVEIRO ELÉTRICO,0.0,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000001
" TV, SOM E INFORMÁTICA",0.5100000000000002,1.19,1.6099999999999999,-0.71,1.52,-2.21,1.49,-0.74,-2.41,-1.8599999999999999,1.99,-2.9499999999999997,-2.0700000000000003,2.9299999999999997,0.7699999999999997,-1.7900000000000003,0.4099999999999999
 TELEVISOR,-1.1399999999999997,0.96,0.69,-2.3800000000000003,2.32,0.17000000000000015,0.7300000000000004,-0.9500000000000002,-2.05,-2.52,2.63,-2.7199999999999998,-1.92,4.82,0.5500000000000003,-2.1,0.3899999999999999
 APARELHO DE SOM,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,-2.41,0.0,0.0,0.0,0.0,0.0,0.7699999999999997,1.72,-1.0099999999999998
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,-5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.83
 COMPUTADOR PESSOAL,3.41,1.6900000000000002,3.05,3.23,0.2500000000000002,-4.2,3.0100000000000002,-0.38,-3.1499999999999995,-0.8899999999999997,1.1400000000000001,-3.28,-2.31,-0.9799999999999998,1.62,-2.2800000000000002,0.5699999999999998
 CONSERTOS E MANUTENÇÃO,2.7800000000000002,0.8699999999999999,3.0,2.16,3.1200000000000006,4.92,0.029999999999999985,2.24,-0.9199999999999999,4.55,6.02,3.5300000000000002,2.42,-0.25,6.4,3.02,2.9299999999999997
 CONSERTOS E MANUTENÇÃO,2.7800000000000002,0.8699999999999999,3.0,2.16,3.1200000000000006,4.92,0.029999999999999985,2.24,-0.9199999999999999,4.55,6.02,3.5300000000000002,2.42,-0.25,6.4,3.02,2.9299999999999997
 CONSERTO DE REFRIGERADOR,0.0,2.9000000000000004,0.0,3.5,0.0,0.0,2.42,0.0,-1.72,0.0,1.8800000000000001,0.0,0.0,0.0,8.28,0.0,2.42
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.390000000000001
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29
 REFORMA DE ESTOFADO,2.4899999999999998,-0.31000000000000005,3.69,4.550000000000001,0.6399999999999997,9.68,0.0,0.16999999999999993,2.42,0.0,0.0,6.64,-2.83,6.0200000000000005,0.0,4.130000000000001,2.68
 CONSERTO DE APARELHO CELULAR,0.0,-0.65,5.66,1.67,0.44999999999999996,6.6,1.93,5.539999999999999,-2.3499999999999996,8.2,-2.7900000000000005,8.79,3.9200000000000004,-0.12999999999999962,5.289999999999999,2.8,2.51
 CONSERTO DE BICICLETA,2.8400000000000003,-2.25,1.24,0.22000000000000003,4.0200000000000005,-1.2900000000000003,-3.27,1.1099999999999999,-1.6,3.6900000000000004,11.989999999999998,2.62,2.7199999999999998,-1.4700000000000002,6.24,2.51,3.09
 VESTUÁRIO,7.25,5.59,5.609999999999999,4.29,4.6,3.52,2.55,4.27,6.08,5.25,6.880000000000001,5.67,3.3499999999999996,0.77,3.96,7.130000000000001,5.04
 ROUPAS,7.77,6.34,6.9399999999999995,4.83,5.430000000000001,4.87,3.1100000000000003,4.35,6.799999999999999,6.2,8.13,6.8100000000000005,4.41,0.6899999999999998,3.58,7.79,5.85
 ROUPA MASCULINA,8.11,6.07,6.510000000000001,4.8,5.5,5.62,2.65,5.72,8.09,8.33,9.41,6.27,6.25,1.25,2.7,7.43,6.18
