Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 COMPUTADOR PESSOAL,-9.83,-8.709999999999999,-7.069999999999999,-0.2799999999999996,-6.819999999999999,-8.44,-5.7299999999999995,-3.9000000000000004,-7.199999999999999,-2.8899999999999997,-5.48,-9.8,-5.18,-5.94,-11.469999999999999,-13.14,-6.66
 CONSERTOS E MANUTENÇÃO,-0.6499999999999999,0.69,3.6799999999999997,1.14,3.99,-2.3200000000000003,2.05,0.14999999999999997,0.9,-1.61,2.37,-3.16,-1.77,-1.33,1.3900000000000001,1.4700000000000002,1.65
 CONSERTOS E MANUTENÇÃO,-0.6499999999999999,0.69,3.6799999999999997,1.14,3.99,-2.3200000000000003,2.05,0.14999999999999997,0.9,-1.61,2.37,-3.16,-1.77,-1.33,1.3900000000000001,1.4700000000000002,1.65
 CONSERTO DE REFRIGERADOR,0.0,0.78,0.0,3.33,0.0,0.0,2.53,0.0,1.23,0.0,4.390000000000001,0.0,0.0,0.0,0.9,0.0,2.53
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
 REFORMA DE ESTOFADO,-2.11,0.7400000000000002,1.39,1.0799999999999998,2.45,-3.71,0.0,0.4099999999999999,5.8100000000000005,0.0,0.0,0.0,4.1899999999999995,-1.6599999999999997,0.0,3.6500000000000004,1.0799999999999998
 CONSERTO DE APARELHO CELULAR,0.0,2.28,2.52,0.0,-3.9,-4.0,5.35,1.99,0.36,1.6399999999999997,2.93,1.4999999999999996,2.8,5.67,-1.4200000000000002,-0.36999999999999966,0.8
 CONSERTO DE BICICLETA,-0.3899999999999999,-2.87,5.17,1.0199999999999998,5.34,0.15999999999999992,-0.97,-0.9600000000000001,-2.77,-2.41,1.19,-4.07,-7.51,-3.53,4.2,1.84,1.9400000000000002
 VESTUÁRIO,3.8,3.9299999999999997,4.03,3.9899999999999998,4.4,3.96,3.69,4.49,3.98,1.1199999999999999,4.17,3.33,2.4299999999999997,6.23,3.74,5.11,3.84
 ROUPAS,4.13,4.71,4.65,3.5599999999999996,5.33,4.92,4.25,4.99,3.94,0.78,4.49,3.6400000000000006,2.7199999999999998,6.83,4.569999999999999,5.890000000000001,4.37
 ROUPA MASCULINA,3.2800000000000002,4.88,5.109999999999999,4.1,3.6900000000000004,6.1899999999999995,4.47,5.68,4.55,1.8699999999999997,4.859999999999999,3.67,1.5,6.61,3.8299999999999996,5.890000000000001,4.11
 CALÇA COMPRIDA MASCULINA,1.6400000000000001,3.45,4.57,4.16,2.35,4.91,5.98,5.07,4.4,2.9699999999999998,5.34,3.74,-1.66,4.62,4.3500000000000005,6.8,3.46
 AGASALHO MASCULINO,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.27
 BERMUDA/SHORT MASCULINO,3.05,6.55,5.24,2.95,4.29,5.91,4.74,3.54,3.7800000000000002,3.54,4.609999999999999,4.96,3.65,2.83,6.25,6.0,4.34
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,9.22,2.52,0.0,2.09
 CAMISA/CAMISETA MASCULINA,3.8200000000000003,5.8100000000000005,5.380000000000001,4.57,4.290000000000001,6.87,4.13,6.84,5.0,0.7300000000000001,4.6899999999999995,3.2,3.09,9.27,2.2800000000000002,5.52,4.42
 ROUPA FEMININA,4.91,3.63,5.05,3.4299999999999997,6.989999999999999,4.67,4.01,3.63,4.5200000000000005,-0.21999999999999986,4.37,2.8,4.62,7.6,4.95,6.7299999999999995,4.75
 CALÇA COMPRIDA FEMININA,3.9400000000000004,5.45,6.54,5.739999999999999,7.74,6.140000000000001,6.85,1.56,7.73,-0.23999999999999994,5.26,3.6500000000000004,4.5200000000000005,6.61,4.55,6.199999999999999,5.72
 AGASALHO FEMININO,0.0,2.62,1.9099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.3900000000000001,0.0,0.0,2.79,0.0,0.0,0.0,1.9100000000000001
 SAIA,0.0,0.0,0.0,0.7100000000000002,0.0,0.0,3.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,5.91,6.87,5.13,3.25
 VESTIDO,1.6099999999999999,4.65,6.140000000000001,3.82,8.94,5.300000000000001,4.5,6.21,5.27,-2.1799999999999997,5.4399999999999995,3.3899999999999997,6.6000000000000005,8.600000000000001,5.32,6.0,5.49
 BLUSA,7.19,2.19,4.81,2.16,6.75,3.61,3.67,3.8,3.71,0.06999999999999984,2.67,1.65,6.4,7.359999999999999,4.880000000000001,7.7700000000000005,4.55
 LINGERIE,0.0,2.6799999999999997,0.3500000000000001,0.44000000000000006,1.3399999999999999,0.0,1.76,-2.7755575615628914e-16,-0.18999999999999995,0.96,1.1400000000000001,0.0,-0.05000000000000004,8.469999999999999,2.6500000000000004,0.86,1.1600000000000001
 BERMUDA/SHORT FEMININO,7.069999999999999,0.0,5.16,5.960000000000001,0.0,0.0,3.2100000000000004,4.67,4.41,3.55,8.56,4.68,1.27,7.83,6.3100000000000005,8.49,5.29
 ROUPA INFANTIL,3.84,7.12,2.84,2.75,4.68,3.3200000000000003,4.28,7.249999999999999,1.51,1.07,4.029999999999999,5.52,0.89,5.59,5.54,3.9300000000000006,3.9399999999999995
 UNIFORME ESCOLAR,0.0,0.0,3.8000000000000003,2.3699999999999997,0.6200000000000001,2.2699999999999996,0.050000000000000044,5.61,0.0,0.86,2.24,2.25,0.0,0.0,1.2999999999999998,0.8200000000000001,1.45
 CALÇA COMPRIDA INFANTIL,0.0,3.7,0.78,0.0,6.06,3.74,0.0,0.0,-0.9900000000000004,-6.66,6.88,0.0,0.2999999999999998,4.79,5.1899999999999995,0.0,2.86
 AGASALHO INFANTIL,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
 VESTIDO INFANTIL,4.09,11.620000000000001,7.57,9.21,0.0,7.699999999999999,6.8,11.370000000000001,-0.8199999999999998,0.0,4.289999999999999,7.5600000000000005,5.24,6.31,9.58,6.859999999999999,6.41
 BERMUDA/SHORT INFANTIL,1.7199999999999998,0.0,0.0,0.52,10.309999999999999,0.0,8.69,5.6899999999999995,1.81,0.0,0.0,4.03,-2.5,3.67,3.42,7.08,5.81
 CAMISA/CAMISETA INFANTIL,4.19,6.620000000000001,2.3600000000000003,1.5400000000000003,5.02,1.79,2.8100000000000005,5.1,3.37,3.42,6.49,5.0,3.0200000000000005,4.51,7.41,7.550000000000001,4.26
 CONJUNTO INFANTIL,5.3500000000000005,11.07,1.94,1.9199999999999997,3.04,4.36,7.18,8.709999999999999,2.56,3.0199999999999996,0.6400000000000001,7.34,-0.1299999999999999,8.780000000000001,5.94,0.07000000000000006,3.92
 CALÇADOS E ACESSÓRIOS,3.49,2.79,3.5600000000000005,5.959999999999999,2.2600000000000002,2.44,2.8699999999999997,3.9299999999999997,4.42,2.06,4.17,3.05,2.8499999999999996,6.3100000000000005,2.31,3.7600000000000002,3.1100000000000003
 CALÇADOS E ACESSÓRIOS,3.49,2.79,3.5600000000000005,5.959999999999999,2.2600000000000002,2.44,2.8699999999999997,3.9299999999999997,4.42,2.06,4.17,3.05,2.8499999999999996,6.3100000000000005,2.31,3.7600000000000002,3.1100000000000003
 SAPATO MASCULINO,2.02,4.949999999999999,3.0100000000000002,4.869999999999999,5.51,6.47,3.1,5.92,3.75,1.96,7.45,3.97,-0.24000000000000032,9.100000000000001,2.1799999999999997,5.07,4.26
 SAPATO FEMININO,3.52,0.20999999999999996,6.22,10.98,0.7600000000000001,4.5600000000000005,3.08,4.74,3.14,1.8999999999999997,3.35,-0.6400000000000001,5.630000000000001,5.17,1.65,5.68,2.73
 SAPATO INFANTIL,0.0,0.0,0.0,5.569999999999999,0.0,0.0,3.4000000000000004,0.0,4.890000000000001,2.6500000000000004,6.35,0.0,-4.51,6.58,4.0200000000000005,7.130000000000001,3.9299999999999997
 BOLSA,-1.7799999999999998,0.41000000000000014,-0.7899999999999998,2.72,0.0,-2.3099999999999996,5.129999999999999,9.239999999999998,1.87,4.89,0.28,0.0,0.6099999999999997,-0.07000000000000006,-2.08,-1.3900000000000001,1.41
 MOCHILA,0.0,0.0,0.0,1.41,0.0,0.0,2.08,3.61,0.0,0.0,0.0,0.0,0.0,8.8,4.68,0.0,2.94
 TÊNIS,4.41,2.9899999999999998,2.63,1.7800000000000002,1.81,-0.4300000000000001,1.38,0.3700000000000001,5.99,1.4600000000000004,1.7899999999999996,3.59,7.66,5.029999999999999,4.54,2.08,2.51
 SANDÁLIA/CHINELO,5.2,8.42,4.390000000000001,8.45,4.220000000000001,4.4799999999999995,2.25,3.92,4.39,3.4299999999999997,6.66,4.42,-2.71,8.969999999999999,1.57,5.0,4.67
 JOIAS E BIJUTERIAS,1.53,-0.21000000000000013,-0.79,-0.09000000000000008,1.9800000000000002,1.0699999999999998,-1.6199999999999999,1.4799999999999998,2.92,0.84,0.8699999999999999,0.3999999999999999,-0.2899999999999998,-0.3899999999999999,0.36,2.06,0.8
 JOIAS E BIJUTERIAS,1.53,-0.21000000000000013,-0.79,-0.09000000000000008,1.9800000000000002,1.0699999999999998,-1.6199999999999999,1.4799999999999998,2.92,0.84,0.8699999999999999,0.3999999999999999,-0.2899999999999998,-0.3899999999999999,0.36,2.06,0.8
 BIJUTERIA,0.0,0.0,-1.2300000000000002,0.0,0.0,3.05,0.0,0.0,5.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.26,2.0
 JOIA,1.2000000000000002,-0.73,-0.6000000000000001,1.06,2.31,0.32999999999999985,-0.8999999999999997,1.63,0.0,0.79,1.26,0.16999999999999993,-0.2899999999999998,2.34,0.6000000000000003,1.25,0.8200000000000001
 RELÓGIO DE PULSO,2.2,1.0500000000000003,0.0,-1.65,1.0000000000000002,0.0,-3.4299999999999997,1.2300000000000002,0.47,1.0100000000000002,-0.8000000000000002,0.9199999999999998,0.0,-1.9100000000000001,-0.21999999999999997,-0.84,0.3400000000000001
 TECIDOS E ARMARINHO,-0.87,0.76,1.1800000000000002,0.47,1.8399999999999999,-0.36,4.83,-0.30999999999999994,1.7,1.8,4.2299999999999995,1.9099999999999997,0.030000000000000027,1.46,2.9699999999999998,0.5199999999999998,1.5299999999999998
 TECIDOS E ARMARINHO,-0.87,0.76,1.1800000000000002,0.47,1.8399999999999999,-0.36,4.83,-0.30999999999999994,1.7,1.8,4.2299999999999995,1.9099999999999997,0.030000000000000027,1.46,2.9699999999999998,0.5199999999999998,1.5299999999999998
 TECIDO,-0.87,0.23000000000000004,0.9199999999999999,0.47,1.48,-0.36,4.83,-0.30999999999999994,1.7,1.9900000000000002,5.390000000000001,2.8000000000000003,0.030000000000000027,1.46,2.9699999999999998,0.5199999999999998,1.44
 ARTIGOS DE ARMARINHO,0.0,1.77,1.71,0.0,2.64,0.0,0.0,0.0,0.0,1.5,1.27,0.44999999999999996,0.0,0.0,0.0,0.0,1.9799999999999998
 TRANSPORTES,0.5599999999999999,1.72,0.87,3.2399999999999998,1.69,2.5,1.8199999999999998,1.29,-0.039999999999999925,3.3000000000000003,1.7299999999999998,0.6299999999999999,0.96,1.19,1.5,1.05,1.62
 TRANSPORTES,0.5599999999999999,1.72,0.87,3.2399999999999998,1.69,2.5,1.8199999999999998,1.29,-0.039999999999999925,3.3000000000000003,1.7299999999999998,0.6299999999999999,0.96,1.19,1.5,1.05,1.62
 TRANSPORTE PÚBLICO,0.3900000000000001,6.59,0.7699999999999996,6.96,4.77,9.13,6.800000000000001,3.6300000000000003,1.4100000000000001,7.890000000000001,2.74,3.59,3.7000000000000006,7.73,0.5,0.58,3.88
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,6.97,1.3900000000000001,0.0,-0.12,0.0,3.1199999999999997,2.6599999999999997,0.44999999999999996,0.0,1.36,1.51,2.77,-2.1500000000000004,-2.5300000000000002,0.0,1.29
 ÔNIBUS INTERESTADUAL,-0.9299999999999999,0.0,-0.96,1.0899999999999999,2.17,5.8100000000000005,8.510000000000002,8.81,1.74,3.44,-2.6,1.8099999999999998,-0.16000000000000014,4.9399999999999995,1.9,0.6699999999999999,2.09
 PASSAGEM AÉREA,-2.000000000000001,29.04,6.800000000000004,45.87,19.709999999999997,26.500000000000004,37.33,24.520000000000003,16.900000000000002,22.66,22.529999999999998,14.62,27.450000000000003,23.869999999999997,12.24,2.4799999999999995,18.47
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.78,-1.94,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,0.0,0.0,1.8,0.25
 TRANSPORTE POR APLICATIVO,12.330000000000002,7.509999999999998,7.5,0.8299999999999996,9.39,2.78,0.0,0.56,0.3300000000000001,0.0,-0.07000000000000028,15.109999999999998,1.65,0.0,-2.63,1.7999999999999998,6.04
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,1.29,1.23,1.03,2.04,0.9700000000000001,2.01,1.5699999999999998,0.8200000000000001,1.6600000000000001,1.95,1.83,1.23,2.24,1.97,1.14,2.46,1.35
 AUTOMÓVEL NOVO,0.22000000000000003,-0.19000000000000017,1.47,0.47999999999999987,0.61,1.06,-0.26000000000000023,-0.84,0.99,2.38,-1.0,1.74,1.98,2.34,0.3799999999999999,2.66,0.79
 EMPLACAMENTO E LICENÇA,6.48,4.92,1.48,6.66,5.37,2.61,3.99,6.529999999999999,3.4499999999999997,6.85,6.66,3.83,6.57,6.61,3.67,6.6899999999999995,5.17
 SEGURO VOLUNTÁRIO DE VEÍCULO,-6.71,5.4,5.2,3.58,-3.48,7.75,10.92,0.79,0.17999999999999972,13.849999999999998,2.56,-5.8,1.0,-5.640000000000001,1.0,3.55,0.99
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,1.7999999999999998,1.77,3.84,4.63,4.6899999999999995,4.76,0.6599999999999999,3.27,2.2699999999999996,5.4,0.0,0.7100000000000001,-0.55,2.35,1.74,3.19
 ACESSÓRIOS E PEÇAS,-0.58,1.5599999999999998,1.6099999999999999,-1.6800000000000002,2.1799999999999997,2.78,1.57,1.54,2.38,1.5400000000000003,4.42,0.29999999999999993,1.7599999999999998,1.4500000000000002,0.43000000000000016,1.35,1.73
 PNEU,0.0,0.26000000000000023,0.85,-0.38000000000000006,-1.3900000000000001,-1.2,5.859999999999999,0.26,-2.36,3.26,-0.94,-0.76,-1.8799999999999994,4.02,-4.0600000000000005,2.71,-0.029999999999999916
 CONSERTO DE AUTOMÓVEL,1.2100000000000002,1.23,1.8299999999999998,1.71,1.4,0.82,2.4,-2.21,2.1399999999999997,-3.94,1.65,2.8899999999999997,4.050000000000001,-0.27,1.42,-0.4600000000000002,0.8600000000000001
 ESTACIONAMENTO,0.0,5.38,0.0,0.0,2.39,0.0,0.0,0.0,0.14000000000000012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
 PEDÁGIO,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,3.0
 AUTOMÓVEL USADO,0.2799999999999999,-3.61,-1.86,0.0,-2.5599999999999996,-1.8,0.28,0.13,0.19999999999999996,-2.3499999999999996,0.6900000000000001,-0.54,-1.2200000000000002,2.4299999999999997,0.3500000000000001,-0.52,-1.6
 PINTURA DE VEÍCULO,0.0,0.0,3.31,3.36,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
 ALUGUEL DE VEÍCULO,-2.93,0.0,0.0,0.0,0.0,0.0,-12.650000000000002,0.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09
 MOTOCICLETA,-0.52,0.35,-0.06999999999999999,0.6800000000000002,0.91,-1.0499999999999998,-2.2199999999999998,0.27,0.01999999999999999,0.46,0.32,1.4500000000000002,0.8600000000000001,1.3,1.05,0.51,0.27
 COMBUSTÍVEIS (VEÍCULOS),-0.87,0.54,0.78,3.37,1.7799999999999998,0.6600000000000001,-0.28000000000000025,1.0400000000000003,-3.8200000000000003,5.24,1.6099999999999999,-2.46,-1.71,-2.7800000000000002,2.76,-1.17,1.12
 GASOLINA,-0.71,0.8000000000000003,0.19000000000000017,4.1,-0.6799999999999999,0.8500000000000002,-0.13999999999999968,1.31,-3.2800000000000002,4.639999999999999,0.5499999999999998,-2.08,-1.7000000000000002,-3.0599999999999996,3.09,-1.1700000000000002,0.3900000000000001
 ETANOL,7.08,0.0,9.180000000000001,-6.469999999999999,10.780000000000001,7.7299999999999995,0.0,0.0,-4.630000000000001,10.6,9.07,0.0,3.12,0.0,0.0,0.0,9.39
 ÓLEO DIESEL,-3.9800000000000004,-4.61,-5.73,-2.75,-3.94,-3.09,-3.0700000000000003,0.0699999999999999,-8.09,-2.29,-4.53,-7.9399999999999995,-4.68,-1.35,-0.5300000000000001,-1.0999999999999996,-4.1499999999999995
 GÁS VEICULAR,-3.25,0.0,0.0,0.0,0.0,0.0,0.0,-7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.43
 SAÚDE E CUIDADOS PESSOAIS,2.32,2.7,2.7,3.2300000000000004,2.69,3.59,3.7199999999999998,3.03,2.93,2.58,2.5999999999999996,2.63,2.48,2.87,3.6799999999999997,2.59,2.7800000000000002
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.030000000000000027,-0.29000000000000004,0.43,0.6699999999999999,-0.18,0.55,0.36,0.7100000000000001,0.33999999999999997,0.53,0.09000000000000002,0.21000000000000002,0.44000000000000006,1.0,0.21999999999999995,-0.73,0.13999999999999999
 PRODUTOS FARMACÊUTICOS,-0.060000000000000026,-0.30000000000000004,0.61,1.1099999999999999,-0.2,0.36,0.9900000000000002,0.92,0.32999999999999996,0.63,0.13,0.24000000000000007,0.16999999999999993,0.8200000000000001,0.10000000000000014,-0.8,0.18
 ANTI-INFECCIOSO E ANTIBIÓTICO,-6.23,1.9900000000000002,3.67,1.0899999999999999,-1.4600000000000002,0.7,4.2,-2.2199999999999998,3.54,1.49,4.4,0.5499999999999999,-1.08,1.23,-2.52,0.6199999999999997,0.5199999999999999
 ANALGÉSICO E ANTITÉRMICO,-0.38,-1.45,1.6199999999999999,-0.16000000000000003,0.9500000000000001,-0.24,3.83,1.25,0.5700000000000001,0.3,-0.8900000000000001,0.3500000000000001,0.73,1.36,1.9599999999999997,-0.6699999999999999,0.54
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-1.0899999999999999,1.06,1.9,-1.6,4.36,-0.71,0.21999999999999992,2.25,-0.98,4.31,-1.1300000000000001,-0.4,0.86,3.1,0.5999999999999999,1.68,1.4900000000000002
 ANTIGRIPAL E ANTITUSSÍGENO,1.37,-1.6900000000000002,3.5200000000000005,1.18,0.3700000000000001,-2.76,1.7699999999999998,-1.47,-0.12,2.61,1.3399999999999999,-0.35,2.3899999999999997,1.0,-1.9200000000000002,-0.9999999999999998,0.79
 DERMATOLÓGICO,0.96,0.9400000000000002,-0.47,1.1600000000000001,1.0599999999999998,1.15,0.0,-0.5,-0.30000000000000004,0.5599999999999999,0.0,1.21,1.1299999999999997,-0.5700000000000001,0.41000000000000003,-1.3599999999999999,0.6200000000000001
 ANTIALÉRGICO E BRONCODILATADOR,-2.8,-2.55,-1.58,1.92,-5.41,2.8899999999999997,-4.220000000000001,1.4500000000000002,-2.9699999999999998,1.5299999999999998,-1.6099999999999999,-2.9,-1.64,-1.36,-5.74,-2.5,-2.71
 GASTROPROTETOR,-1.32,-1.42,0.5999999999999999,1.37,0.23,0.0,2.02,0.06999999999999995,1.12,1.49,2.17,1.2899999999999998,-0.2600000000000001,0.53,-0.53,-0.19000000000000006,0.39
 VITAMINA E FORTIFICANTE,-1.63,-2.02,0.30000000000000027,0.4900000000000001,-0.85,1.1099999999999997,2.75,3.34,0.6900000000000001,0.07000000000000006,-0.9199999999999999,-0.55,-0.5300000000000001,1.23,-0.76,-0.09000000000000008,-0.21999999999999997
 HORMONAL,0.33999999999999986,-1.07,-0.5499999999999998,0.10000000000000009,-3.4,1.59,1.9300000000000002,0.38,1.09,0.7199999999999998,1.3499999999999999,-0.9700000000000001,1.0,-1.3299999999999998,-1.1600000000000001,-1.76,-1.01
 PSICOTRÓPICO E ANOREXÍGENO,1.4800000000000002,1.62,1.3900000000000001,0.9299999999999999,1.1500000000000001,1.5699999999999998,1.2000000000000002,2.11,-0.32,4.1,-1.78,2.04,-1.51,2.65,2.36,-1.83,1.26
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,1.2400000000000002,-0.1700000000000001,-2.6699999999999995,2.13,-0.4,1.58,-2.75,0.97,5.551115123125783e-17,-1.25,-0.30000000000000004,0.2400000000000001,-0.1499999999999997,0.69,1.13,-1.4999999999999998,-0.25
 OFTALMOLÓGICO,1.2200000000000002,0.5999999999999999,0.95,3.67,2.86,0.6100000000000001,-1.48,-0.6200000000000001,-0.37,0.0,2.96,1.77,-0.3699999999999999,0.0,3.5900000000000003,2.6100000000000003,1.4300000000000002
 ANTIDIABÉTICO,-0.2599999999999998,-0.22999999999999954,0.43999999999999995,2.7800000000000002,0.81,-3.35,-2.0,2.8800000000000003,0.12,-5.84,0.050000000000000044,0.96,1.53,-0.5499999999999998,-2.5900000000000003,-3.12,-0.12
 NEUROLÓGICO,1.2300000000000002,1.1999999999999997,1.71,1.6600000000000001,-0.69,-5.98,-1.32,2.17,2.8000000000000003,-2.3099999999999996,2.25,0.27,2.5500000000000003,0.4099999999999999,-0.44999999999999996,1.1800000000000002,0.39
 PRODUTOS ÓTICOS,2.3,-0.030000000000000027,-2.34,-4.1,0.10999999999999988,2.8200000000000003,-3.3499999999999996,-1.24,0.6300000000000003,-0.97,-1.1199999999999999,-0.30000000000000004,3.0700000000000003,5.79,1.3699999999999999,0.69,-0.4700000000000001
 ÓCULOS DE GRAU,2.3,-0.030000000000000027,-2.34,-4.1,0.10999999999999988,2.8200000000000003,-3.3499999999999996,-1.24,0.6300000000000003,-0.97,-1.1199999999999999,-0.30000000000000004,3.0700000000000003,5.79,1.3699999999999999,0.69,-0.4700000000000001
 SERVIÇOS DE SAÚDE,3.23,3.3200000000000003,2.88,3.29,2.84,4.04,2.84,2.6,3.2,2.87,2.57,3.1399999999999997,2.44,2.3200000000000003,1.6600000000000001,3.14,3.02
 SERVIÇOS MÉDICOS E DENTÁRIOS,1.06,2.93,1.29,1.63,0.38,2.63,1.9500000000000002,-0.71,1.6600000000000001,2.1,0.9099999999999999,1.3800000000000001,0.37999999999999995,1.84,1.4300000000000002,2.17,1.26
 MÉDICO,-0.61,0.59,1.56,1.1400000000000001,0.0,0.93,0.89,0.1,1.37,1.16,1.3,-0.49,0.26,1.62,0.8700000000000001,2.42,0.64
 DENTISTA,1.49,5.07,1.3599999999999999,2.63,0.71,3.4800000000000004,4.83,-2.65,2.0300000000000002,3.03,0.37,2.74,0.47000000000000003,2.21,2.7,1.6400000000000001,1.8499999999999999
 APARELHO ORTODÔNTICO,0.0,0.0,-0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.63,0.0,0.0,0.0,-0.02999999999999997
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400000000000003,0.0,0.0,3.3400000000000003
 PSICÓLOGO,7.5,3.86,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1799999999999997
 SERVIÇOS LABORATORIAIS E HOSPITALARES,1.58,1.82,1.18,1.79,0.6399999999999999,4.23,1.1099999999999999,0.47,0.78,-0.05000000000000002,0.9,0.15,1.73,0.41,0.94,1.15,1.2
 EXAME DE LABORATÓRIO,0.5399999999999999,0.4600000000000002,1.96,2.2600000000000002,-1.28,-0.5800000000000001,0.24,0.37,1.19,-1.05,2.15,3.9000000000000004,3.15,0.0,0.20000000000000007,-0.32000000000000006,0.47000000000000003
 HOSPITALIZAÇÃO E CIRURGIA,1.8599999999999999,2.33,1.31,1.76,1.13,5.72,1.3199999999999998,-0.46,-0.24,-0.17,0.0,0.3,1.69,0.0,0.0,2.1799999999999997,1.5499999999999998
 EXAME DE IMAGEM,1.0699999999999998,1.69,0.17,1.42,-0.11000000000000001,-0.34,1.45,1.24,1.4200000000000002,1.33,2.24,-1.54,1.06,1.0,2.5300000000000002,0.75,0.8400000000000001
 PLANO DE SAÚDE,3.9299999999999997,3.7299999999999995,3.8499999999999996,3.7800000000000002,3.75,4.32,3.84,3.86,4.05,3.9299999999999997,3.7800000000000002,3.74,3.4099999999999997,3.63,3.63,3.63,3.83
 PLANO DE SAÚDE,3.9299999999999997,3.7299999999999995,3.8499999999999996,3.7800000000000002,3.75,4.32,3.84,3.86,4.05,3.9299999999999997,3.7800000000000002,3.74,3.4099999999999997,3.63,3.63,3.63,3.83
 CUIDADOS PESSOAIS,3.48,4.8100000000000005,4.83,5.28,5.02,6.04,6.1899999999999995,5.01,4.83,4.38,5.33,4.54,4.32,4.13,6.869999999999999,4.890000000000001,4.949999999999999
 HIGIENE PESSOAL,3.48,4.8100000000000005,4.83,5.28,5.02,6.04,6.1899999999999995,5.01,4.83,4.38,5.33,4.54,4.32,4.13,6.869999999999999,4.890000000000001,4.949999999999999
 PRODUTO PARA CABELO,1.71,4.2,1.9500000000000002,2.72,3.94,6.52,3.27,4.9399999999999995,3.36,2.4000000000000004,3.88,3.42,3.1799999999999997,0.2100000000000002,4.9399999999999995,1.6300000000000001,3.35
 FRALDA DESCARTÁVEL,3.95,4.04,1.02,1.6400000000000001,4.34,2.23,0.98,1.37,3.0,1.51,4.279999999999999,1.23,3.5300000000000002,-2.43,4.26,3.72,2.88
 PRODUTO PARA BARBA,-0.07000000000000006,2.41,4.95,3.45,1.8199999999999998,-0.2300000000000001,2.54,-0.4900000000000001,2.99,0.4800000000000001,-1.16,1.5,1.6100000000000003,3.7,-0.7799999999999996,0.32999999999999996,1.88
 PRODUTO PARA PELE,5.24,4.640000000000001,5.12,2.94,5.74,6.210000000000001,8.95,3.65,7.24,4.16,7.21,7.32,5.27,7.129999999999999,10.360000000000001,4.9,5.7700000000000005
 PRODUTO PARA HIGIENE BUCAL,0.8899999999999999,0.73,5.03,3.17,0.9000000000000001,5.97,4.01,1.2199999999999998,-0.5699999999999998,-0.87,4.14,2.33,1.0799999999999998,2.36,4.43,3.91,1.75
