Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TELEVISOR,1.3400000000000003,-0.29,0.3600000000000001,-1.23,3.8200000000000003,1.1600000000000001,1.49,-0.5800000000000001,-1.86,0.18999999999999995,0.99,0.7199999999999998,1.6400000000000001,3.8599999999999994,-2.77,1.6800000000000002,1.22
 APARELHO DE SOM,-3.83,-0.99,-2.01,-0.67,5.59,1.18,-2.42,-3.6599999999999997,0.5200000000000005,0.2600000000000001,0.9199999999999999,-0.6000000000000001,-4.12,0.030000000000000027,1.93,-2.2600000000000002,-1.1102230246251565e-16
 APARELHO DE DVD,-0.41000000000000014,-0.78,-2.41,-5.18,3.1399999999999997,3.73,-0.7000000000000001,-2.16,0.6599999999999999,1.46,-4.47,-0.71,-1.44,1.66,-4.86,-6.83,-0.36
 ANTENA,0.0,0.0,0.0,-2.88,0.0,0.0,-0.22999999999999998,-1.28,0.0,0.0,0.9299999999999999,0.0,0.0,0.16999999999999996,0.0,-2.4699999999999998,-0.8099999999999999
 MICROCOMPUTADOR,2.5300000000000002,-0.96,1.9000000000000004,-3.88,0.63,-2.3400000000000003,-0.6,-0.41999999999999993,1.19,0.21999999999999997,3.91,2.83,-0.13,-5.540000000000001,-3.66,2.3899999999999997,0.6000000000000001
 CONSERTOS E MANUTENÇÃO,1.0499999999999998,2.61,1.9499999999999997,1.8399999999999999,-1.11,1.6600000000000001,0.5499999999999999,1.4700000000000002,1.94,-0.6200000000000001,3.47,-1.52,0.93,8.379999999999999,0.98,-0.64,0.62
 CONSERTOS E MANUTENÇÃO,1.0499999999999998,2.61,1.9499999999999997,1.8399999999999999,-1.11,1.6600000000000001,0.5499999999999999,1.4700000000000002,1.94,-0.6200000000000001,3.47,-1.52,0.93,8.379999999999999,0.98,-0.64,0.62
 CONSERTO DE REFRIGERADOR,-1.1400000000000001,5.470000000000001,0.8800000000000001,3.2600000000000002,-2.04,0.25,0.52,0.0,5.25,1.8600000000000003,0.27,-2.43,-4.42,-0.26,1.3299999999999996,0.010000000000000009,0.49
 CONSERTO DE TELEVISOR,-1.18,2.7900000000000005,3.25,-1.6500000000000001,-1.27,2.8200000000000003,-0.08999999999999986,5.41,1.1399999999999997,0.0,-0.09999999999999998,-0.3999999999999999,1.37,12.290000000000001,1.16,-6.4399999999999995,0.6900000000000001
 CONSERTO DE APARELHO DE SOM,0.0,0.0,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,6.59,2.43,0.0,1.46
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,7.26,2.27,0.0,3.44,-0.51,3.7600000000000002,0.2799999999999998,0.0,0.0,-5.7,0.0,0.0,0.34999999999999987,0.0,0.0,0.0,0.47999999999999976
 REFORMA DE ESTOFADO,1.6,-3.8200000000000003,1.59,3.19,-0.9600000000000001,-0.24,1.6400000000000001,-0.5699999999999998,0.8400000000000001,0.9600000000000001,6.35,-2.19,2.4299999999999997,13.7,0.45999999999999974,1.6800000000000002,0.71
 MANUTENÇÃO DE MICROCOMPUTADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.03,0.0,0.0,0.30000000000000004,2.06
 VESTUÁRIO,-0.13,-0.59,-0.64,-1.3399999999999999,-0.6100000000000001,0.30999999999999994,-2.07,-1.29,0.9900000000000001,-0.09000000000000008,0.7899999999999999,0.5,-1.22,1.27,0.96,-0.47,-0.42999999999999994
 ROUPAS,-0.6499999999999999,-1.83,-1.95,-2.1500000000000004,-0.74,0.050000000000000044,-2.7,-1.48,1.6300000000000001,-0.6699999999999999,1.03,0.30999999999999994,-0.39,0.8900000000000001,0.39,-0.9300000000000002,-0.87
 ROUPA MASCULINA,-0.45,-2.12,-1.37,-3.71,-1.28,-0.43,-3.4399999999999995,-2.6500000000000004,2.05,0.40000000000000013,1.1999999999999997,-0.43999999999999995,2.43,-0.44,-2.8000000000000003,-0.6300000000000001,-1.06
 CALÇA COMPRIDA MASCULINA,0.19999999999999973,1.1100000000000003,-1.31,-4.67,-0.47999999999999987,1.2000000000000002,-7.5,-3.11,6.35,-0.7099999999999995,1.25,3.76,8.34,-0.30999999999999994,-1.0300000000000002,0.7,-0.30000000000000004
 TERNO,1.4,1.2199999999999998,2.75,2.8,0.0,0.0,0.0,0.0,0.0,-2.26,0.2200000000000002,1.5699999999999998,0.0,0.0,0.0,0.0,1.0300000000000002
 AGASALHO MASCULINO,0.0,-7.69,-6.739999999999999,0.0,-4.96,-2.48,0.0,0.0,0.0,-2.5,0.0,-3.4699999999999998,-3.67,0.0,0.0,0.0,-5.27
 SHORT E BERMUDA MASCULINA,0.1699999999999997,4.1,-4.29,-6.670000000000001,0.8400000000000001,-1.01,-3.5,-1.2,0.33000000000000007,0.1200000000000001,1.81,-1.6,-2.31,0.3400000000000001,-0.4600000000000001,-1.5,-1.01
 CUECA,0.0,0.36,0.0,2.7100000000000004,0.0,0.0,-0.8599999999999999,0.8800000000000001,-0.13,0.0,0.0,0.0,0.0,-0.7000000000000001,-5.050000000000001,0.0,-0.06
 CAMISA / CAMISETA MASCULINA,-1.7200000000000002,-4.6899999999999995,-0.73,-3.25,-1.92,-0.94,-0.95,-3.49,0.6999999999999997,2.84,1.18,-2.4199999999999995,-0.8099999999999998,-0.77,-4.88,-0.9800000000000002,-1.39
 ROUPA FEMININA,-0.83,-1.14,-2.44,-0.8200000000000001,0.32000000000000006,0.44000000000000017,-2.1,-1.74,1.93,-1.6900000000000002,1.0600000000000003,0.43999999999999995,-2.73,2.88,2.7300000000000004,-1.1100000000000003,-0.51
 CALÇA COMPRIDA FEMININA,-0.04000000000000006,0.16999999999999998,-3.02,0.9699999999999999,1.71,1.9900000000000002,-4.26,-1.81,2.75,-3.1799999999999997,0.8300000000000001,0.7399999999999998,0.6699999999999999,2.6799999999999997,3.38,-3.6799999999999997,-0.10999999999999999
 AGASALHO FEMININO,0.0,-9.100000000000001,-3.88,0.0,-9.01,0.0,0.0,0.0,0.0,-8.81,0.0,0.0,-3.87,0.0,0.0,0.0,-8.15
 SAIA,0.0,0.0,0.0,-1.7100000000000004,0.0,0.0,-4.220000000000001,4.5200000000000005,3.4400000000000004,0.0,3.41,2.91,0.0,3.49,7.25,2.23,1.52
 VESTIDO,-1.1099999999999999,-2.3099999999999996,1.9799999999999995,3.36,-1.0699999999999998,2.42,-4.720000000000001,-2.84,4.45,-2.25,0.7200000000000002,0.13999999999999968,-6.4,4.25,3.91,-2.3899999999999997,-0.22999999999999976
 BLUSA,-2.85,0.6499999999999999,-5.4399999999999995,-5.27,1.8900000000000001,-1.1600000000000001,-0.5000000000000002,-2.5200000000000005,1.1199999999999997,0.5399999999999998,1.31,-0.78,-3.37,3.6599999999999997,2.01,0.15000000000000036,-0.5500000000000002
 LINGERIE,4.069999999999999,-0.2300000000000001,1.2000000000000002,1.3400000000000003,-2.7699999999999996,-0.9900000000000001,6.280000000000001,-0.5700000000000001,0.8599999999999999,0.8799999999999999,3.06,4.37,1.1599999999999997,0.41000000000000014,-3.54,-1.3900000000000001,0.10999999999999999
 BERMUDA E SHORT FEMININO,2.7300000000000004,4.58,0.2799999999999999,2.07,0.0,-3.05,-6.09,0.5800000000000001,-1.4300000000000002,0.49,-2.0500000000000003,2.59,-7.19,1.7300000000000002,4.2700000000000005,5.01,-0.029999999999999916
 ROUPA INFANTIL,-0.54,-2.95,-1.8599999999999999,-1.9100000000000001,-2.1799999999999997,0.2500000000000002,-2.6,2.3600000000000003,-0.030000000000000027,-0.6699999999999999,0.6299999999999999,1.74,-0.6000000000000001,-0.56,0.93,-1.0,-1.31
 UNIFORME ESCOLAR,1.67,0.0,0.0,0.0,-1.0999999999999999,0.0,0.07000000000000028,0.0,0.18999999999999995,-2.2299999999999995,0.0,0.0,0.0,-1.3,1.9899999999999998,0.0,-0.44999999999999996
 CALÇA COMPRIDA INFANTIL,-0.8799999999999997,-5.710000000000001,-2.65,2.45,-3.55,-0.8399999999999999,-3.6199999999999997,-0.3699999999999999,-0.24,-1.0400000000000003,-1.43,-2.5300000000000002,-0.2599999999999998,-0.5799999999999996,2.5,3.4899999999999993,-2.34
 AGASALHO INFANTIL,0.0,-8.94,-3.63,0.0,-6.6000000000000005,0.8699999999999997,0.0,0.0,0.0,-5.39,0.0,-2.1199999999999997,-2.5,0.0,0.0,0.0,-5.91
 VESTIDO INFANTIL,-4.4799999999999995,0.0,0.54,-0.27,-1.41,0.35000000000000003,-0.43,0.32000000000000006,1.1300000000000001,-1.43,-1.2800000000000002,-0.9700000000000002,-6.2,-1.5899999999999999,0.32999999999999996,0.6600000000000001,-0.86
 BERMUDA E SHORT INFANTIL,0.9699999999999998,2.98,-1.7399999999999998,-0.85,0.3600000000000001,3.9999999999999996,-1.3699999999999999,3.0,0.6500000000000001,1.5599999999999998,0.27,2.59,-4.27,4.869999999999999,2.3499999999999996,8.46,0.35000000000000003
 CAMISA / CAMISETA INFANTIL,-0.6199999999999999,-0.7200000000000002,-3.04,-4.03,-1.2699999999999998,-0.5799999999999998,-6.029999999999999,3.5300000000000002,-0.7300000000000002,0.30000000000000004,3.32,5.3100000000000005,2.33,-2.8400000000000003,2.08,-3.9699999999999998,-1.02
 CONJUNTO INFANTIL,0.0,0.0,4.51,-3.7199999999999998,-2.71,-0.13,1.4200000000000002,3.05,0.0,0.0,-0.7199999999999998,-2.3,0.0,0.8500000000000001,-3.6999999999999997,-7.879999999999999,-0.9000000000000001
 CALÇADOS E ACESSÓRIOS,0.5700000000000001,0.6300000000000001,1.46,-0.79,-0.97,0.28,-2.1199999999999997,-1.71,-1.42,0.49999999999999994,0.0,0.56,-3.8,0.98,2.18,-0.07000000000000006,-0.25
 CALÇADOS E ACESSÓRIOS,0.5700000000000001,0.6300000000000001,1.46,-0.79,-0.97,0.28,-2.1199999999999997,-1.71,-1.42,0.49999999999999994,0.0,0.56,-3.8,0.98,2.18,-0.07000000000000006,-0.25
 SAPATO MASCULINO,5.550000000000001,-1.5899999999999999,4.07,1.51,-1.08,2.0600000000000005,-3.95,-2.74,-2.81,2.16,2.4899999999999998,-1.9099999999999997,-3.55,-0.78,0.18999999999999995,2.67,0.20000000000000012
 SAPATO FEMININO,-1.43,-1.7799999999999998,-0.7900000000000005,-0.3899999999999997,-1.54,-0.2599999999999998,0.24,-1.3800000000000003,-3.88,0.64,1.06,4.26,-4.67,-0.51,2.51,-1.8399999999999999,-1.0499999999999998
 SAPATO INFANTIL,0.0,0.0,0.0,1.29,0.0,0.0,-1.4100000000000001,0.0,0.64,0.0,0.0,0.0,0.0,-4.58,0.0,-1.1500000000000004,0.010000000000000009
 SANDÁLIA / CHINELO MASCULINO,0.0,0.0,0.0,-3.62,0.0,0.0,0.68,0.0,-0.6100000000000001,0.0,0.0,0.0,0.0,-1.96,3.39,5.55,-0.53
 SANDÁLIA / CHINELO FEMININO,-2.06,5.79,2.12,1.29,1.7100000000000002,-0.6800000000000002,-4.17,-4.25,0.27,0.27,-0.52,-0.6200000000000001,2.24,-1.1099999999999999,3.31,-1.1800000000000002,0.5700000000000001
 SANDÁLIA / CHINELO INFANTIL,0.0,0.0,0.0,-1.0999999999999999,0.0,0.6699999999999999,-2.69,3.0700000000000003,-1.36,0.0,-0.37,1.0,3.4399999999999995,5.75,1.9900000000000002,1.6600000000000001,-0.12999999999999998
 BOLSA,-2.09,-7.98,0.5099999999999998,-5.72,-3.4099999999999997,0.040000000000000036,1.2799999999999998,1.28,2.44,0.6800000000000002,-6.010000000000001,-4.13,0.6799999999999999,3.7800000000000002,5.62,3.4000000000000004,-1.9900000000000002
 TÊNIS,3.05,2.92,1.8399999999999999,-0.7400000000000001,-1.31,0.4800000000000001,-3.29,-0.8300000000000003,-3.2399999999999998,-0.19000000000000017,0.42999999999999994,1.9999999999999996,-7.91,3.6900000000000004,0.5800000000000001,-3.1799999999999997,0.06999999999999995
 JOIAS E BIJUTERIAS,1.9000000000000001,3.97,2.2800000000000002,4.7,3.29,4.0600000000000005,1.6199999999999999,3.3,4.220000000000001,3.3499999999999996,2.41,2.0500000000000003,4.69,4.51,2.94,3.29,3.1
 JOIAS E BIJUTERIAS,1.9000000000000001,3.97,2.2800000000000002,4.7,3.29,4.0600000000000005,1.6199999999999999,3.3,4.220000000000001,3.3499999999999996,2.41,2.0500000000000003,4.69,4.51,2.94,3.29,3.1
 BIJUTERIA,1.21,3.5,-0.42000000000000004,5.3100000000000005,1.24,4.4399999999999995,1.4100000000000001,3.58,2.73,5.97,0.39,2.87,4.24,2.5,2.37,4.07,2.23
 JOIA,2.28,4.279999999999999,4.3100000000000005,6.36,5.16,3.8899999999999997,2.6999999999999997,0.0,6.01,1.92,4.04,1.6099999999999999,5.04,4.83,3.8600000000000003,0.0,3.9699999999999998
 RELÓGIO DE PULSO,0.0,0.0,0.0,1.2300000000000002,0.0,0.0,-1.1400000000000001,2.99,0.0,0.0,0.0,0.0,0.0,6.220000000000001,2.17,1.04,1.12
 TECIDOS E ARMARINHO,1.5899999999999999,0.52,3.1799999999999997,0.29000000000000004,-0.31000000000000005,-0.85,0.73,1.1099999999999999,2.83,0.2999999999999998,3.12,1.9100000000000001,1.62,1.99,-0.8600000000000001,3.6500000000000004,1.01
 TECIDOS E ARMARINHO,1.5899999999999999,0.52,3.1799999999999997,0.29000000000000004,-0.31000000000000005,-0.85,0.73,1.1099999999999999,2.83,0.2999999999999998,3.12,1.9100000000000001,1.62,1.99,-0.8600000000000001,3.6500000000000004,1.01
 TECIDO,2.0200000000000005,-0.1399999999999999,2.2,0.29000000000000004,1.66,-2.44,2.19,1.5899999999999999,3.77,-0.7699999999999998,4.109999999999999,2.44,-0.19000000000000006,2.2,-0.8600000000000001,3.26,1.3800000000000001
 ARTIGOS DE ARMARINHO,0.0,4.15,4.800000000000001,0.0,-2.8899999999999997,1.42,-1.2999999999999998,0.0,0.0,3.32,0.28999999999999976,1.0099999999999998,4.88,0.0,0.0,0.0,1.0499999999999998
 ACORTINADO (MOSQUITEIRO),0.7100000000000001,-5.22,0.0,0.0,-0.31999999999999995,0.0,0.0,-0.06000000000000005,-1.7200000000000002,0.0,0.0,0.0,0.0,0.85,0.0,5.09,-0.54
 TRANSPORTES,2.73,0.51,0.6900000000000001,-0.53,0.64,3.43,1.7200000000000002,-0.6600000000000001,1.21,0.4599999999999999,0.22999999999999998,1.4599999999999997,-0.07000000000000006,3.25,1.21,2.73,0.96
 TRANSPORTES,2.73,0.51,0.6900000000000001,-0.53,0.64,3.43,1.7200000000000002,-0.6600000000000001,1.21,0.4599999999999999,0.22999999999999998,1.4599999999999997,-0.07000000000000006,3.25,1.21,2.73,0.96
 TRANSPORTE PÚBLICO,6.58,2.24,1.0699999999999998,0.99,2.2199999999999998,11.56,0.8399999999999999,0.5000000000000001,1.0099999999999996,4.359999999999999,2.55,4.75,2.5100000000000002,8.76,0.17999999999999994,-0.8900000000000001,3.0399999999999996
 ÔNIBUS URBANO,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,0.0,0.0,1.5
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,3.4,-1.37,-1.48,0.18,0.0,-0.6699999999999999,0.12,-0.5800000000000001,0.0,3.0999999999999996,-1.06,0.43999999999999995,0.02,-0.74,0.0,0.07999999999999996
 ÔNIBUS INTERESTADUAL,10.29,9.41,4.71,6.180000000000001,9.139999999999999,17.78,17.509999999999998,10.57,9.06,9.63,5.99,9.15,7.98,5.88,1.67,8.42,8.629999999999999
 PASSAGEM AÉREA,46.22,33.81,40.49,25.540000000000003,34.120000000000005,41.81,21.919999999999998,16.04,17.58,43.730000000000004,34.39,42.71,14.52,2.0200000000000014,15.349999999999998,-11.200000000000001,35.199999999999996
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9800000000000004
 TRANSPORTE ESCOLAR,0.0,-0.55,0.0,0.0,0.0,6.34,0.0,0.0,1.63,-2.99,0.0,-6.359999999999999,0.0,0.0,0.0,0.0,-0.07
 VEÍCULO PRÓPRIO,0.5199999999999999,-0.8400000000000001,1.24,0.28,0.11000000000000001,-0.07999999999999996,1.05,0.36,-0.59,0.55,-1.0,-1.21,-0.45999999999999996,0.08999999999999997,1.48,1.85,0.15999999999999998
 AUTOMÓVEL NOVO,1.7999999999999998,-1.89,0.48,-0.17000000000000004,0.28,1.05,2.51,-0.45000000000000007,-1.44,0.11999999999999988,-1.81,-1.01,-0.4500000000000002,0.53,3.5599999999999996,2.48,0.05
 EMPLACAMENTO E LICENÇA,1.1800000000000002,1.8900000000000001,1.19,1.1400000000000001,1.26,1.48,0.9299999999999999,1.35,1.23,0.99,1.32,1.22,1.27,1.02,1.1400000000000001,1.23,1.27
 SEGURO VOLUNTÁRIO DE VEÍCULO,-2.1099999999999994,-2.67,-2.16,0.5100000000000002,-9.78,-2.39,0.0,-2.24,-2.11,-1.9799999999999998,2.02,-1.0999999999999996,-4.06,0.0,1.48,0.6300000000000003,-5.1899999999999995
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,1.7399999999999998,1.3399999999999999,1.26,1.76,1.9,2.92,0.52,1.69,2.73,-0.9,0.8799999999999999,0.0,0.8900000000000001,1.4899999999999998,2.71,-0.14000000000000007,1.48
 ACESSÓRIOS E PEÇAS,-1.4300000000000002,-1.3699999999999999,1.43,-2.73,0.20999999999999996,0.3299999999999996,1.4100000000000001,0.32999999999999996,1.66,-1.76,-1.88,2.74,1.19,-1.39,-2.82,-0.8400000000000001,-0.42000000000000004
 PNEU,0.4999999999999999,-1.58,2.29,1.65,1.88,0.8099999999999998,1.0,-2.38,0.27,-1.25,3.1999999999999997,2.5700000000000003,0.71,0.7999999999999999,-0.6399999999999999,-0.8200000000000001,0.6900000000000001
 CONSERTO DE AUTOMÓVEL,0.3400000000000001,0.6,2.4499999999999997,1.4400000000000002,-0.20000000000000007,-0.6500000000000001,2.06,4.24,0.42000000000000015,1.0,-1.66,-4.24,-0.3800000000000001,0.07999999999999985,-1.99,2.54,0.4099999999999999
 ESTACIONAMENTO,0.19,3.29,-0.74,0.0,1.28,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
 PEDÁGIO,2.7,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,-1.3900000000000001,0.0,0.0,0.0,0.0,2.32
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,1.7399999999999998,-2.39,0.0,0.0,0.0,0.0,-1.3499999999999999,0.0,0.0,1.54,-2.6899999999999995,2.19,0.0,-1.38
 AUTOMÓVEL USADO,-2.76,-1.09,1.7900000000000003,0.0,1.87,-4.55,-0.56,-1.36,-1.5,2.09,-4.69,0.039999999999999925,-2.75,0.08999999999999997,0.0,1.3099999999999998,0.32
 PINTURA DE VEÍCULO,0.0,0.0,0.0,4.3100000000000005,-1.66,5.8999999999999995,0.0,0.0,0.6,0.2400000000000001,0.0,2.16,0.0,0.0,0.0,-0.52,-0.38
 ALUGUEL DE VEÍCULO,1.1799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1799999999999997
 MOTOCICLETA,-0.5200000000000002,-3.9,0.6100000000000001,0.14,0.18999999999999995,0.04999999999999993,-0.62,-3.05,0.47,-0.12,3.36,0.44999999999999996,-1.5899999999999999,-0.31000000000000016,2.08,3.1799999999999997,-0.060000000000000005
 COMBUSTÍVEIS (VEÍCULOS),-0.44999999999999996,1.3699999999999997,-0.1299999999999999,-3.34,0.5,2.78,4.31,-3.43,4.300000000000001,-1.56,0.6699999999999999,3.82,-0.42999999999999927,2.2099999999999995,1.79,8.16,0.5199999999999994
 GASOLINA,-0.31000000000000005,1.7800000000000002,0.040000000000000036,-3.2199999999999998,2.76,3.5300000000000007,4.39,-3.6,5.07,-0.4500000000000002,0.7800000000000002,3.89,-0.029999999999999805,2.1999999999999997,2.3,8.43,1.4800000000000002
 ETANOL,-9.27,-4.62,-3.8200000000000003,-4.049999999999999,-4.6899999999999995,-5.64,0.0,-5.2,-1.0699999999999998,-6.930000000000001,-1.4099999999999997,-0.6599999999999999,-3.5599999999999996,-1.13,-1.87,-5.1899999999999995,-4.750000000000001
 ÓLEO DIESEL,0.0,4.130000000000001,3.8400000000000003,0.0,6.29,0.0,3.37,2.21,7.11,4.08,3.44,7.999999999999999,-0.8400000000000007,4.81,2.2400000000000007,0.0,4.23
 GÁS VEICULAR,3.63,0.0,0.0,-0.25,-2.03,0.0,0.0,0.0,10.670000000000002,0.0,0.0,7.3500000000000005,0.0,0.0,0.0,9.41,2.0300000000000002
 SAÚDE E CUIDADOS PESSOAIS,1.39,0.9900000000000001,0.56,1.0,0.9199999999999999,1.1400000000000001,0.27,0.54,0.33,0.8200000000000001,1.4499999999999997,0.72,1.33,1.0799999999999998,0.15,-0.13000000000000006,0.8800000000000001
 PRODUTOS FARMACÊUTICOS E ÓTICOS,1.3599999999999999,0.65,0.36,-0.020000000000000018,-0.56,1.1099999999999999,-0.39999999999999997,0.39,-0.89,0.36000000000000004,2.07,0.14,1.26,0.42000000000000004,-1.3099999999999998,-0.8499999999999999,0.16999999999999998
 PRODUTOS FARMACÊUTICOS,1.3,0.73,0.45999999999999996,0.18000000000000002,-0.6300000000000001,1.1600000000000001,-0.55,0.96,-0.8800000000000001,0.34,2.01,0.22,1.3599999999999999,0.21000000000000008,-1.48,-1.0999999999999999,0.17000000000000004
 ANTI-INFECCIOSO E ANTIBIÓTICO,1.68,0.8200000000000001,-3.39,1.3800000000000003,1.31,0.5700000000000001,-2.2299999999999995,2.9400000000000004,-2.4299999999999997,0.4600000000000001,6.09,0.32999999999999996,1.71,-0.8500000000000001,-0.64,-0.6700000000000002,0.14999999999999997
 ANALGÉSICO E ANTITÉRMICO,-0.2200000000000002,0.5800000000000001,0.79,-2.4699999999999998,-0.71,1.34,-0.04999999999999999,0.47000000000000003,-0.13000000000000006,1.0,1.7000000000000002,0.020000000000000018,1.0699999999999998,-0.69,0.6900000000000001,-2.56,0.039999999999999925
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.56,3.0300000000000002,0.73,-0.5500000000000003,-1.48,1.59,-0.68,1.53,0.29000000000000004,1.8199999999999998,1.5699999999999998,-1.8800000000000001,4.02,0.8499999999999999,0.10000000000000003,0.019999999999999796,0.29
 ANTIGRIPAL E ANTITUSSÍGENO,0.15000000000000002,0.8,0.31999999999999995,1.71,1.4700000000000002,4.17,0.37000000000000005,0.93,0.010000000000000064,-0.81,0.62,-1.92,3.01,-1.4300000000000002,0.4700000000000001,-0.9699999999999998,0.7299999999999999
 DERMATOLÓGICO,-0.71,0.13000000000000003,-0.06000000000000005,4.78,-1.55,0.0,-0.5499999999999999,0.8300000000000001,-1.2400000000000002,-0.86,2.0,-0.2900000000000001,0.20999999999999974,-0.5599999999999998,0.03,-0.32000000000000006,-0.36
 ANTIALÉRGICO E BRONCODILATADOR,2.33,-0.13999999999999999,-0.2,1.1600000000000001,-1.88,1.08,0.9099999999999999,0.2600000000000001,0.25,-0.8099999999999999,1.92,-1.04,1.59,1.8099999999999998,-0.88,0.31000000000000005,-0.24
 GASTROPROTETOR,2.67,0.9,1.04,0.28,-3.09,1.6400000000000001,-1.23,0.5399999999999999,0.22999999999999998,-0.33000000000000007,1.8100000000000005,0.71,1.3999999999999997,1.38,0.15000000000000002,-1.08,-0.24
 VITAMINA E FORTIFICANTE,1.44,0.8600000000000001,-2.2,-0.75,-2.21,1.05,-2.05,1.33,-1.83,-0.5700000000000001,1.29,-0.7200000000000002,0.97,2.3800000000000003,0.86,-2.36,-0.6599999999999999
 HORMÔNIO,-0.15000000000000013,1.75,0.1299999999999999,1.25,0.1299999999999999,1.8199999999999998,0.9,1.16,1.4500000000000002,-0.92,1.94,-1.53,1.21,0.21000000000000008,-3.25,0.0900000000000003,0.29000000000000026
 PSICOTRÓPICO E ANOREXÍGENO,0.9099999999999999,0.17,0.5299999999999999,0.45,0.7100000000000002,0.010000000000000002,-1.6099999999999999,0.19,-0.15999999999999992,-0.030000000000000027,1.93,-1.18,0.83,0.21000000000000008,-4.37,-0.99,0.4
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,2.76,-0.10000000000000006,2.87,-0.3999999999999999,-0.69,0.19,-0.37,1.91,-3.7899999999999996,1.3399999999999999,1.9500000000000002,3.64,0.7799999999999998,0.21000000000000008,-5.79,-1.57,0.49000000000000005
 OFTALMOLÓGICO,1.5699999999999998,0.37,1.19,0.8200000000000001,-2.23,0.0,0.18999999999999997,-2.37,0.10999999999999999,0.57,1.4699999999999998,0.81,-0.5399999999999999,0.21000000000000008,-2.9400000000000004,0.0,-0.23000000000000004
 PRODUTOS ÓTICOS,2.7699999999999996,-0.2699999999999999,-1.53,-1.5899999999999999,0.6199999999999999,0.11999999999999994,1.75,-2.81,-0.86,0.5800000000000001,2.8400000000000007,-1.19,-0.15,2.85,0.6199999999999999,4.03,0.12
 ARMAÇÃO DE ÓCULOS,0.0,1.53,0.0,0.0,2.63,0.0,0.0,-0.56,-0.6999999999999998,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,-2.01,1.6400000000000001
 ÓCULOS SEM GRAU,5.15,-3.04,-2.73,0.23000000000000007,-1.92,0.0,-0.5299999999999998,-4.3,-0.42000000000000015,1.9100000000000001,3.8200000000000003,-3.73,-1.8699999999999999,3.8400000000000003,0.19000000000000006,0.0,-0.35
 LENTES DE ÓCULOS E DE CONTATO,1.06,0.6299999999999999,-0.79,-3.33,0.5900000000000001,0.11999999999999994,3.55,-3.19,-1.19,0.08000000000000007,1.6700000000000002,0.04999999999999999,0.67,2.37,0.72,5.9399999999999995,-0.039999999999999925
 SERVIÇOS DE SAÚDE,1.68,1.53,1.0599999999999998,1.72,1.52,1.1400000000000001,1.03,1.77,1.54,1.11,1.0,1.55,1.86,1.96,1.25,1.45,1.46
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.44,0.69,0.16999999999999998,1.1900000000000002,0.030000000000000027,-0.63,-1.05,1.5299999999999998,1.95,-0.2499999999999999,0.03,1.01,1.1999999999999997,2.83,1.1300000000000001,0.44,0.31
 MÉDICO,-1.29,0.36,-0.4,0.86,0.8,-0.67,-1.73,1.5899999999999999,1.3599999999999999,-0.09000000000000008,-0.37,0.57,1.8199999999999998,2.98,1.37,0.2,0.09999999999999999
 DENTISTA,1.69,1.01,0.43999999999999995,1.4799999999999998,-0.11999999999999997,-0.58,0.0,1.29,2.5700000000000003,-0.76,0.42,2.12,0.84,2.77,0.12,1.03,0.43999999999999995
 APARELHO ORTODÔNTICO,0.0,1.29,0.0,0.0,-1.3599999999999999,0.0,0.0,0.0,0.0,1.02,0.0,0.0,-0.55,0.0,0.0,0.0,-0.07999999999999996
