Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 LEITE EM PÓ,-0.17000000000000007,0.9800000000000002,0.0,-1.3199999999999998,-2.91,0.0,-1.8199999999999998,1.31,2.5999999999999996,1.1400000000000001,-3.1100000000000003,1.74,-1.06,-0.25,-3.13,1.5199999999999996,-0.44000000000000006
 QUEIJO,1.31,2.19,-0.07999999999999996,2.8299999999999996,-2.3000000000000003,2.6000000000000005,7.859999999999999,2.27,7.74,-3.5700000000000003,-2.1599999999999997,-1.19,-1.3900000000000001,-2.63,-4.18,-1.9500000000000002,0.12
 CREME DE LEITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59
 IOGURTE E BEBIDAS LÁCTEAS,-0.3700000000000001,-0.6300000000000001,1.17,3.9000000000000004,0.31000000000000005,-1.49,0.3699999999999998,0.6399999999999999,3.3099999999999996,1.08,-3.35,0.5599999999999999,-1.3299999999999996,2.4999999999999996,1.9100000000000001,-3.2700000000000005,0.5499999999999999
 MANTEIGA,0.0,0.0,0.0,4.97,0.0,0.0,7.04,1.4900000000000002,4.59,0.0,0.0,6.92,0.0,-6.859999999999999,0.0,1.5999999999999996,4.17
 PANIFICADOS,-2.8,-1.2499999999999998,0.05999999999999994,1.38,-0.38,2.02,2.21,-0.41000000000000003,0.5800000000000001,0.8200000000000001,0.3,1.18,0.6499999999999999,0.59,2.59,0.91,-0.14000000000000007
 BISCOITO,-0.9100000000000001,-2.14,1.75,-0.26,0.8600000000000003,-1.4899999999999998,-0.86,1.0699999999999998,0.6499999999999999,1.3299999999999998,-0.2699999999999999,3.1500000000000004,1.73,-0.14999999999999997,-0.44,1.9,0.27
 PÃO FRANCÊS,-3.58,-0.75,0.3899999999999999,1.9899999999999998,-0.5700000000000003,4.3100000000000005,3.4000000000000004,-0.5399999999999999,0.5,1.23,1.1800000000000002,0.87,1.3600000000000003,0.99,3.87,0.56,0.010000000000000009
 PÃO DOCE,-1.0800000000000003,-4.82,-3.59,0.0,-1.0499999999999998,-0.21999999999999997,3.8499999999999996,1.52,0.24999999999999994,2.4000000000000004,0.0,1.1099999999999999,-4.0600000000000005,0.0,0.0,3.05,-1.19
 PÃO DE FORMA,-3.0,0.40000000000000013,-5.59,0.0,-0.5,-7.159999999999999,0.0,0.0,0.0,-0.27,-4.68,-2.1,-3.63,0.0,0.0,0.0,-1.75
 BOLO,-1.38,0.6600000000000001,-2.08,3.82,-0.8599999999999999,-0.6300000000000001,-0.61,-5.6899999999999995,3.05,-1.89,0.8799999999999999,1.2399999999999998,-2.6999999999999997,-1.48,0.41000000000000003,-1.5799999999999998,-0.8
 PÃO DE QUEIJO,0.0,0.0,0.9700000000000001,0.0,0.0,4.87,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1.4400000000000002
 ÓLEOS E GORDURAS,3.29,1.53,1.91,2.0,0.47000000000000003,0.20999999999999996,0.10999999999999999,1.0699999999999998,2.56,1.92,-0.29000000000000004,2.75,1.7699999999999998,2.3699999999999997,-0.04999999999999993,1.0999999999999999,1.4000000000000001
 ÓLEO DE SOJA,5.470000000000001,2.96,3.54,1.05,1.3,2.38,0.48000000000000004,2.0700000000000003,3.3199999999999994,2.62,-0.29000000000000004,4.77,1.42,3.4099999999999997,-1.0500000000000003,1.78,2.25
 AZEITE DE OLIVA,-3.0699999999999994,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,-0.18000000000000016
 MARGARINA,4.48,-1.2300000000000004,-2.0700000000000003,2.81,-1.3199999999999998,-2.23,-0.47,0.01000000000000012,1.7000000000000006,0.52,-0.25999999999999995,-1.6800000000000002,2.62,-0.4899999999999999,1.92,0.15000000000000002,0.2899999999999999
 BEBIDAS E INFUSÕES,-1.9400000000000002,0.6200000000000001,-0.73,-0.66,1.71,-1.0699999999999998,4.4399999999999995,0.88,-0.21000000000000008,1.9300000000000002,-0.13,0.15999999999999998,-0.64,0.36,-1.6800000000000002,1.07,0.7
 SUCO DE FRUTAS,1.58,1.0699999999999998,3.64,-1.19,0.8300000000000001,-0.18000000000000005,0.18000000000000016,-1.0,1.77,0.16999999999999993,-0.47000000000000003,1.64,2.99,1.92,-3.6999999999999997,-0.22000000000000003,0.93
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,13.299999999999999,0.0,0.0,12.809999999999999
 CAFÉ MOÍDO,-6.58,-1.19,-3.6499999999999995,-2.13,-1.2100000000000002,-4.09,-3.58,-1.04,-0.77,-2.0700000000000003,-2.24,-2.6799999999999997,-2.75,-1.6,-3.33,-2.17,-2.4299999999999997
 CAFÉ SOLÚVEL,0.0,3.2199999999999998,0.0,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999999998,1.7700000000000002
 CHÁ,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,0.0,0.0,-2.08,0.0,0.0,0.0,-0.04999999999999982
 REFRIGERANTE E ÁGUA MINERAL,-0.5899999999999999,0.9500000000000001,0.08999999999999986,0.9000000000000001,2.51,1.92,5.42,1.87,1.0799999999999998,4.3100000000000005,-0.08999999999999997,1.5599999999999998,-0.78,1.65,0.10000000000000002,1.33,1.6799999999999997
 CERVEJA,-2.3899999999999997,-0.29000000000000004,-1.1800000000000002,-3.56,3.3799999999999994,-4.55,-0.07999999999999985,3.05,-1.4500000000000002,4.720000000000001,1.14,1.7000000000000002,0.4,-3.1500000000000004,-1.1899999999999997,2.4,0.9600000000000001
 OUTRAS BEBIDAS ALCOÓLICAS,-0.8900000000000001,0.9099999999999999,2.02,-1.0999999999999996,1.15,4.3,0.4500000000000002,2.1,-3.71,-0.3800000000000001,4.53,-1.4,0.0,0.0,0.0,0.6299999999999999,0.2799999999999999
 ENLATADOS E CONSERVAS,-0.61,2.3400000000000003,1.52,-0.4800000000000001,2.7800000000000002,1.93,1.0199999999999998,-0.64,2.55,-1.1099999999999999,1.67,1.0999999999999999,-1.37,0.4,0.4399999999999997,1.2000000000000002,1.27
 COCO RALADO,0.0,0.0,0.0,0.0,1.63,5.029999999999999,0.0,0.0,0.0,-0.78,0.0,0.0,-1.81,0.0,0.0,0.0,0.98
 ERVILHA EM CONSERVA,0.2200000000000002,2.52,0.0,0.0,0.0,5.49,0.0,0.0,-2.5999999999999996,0.0,0.0,0.0,-4.23,0.0,0.0,-1.2,1.0899999999999999
 PALMITO EM CONSERVA,-3.12,0.0,3.99,0.0,0.05999999999999994,0.0,0.0,0.0,0.0,-1.13,1.1102230246251565e-16,0.6600000000000001,0.0,0.0,0.0,0.0,0.060000000000000026
 PEPINO EM CONSERVA,0.0,2.7300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,-1.37,0.0,0.0,0.0,1.9299999999999997
 SARDINHA EM CONSERVA,0.22999999999999998,5.9,2.82,0.1899999999999995,2.29,0.0,3.6199999999999997,-0.13,7.45,1.21,2.3600000000000003,2.69,1.0200000000000002,-0.030000000000000027,0.45999999999999996,2.34,2.13
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.6300000000000001,0.0,0.75,0.24,-3.16,0.0,0.0,0.0,0.0,0.0,4.09,0.0,-3.7199999999999998,-0.26
 CARNE EM CONSERVA,0.0,0.0,0.0,-1.76,0.0,0.0,0.7399999999999998,0.52,0.0,0.0,0.0,0.0,0.0,-2.17,-0.5199999999999999,5.76,-0.3600000000000001
 PATÊ,0.13000000000000006,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
 SOPA DESIDRATADA,0.0,1.45,2.0599999999999996,0.0,4.05,3.7199999999999998,0.0,0.0,0.0,0.0,0.8199999999999998,1.11,0.0,1.7599999999999998,0.0,0.0,2.84
 AZEITONA,0.28,0.0,-0.98,-0.16999999999999993,5.99,-3.03,-1.02,0.0,-6.34,-7.1899999999999995,1.34,0.25,-4.17,0.0,0.0,0.0,1.08
 MILHO-VERDE EM CONSERVA,-1.1199999999999999,-1.97,1.0200000000000002,-1.35,1.2,-2.2800000000000002,-4.97,-4.78,4.95,1.32,5.77,-0.6299999999999999,-1.6600000000000001,1.04,1.48,-0.94,0.15000000000000002
 ATUM EM CONSERVA,-1.79,0.6600000000000001,2.92,0.0,2.15,3.3899999999999997,0.0,1.54,5.800000000000001,0.6700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.5
 SAL E CONDIMENTOS,-5.680000000000001,0.22999999999999998,-1.53,-0.5900000000000001,-0.06,-0.6499999999999999,-2.72,-1.77,-2.36,-1.22,-0.37000000000000005,-3.01,0.5099999999999998,-1.3800000000000001,-1.15,-2.04,-1.3
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3600000000000003
 ATOMATADO,-0.32000000000000006,-2.38,1.6800000000000002,2.85,3.0199999999999996,-1.1099999999999999,0.6000000000000001,1.62,-2.9300000000000006,-2.5900000000000003,-2.2199999999999998,0.9800000000000001,3.69,2.4,0.99,-1.7899999999999998,0.6400000000000001
 ALHO,-13.04,0.0,-10.370000000000001,-6.78,-5.79,-3.42,-3.5,-3.4299999999999997,0.24,-1.5699999999999998,-0.14000000000000012,-7.77,-7.41,-8.35,-6.430000000000001,-7.2299999999999995,-6.46
 SAL,0.0,0.0,0.0,0.0,0.0,3.1799999999999997,-4.52,-2.81,0.0,0.0,0.7900000000000001,0.0,0.81,0.6999999999999997,1.4599999999999997,0.0,-0.98
 FERMENTO,0.0,2.5599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1199999999999999,0.0,-1.43,0.0,0.0,0.0,0.0,0.6900000000000002
 MAIONESE,-2.77,2.3,0.63,-0.1899999999999999,-0.6500000000000001,-2.15,-0.9700000000000002,-4.69,0.0,-0.48,0.6,-2.8,-0.08000000000000007,0.16000000000000003,0.0,0.0,-0.38
 VINAGRE,0.0,0.0,0.0,4.75,0.0,0.0,-2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7100000000000004,4.73,1.45
 CALDO CONCENTRADO,0.5800000000000001,0.44999999999999996,4.04,5.57,-1.05,1.34,0.0,0.6799999999999999,1.1500000000000004,0.0,0.0,3.3500000000000005,0.0,0.0,0.0,-0.10999999999999999,1.0099999999999998
 TEMPERO MISTO,0.0,1.75,-0.8499999999999999,-8.43,0.3999999999999999,1.26,-3.8,1.0099999999999998,-7.34,1.12,1.52,0.43999999999999995,4.25,2.4300000000000006,-2.87,-0.41999999999999993,-0.72
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.5800000000000002,2.2600000000000002,0.55,-0.039999999999999925,0.95,0.22000000000000003,-0.13,-0.19,2.02,0.12,0.48,1.7599999999999998,0.64,3.0199999999999996,1.26,-0.17,0.8400000000000001
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.5800000000000002,2.2600000000000002,0.55,-0.039999999999999925,0.95,0.22000000000000003,-0.13,-0.19,2.02,0.12,0.48,1.7599999999999998,0.64,3.0199999999999996,1.26,-0.17,0.8400000000000001
 REFEIÇÃO,0.47999999999999987,2.11,3.6599999999999997,-0.45,-0.0500000000000001,0.05999999999999994,0.96,-1.04,2.79,-0.27000000000000013,0.8000000000000002,1.6800000000000002,-0.77,2.78,3.1799999999999997,-0.84,0.6699999999999999
 LANCHE,0.74,3.16,-1.8599999999999999,-1.4,2.38,0.6699999999999999,-1.7200000000000002,0.17999999999999994,0.26,-0.12999999999999998,0.43999999999999995,1.4899999999999998,1.56,5.65,-0.68,0.22999999999999993,0.76
 CAFÉ DA MANHÃ,-0.63,0.37,1.4700000000000002,-0.8300000000000001,1.06,2.4699999999999998,-6.210000000000001,0.0,-1.83,0.0,0.0,0.4800000000000001,0.0,-2.0599999999999996,0.0,-0.04999999999999982,0.07
 REFRIGERANTE E ÁGUA MINERAL,0.8899999999999999,2.74,-1.9,0.2899999999999998,3.4299999999999997,1.03,-2.37,0.07000000000000006,6.01,1.9900000000000002,0.8600000000000001,2.08,-1.12,3.65,0.74,1.44,1.7200000000000002
 CAFEZINHO,0.54,-1.7800000000000002,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,1.81
 CERVEJA,2.01,2.92,-4.21,5.789999999999999,3.01,-1.24,1.46,4.140000000000001,2.4400000000000004,2.0,-0.20999999999999996,2.7800000000000002,7.199999999999999,-3.84,-0.7800000000000001,0.7599999999999999,1.9
 OUTRAS BEBIDAS ALCOÓLICAS,-1.5799999999999998,0.0,1.6300000000000001,2.0,0.0,1.9299999999999997,-0.1200000000000001,-1.15,-0.06999999999999984,0.0,0.0,6.63,0.0,0.0,0.0,-2.62,0.4
 DOCES,1.0299999999999998,1.14,-0.5100000000000001,-4.33,1.52,-0.3500000000000001,3.12,3.31,-0.07000000000000006,1.2400000000000002,-2.18,1.87,-1.36,0.18999999999999995,2.42,0.4500000000000002,0.6400000000000001
 HABITAÇÃO,-1.04,-0.8800000000000001,0.09000000000000002,-2.27,-0.8999999999999999,-0.55,0.9299999999999999,-0.9699999999999998,-1.5500000000000003,-0.45999999999999996,0.8799999999999999,-2.0,-1.5699999999999998,1.86,0.6900000000000001,-1.29,-0.72
 ENCARGOS E MANUTENÇÃO,2.14,1.38,0.6699999999999999,0.13000000000000006,0.85,-0.23000000000000004,1.01,0.79,0.42000000000000004,0.6900000000000001,0.59,1.2599999999999998,0.39,1.1199999999999999,1.31,1.2,0.9400000000000001
 ALUGUEL E TAXAS,2.66,1.7000000000000002,0.44,-0.15000000000000002,1.06,-0.48,-0.04999999999999999,0.25,0.19,0.76,0.49,0.95,0.17000000000000004,1.52,0.14999999999999997,0.8200000000000001,1.0
 ALUGUEL RESIDENCIAL,0.9999999999999999,2.3899999999999997,0.27,-0.77,1.56,-0.6799999999999999,-0.65,0.31999999999999995,0.42000000000000004,0.46,0.44000000000000006,0.6,0.26,1.96,0.48,1.57,0.9000000000000001
 CONDOMÍNIO,3.9899999999999998,0.14,1.81,0.7,0.78,-0.53,2.8,0.3999999999999999,0.14,3.2,1.3900000000000001,2.69,-0.28,1.2599999999999998,-0.49,0.6299999999999999,1.53
 TAXA DE ÁGUA E ESGOTO,5.65,1.85,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37,1.8900000000000001,0.0,2.55,0.0,1.49,0.0,0.2
 REPAROS,0.47000000000000003,1.3599999999999999,0.9400000000000001,0.8,0.75,0.57,1.62,0.94,0.74,0.6100000000000001,0.81,1.25,0.49000000000000005,0.65,1.64,1.18,0.8500000000000001
 FERRAGENS,0.0,0.0,-0.2100000000000004,0.0,0.99,0.0,0.0,1.0099999999999998,0.0,2.99,4.68,1.6,0.0,-3.7699999999999996,0.0,0.0,1.23
 MATERIAL DE ELETRICIDADE,0.0,1.8900000000000001,0.0,0.0,0.0,0.0,-0.31999999999999984,0.0,0.0,-2.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.4700000000000001
 MATERIAL DE PINTURA,0.0,0.0,-0.8899999999999999,0.0,0.0,0.0,0.0,0.0,1.2799999999999998,0.0,0.0,-1.05,3.5700000000000003,0.44000000000000006,0.0,0.0,-0.15000000000000002
 VIDRO,-1.3399999999999999,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
 TINTA,3.76,5.18,4.21,3.08,3.38,-0.1999999999999999,1.1700000000000002,1.1099999999999999,1.79,2.03,3.22,6.79,-1.7699999999999996,3.16,4.470000000000001,3.93,3.53
 REVESTIMENTO DE PISO E PAREDE,1.69,-0.6000000000000001,-2.56,-0.5999999999999999,-1.7600000000000002,1.1700000000000002,2.76,-1.6,-1.26,-1.51,-3.5000000000000004,0.3400000000000003,-0.10000000000000031,0.0,3.0600000000000005,-0.44999999999999996,-0.8699999999999999
 CIMENTO,-4.42,-0.43999999999999995,1.5799999999999998,1.07,-2.08,-1.94,6.78,3.99,2.4299999999999997,-3.5100000000000002,-2.59,1.25,-0.8700000000000001,0.7000000000000002,4.040000000000001,2.04,-0.54
 TIJOLO,0.0,-0.6900000000000001,-0.24,-0.52,2.58,-1.0499999999999998,5.109999999999999,0.6000000000000001,2.7299999999999995,1.57,0.3300000000000003,0.86,0.0,0.0,1.75,0.0,1.27
 MATERIAL HIDRÁULICO,0.0,0.0,-0.31000000000000005,0.0,0.96,0.0,-2.95,0.0,0.5599999999999996,2.85,0.0,0.29,0.0,0.0,0.3700000000000001,0.0,0.69
 MÃO DE OBRA,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
 AREIA,-2.23,0.0,0.81,0.0,0.0,0.0,0.0,-0.5699999999999998,-0.79,1.96,1.4500000000000002,0.29000000000000004,0.0,0.0,-0.040000000000000036,0.0,-0.019999999999999907
 TELHA,0.5,0.0,1.3000000000000003,0.0,0.0,0.0,-4.92,1.27,-1.11,0.8800000000000001,1.1500000000000004,0.9499999999999997,0.0,0.0,0.0,-1.12,0.3799999999999999
 ARTIGOS DE LIMPEZA,1.06,-0.68,1.67,1.6,-0.8400000000000001,0.18000000000000016,3.33,4.03,1.2700000000000002,0.4700000000000002,0.9000000000000001,4.1,1.67,0.8,6.25,3.51,0.77
 ÁGUA SANITÁRIA,-0.72,0.0,2.8400000000000003,3.8899999999999997,2.39,-2.2800000000000002,-1.7399999999999998,1.3800000000000001,1.83,0.08000000000000007,0.0,0.0,0.0,-2.3499999999999996,5.5,0.46,1.5499999999999998
 DETERGENTE,4.9399999999999995,-0.19999999999999996,-3.8499999999999996,1.55,0.27000000000000013,-0.29000000000000026,2.84,7.4399999999999995,-0.08999999999999997,5.7,0.7499999999999998,1.3,2.3,0.0,0.0,5.48,1.02
 SABÃO EM PÓ,0.21999999999999997,-1.58,2.15,2.6,-4.49,0.020000000000000018,5.0200000000000005,5.72,2.21,-2.2299999999999995,2.52,7.51,3.28,1.52,8.83,7.0600000000000005,-0.17000000000000004
 DESINFETANTE,4.0600000000000005,4.12,0.7599999999999998,-0.030000000000000138,0.0,3.62,-0.010000000000000009,1.06,-1.0000000000000002,1.98,0.48999999999999977,2.82,2.4000000000000004,0.38999999999999996,2.9299999999999997,0.0,1.49
 INSETICIDA,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88
 SABÃO EM BARRA,3.7300000000000004,1.02,4.84,1.27,2.71,0.8999999999999999,5.18,4.51,2.19,-2.96,1.09,2.48,0.7000000000000001,-0.55,4.5,-3.2900000000000005,2.37
 ESPONJA DE LIMPEZA,0.0,-1.9000000000000001,0.31,-5.68,2.9700000000000006,0.0,2.13,-2.06,0.0,0.8500000000000003,-1.69,-2.16,-2.03,1.52,2.25,0.0,0.77
 AMACIANTE,-1.42,-1.29,4.4399999999999995,0.0,1.5700000000000003,-0.02000000000000024,2.35,1.9,-0.30999999999999983,2.46,-1.37,1.4499999999999997,0.3900000000000001,2.16,0.0,4.779999999999999,1.2499999999999998
 COMBUSTÍVEIS E ENERGIA,-7.41,-4.71,-1.1700000000000002,-6.550000000000001,-4.679999999999999,-1.35,0.8799999999999999,-4.209999999999999,-5.99,-2.67,1.4500000000000002,-7.210000000000001,-4.62,2.369999999999999,-0.019999999999999962,-5.140000000000001,-3.95
 COMBUSTÍVEIS (DOMÉSTICOS),-1.2,2.01,1.77,-1.37,1.9100000000000001,0.6200000000000001,3.04,2.7700000000000005,0.3499999999999999,2.34,1.38,2.68,1.73,2.38,10.92,-3.4099999999999997,1.5100000000000002
 CARVÃO VEGETAL,0.0,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06
 GÁS DE BOTIJÃO,-3.08,1.5,1.77,-1.37,2.09,0.6200000000000001,3.04,2.7700000000000005,0.3499999999999999,2.0,1.38,2.68,1.73,2.38,10.92,-3.4099999999999997,1.37
 GÁS ENCANADO,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,3.09
 ENERGIA ELÉTRICA RESIDENCIAL,-9.32,-6.89,-2.29,-9.16,-6.640000000000001,-1.8599999999999999,0.010000000000000009,-8.440000000000001,-9.85,-4.130000000000001,1.4999999999999996,-9.990000000000002,-7.08,2.4799999999999995,-4.57,-5.99,-5.88
 ENERGIA ELÉTRICA RESIDENCIAL,-9.32,-6.89,-2.29,-9.16,-6.640000000000001,-1.8599999999999999,0.010000000000000009,-8.440000000000001,-9.85,-4.130000000000001,1.4999999999999996,-9.990000000000002,-7.08,2.4799999999999995,-4.57,-5.99,-5.88
 ARTIGOS DE RESIDÊNCIA,2.08,2.37,1.54,1.23,2.37,1.6300000000000001,1.04,2.62,1.13,1.23,2.6999999999999997,1.46,0.38,1.56,-0.39,1.1102230246251565e-16,1.8099999999999998
 MÓVEIS E UTENSÍLIOS,1.96,2.47,1.4000000000000001,1.62,2.61,1.7199999999999998,1.54,2.55,1.14,1.12,2.8000000000000003,1.3699999999999999,0.55,2.2,-1.26,-0.52,1.8399999999999999
 MOBILIÁRIO,2.7399999999999998,1.25,0.5299999999999999,1.9699999999999998,2.87,3.0300000000000002,1.78,2.73,1.0799999999999998,0.55,3.4299999999999997,0.29,-0.27,1.89,-0.9,-0.72,1.75
 MÓVEL PARA SALA,4.77,1.1600000000000001,0.41999999999999993,2.25,2.17,3.0,0.23999999999999996,2.67,2.71,0.75,5.08,2.2399999999999998,-0.9599999999999999,0.98,-3.8800000000000003,0.8999999999999999,1.97
 MÓVEL PARA QUARTO,0.91,0.95,0.2599999999999999,3.6400000000000006,3.5200000000000005,4.46,4.01,4.45,1.32,0.64,2.5500000000000003,-1.6900000000000002,0.53,3.35,0.98,-2.84,1.9300000000000002
 MÓVEL PARA COPA E COZINHA,2.24,2.8200000000000003,2.3899999999999997,2.0700000000000003,3.2,-0.019999999999999796,-2.220446049250313e-16,1.29,2.26,1.03,4.07,1.94,-1.4399999999999997,-1.43,2.1399999999999997,-3.06,2.23
 MÓVEL INFANTIL,0.0,0.0,0.0,1.1099999999999999,0.0,0.0,1.66,1.97,0.0,0.0,0.7899999999999999,0.0,0.0,3.63,0.0,0.84,1.53
 COLCHÃO,-0.68,-0.8700000000000001,0.1499999999999999,-2.7199999999999998,2.14,-0.26,-0.35,-0.14999999999999997,-7.4,-1.68,-1.4100000000000001,1.69,1.5700000000000003,3.26,-0.31999999999999995,2.4699999999999998,-0.47
 UTENSÍLIOS E ENFEITES,0.8400000000000001,4.09,1.8800000000000001,-0.8399999999999999,1.63,-1.79,1.7,0.99,-0.040000000000000036,1.15,1.57,0.89,1.98,1.55,1.91,1.2999999999999998,1.4900000000000002
 TAPETE,5.12,2.93,2.7499999999999996,-0.4000000000000001,2.0500000000000003,-3.7100000000000004,2.97,0.0,2.3099999999999996,0.15000000000000013,1.94,-0.55,-1.32,1.15,0.15999999999999992,0.0,1.96
 CORTINA,3.0300000000000002,1.8899999999999997,5.85,-0.24,5.8100000000000005,-0.9299999999999999,1.44,2.66,2.04,0.73,1.34,-1.3599999999999999,-0.18000000000000005,2.84,0.8700000000000001,1.13,3.4
 UTENSÍLIOS DE METAL,-3.17,-0.23999999999999977,1.6,-3.79,0.5100000000000002,-1.26,1.9100000000000001,1.47,1.6800000000000002,2.74,3.3900000000000006,1.4400000000000002,2.54,3.88,2.8,3.93,0.72
 UTENSÍLIOS DE VIDRO E LOUÇA,0.3800000000000002,3.8300000000000005,-0.09000000000000008,1.4600000000000002,-3.56,-1.07,-1.05,2.1900000000000004,1.5899999999999999,3.04,5.35,-0.020000000000000018,-1.22,-2.6799999999999997,-1.81,0.7600000000000002,0.0
 UTENSÍLIOS DE PLÁSTICO,-4.68,1.3900000000000001,0.0,-3.7,5.3500000000000005,-2.0100000000000002,0.9100000000000001,0.1399999999999999,-2.1999999999999993,2.08,2.02,2.83,-2.38,3.46,1.29,-3.55,1.4400000000000002
 FLORES NATURAIS,0.0,7.449999999999999,0.0,0.0,-1.1100000000000003,0.0,0.0,0.0,0.8099999999999999,-2.26,0.0,0.0,4.3,0.0,0.0,0.0,0.43000000000000005
 UTENSÍLIOS DIVERSOS,2.1799999999999997,8.28,-1.6400000000000001,0.48999999999999977,1.1300000000000003,-1.31,2.8,0.9399999999999997,-3.2199999999999998,0.3199999999999999,-0.35000000000000003,4.59,6.58,0.34,3.31,0.6100000000000001,1.3299999999999998
" CAMA, MESA E BANHO",-0.65,3.5999999999999996,4.06,3.5799999999999996,3.86,2.1500000000000004,0.8799999999999998,3.97,3.23,3.59,2.6000000000000005,6.68,2.08,3.9400000000000004,-8.370000000000001,-2.52,2.9000000000000004
 ROUPA DE CAMA,-2.5700000000000003,4.74,4.2700000000000005,1.9299999999999997,2.83,2.1500000000000004,0.06000000000000011,3.73,3.32,3.76,2.6000000000000005,8.32,1.56,5.43,-10.149999999999999,-2.9,2.56
 ROUPA DE BANHO,3.74,0.4699999999999993,3.45,7.4,5.76,0.0,4.71,4.48,2.86,3.08,0.0,2.58,3.5700000000000003,-0.36,-3.52,-1.75,3.89
 APARELHOS ELETROELETRÔNICOS,2.45,3.25,1.94,1.04,1.96,1.68,0.73,2.56,1.3,1.47,2.31,1.85,0.34999999999999987,0.87,0.65,0.5800000000000001,1.87
 ELETRODOMÉSTICOS E EQUIPAMENTOS,3.29,3.71,2.6800000000000006,1.51,3.3,1.7,1.22,3.12,1.02,1.8399999999999999,3.67,2.8200000000000003,0.18999999999999995,1.28,0.6299999999999999,1.79,2.58
 REFRIGERADOR,2.6100000000000003,4.05,3.25,-0.23999999999999966,3.9499999999999997,2.98,1.2999999999999998,3.73,-0.5599999999999999,0.30000000000000004,3.92,3.52,-0.14000000000000012,0.8600000000000001,0.6399999999999998,1.8499999999999999,2.4000000000000004
 AR-CONDICIONADO,3.8000000000000003,2.7800000000000002,0.0,1.52,0.0,0.0,-0.6400000000000001,0.0,0.0,3.87,0.0,2.18,0.6700000000000002,1.71,2.37,2.82,2.37
 MÁQUINA DE LAVAR ROUPA,5.970000000000001,4.3,2.6999999999999997,4.42,2.3,1.0499999999999998,0.99,1.05,2.6100000000000003,2.5599999999999996,1.58,1.37,-1.0599999999999998,-2.25,3.1500000000000004,1.11,2.7399999999999998
 LIQUIDIFICADOR,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,4.0200000000000005,0.0,0.0,1.5
 VENTILADOR,2.94,0.0,0.0,2.55,0.0,0.0,-0.5499999999999998,2.6599999999999997,0.0,0.0,0.0,0.0,0.21999999999999997,1.44,-0.8700000000000001,1.0399999999999998,1.47
 FOGÃO,2.53,4.02,0.76,2.74,3.83,-1.7199999999999998,2.46,3.09,4.0,3.5500000000000003,5.08,2.78,2.45,3.4699999999999998,-1.35,2.1399999999999997,2.86
 CHUVEIRO ELÉTRICO,0.0,-0.44,0.0,0.0,0.29000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999984
