,MÊS,PRODUTO,PREÇO MÉDIO REVENDA
45432,06-01-2017,GASOLINA COMUM,4.06
45433,06-01-2017,GASOLINA COMUM,3.477
45434,06-01-2017,GASOLINA COMUM,3.896
45435,06-01-2017,GASOLINA COMUM,3.933
45436,06-01-2017,GASOLINA COMUM,3.789
45437,06-01-2017,GASOLINA COMUM,3.704
45438,06-01-2017,GASOLINA COMUM,3.685
45439,06-01-2017,GASOLINA COMUM,3.552
45440,06-01-2017,GASOLINA COMUM,3.851
45441,06-01-2017,GASOLINA COMUM,3.408
45442,06-01-2017,GASOLINA COMUM,3.353
45443,06-01-2017,GASOLINA COMUM,3.208
45444,06-01-2017,GASOLINA COMUM,3.492
45445,06-01-2017,GASOLINA COMUM,3.315
45446,06-01-2017,GASOLINA COMUM,3.531
45447,06-01-2017,GASOLINA COMUM,3.718
45448,06-01-2017,GASOLINA COMUM,3.659
45449,06-01-2017,GASOLINA COMUM,3.702
45450,06-01-2017,GASOLINA COMUM,3.539
45451,06-01-2017,GASOLINA COMUM,3.815
45452,06-01-2017,GASOLINA COMUM,3.539
45453,06-01-2017,GASOLINA COMUM,4.578
45454,06-01-2017,GASOLINA COMUM,3.798
45455,06-01-2017,GASOLINA COMUM,3.916
45456,06-01-2017,GASOLINA COMUM,4.059
45457,06-01-2017,GASOLINA COMUM,3.25
45458,06-01-2017,GASOLINA COMUM,3.86
45459,06-01-2017,GASOLINA COMUM,3.633
45460,06-01-2017,GASOLINA COMUM,3.556
45461,06-01-2017,GASOLINA COMUM,4.039
45462,06-01-2017,GASOLINA COMUM,3.445
45463,06-01-2017,GASOLINA COMUM,3.335
45464,06-01-2017,GASOLINA COMUM,3.976
45465,06-01-2017,GASOLINA COMUM,3.404
45466,06-01-2017,GASOLINA COMUM,3.409
45467,06-01-2017,GASOLINA COMUM,3.663
45468,06-01-2017,GASOLINA COMUM,4.088
45469,06-01-2017,GASOLINA COMUM,4.096
45470,06-01-2017,GASOLINA COMUM,3.82
45471,06-01-2017,GASOLINA COMUM,3.324
45472,06-01-2017,GASOLINA COMUM,3.816
45473,06-01-2017,GASOLINA COMUM,3.919
45474,06-01-2017,GASOLINA COMUM,3.537
45475,06-01-2017,GASOLINA COMUM,3.563
45476,06-01-2017,GASOLINA COMUM,3.628
45477,06-01-2017,GASOLINA COMUM,3.362
45478,06-01-2017,GASOLINA COMUM,3.531
45479,06-01-2017,GASOLINA COMUM,3.188
45480,06-01-2017,GASOLINA COMUM,3.28
45481,06-01-2017,GASOLINA COMUM,3.438
45482,06-01-2017,GASOLINA COMUM,3.862
45483,06-01-2017,GASOLINA COMUM,3.337
45484,06-01-2017,GASOLINA COMUM,3.967
45485,06-01-2017,GASOLINA COMUM,3.773
45486,06-01-2017,GASOLINA COMUM,3.785
45487,06-01-2017,GASOLINA COMUM,3.237
45488,06-01-2017,GASOLINA COMUM,3.475
45489,06-01-2017,GASOLINA COMUM,3.871
45490,06-01-2017,GASOLINA COMUM,3.447
45491,06-01-2017,GASOLINA COMUM,3.274
45492,06-01-2017,GASOLINA COMUM,3.892
45493,06-01-2017,GASOLINA COMUM,3.399
45494,06-01-2017,GASOLINA COMUM,4.006
45495,06-01-2017,GASOLINA COMUM,3.713
45496,06-01-2017,GASOLINA COMUM,3.556
45497,06-01-2017,GASOLINA COMUM,3.688
45498,06-01-2017,GASOLINA COMUM,3.586
45499,06-01-2017,GASOLINA COMUM,3.817
45500,06-01-2017,GASOLINA COMUM,3.418
45501,06-01-2017,GASOLINA COMUM,3.763
45502,06-01-2017,GASOLINA COMUM,3.484
45503,06-01-2017,GASOLINA COMUM,3.642
45504,06-01-2017,GASOLINA COMUM,3.851
45505,06-01-2017,GASOLINA COMUM,3.293
45506,06-01-2017,GASOLINA COMUM,3.794
45507,06-01-2017,GASOLINA COMUM,3.599
45508,06-01-2017,GASOLINA COMUM,3.277
45509,06-01-2017,GASOLINA COMUM,3.278
45510,06-01-2017,GASOLINA COMUM,3.387
45511,06-01-2017,GASOLINA COMUM,3.494
45512,06-01-2017,GASOLINA COMUM,3.268
45513,06-01-2017,GASOLINA COMUM,4.486
45514,06-01-2017,GASOLINA COMUM,3.584
45515,06-01-2017,GASOLINA COMUM,3.72
45516,06-01-2017,GASOLINA COMUM,3.393
45517,06-01-2017,GASOLINA COMUM,3.892
45518,06-01-2017,GASOLINA COMUM,3.693
45519,06-01-2017,GASOLINA COMUM,3.473
45520,06-01-2017,GASOLINA COMUM,3.63
45521,06-01-2017,GASOLINA COMUM,3.724
45522,06-01-2017,GASOLINA COMUM,3.705
45523,06-01-2017,GASOLINA COMUM,3.759
45524,06-01-2017,GASOLINA COMUM,3.694
45525,06-01-2017,GASOLINA COMUM,3.967
45526,06-01-2017,GASOLINA COMUM,3.722
45527,06-01-2017,GASOLINA COMUM,3.501
45528,06-01-2017,GASOLINA COMUM,3.44
45529,06-01-2017,GASOLINA COMUM,3.713
45530,06-01-2017,GASOLINA COMUM,3.568
45531,06-01-2017,GASOLINA COMUM,3.609
45532,06-01-2017,GASOLINA COMUM,3.515
45533,06-01-2017,GASOLINA COMUM,3.707
45534,06-01-2017,GASOLINA COMUM,3.905
45535,06-01-2017,GASOLINA COMUM,3.626
45536,06-01-2017,GASOLINA COMUM,4.18
45537,06-01-2017,GASOLINA COMUM,3.745
45538,06-01-2017,GASOLINA COMUM,4.249
45539,06-01-2017,GASOLINA COMUM,3.894
45540,06-01-2017,GASOLINA COMUM,3.244
45541,06-01-2017,GASOLINA COMUM,3.466
45542,06-01-2017,GASOLINA COMUM,3.719
45543,06-01-2017,GASOLINA COMUM,3.411
45544,06-01-2017,GASOLINA COMUM,3.376
45545,06-01-2017,GASOLINA COMUM,4.134
45546,06-01-2017,GASOLINA COMUM,3.638
45547,06-01-2017,GASOLINA COMUM,3.714
45548,06-01-2017,GASOLINA COMUM,3.939
45549,06-01-2017,GASOLINA COMUM,3.553
45550,06-01-2017,GASOLINA COMUM,3.556
45551,06-01-2017,GASOLINA COMUM,3.825
45552,06-01-2017,GASOLINA COMUM,3.258
45553,06-01-2017,GASOLINA COMUM,3.57
45554,06-01-2017,GASOLINA COMUM,3.887
45555,06-01-2017,GASOLINA COMUM,3.517
45556,06-01-2017,GASOLINA COMUM,4.049
45557,06-01-2017,GASOLINA COMUM,3.308
45558,06-01-2017,GASOLINA COMUM,3.382
45559,06-01-2017,GASOLINA COMUM,3.721
45560,06-01-2017,GASOLINA COMUM,4.263
47664,07-01-2017,GASOLINA COMUM,4.09
47665,07-01-2017,GASOLINA COMUM,3.326
47666,07-01-2017,GASOLINA COMUM,3.594
47667,07-01-2017,GASOLINA COMUM,3.398
47668,07-01-2017,GASOLINA COMUM,3.655
47669,07-01-2017,GASOLINA COMUM,3.622
47670,07-01-2017,GASOLINA COMUM,4.098
47671,07-01-2017,GASOLINA COMUM,4.514
47672,07-01-2017,GASOLINA COMUM,3.893
47673,07-01-2017,GASOLINA COMUM,3.938
47674,07-01-2017,GASOLINA COMUM,4.187
47675,07-01-2017,GASOLINA COMUM,3.744
47676,07-01-2017,GASOLINA COMUM,3.137
47677,07-01-2017,GASOLINA COMUM,3.574
47678,07-01-2017,GASOLINA COMUM,3.51
47679,07-01-2017,GASOLINA COMUM,3.554
47680,07-01-2017,GASOLINA COMUM,4.092
47681,07-01-2017,GASOLINA COMUM,3.593
47682,07-01-2017,GASOLINA COMUM,3.758
47683,07-01-2017,GASOLINA COMUM,3.479
47684,07-01-2017,GASOLINA COMUM,3.474
47685,07-01-2017,GASOLINA COMUM,3.913
47686,07-01-2017,GASOLINA COMUM,3.788
47687,07-01-2017,GASOLINA COMUM,3.59
47688,07-01-2017,GASOLINA COMUM,3.638
47689,07-01-2017,GASOLINA COMUM,3.623
47690,07-01-2017,GASOLINA COMUM,3.31
47691,07-01-2017,GASOLINA COMUM,3.486
47692,07-01-2017,GASOLINA COMUM,3.242
47693,07-01-2017,GASOLINA COMUM,4.04
47694,07-01-2017,GASOLINA COMUM,4.057
47695,07-01-2017,GASOLINA COMUM,3.436
47696,07-01-2017,GASOLINA COMUM,3.899
47697,07-01-2017,GASOLINA COMUM,3.798
47698,07-01-2017,GASOLINA COMUM,3.788
47699,07-01-2017,GASOLINA COMUM,3.579
47700,07-01-2017,GASOLINA COMUM,3.607
47701,07-01-2017,GASOLINA COMUM,3.516
47702,07-01-2017,GASOLINA COMUM,3.593
47703,07-01-2017,GASOLINA COMUM,3.624
47704,07-01-2017,GASOLINA COMUM,4.237
47705,07-01-2017,GASOLINA COMUM,3.332
47706,07-01-2017,GASOLINA COMUM,3.885
47707,07-01-2017,GASOLINA COMUM,3.639
47708,07-01-2017,GASOLINA COMUM,3.753
47709,07-01-2017,GASOLINA COMUM,3.741
47710,07-01-2017,GASOLINA COMUM,4.226
47711,07-01-2017,GASOLINA COMUM,4.074
47712,07-01-2017,GASOLINA COMUM,3.878
47713,07-01-2017,GASOLINA COMUM,3.426
47714,07-01-2017,GASOLINA COMUM,3.298
47715,07-01-2017,GASOLINA COMUM,3.345
47716,07-01-2017,GASOLINA COMUM,3.51
47717,07-01-2017,GASOLINA COMUM,3.537
47718,07-01-2017,GASOLINA COMUM,3.881
47719,07-01-2017,GASOLINA COMUM,3.619
47720,07-01-2017,GASOLINA COMUM,3.887
47721,07-01-2017,GASOLINA COMUM,3.534
47722,07-01-2017,GASOLINA COMUM,3.538
47723,07-01-2017,GASOLINA COMUM,3.728
47724,07-01-2017,GASOLINA COMUM,3.573
47725,07-01-2017,GASOLINA COMUM,3.387
47726,07-01-2017,GASOLINA COMUM,3.596
47727,07-01-2017,GASOLINA COMUM,3.27
47728,07-01-2017,GASOLINA COMUM,3.502
47729,07-01-2017,GASOLINA COMUM,3.817
47730,07-01-2017,GASOLINA COMUM,3.559
47731,07-01-2017,GASOLINA COMUM,3.563
47732,07-01-2017,GASOLINA COMUM,3.31
47733,07-01-2017,GASOLINA COMUM,3.364
47734,07-01-2017,GASOLINA COMUM,3.874
47735,07-01-2017,GASOLINA COMUM,3.218
47736,07-01-2017,GASOLINA COMUM,3.518
47737,07-01-2017,GASOLINA COMUM,3.449
47738,07-01-2017,GASOLINA COMUM,4.201
47739,07-01-2017,GASOLINA COMUM,3.614
47740,07-01-2017,GASOLINA COMUM,3.39
47741,07-01-2017,GASOLINA COMUM,3.971
47742,07-01-2017,GASOLINA COMUM,3.56
47743,07-01-2017,GASOLINA COMUM,3.869
47744,07-01-2017,GASOLINA COMUM,3.7
47745,07-01-2017,GASOLINA COMUM,3.784
47746,07-01-2017,GASOLINA COMUM,3.934
47747,07-01-2017,GASOLINA COMUM,3.852
47748,07-01-2017,GASOLINA COMUM,3.66
47749,07-01-2017,GASOLINA COMUM,3.697
47750,07-01-2017,GASOLINA COMUM,3.561
47751,07-01-2017,GASOLINA COMUM,3.404
47752,07-01-2017,GASOLINA COMUM,3.502
47753,07-01-2017,GASOLINA COMUM,4.0
47754,07-01-2017,GASOLINA COMUM,3.652
47755,07-01-2017,GASOLINA COMUM,3.361
47756,07-01-2017,GASOLINA COMUM,3.735
47757,07-01-2017,GASOLINA COMUM,3.369
47758,07-01-2017,GASOLINA COMUM,3.441
47759,07-01-2017,GASOLINA COMUM,3.62
47760,07-01-2017,GASOLINA COMUM,3.507
47761,07-01-2017,GASOLINA COMUM,3.62
47762,07-01-2017,GASOLINA COMUM,3.873
47763,07-01-2017,GASOLINA COMUM,3.669
47764,07-01-2017,GASOLINA COMUM,3.954
47765,07-01-2017,GASOLINA COMUM,3.65
47766,07-01-2017,GASOLINA COMUM,3.553
47767,07-01-2017,GASOLINA COMUM,3.773
47768,07-01-2017,GASOLINA COMUM,3.331
47769,07-01-2017,GASOLINA COMUM,3.669
47770,07-01-2017,GASOLINA COMUM,3.49
47771,07-01-2017,GASOLINA COMUM,3.485
47772,07-01-2017,GASOLINA COMUM,3.602
47773,07-01-2017,GASOLINA COMUM,3.673
47774,07-01-2017,GASOLINA COMUM,3.719
47775,07-01-2017,GASOLINA COMUM,3.939
47776,07-01-2017,GASOLINA COMUM,3.862
47777,07-01-2017,GASOLINA COMUM,3.446
47778,07-01-2017,GASOLINA COMUM,3.779
47779,07-01-2017,GASOLINA COMUM,3.529
47780,07-01-2017,GASOLINA COMUM,3.748
47781,07-01-2017,GASOLINA COMUM,3.569
47782,07-01-2017,GASOLINA COMUM,3.659
47783,07-01-2017,GASOLINA COMUM,3.816
47784,07-01-2017,GASOLINA COMUM,3.656
47785,07-01-2017,GASOLINA COMUM,3.474
47786,07-01-2017,GASOLINA COMUM,4.201
47787,07-01-2017,GASOLINA COMUM,3.554
47788,07-01-2017,GASOLINA COMUM,3.746
47789,07-01-2017,GASOLINA COMUM,3.805
47790,07-01-2017,GASOLINA COMUM,3.903
47791,07-01-2017,GASOLINA COMUM,3.574
47792,07-01-2017,GASOLINA COMUM,3.704
47793,07-01-2017,GASOLINA COMUM,3.619
47794,07-01-2017,GASOLINA COMUM,3.839
47795,07-01-2017,GASOLINA COMUM,3.189
47796,07-01-2017,GASOLINA COMUM,3.391
47797,07-01-2017,GASOLINA COMUM,3.632
47798,07-01-2017,GASOLINA COMUM,3.929
47799,07-01-2017,GASOLINA COMUM,3.73
47800,07-01-2017,GASOLINA COMUM,3.359
47801,07-01-2017,GASOLINA COMUM,3.941
47802,07-01-2017,GASOLINA COMUM,3.408
47803,07-01-2017,GASOLINA COMUM,4.74
47804,07-01-2017,GASOLINA COMUM,3.679
47805,07-01-2017,GASOLINA COMUM,3.506
47806,07-01-2017,GASOLINA COMUM,3.308
47807,07-01-2017,GASOLINA COMUM,3.798
47808,07-01-2017,GASOLINA COMUM,3.969
47809,07-01-2017,GASOLINA COMUM,3.258
47810,07-01-2017,GASOLINA COMUM,4.053
47811,07-01-2017,GASOLINA COMUM,3.68
47812,07-01-2017,GASOLINA COMUM,3.6
47813,07-01-2017,GASOLINA COMUM,3.543
47814,07-01-2017,GASOLINA COMUM,3.964
47815,07-01-2017,GASOLINA COMUM,3.394
47816,07-01-2017,GASOLINA COMUM,3.77
47817,07-01-2017,GASOLINA COMUM,3.582
47818,07-01-2017,GASOLINA COMUM,3.957
47819,07-01-2017,GASOLINA COMUM,3.544
47820,07-01-2017,GASOLINA COMUM,3.488
47821,07-01-2017,GASOLINA COMUM,3.837
47822,07-01-2017,GASOLINA COMUM,3.661
47823,07-01-2017,GASOLINA COMUM,3.772
47824,07-01-2017,GASOLINA COMUM,3.655
47825,07-01-2017,GASOLINA COMUM,3.625
47826,07-01-2017,GASOLINA COMUM,3.761
47827,07-01-2017,GASOLINA COMUM,3.947
47828,07-01-2017,GASOLINA COMUM,3.48
47829,07-01-2017,GASOLINA COMUM,3.419
47830,07-01-2017,GASOLINA COMUM,3.635
47831,07-01-2017,GASOLINA COMUM,3.738
47832,07-01-2017,GASOLINA COMUM,3.698
47833,07-01-2017,GASOLINA COMUM,3.856
47834,07-01-2017,GASOLINA COMUM,3.935
47835,07-01-2017,GASOLINA COMUM,3.625
47836,07-01-2017,GASOLINA COMUM,3.58
47837,07-01-2017,GASOLINA COMUM,3.606
47838,07-01-2017,GASOLINA COMUM,3.843
47839,07-01-2017,GASOLINA COMUM,3.806
47840,07-01-2017,GASOLINA COMUM,3.778
47841,07-01-2017,GASOLINA COMUM,3.388
47842,07-01-2017,GASOLINA COMUM,3.486
47843,07-01-2017,GASOLINA COMUM,3.546
47844,07-01-2017,GASOLINA COMUM,3.255
47845,07-01-2017,GASOLINA COMUM,3.65
47846,07-01-2017,GASOLINA COMUM,3.817
47847,07-01-2017,GASOLINA COMUM,3.293
47848,07-01-2017,GASOLINA COMUM,4.014
47849,07-01-2017,GASOLINA COMUM,3.34
47850,07-01-2017,GASOLINA COMUM,3.782
47851,07-01-2017,GASOLINA COMUM,3.348
47852,07-01-2017,GASOLINA COMUM,3.878
47853,07-01-2017,GASOLINA COMUM,3.739
47854,07-01-2017,GASOLINA COMUM,3.988
47855,07-01-2017,GASOLINA COMUM,3.546
47856,07-01-2017,GASOLINA COMUM,3.508
47857,07-01-2017,GASOLINA COMUM,3.625
47858,07-01-2017,GASOLINA COMUM,3.727
47859,07-01-2017,GASOLINA COMUM,3.989
47860,07-01-2017,GASOLINA COMUM,3.814
47861,07-01-2017,GASOLINA COMUM,3.502
47862,07-01-2017,GASOLINA COMUM,3.837
47863,07-01-2017,GASOLINA COMUM,3.822
47864,07-01-2017,GASOLINA COMUM,3.639
47865,07-01-2017,GASOLINA COMUM,4.086
47866,07-01-2017,GASOLINA COMUM,3.831
47867,07-01-2017,GASOLINA COMUM,3.915
47868,07-01-2017,GASOLINA COMUM,3.197
47869,07-01-2017,GASOLINA COMUM,3.768
47870,07-01-2017,GASOLINA COMUM,3.848
47871,07-01-2017,GASOLINA COMUM,3.509
47872,07-01-2017,GASOLINA COMUM,3.389
47873,07-01-2017,GASOLINA COMUM,3.834
47874,07-01-2017,GASOLINA COMUM,4.058
47875,07-01-2017,GASOLINA COMUM,3.499
47876,07-01-2017,GASOLINA COMUM,3.526
47877,07-01-2017,GASOLINA COMUM,3.307
47878,07-01-2017,GASOLINA COMUM,3.963
47879,07-01-2017,GASOLINA COMUM,3.315
47880,07-01-2017,GASOLINA COMUM,3.499
47881,07-01-2017,GASOLINA COMUM,3.326
47882,07-01-2017,GASOLINA COMUM,3.443
47883,07-01-2017,GASOLINA COMUM,3.542
47884,07-01-2017,GASOLINA COMUM,3.295
47885,07-01-2017,GASOLINA COMUM,3.655
47886,07-01-2017,GASOLINA COMUM,3.658
47887,07-01-2017,GASOLINA COMUM,3.325
47888,07-01-2017,GASOLINA COMUM,3.404
47889,07-01-2017,GASOLINA COMUM,3.235
47890,07-01-2017,GASOLINA COMUM,3.771
47891,07-01-2017,GASOLINA COMUM,3.638
47892,07-01-2017,GASOLINA COMUM,3.357
47893,07-01-2017,GASOLINA COMUM,3.785
47894,07-01-2017,GASOLINA COMUM,3.111
47895,07-01-2017,GASOLINA COMUM,3.829
47896,07-01-2017,GASOLINA COMUM,3.35
47897,07-01-2017,GASOLINA COMUM,3.878
47898,07-01-2017,GASOLINA COMUM,3.46
47899,07-01-2017,GASOLINA COMUM,3.856
47900,07-01-2017,GASOLINA COMUM,3.818
47901,07-01-2017,GASOLINA COMUM,3.512
47902,07-01-2017,GASOLINA COMUM,3.459
47903,07-01-2017,GASOLINA COMUM,3.96
47904,07-01-2017,GASOLINA COMUM,3.238
47905,07-01-2017,GASOLINA COMUM,3.386
47906,07-01-2017,GASOLINA COMUM,3.995
47907,07-01-2017,GASOLINA COMUM,3.67
47908,07-01-2017,GASOLINA COMUM,3.608
47909,07-01-2017,GASOLINA COMUM,3.458
47910,07-01-2017,GASOLINA COMUM,3.407
47911,07-01-2017,GASOLINA COMUM,3.51
47912,07-01-2017,GASOLINA COMUM,3.494
47913,07-01-2017,GASOLINA COMUM,3.705
47914,07-01-2017,GASOLINA COMUM,3.393
47915,07-01-2017,GASOLINA COMUM,3.687
47916,07-01-2017,GASOLINA COMUM,3.67
47917,07-01-2017,GASOLINA COMUM,3.835
47918,07-01-2017,GASOLINA COMUM,3.338
47919,07-01-2017,GASOLINA COMUM,3.719
47920,07-01-2017,GASOLINA COMUM,3.334
47921,07-01-2017,GASOLINA COMUM,3.947
47922,07-01-2017,GASOLINA COMUM,3.523
47923,07-01-2017,GASOLINA COMUM,3.483
47924,07-01-2017,GASOLINA COMUM,3.848
47925,07-01-2017,GASOLINA COMUM,3.476
47926,07-01-2017,GASOLINA COMUM,3.392
47927,07-01-2017,GASOLINA COMUM,3.649
47928,07-01-2017,GASOLINA COMUM,4.07
47929,07-01-2017,GASOLINA COMUM,3.513
47930,07-01-2017,GASOLINA COMUM,3.755
47931,07-01-2017,GASOLINA COMUM,3.627
47932,07-01-2017,GASOLINA COMUM,4.044
47933,07-01-2017,GASOLINA COMUM,3.72
47934,07-01-2017,GASOLINA COMUM,3.496
47935,07-01-2017,GASOLINA COMUM,4.076
47936,07-01-2017,GASOLINA COMUM,3.693
47937,07-01-2017,GASOLINA COMUM,3.863
47938,07-01-2017,GASOLINA COMUM,3.732
47939,07-01-2017,GASOLINA COMUM,3.708
47940,07-01-2017,GASOLINA COMUM,3.712
47941,07-01-2017,GASOLINA COMUM,3.961
47942,07-01-2017,GASOLINA COMUM,3.216
47943,07-01-2017,GASOLINA COMUM,3.722
47944,07-01-2017,GASOLINA COMUM,3.574
47945,07-01-2017,GASOLINA COMUM,3.322
47946,07-01-2017,GASOLINA COMUM,3.971
47947,07-01-2017,GASOLINA COMUM,3.42
47948,07-01-2017,GASOLINA COMUM,3.339
47949,07-01-2017,GASOLINA COMUM,3.393
47950,07-01-2017,GASOLINA COMUM,3.373
47951,07-01-2017,GASOLINA COMUM,3.39
47952,07-01-2017,GASOLINA COMUM,3.56
47953,07-01-2017,GASOLINA COMUM,3.685
47954,07-01-2017,GASOLINA COMUM,3.589
47955,07-01-2017,GASOLINA COMUM,3.888
47956,07-01-2017,GASOLINA COMUM,3.585
47957,07-01-2017,GASOLINA COMUM,3.823
47958,07-01-2017,GASOLINA COMUM,3.699
47959,07-01-2017,GASOLINA COMUM,3.675
47960,07-01-2017,GASOLINA COMUM,3.79
47961,07-01-2017,GASOLINA COMUM,3.889
47962,07-01-2017,GASOLINA COMUM,3.429
47963,07-01-2017,GASOLINA COMUM,3.63
47964,07-01-2017,GASOLINA COMUM,3.899
47965,07-01-2017,GASOLINA COMUM,3.861
47966,07-01-2017,GASOLINA COMUM,3.859
47967,07-01-2017,GASOLINA COMUM,3.264
47968,07-01-2017,GASOLINA COMUM,3.473
47969,07-01-2017,GASOLINA COMUM,3.387
47970,07-01-2017,GASOLINA COMUM,3.71
47971,07-01-2017,GASOLINA COMUM,3.334
47972,07-01-2017,GASOLINA COMUM,3.569
47973,07-01-2017,GASOLINA COMUM,3.52
47974,07-01-2017,GASOLINA COMUM,3.956
47975,07-01-2017,GASOLINA COMUM,3.458
47976,07-01-2017,GASOLINA COMUM,3.596
47977,07-01-2017,GASOLINA COMUM,3.793
47978,07-01-2017,GASOLINA COMUM,3.719
47979,07-01-2017,GASOLINA COMUM,3.769
47980,07-01-2017,GASOLINA COMUM,3.998
47981,07-01-2017,GASOLINA COMUM,3.988
47982,07-01-2017,GASOLINA COMUM,3.546
47983,07-01-2017,GASOLINA COMUM,3.679
47984,07-01-2017,GASOLINA COMUM,3.622
47985,07-01-2017,GASOLINA COMUM,3.786
47986,07-01-2017,GASOLINA COMUM,3.535
47987,07-01-2017,GASOLINA COMUM,4.293
47988,07-01-2017,GASOLINA COMUM,4.275
47989,07-01-2017,GASOLINA COMUM,3.976
47990,07-01-2017,GASOLINA COMUM,3.618
47991,07-01-2017,GASOLINA COMUM,3.688
47992,07-01-2017,GASOLINA COMUM,3.6
47993,07-01-2017,GASOLINA COMUM,3.755
47994,07-01-2017,GASOLINA COMUM,3.714
47995,07-01-2017,GASOLINA COMUM,3.676
47996,07-01-2017,GASOLINA COMUM,3.839
47997,07-01-2017,GASOLINA COMUM,3.886
47998,07-01-2017,GASOLINA COMUM,3.147
47999,07-01-2017,GASOLINA COMUM,3.388
48000,07-01-2017,GASOLINA COMUM,3.809
48001,07-01-2017,GASOLINA COMUM,3.798
48002,07-01-2017,GASOLINA COMUM,3.869
48003,07-01-2017,GASOLINA COMUM,4.037
48004,07-01-2017,GASOLINA COMUM,3.691
48005,07-01-2017,GASOLINA COMUM,3.984
48006,07-01-2017,GASOLINA COMUM,3.278
48007,07-01-2017,GASOLINA COMUM,3.391
48008,07-01-2017,GASOLINA COMUM,3.665
48009,07-01-2017,GASOLINA COMUM,3.339
48010,07-01-2017,GASOLINA COMUM,3.457
48011,07-01-2017,GASOLINA COMUM,3.517
48012,07-01-2017,GASOLINA COMUM,3.19
48013,07-01-2017,GASOLINA COMUM,3.752
48014,07-01-2017,GASOLINA COMUM,3.521
48015,07-01-2017,GASOLINA COMUM,3.596
48016,07-01-2017,GASOLINA COMUM,3.59
48017,07-01-2017,GASOLINA COMUM,3.729
48018,07-01-2017,GASOLINA COMUM,3.725
48019,07-01-2017,GASOLINA COMUM,3.56
48020,07-01-2017,GASOLINA COMUM,3.425
48021,07-01-2017,GASOLINA COMUM,4.121
48022,07-01-2017,GASOLINA COMUM,3.642
48023,07-01-2017,GASOLINA COMUM,3.834
48024,07-01-2017,GASOLINA COMUM,3.389
48025,07-01-2017,GASOLINA COMUM,3.476
48026,07-01-2017,GASOLINA COMUM,3.491
48027,07-01-2017,GASOLINA COMUM,3.443
48028,07-01-2017,GASOLINA COMUM,3.78
48029,07-01-2017,GASOLINA COMUM,3.36
48030,07-01-2017,GASOLINA COMUM,4.199
48031,07-01-2017,GASOLINA COMUM,3.962
48032,07-01-2017,GASOLINA COMUM,3.575
48033,07-01-2017,GASOLINA COMUM,3.447
48034,07-01-2017,GASOLINA COMUM,3.541
48035,07-01-2017,GASOLINA COMUM,3.91
48036,07-01-2017,GASOLINA COMUM,3.965
48037,07-01-2017,GASOLINA COMUM,3.444
48038,07-01-2017,GASOLINA COMUM,3.974
48039,07-01-2017,GASOLINA COMUM,3.941
48040,07-01-2017,GASOLINA COMUM,3.731
48041,07-01-2017,GASOLINA COMUM,3.758
48042,07-01-2017,GASOLINA COMUM,3.67
48043,07-01-2017,GASOLINA COMUM,3.624
48044,07-01-2017,GASOLINA COMUM,3.805
48045,07-01-2017,GASOLINA COMUM,3.421
48046,07-01-2017,GASOLINA COMUM,3.676
48047,07-01-2017,GASOLINA COMUM,3.168
48048,07-01-2017,GASOLINA COMUM,3.482
48049,07-01-2017,GASOLINA COMUM,3.24
48050,07-01-2017,GASOLINA COMUM,3.624
48051,07-01-2017,GASOLINA COMUM,3.589
48052,07-01-2017,GASOLINA COMUM,3.617
48053,07-01-2017,GASOLINA COMUM,3.716
48054,07-01-2017,GASOLINA COMUM,3.559
48055,07-01-2017,GASOLINA COMUM,3.825
48056,07-01-2017,GASOLINA COMUM,3.463
48057,07-01-2017,GASOLINA COMUM,4.48
48058,07-01-2017,GASOLINA COMUM,3.805
48059,07-01-2017,GASOLINA COMUM,3.98
48060,07-01-2017,GASOLINA COMUM,3.955
48061,07-01-2017,GASOLINA COMUM,3.246
48062,07-01-2017,GASOLINA COMUM,3.82
48063,07-01-2017,GASOLINA COMUM,3.659
48064,07-01-2017,GASOLINA COMUM,3.631
48065,07-01-2017,GASOLINA COMUM,4.053
48066,07-01-2017,GASOLINA COMUM,3.454
48067,07-01-2017,GASOLINA COMUM,3.322
48068,07-01-2017,GASOLINA COMUM,3.868
48069,07-01-2017,GASOLINA COMUM,3.314
48070,07-01-2017,GASOLINA COMUM,3.437
48071,07-01-2017,GASOLINA COMUM,3.583
48072,07-01-2017,GASOLINA COMUM,4.103
48073,07-01-2017,GASOLINA COMUM,4.059
48074,07-01-2017,GASOLINA COMUM,3.863
48075,07-01-2017,GASOLINA COMUM,3.248
48076,07-01-2017,GASOLINA COMUM,3.854
48077,07-01-2017,GASOLINA COMUM,3.909
48078,07-01-2017,GASOLINA COMUM,3.53
48079,07-01-2017,GASOLINA COMUM,3.474
48080,07-01-2017,GASOLINA COMUM,3.562
48081,07-01-2017,GASOLINA COMUM,3.248
48082,07-01-2017,GASOLINA COMUM,3.567
48083,07-01-2017,GASOLINA COMUM,3.193
48084,07-01-2017,GASOLINA COMUM,3.337
48085,07-01-2017,GASOLINA COMUM,3.368
48086,07-01-2017,GASOLINA COMUM,3.812
48087,07-01-2017,GASOLINA COMUM,3.282
48088,07-01-2017,GASOLINA COMUM,3.901
48089,07-01-2017,GASOLINA COMUM,3.73
48090,07-01-2017,GASOLINA COMUM,3.741
48091,07-01-2017,GASOLINA COMUM,3.259
48092,07-01-2017,GASOLINA COMUM,3.4
