,MÊS,PRODUTO,PREÇO MÉDIO REVENDA
14904,01-07-2019,GASOLINA COMUM,4.049
14905,01-07-2019,GASOLINA COMUM,4.204
14906,01-07-2019,GASOLINA COMUM,4.831
14907,01-07-2019,GASOLINA COMUM,3.968
14908,01-07-2019,GASOLINA COMUM,4.428
14909,01-07-2019,GASOLINA COMUM,4.397
14910,01-07-2019,GASOLINA COMUM,5.071
14911,01-07-2019,GASOLINA COMUM,4.199
14912,01-07-2019,GASOLINA COMUM,4.062
14913,01-07-2019,GASOLINA COMUM,4.471
14914,01-07-2019,GASOLINA COMUM,4.607
14915,01-07-2019,GASOLINA COMUM,4.439
14916,01-07-2019,GASOLINA COMUM,4.649
14917,01-07-2019,GASOLINA COMUM,4.513
14918,01-07-2019,GASOLINA COMUM,4.865
14919,01-07-2019,GASOLINA COMUM,4.388
14920,01-07-2019,GASOLINA COMUM,4.493
14921,01-07-2019,GASOLINA COMUM,4.359
14922,01-07-2019,GASOLINA COMUM,4.227
14923,01-07-2019,GASOLINA COMUM,4.625
14924,01-07-2019,GASOLINA COMUM,4.437
14925,01-07-2019,GASOLINA COMUM,4.069
14926,01-07-2019,GASOLINA COMUM,4.734
14927,01-07-2019,GASOLINA COMUM,4.043
14928,01-07-2019,GASOLINA COMUM,4.06
14929,01-07-2019,GASOLINA COMUM,4.184
14930,01-07-2019,GASOLINA COMUM,4.786
14931,01-07-2019,GASOLINA COMUM,4.555
14932,01-07-2019,GASOLINA COMUM,4.462
14933,01-07-2019,GASOLINA COMUM,4.365
14934,01-07-2019,GASOLINA COMUM,4.107
14935,01-07-2019,GASOLINA COMUM,4.761
14936,01-07-2019,GASOLINA COMUM,4.2
14937,01-07-2019,GASOLINA COMUM,4.224
14938,01-07-2019,GASOLINA COMUM,4.407
14939,01-07-2019,GASOLINA COMUM,4.49
14940,01-07-2019,GASOLINA COMUM,4.223
14941,01-07-2019,GASOLINA COMUM,4.565
14942,01-07-2019,GASOLINA COMUM,4.324
14943,01-07-2019,GASOLINA COMUM,4.308
14944,01-07-2019,GASOLINA COMUM,4.422
14945,01-07-2019,GASOLINA COMUM,4.702
14946,01-07-2019,GASOLINA COMUM,4.177
14947,01-07-2019,GASOLINA COMUM,4.424
14948,01-07-2019,GASOLINA COMUM,4.829
14949,01-07-2019,GASOLINA COMUM,4.565
14950,01-07-2019,GASOLINA COMUM,4.001
14951,01-07-2019,GASOLINA COMUM,4.996
14952,01-07-2019,GASOLINA COMUM,4.313
14953,01-07-2019,GASOLINA COMUM,4.55
14954,01-07-2019,GASOLINA COMUM,4.616
14955,01-07-2019,GASOLINA COMUM,4.471
14956,01-07-2019,GASOLINA COMUM,4.406
14957,01-07-2019,GASOLINA COMUM,4.688
14958,01-07-2019,GASOLINA COMUM,4.565
14959,01-07-2019,GASOLINA COMUM,4.104
14960,01-07-2019,GASOLINA COMUM,4.173
14961,01-07-2019,GASOLINA COMUM,4.442
14962,01-07-2019,GASOLINA COMUM,4.79
14963,01-07-2019,GASOLINA COMUM,4.656
14964,01-07-2019,GASOLINA COMUM,4.093
14965,01-07-2019,GASOLINA COMUM,4.734
14966,01-07-2019,GASOLINA COMUM,4.112
14967,01-07-2019,GASOLINA COMUM,5.176
14968,01-07-2019,GASOLINA COMUM,4.53
14969,01-07-2019,GASOLINA COMUM,4.278
14970,01-07-2019,GASOLINA COMUM,3.964
14971,01-07-2019,GASOLINA COMUM,4.862
14972,01-07-2019,GASOLINA COMUM,4.921
14973,01-07-2019,GASOLINA COMUM,4.07
14974,01-07-2019,GASOLINA COMUM,4.741
14975,01-07-2019,GASOLINA COMUM,4.261
14976,01-07-2019,GASOLINA COMUM,4.353
14977,01-07-2019,GASOLINA COMUM,4.797
14978,01-07-2019,GASOLINA COMUM,4.17
14979,01-07-2019,GASOLINA COMUM,4.547
14980,01-07-2019,GASOLINA COMUM,4.289
14981,01-07-2019,GASOLINA COMUM,4.836
14982,01-07-2019,GASOLINA COMUM,4.2
14983,01-07-2019,GASOLINA COMUM,4.061
14984,01-07-2019,GASOLINA COMUM,4.755
14985,01-07-2019,GASOLINA COMUM,4.511
14986,01-07-2019,GASOLINA COMUM,4.291
14987,01-07-2019,GASOLINA COMUM,4.321
14988,01-07-2019,GASOLINA COMUM,4.307
14989,01-07-2019,GASOLINA COMUM,4.272
14990,01-07-2019,GASOLINA COMUM,4.883
14991,01-07-2019,GASOLINA COMUM,4.339
14992,01-07-2019,GASOLINA COMUM,4.132
14993,01-07-2019,GASOLINA COMUM,4.408
14994,01-07-2019,GASOLINA COMUM,4.486
14995,01-07-2019,GASOLINA COMUM,4.596
14996,01-07-2019,GASOLINA COMUM,4.739
14997,01-07-2019,GASOLINA COMUM,4.618
14998,01-07-2019,GASOLINA COMUM,4.31
14999,01-07-2019,GASOLINA COMUM,4.434
15000,01-07-2019,GASOLINA COMUM,4.701
15001,01-07-2019,GASOLINA COMUM,4.609
15002,01-07-2019,GASOLINA COMUM,4.151
15003,01-07-2019,GASOLINA COMUM,4.092
15004,01-07-2019,GASOLINA COMUM,4.312
15005,01-07-2019,GASOLINA COMUM,4.073
15006,01-07-2019,GASOLINA COMUM,4.578
15007,01-07-2019,GASOLINA COMUM,4.723
15008,01-07-2019,GASOLINA COMUM,4.026
15009,01-07-2019,GASOLINA COMUM,4.077
15010,01-07-2019,GASOLINA COMUM,4.655
15011,01-07-2019,GASOLINA COMUM,4.332
15012,01-07-2019,GASOLINA COMUM,4.515
15013,01-07-2019,GASOLINA COMUM,4.654
15014,01-07-2019,GASOLINA COMUM,4.66
15015,01-07-2019,GASOLINA COMUM,4.417
15016,01-07-2019,GASOLINA COMUM,4.094
15017,01-07-2019,GASOLINA COMUM,4.711
15018,01-07-2019,GASOLINA COMUM,4.358
15019,01-07-2019,GASOLINA COMUM,4.554
15020,01-07-2019,GASOLINA COMUM,4.394
15021,01-07-2019,GASOLINA COMUM,4.837
15022,01-07-2019,GASOLINA COMUM,4.779
15023,01-07-2019,GASOLINA COMUM,4.664
15024,01-07-2019,GASOLINA COMUM,4.57
15025,01-07-2019,GASOLINA COMUM,4.821
15026,01-07-2019,GASOLINA COMUM,4.6
15027,01-07-2019,GASOLINA COMUM,3.932
15028,01-07-2019,GASOLINA COMUM,4.723
15029,01-07-2019,GASOLINA COMUM,4.726
15030,01-07-2019,GASOLINA COMUM,4.335
15031,01-07-2019,GASOLINA COMUM,4.183
15032,01-07-2019,GASOLINA COMUM,4.927
15033,01-07-2019,GASOLINA COMUM,4.259
15034,01-07-2019,GASOLINA COMUM,4.344
15035,01-07-2019,GASOLINA COMUM,4.668
15036,01-07-2019,GASOLINA COMUM,4.203
15037,01-07-2019,GASOLINA COMUM,4.284
15038,01-07-2019,GASOLINA COMUM,4.064
15039,01-07-2019,GASOLINA COMUM,4.042
15040,01-07-2019,GASOLINA COMUM,4.776
15041,01-07-2019,GASOLINA COMUM,4.115
15042,01-07-2019,GASOLINA COMUM,4.774
15043,01-07-2019,GASOLINA COMUM,4.489
15044,01-07-2019,GASOLINA COMUM,4.314
15045,01-07-2019,GASOLINA COMUM,4.233
15046,01-07-2019,GASOLINA COMUM,3.966
15047,01-07-2019,GASOLINA COMUM,4.722
15048,01-07-2019,GASOLINA COMUM,4.486
15049,01-07-2019,GASOLINA COMUM,4.291
15050,01-07-2019,GASOLINA COMUM,4.785
15051,01-07-2019,GASOLINA COMUM,4.74
15052,01-07-2019,GASOLINA COMUM,3.946
15053,01-07-2019,GASOLINA COMUM,4.717
15054,01-07-2019,GASOLINA COMUM,4.219
15055,01-07-2019,GASOLINA COMUM,4.534
15056,01-07-2019,GASOLINA COMUM,4.643
15057,01-07-2019,GASOLINA COMUM,4.37
15058,01-07-2019,GASOLINA COMUM,4.42
15059,01-07-2019,GASOLINA COMUM,4.8
15060,01-07-2019,GASOLINA COMUM,3.806
15061,01-07-2019,GASOLINA COMUM,4.169
15062,01-07-2019,GASOLINA COMUM,4.822
15063,01-07-2019,GASOLINA COMUM,4.642
15064,01-07-2019,GASOLINA COMUM,4.551
15065,01-07-2019,GASOLINA COMUM,4.139
15066,01-07-2019,GASOLINA COMUM,4.273
15067,01-07-2019,GASOLINA COMUM,4.183
15068,01-07-2019,GASOLINA COMUM,4.028
15069,01-07-2019,GASOLINA COMUM,4.56
15070,01-07-2019,GASOLINA COMUM,4.325
15071,01-07-2019,GASOLINA COMUM,4.263
15072,01-07-2019,GASOLINA COMUM,4.804
15073,01-07-2019,GASOLINA COMUM,4.029
15074,01-07-2019,GASOLINA COMUM,4.604
15075,01-07-2019,GASOLINA COMUM,4.083
15076,01-07-2019,GASOLINA COMUM,4.616
15077,01-07-2019,GASOLINA COMUM,4.502
15078,01-07-2019,GASOLINA COMUM,4.169
15079,01-07-2019,GASOLINA COMUM,4.912
15080,01-07-2019,GASOLINA COMUM,4.212
15081,01-07-2019,GASOLINA COMUM,4.043
15082,01-07-2019,GASOLINA COMUM,4.33
15083,01-07-2019,GASOLINA COMUM,4.985
15084,01-07-2019,GASOLINA COMUM,3.905
15085,01-07-2019,GASOLINA COMUM,4.596
15086,01-07-2019,GASOLINA COMUM,4.158
15087,01-07-2019,GASOLINA COMUM,4.907
15088,01-07-2019,GASOLINA COMUM,4.2
15089,01-07-2019,GASOLINA COMUM,4.447
15090,01-07-2019,GASOLINA COMUM,4.704
15091,01-07-2019,GASOLINA COMUM,4.853
15092,01-07-2019,GASOLINA COMUM,4.233
15093,01-07-2019,GASOLINA COMUM,4.461
15094,01-07-2019,GASOLINA COMUM,4.869
15095,01-07-2019,GASOLINA COMUM,4.206
15096,01-07-2019,GASOLINA COMUM,4.437
15097,01-07-2019,GASOLINA COMUM,4.342
15098,01-07-2019,GASOLINA COMUM,4.104
15099,01-07-2019,GASOLINA COMUM,4.567
15100,01-07-2019,GASOLINA COMUM,4.138
15101,01-07-2019,GASOLINA COMUM,4.121
15102,01-07-2019,GASOLINA COMUM,4.091
15103,01-07-2019,GASOLINA COMUM,4.158
15104,01-07-2019,GASOLINA COMUM,4.123
15105,01-07-2019,GASOLINA COMUM,4.177
15106,01-07-2019,GASOLINA COMUM,4.65
15107,01-07-2019,GASOLINA COMUM,4.57
15108,01-07-2019,GASOLINA COMUM,4.444
15109,01-07-2019,GASOLINA COMUM,4.671
15110,01-07-2019,GASOLINA COMUM,4.615
15111,01-07-2019,GASOLINA COMUM,4.464
15112,01-07-2019,GASOLINA COMUM,4.777
15113,01-07-2019,GASOLINA COMUM,4.86
15114,01-07-2019,GASOLINA COMUM,4.359
15115,01-07-2019,GASOLINA COMUM,4.431
15116,01-07-2019,GASOLINA COMUM,4.776
15117,01-07-2019,GASOLINA COMUM,4.76
15118,01-07-2019,GASOLINA COMUM,4.676
15119,01-07-2019,GASOLINA COMUM,4.262
15120,01-07-2019,GASOLINA COMUM,4.274
15121,01-07-2019,GASOLINA COMUM,4.35
15122,01-07-2019,GASOLINA COMUM,4.759
15123,01-07-2019,GASOLINA COMUM,4.034
15124,01-07-2019,GASOLINA COMUM,4.489
15125,01-07-2019,GASOLINA COMUM,4.017
15126,01-07-2019,GASOLINA COMUM,4.828
15127,01-07-2019,GASOLINA COMUM,3.868
15128,01-07-2019,GASOLINA COMUM,4.526
15129,01-07-2019,GASOLINA COMUM,4.625
15130,01-07-2019,GASOLINA COMUM,4.661
15131,01-07-2019,GASOLINA COMUM,4.857
15132,01-07-2019,GASOLINA COMUM,4.728
15133,01-07-2019,GASOLINA COMUM,4.361
15134,01-07-2019,GASOLINA COMUM,4.644
15135,01-07-2019,GASOLINA COMUM,4.28
15136,01-07-2019,GASOLINA COMUM,4.424
15137,01-07-2019,GASOLINA COMUM,5.151
15138,01-07-2019,GASOLINA COMUM,4.84
15139,01-07-2019,GASOLINA COMUM,4.724
15140,01-07-2019,GASOLINA COMUM,4.43
15141,01-07-2019,GASOLINA COMUM,4.269
15142,01-07-2019,GASOLINA COMUM,4.844
15143,01-07-2019,GASOLINA COMUM,4.354
15144,01-07-2019,GASOLINA COMUM,4.427
15145,01-07-2019,GASOLINA COMUM,4.782
15146,01-07-2019,GASOLINA COMUM,4.926
15147,01-07-2019,GASOLINA COMUM,4.138
15148,01-07-2019,GASOLINA COMUM,4.309
15149,01-07-2019,GASOLINA COMUM,4.567
15150,01-07-2019,GASOLINA COMUM,4.711
15151,01-07-2019,GASOLINA COMUM,4.803
15152,01-07-2019,GASOLINA COMUM,5.013
15153,01-07-2019,GASOLINA COMUM,4.708
15154,01-07-2019,GASOLINA COMUM,4.809
15155,01-07-2019,GASOLINA COMUM,4.03
15156,01-07-2019,GASOLINA COMUM,4.008
15157,01-07-2019,GASOLINA COMUM,4.614
15158,01-07-2019,GASOLINA COMUM,4.209
15159,01-07-2019,GASOLINA COMUM,4.213
15160,01-07-2019,GASOLINA COMUM,4.594
15161,01-07-2019,GASOLINA COMUM,4.012
15162,01-07-2019,GASOLINA COMUM,4.507
15163,01-07-2019,GASOLINA COMUM,4.651
15164,01-07-2019,GASOLINA COMUM,4.027
15165,01-07-2019,GASOLINA COMUM,4.442
15166,01-07-2019,GASOLINA COMUM,4.566
15167,01-07-2019,GASOLINA COMUM,4.575
15168,01-07-2019,GASOLINA COMUM,4.189
15169,01-07-2019,GASOLINA COMUM,4.457
15170,01-07-2019,GASOLINA COMUM,4.929
15171,01-07-2019,GASOLINA COMUM,4.45
15172,01-07-2019,GASOLINA COMUM,4.806
15173,01-07-2019,GASOLINA COMUM,4.223
15174,01-07-2019,GASOLINA COMUM,4.531
15175,01-07-2019,GASOLINA COMUM,4.267
15176,01-07-2019,GASOLINA COMUM,4.308
15177,01-07-2019,GASOLINA COMUM,4.62
15178,01-07-2019,GASOLINA COMUM,4.324
15179,01-07-2019,GASOLINA COMUM,4.891
15180,01-07-2019,GASOLINA COMUM,4.864
15181,01-07-2019,GASOLINA COMUM,4.136
15182,01-07-2019,GASOLINA COMUM,4.21
15183,01-07-2019,GASOLINA COMUM,4.876
15184,01-07-2019,GASOLINA COMUM,4.843
15185,01-07-2019,GASOLINA COMUM,4.178
15186,01-07-2019,GASOLINA COMUM,4.834
15187,01-07-2019,GASOLINA COMUM,4.696
15188,01-07-2019,GASOLINA COMUM,4.502
15189,01-07-2019,GASOLINA COMUM,4.605
15190,01-07-2019,GASOLINA COMUM,4.415
15191,01-07-2019,GASOLINA COMUM,4.716
15192,01-07-2019,GASOLINA COMUM,4.764
15193,01-07-2019,GASOLINA COMUM,4.085
15194,01-07-2019,GASOLINA COMUM,4.185
15195,01-07-2019,GASOLINA COMUM,4.04
15196,01-07-2019,GASOLINA COMUM,4.308
15197,01-07-2019,GASOLINA COMUM,4.215
15198,01-07-2019,GASOLINA COMUM,4.651
15199,01-07-2019,GASOLINA COMUM,4.56
15200,01-07-2019,GASOLINA COMUM,4.639
15201,01-07-2019,GASOLINA COMUM,4.624
15202,01-07-2019,GASOLINA COMUM,3.983
15203,01-07-2019,GASOLINA COMUM,4.814
15204,01-07-2019,GASOLINA COMUM,4.678
15205,01-07-2019,GASOLINA COMUM,4.068
15206,01-07-2019,GASOLINA COMUM,4.72
15207,01-07-2019,GASOLINA COMUM,4.405
15208,01-07-2019,GASOLINA COMUM,4.637
15209,01-07-2019,GASOLINA COMUM,4.8
15210,01-07-2019,GASOLINA COMUM,4.198
15211,01-07-2019,GASOLINA COMUM,4.078
15212,01-07-2019,GASOLINA COMUM,4.217
15213,01-07-2019,GASOLINA COMUM,4.182
15214,01-07-2019,GASOLINA COMUM,4.978
15215,01-07-2019,GASOLINA COMUM,4.83
15216,01-07-2019,GASOLINA COMUM,4.821
15217,01-07-2019,GASOLINA COMUM,4.122
15218,01-07-2019,GASOLINA COMUM,4.739
15219,01-07-2019,GASOLINA COMUM,4.698
15220,01-07-2019,GASOLINA COMUM,3.889
15221,01-07-2019,GASOLINA COMUM,4.305
15222,01-07-2019,GASOLINA COMUM,4.116
15223,01-07-2019,GASOLINA COMUM,3.965
15224,01-07-2019,GASOLINA COMUM,3.972
15225,01-07-2019,GASOLINA COMUM,4.344
15226,01-07-2019,GASOLINA COMUM,4.335
15227,01-07-2019,GASOLINA COMUM,4.743
15228,01-07-2019,GASOLINA COMUM,4.51
15229,01-07-2019,GASOLINA COMUM,4.08
15230,01-07-2019,GASOLINA COMUM,4.248
15231,01-07-2019,GASOLINA COMUM,4.807
15232,01-07-2019,GASOLINA COMUM,4.21
15233,01-07-2019,GASOLINA COMUM,4.258
15234,01-07-2019,GASOLINA COMUM,4.797
15235,01-07-2019,GASOLINA COMUM,4.251
15236,01-07-2019,GASOLINA COMUM,5.012
15237,01-07-2019,GASOLINA COMUM,4.822
15238,01-07-2019,GASOLINA COMUM,4.196
15239,01-07-2019,GASOLINA COMUM,4.423
15240,01-07-2019,GASOLINA COMUM,4.373
15241,01-07-2019,GASOLINA COMUM,4.254
15242,01-07-2019,GASOLINA COMUM,4.667
15243,01-07-2019,GASOLINA COMUM,4.33
15244,01-07-2019,GASOLINA COMUM,4.539
15245,01-07-2019,GASOLINA COMUM,4.572
15246,01-07-2019,GASOLINA COMUM,4.058
15247,01-07-2019,GASOLINA COMUM,4.708
15248,01-07-2019,GASOLINA COMUM,4.5
15249,01-07-2019,GASOLINA COMUM,4.102
15250,01-07-2019,GASOLINA COMUM,4.117
15251,01-07-2019,GASOLINA COMUM,4.104
15252,01-07-2019,GASOLINA COMUM,4.091
15253,01-07-2019,GASOLINA COMUM,4.07
15254,01-07-2019,GASOLINA COMUM,5.0
15255,01-07-2019,GASOLINA COMUM,4.501
15256,01-07-2019,GASOLINA COMUM,4.703
15257,01-07-2019,GASOLINA COMUM,4.362
15258,01-07-2019,GASOLINA COMUM,4.957
15259,01-07-2019,GASOLINA COMUM,4.682
15260,01-07-2019,GASOLINA COMUM,4.378
15261,01-07-2019,GASOLINA COMUM,4.673
15262,01-07-2019,GASOLINA COMUM,4.85
15263,01-07-2019,GASOLINA COMUM,4.375
15264,01-07-2019,GASOLINA COMUM,4.765
15265,01-07-2019,GASOLINA COMUM,4.499
15266,01-07-2019,GASOLINA COMUM,4.147
15267,01-07-2019,GASOLINA COMUM,4.272
15268,01-07-2019,GASOLINA COMUM,4.696
15269,01-07-2019,GASOLINA COMUM,4.244
15270,01-07-2019,GASOLINA COMUM,4.628
15271,01-07-2019,GASOLINA COMUM,4.543
15272,01-07-2019,GASOLINA COMUM,4.421
15273,01-07-2019,GASOLINA COMUM,4.939
15274,01-07-2019,GASOLINA COMUM,4.341
15275,01-07-2019,GASOLINA COMUM,4.854
15276,01-07-2019,GASOLINA COMUM,4.812
15277,01-07-2019,GASOLINA COMUM,4.99
15278,01-07-2019,GASOLINA COMUM,4.725
15279,01-07-2019,GASOLINA COMUM,4.02
15280,01-07-2019,GASOLINA COMUM,4.305
15281,01-07-2019,GASOLINA COMUM,4.772
15282,01-07-2019,GASOLINA COMUM,4.268
15283,01-07-2019,GASOLINA COMUM,4.021
15284,01-07-2019,GASOLINA COMUM,4.507
15285,01-07-2019,GASOLINA COMUM,4.844
15286,01-07-2019,GASOLINA COMUM,4.263
15287,01-07-2019,GASOLINA COMUM,4.232
15288,01-07-2019,GASOLINA COMUM,4.619
15289,01-07-2019,GASOLINA COMUM,4.082
15290,01-07-2019,GASOLINA COMUM,4.206
15291,01-07-2019,GASOLINA COMUM,4.6
15292,01-07-2019,GASOLINA COMUM,4.331
15293,01-07-2019,GASOLINA COMUM,4.988
15294,01-07-2019,GASOLINA COMUM,4.04
15295,01-07-2019,GASOLINA COMUM,4.314
15296,01-07-2019,GASOLINA COMUM,4.084
15297,01-07-2019,GASOLINA COMUM,5.044
17233,01-08-2019,GASOLINA COMUM,5.005
17234,01-08-2019,GASOLINA COMUM,4.435
17235,01-08-2019,GASOLINA COMUM,4.295
17236,01-08-2019,GASOLINA COMUM,4.412
17237,01-08-2019,GASOLINA COMUM,4.406
17238,01-08-2019,GASOLINA COMUM,4.741
17239,01-08-2019,GASOLINA COMUM,4.802
17240,01-08-2019,GASOLINA COMUM,4.77
17241,01-08-2019,GASOLINA COMUM,4.84
17242,01-08-2019,GASOLINA COMUM,5.071
17243,01-08-2019,GASOLINA COMUM,4.593
17244,01-08-2019,GASOLINA COMUM,3.981
17245,01-08-2019,GASOLINA COMUM,4.235
17246,01-08-2019,GASOLINA COMUM,4.011
17247,01-08-2019,GASOLINA COMUM,4.284
17248,01-08-2019,GASOLINA COMUM,5.147
17249,01-08-2019,GASOLINA COMUM,4.306
17250,01-08-2019,GASOLINA COMUM,4.121
17251,01-08-2019,GASOLINA COMUM,4.233
17252,01-08-2019,GASOLINA COMUM,4.284
17253,01-08-2019,GASOLINA COMUM,4.503
17254,01-08-2019,GASOLINA COMUM,4.601
17255,01-08-2019,GASOLINA COMUM,4.496
17256,01-08-2019,GASOLINA COMUM,4.583
17257,01-08-2019,GASOLINA COMUM,4.115
17258,01-08-2019,GASOLINA COMUM,3.91
17259,01-08-2019,GASOLINA COMUM,4.244
17260,01-08-2019,GASOLINA COMUM,4.186
17261,01-08-2019,GASOLINA COMUM,4.802
17262,01-08-2019,GASOLINA COMUM,4.675
17263,01-08-2019,GASOLINA COMUM,4.021
17264,01-08-2019,GASOLINA COMUM,4.57
17265,01-08-2019,GASOLINA COMUM,4.446
17266,01-08-2019,GASOLINA COMUM,4.455
17267,01-08-2019,GASOLINA COMUM,4.166
17268,01-08-2019,GASOLINA COMUM,4.308
17269,01-08-2019,GASOLINA COMUM,4.139
17270,01-08-2019,GASOLINA COMUM,4.213
17271,01-08-2019,GASOLINA COMUM,4.624
17272,01-08-2019,GASOLINA COMUM,5.099
17273,01-08-2019,GASOLINA COMUM,3.977
17274,01-08-2019,GASOLINA COMUM,4.648
17275,01-08-2019,GASOLINA COMUM,4.619
17276,01-08-2019,GASOLINA COMUM,4.59
17277,01-08-2019,GASOLINA COMUM,4.96
17278,01-08-2019,GASOLINA COMUM,4.936
17279,01-08-2019,GASOLINA COMUM,4.477
17280,01-08-2019,GASOLINA COMUM,4.218
17281,01-08-2019,GASOLINA COMUM,4.133
17282,01-08-2019,GASOLINA COMUM,3.995
17283,01-08-2019,GASOLINA COMUM,4.322
17284,01-08-2019,GASOLINA COMUM,4.363
17285,01-08-2019,GASOLINA COMUM,4.362
17286,01-08-2019,GASOLINA COMUM,4.72
17287,01-08-2019,GASOLINA COMUM,4.505
17288,01-08-2019,GASOLINA COMUM,4.277
17289,01-08-2019,GASOLINA COMUM,4.428
17290,01-08-2019,GASOLINA COMUM,4.517
17291,01-08-2019,GASOLINA COMUM,3.973
17292,01-08-2019,GASOLINA COMUM,4.28
17293,01-08-2019,GASOLINA COMUM,3.811
17294,01-08-2019,GASOLINA COMUM,3.906
17295,01-08-2019,GASOLINA COMUM,4.585
17296,01-08-2019,GASOLINA COMUM,4.277
17297,01-08-2019,GASOLINA COMUM,4.445
17298,01-08-2019,GASOLINA COMUM,3.993
17299,01-08-2019,GASOLINA COMUM,4.216
17300,01-08-2019,GASOLINA COMUM,4.749
17301,01-08-2019,GASOLINA COMUM,3.95
17302,01-08-2019,GASOLINA COMUM,4.384
17303,01-08-2019,GASOLINA COMUM,4.294
17304,01-08-2019,GASOLINA COMUM,5.139
17305,01-08-2019,GASOLINA COMUM,4.052
17306,01-08-2019,GASOLINA COMUM,4.004
17307,01-08-2019,GASOLINA COMUM,4.457
17308,01-08-2019,GASOLINA COMUM,4.541
17309,01-08-2019,GASOLINA COMUM,4.419
17310,01-08-2019,GASOLINA COMUM,4.622
17311,01-08-2019,GASOLINA COMUM,4.482
17312,01-08-2019,GASOLINA COMUM,4.851
17313,01-08-2019,GASOLINA COMUM,4.293
17314,01-08-2019,GASOLINA COMUM,4.435
17315,01-08-2019,GASOLINA COMUM,4.439
17316,01-08-2019,GASOLINA COMUM,4.104
17317,01-08-2019,GASOLINA COMUM,4.606
17318,01-08-2019,GASOLINA COMUM,4.349
17319,01-08-2019,GASOLINA COMUM,4.01
17320,01-08-2019,GASOLINA COMUM,4.664
17321,01-08-2019,GASOLINA COMUM,3.964
17322,01-08-2019,GASOLINA COMUM,4.043
17323,01-08-2019,GASOLINA COMUM,4.163
17324,01-08-2019,GASOLINA COMUM,4.713
17325,01-08-2019,GASOLINA COMUM,4.512
17326,01-08-2019,GASOLINA COMUM,4.397
17327,01-08-2019,GASOLINA COMUM,4.243
17328,01-08-2019,GASOLINA COMUM,4.076
17329,01-08-2019,GASOLINA COMUM,4.675
17330,01-08-2019,GASOLINA COMUM,4.46
17331,01-08-2019,GASOLINA COMUM,4.177
17332,01-08-2019,GASOLINA COMUM,4.329
17333,01-08-2019,GASOLINA COMUM,4.468
17334,01-08-2019,GASOLINA COMUM,4.207
17335,01-08-2019,GASOLINA COMUM,4.545
17336,01-08-2019,GASOLINA COMUM,4.3
17337,01-08-2019,GASOLINA COMUM,4.573
17338,01-08-2019,GASOLINA COMUM,4.369
17339,01-08-2019,GASOLINA COMUM,4.56
17340,01-08-2019,GASOLINA COMUM,4.082
17341,01-08-2019,GASOLINA COMUM,4.368
17342,01-08-2019,GASOLINA COMUM,4.703
17343,01-08-2019,GASOLINA COMUM,4.531
17344,01-08-2019,GASOLINA COMUM,3.973
17345,01-08-2019,GASOLINA COMUM,4.938
17346,01-08-2019,GASOLINA COMUM,4.286
17347,01-08-2019,GASOLINA COMUM,4.573
17348,01-08-2019,GASOLINA COMUM,4.578
17349,01-08-2019,GASOLINA COMUM,4.418
17350,01-08-2019,GASOLINA COMUM,4.39
17351,01-08-2019,GASOLINA COMUM,4.696
17352,01-08-2019,GASOLINA COMUM,4.56
17353,01-08-2019,GASOLINA COMUM,3.988
17354,01-08-2019,GASOLINA COMUM,4.148
17355,01-08-2019,GASOLINA COMUM,4.385
17356,01-08-2019,GASOLINA COMUM,4.937
17357,01-08-2019,GASOLINA COMUM,4.597
17358,01-08-2019,GASOLINA COMUM,3.903
17359,01-08-2019,GASOLINA COMUM,4.61
17360,01-08-2019,GASOLINA COMUM,4.083
17361,01-08-2019,GASOLINA COMUM,5.117
17362,01-08-2019,GASOLINA COMUM,4.489
17363,01-08-2019,GASOLINA COMUM,4.404
17364,01-08-2019,GASOLINA COMUM,3.968
17365,01-08-2019,GASOLINA COMUM,4.818
17366,01-08-2019,GASOLINA COMUM,4.833
17367,01-08-2019,GASOLINA COMUM,4.034
17368,01-08-2019,GASOLINA COMUM,4.723
17369,01-08-2019,GASOLINA COMUM,4.13
17370,01-08-2019,GASOLINA COMUM,4.336
17371,01-08-2019,GASOLINA COMUM,4.776
17372,01-08-2019,GASOLINA COMUM,4.123
17373,01-08-2019,GASOLINA COMUM,4.507
17374,01-08-2019,GASOLINA COMUM,4.312
17375,01-08-2019,GASOLINA COMUM,4.799
17376,01-08-2019,GASOLINA COMUM,4.279
17377,01-08-2019,GASOLINA COMUM,4.058
17378,01-08-2019,GASOLINA COMUM,4.743
17379,01-08-2019,GASOLINA COMUM,4.475
17380,01-08-2019,GASOLINA COMUM,4.576
17381,01-08-2019,GASOLINA COMUM,4.288
17382,01-08-2019,GASOLINA COMUM,4.269
17383,01-08-2019,GASOLINA COMUM,4.13
17384,01-08-2019,GASOLINA COMUM,4.868
17385,01-08-2019,GASOLINA COMUM,4.254
17386,01-08-2019,GASOLINA COMUM,4.22
17387,01-08-2019,GASOLINA COMUM,4.301
17388,01-08-2019,GASOLINA COMUM,4.393
17389,01-08-2019,GASOLINA COMUM,4.55
17390,01-08-2019,GASOLINA COMUM,4.773
17391,01-08-2019,GASOLINA COMUM,4.617
17392,01-08-2019,GASOLINA COMUM,4.253
17393,01-08-2019,GASOLINA COMUM,4.386
17394,01-08-2019,GASOLINA COMUM,4.612
17395,01-08-2019,GASOLINA COMUM,4.577
17396,01-08-2019,GASOLINA COMUM,4.05
