,MÊS,PRODUTO,PREÇO MÉDIO REVENDA
37926,01-04-2023,GASOLINA COMUM,5.69
37927,01-04-2023,GASOLINA COMUM,6.53
37928,01-04-2023,GASOLINA COMUM,5.33
37929,01-04-2023,GASOLINA COMUM,5.2
37930,01-04-2023,GASOLINA COMUM,4.96
37931,01-04-2023,GASOLINA COMUM,5.37
37932,01-04-2023,GASOLINA COMUM,5.38
37933,01-04-2023,GASOLINA COMUM,5.51
37934,01-04-2023,GASOLINA COMUM,5.41
37935,01-04-2023,GASOLINA COMUM,5.19
37936,01-04-2023,GASOLINA COMUM,6.43
37937,01-04-2023,GASOLINA COMUM,5.77
37938,01-04-2023,GASOLINA COMUM,5.63
37939,01-04-2023,GASOLINA COMUM,5.55
37940,01-04-2023,GASOLINA COMUM,5.61
37941,01-04-2023,GASOLINA COMUM,5.8
37942,01-04-2023,GASOLINA COMUM,5.37
37943,01-04-2023,GASOLINA COMUM,5.39
37944,01-04-2023,GASOLINA COMUM,5.25
37945,01-04-2023,GASOLINA COMUM,5.46
37946,01-04-2023,GASOLINA COMUM,5.06
37947,01-04-2023,GASOLINA COMUM,5.05
37948,01-04-2023,GASOLINA COMUM,5.39
37949,01-04-2023,GASOLINA COMUM,5.68
37950,01-04-2023,GASOLINA COMUM,5.27
37951,01-04-2023,GASOLINA COMUM,5.34
37952,01-04-2023,GASOLINA COMUM,5.97
37953,01-04-2023,GASOLINA COMUM,5.14
37954,01-04-2023,GASOLINA COMUM,5.9
37955,01-04-2023,GASOLINA COMUM,5.74
37956,01-04-2023,GASOLINA COMUM,5.05
37957,01-04-2023,GASOLINA COMUM,5.15
37958,01-04-2023,GASOLINA COMUM,5.51
37959,01-04-2023,GASOLINA COMUM,5.26
37960,01-04-2023,GASOLINA COMUM,5.16
37961,01-04-2023,GASOLINA COMUM,5.69
37962,01-04-2023,GASOLINA COMUM,5.17
37963,01-04-2023,GASOLINA COMUM,5.34
37964,01-04-2023,GASOLINA COMUM,5.8
37965,01-04-2023,GASOLINA COMUM,5.27
37966,01-04-2023,GASOLINA COMUM,6.17
37967,01-04-2023,GASOLINA COMUM,5.43
37968,01-04-2023,GASOLINA COMUM,5.66
37969,01-04-2023,GASOLINA COMUM,5.42
37970,01-04-2023,GASOLINA COMUM,5.35
37971,01-04-2023,GASOLINA COMUM,5.32
37972,01-04-2023,GASOLINA COMUM,5.64
37973,01-04-2023,GASOLINA COMUM,5.3
37974,01-04-2023,GASOLINA COMUM,5.83
37975,01-04-2023,GASOLINA COMUM,5.45
37976,01-04-2023,GASOLINA COMUM,5.58
37977,01-04-2023,GASOLINA COMUM,6.59
37978,01-04-2023,GASOLINA COMUM,5.49
37979,01-04-2023,GASOLINA COMUM,5.41
37980,01-04-2023,GASOLINA COMUM,5.52
37981,01-04-2023,GASOLINA COMUM,5.42
37982,01-04-2023,GASOLINA COMUM,6.29
37983,01-04-2023,GASOLINA COMUM,5.46
37984,01-04-2023,GASOLINA COMUM,5.43
37985,01-04-2023,GASOLINA COMUM,5.97
37986,01-04-2023,GASOLINA COMUM,5.32
37987,01-04-2023,GASOLINA COMUM,6.03
37988,01-04-2023,GASOLINA COMUM,5.33
37989,01-04-2023,GASOLINA COMUM,5.26
37990,01-04-2023,GASOLINA COMUM,5.23
37991,01-04-2023,GASOLINA COMUM,5.35
37992,01-04-2023,GASOLINA COMUM,5.32
37993,01-04-2023,GASOLINA COMUM,5.23
37994,01-04-2023,GASOLINA COMUM,5.37
37995,01-04-2023,GASOLINA COMUM,5.29
37996,01-04-2023,GASOLINA COMUM,5.24
37997,01-04-2023,GASOLINA COMUM,5.57
37998,01-04-2023,GASOLINA COMUM,5.01
37999,01-04-2023,GASOLINA COMUM,5.91
38000,01-04-2023,GASOLINA COMUM,5.79
38001,01-04-2023,GASOLINA COMUM,5.48
38002,01-04-2023,GASOLINA COMUM,5.66
38003,01-04-2023,GASOLINA COMUM,5.38
38004,01-04-2023,GASOLINA COMUM,5.36
38005,01-04-2023,GASOLINA COMUM,5.42
38006,01-04-2023,GASOLINA COMUM,5.37
38007,01-04-2023,GASOLINA COMUM,5.97
38008,01-04-2023,GASOLINA COMUM,5.84
38009,01-04-2023,GASOLINA COMUM,5.27
38010,01-04-2023,GASOLINA COMUM,5.33
38011,01-04-2023,GASOLINA COMUM,5.43
38012,01-04-2023,GASOLINA COMUM,5.52
38013,01-04-2023,GASOLINA COMUM,5.42
38014,01-04-2023,GASOLINA COMUM,5.99
38015,01-04-2023,GASOLINA COMUM,5.66
38016,01-04-2023,GASOLINA COMUM,5.44
38017,01-04-2023,GASOLINA COMUM,5.39
38018,01-04-2023,GASOLINA COMUM,5.3
38019,01-04-2023,GASOLINA COMUM,5.69
38020,01-04-2023,GASOLINA COMUM,5.29
38021,01-04-2023,GASOLINA COMUM,5.27
38022,01-04-2023,GASOLINA COMUM,5.03
38023,01-04-2023,GASOLINA COMUM,5.68
38024,01-04-2023,GASOLINA COMUM,5.32
38025,01-04-2023,GASOLINA COMUM,5.07
38026,01-04-2023,GASOLINA COMUM,5.23
38027,01-04-2023,GASOLINA COMUM,5.98
38028,01-04-2023,GASOLINA COMUM,5.99
38029,01-04-2023,GASOLINA COMUM,5.26
38030,01-04-2023,GASOLINA COMUM,5.42
38031,01-04-2023,GASOLINA COMUM,5.31
38032,01-04-2023,GASOLINA COMUM,5.42
38033,01-04-2023,GASOLINA COMUM,5.85
38034,01-04-2023,GASOLINA COMUM,5.13
38035,01-04-2023,GASOLINA COMUM,5.6
38036,01-04-2023,GASOLINA COMUM,5.49
38037,01-04-2023,GASOLINA COMUM,5.96
38038,01-04-2023,GASOLINA COMUM,6.47
38039,01-04-2023,GASOLINA COMUM,5.6
38040,01-04-2023,GASOLINA COMUM,5.59
38041,01-04-2023,GASOLINA COMUM,5.74
38042,01-04-2023,GASOLINA COMUM,5.36
38043,01-04-2023,GASOLINA COMUM,5.45
38044,01-04-2023,GASOLINA COMUM,5.3
38045,01-04-2023,GASOLINA COMUM,5.85
38046,01-04-2023,GASOLINA COMUM,5.18
38047,01-04-2023,GASOLINA COMUM,5.32
38048,01-04-2023,GASOLINA COMUM,5.52
38049,01-04-2023,GASOLINA COMUM,5.32
38050,01-04-2023,GASOLINA COMUM,5.36
38051,01-04-2023,GASOLINA COMUM,5.16
38052,01-04-2023,GASOLINA COMUM,5.43
38053,01-04-2023,GASOLINA COMUM,5.23
38054,01-04-2023,GASOLINA COMUM,5.55
38055,01-04-2023,GASOLINA COMUM,5.16
38056,01-04-2023,GASOLINA COMUM,5.37
38057,01-04-2023,GASOLINA COMUM,5.27
38058,01-04-2023,GASOLINA COMUM,5.92
38059,01-04-2023,GASOLINA COMUM,5.68
38060,01-04-2023,GASOLINA COMUM,5.77
38061,01-04-2023,GASOLINA COMUM,5.44
38062,01-04-2023,GASOLINA COMUM,5.47
38063,01-04-2023,GASOLINA COMUM,5.45
38064,01-04-2023,GASOLINA COMUM,5.92
38065,01-04-2023,GASOLINA COMUM,5.45
38066,01-04-2023,GASOLINA COMUM,5.42
38067,01-04-2023,GASOLINA COMUM,5.4
38068,01-04-2023,GASOLINA COMUM,4.99
38069,01-04-2023,GASOLINA COMUM,5.44
38070,01-04-2023,GASOLINA COMUM,5.26
38071,01-04-2023,GASOLINA COMUM,5.39
38072,01-04-2023,GASOLINA COMUM,5.35
38073,01-04-2023,GASOLINA COMUM,5.55
38074,01-04-2023,GASOLINA COMUM,5.62
38075,01-04-2023,GASOLINA COMUM,5.86
38076,01-04-2023,GASOLINA COMUM,5.95
38077,01-04-2023,GASOLINA COMUM,5.27
38078,01-04-2023,GASOLINA COMUM,5.49
38079,01-04-2023,GASOLINA COMUM,6.06
38080,01-04-2023,GASOLINA COMUM,5.4
38081,01-04-2023,GASOLINA COMUM,5.83
38082,01-04-2023,GASOLINA COMUM,5.55
38083,01-04-2023,GASOLINA COMUM,5.37
38084,01-04-2023,GASOLINA COMUM,6.2
38085,01-04-2023,GASOLINA COMUM,6.85
38086,01-04-2023,GASOLINA COMUM,5.57
38087,01-04-2023,GASOLINA COMUM,5.74
38088,01-04-2023,GASOLINA COMUM,5.4
38089,01-04-2023,GASOLINA COMUM,5.31
38090,01-04-2023,GASOLINA COMUM,5.44
38091,01-04-2023,GASOLINA COMUM,5.44
38092,01-04-2023,GASOLINA COMUM,5.28
38093,01-04-2023,GASOLINA COMUM,5.6
38094,01-04-2023,GASOLINA COMUM,5.27
38095,01-04-2023,GASOLINA COMUM,5.24
38096,01-04-2023,GASOLINA COMUM,5.93
38097,01-04-2023,GASOLINA COMUM,5.65
38098,01-04-2023,GASOLINA COMUM,6.2
38099,01-04-2023,GASOLINA COMUM,6.23
38100,01-04-2023,GASOLINA COMUM,5.58
38101,01-04-2023,GASOLINA COMUM,6.18
38102,01-04-2023,GASOLINA COMUM,5.14
38103,01-04-2023,GASOLINA COMUM,5.79
38104,01-04-2023,GASOLINA COMUM,5.31
38105,01-04-2023,GASOLINA COMUM,5.36
38106,01-04-2023,GASOLINA COMUM,5.63
38107,01-04-2023,GASOLINA COMUM,5.19
38108,01-04-2023,GASOLINA COMUM,5.83
38109,01-04-2023,GASOLINA COMUM,5.17
38110,01-04-2023,GASOLINA COMUM,5.2
38111,01-04-2023,GASOLINA COMUM,5.73
38112,01-04-2023,GASOLINA COMUM,5.78
38113,01-04-2023,GASOLINA COMUM,5.38
38114,01-04-2023,GASOLINA COMUM,5.47
38115,01-04-2023,GASOLINA COMUM,5.72
38116,01-04-2023,GASOLINA COMUM,6.38
38117,01-04-2023,GASOLINA COMUM,6.06
38118,01-04-2023,GASOLINA COMUM,5.38
38119,01-04-2023,GASOLINA COMUM,5.31
38120,01-04-2023,GASOLINA COMUM,5.51
38121,01-04-2023,GASOLINA COMUM,5.53
38122,01-04-2023,GASOLINA COMUM,5.96
38123,01-04-2023,GASOLINA COMUM,5.28
38124,01-04-2023,GASOLINA COMUM,5.52
38125,01-04-2023,GASOLINA COMUM,5.43
38126,01-04-2023,GASOLINA COMUM,5.46
38127,01-04-2023,GASOLINA COMUM,5.47
38128,01-04-2023,GASOLINA COMUM,5.91
38129,01-04-2023,GASOLINA COMUM,5.21
38130,01-04-2023,GASOLINA COMUM,5.46
38131,01-04-2023,GASOLINA COMUM,5.41
38132,01-04-2023,GASOLINA COMUM,5.64
38133,01-04-2023,GASOLINA COMUM,5.33
38134,01-04-2023,GASOLINA COMUM,5.63
38135,01-04-2023,GASOLINA COMUM,5.2
38136,01-04-2023,GASOLINA COMUM,6.18
38137,01-04-2023,GASOLINA COMUM,5.19
38138,01-04-2023,GASOLINA COMUM,5.75
38139,01-04-2023,GASOLINA COMUM,5.2
38140,01-04-2023,GASOLINA COMUM,5.35
38141,01-04-2023,GASOLINA COMUM,5.47
38142,01-04-2023,GASOLINA COMUM,5.77
38143,01-04-2023,GASOLINA COMUM,5.65
38144,01-04-2023,GASOLINA COMUM,5.32
38145,01-04-2023,GASOLINA COMUM,5.43
38146,01-04-2023,GASOLINA COMUM,5.33
38147,01-04-2023,GASOLINA COMUM,5.9
38148,01-04-2023,GASOLINA COMUM,5.41
38149,01-04-2023,GASOLINA COMUM,5.47
38150,01-04-2023,GASOLINA COMUM,5.62
38151,01-04-2023,GASOLINA COMUM,5.65
38152,01-04-2023,GASOLINA COMUM,5.92
38153,01-04-2023,GASOLINA COMUM,5.53
38154,01-04-2023,GASOLINA COMUM,5.28
38155,01-04-2023,GASOLINA COMUM,5.41
38156,01-04-2023,GASOLINA COMUM,5.37
38157,01-04-2023,GASOLINA COMUM,5.36
38158,01-04-2023,GASOLINA COMUM,5.92
38159,01-04-2023,GASOLINA COMUM,5.82
38160,01-04-2023,GASOLINA COMUM,5.47
38161,01-04-2023,GASOLINA COMUM,5.22
38162,01-04-2023,GASOLINA COMUM,5.39
38163,01-04-2023,GASOLINA COMUM,5.23
38164,01-04-2023,GASOLINA COMUM,5.61
38165,01-04-2023,GASOLINA COMUM,5.31
38166,01-04-2023,GASOLINA COMUM,5.27
38167,01-04-2023,GASOLINA COMUM,5.02
38168,01-04-2023,GASOLINA COMUM,5.78
38169,01-04-2023,GASOLINA COMUM,5.03
38170,01-04-2023,GASOLINA COMUM,5.38
38171,01-04-2023,GASOLINA COMUM,5.48
38172,01-04-2023,GASOLINA COMUM,5.35
38173,01-04-2023,GASOLINA COMUM,5.3
38174,01-04-2023,GASOLINA COMUM,5.61
38175,01-04-2023,GASOLINA COMUM,5.28
38176,01-04-2023,GASOLINA COMUM,5.11
38177,01-04-2023,GASOLINA COMUM,5.03
38178,01-04-2023,GASOLINA COMUM,5.94
38179,01-04-2023,GASOLINA COMUM,5.46
38180,01-04-2023,GASOLINA COMUM,5.44
38181,01-04-2023,GASOLINA COMUM,5.75
38182,01-04-2023,GASOLINA COMUM,5.5
38183,01-04-2023,GASOLINA COMUM,5.13
38184,01-04-2023,GASOLINA COMUM,5.71
38185,01-04-2023,GASOLINA COMUM,5.5
38186,01-04-2023,GASOLINA COMUM,6.01
38187,01-04-2023,GASOLINA COMUM,5.1
38188,01-04-2023,GASOLINA COMUM,5.92
38189,01-04-2023,GASOLINA COMUM,5.4
38190,01-04-2023,GASOLINA COMUM,5.26
38191,01-04-2023,GASOLINA COMUM,5.19
38192,01-04-2023,GASOLINA COMUM,5.31
38193,01-04-2023,GASOLINA COMUM,5.49
38194,01-04-2023,GASOLINA COMUM,5.01
38195,01-04-2023,GASOLINA COMUM,7.31
38196,01-04-2023,GASOLINA COMUM,5.89
38197,01-04-2023,GASOLINA COMUM,5.22
38198,01-04-2023,GASOLINA COMUM,5.63
38199,01-04-2023,GASOLINA COMUM,5.39
38200,01-04-2023,GASOLINA COMUM,5.32
38201,01-04-2023,GASOLINA COMUM,5.39
38202,01-04-2023,GASOLINA COMUM,5.37
38203,01-04-2023,GASOLINA COMUM,5.79
38204,01-04-2023,GASOLINA COMUM,5.5
38205,01-04-2023,GASOLINA COMUM,6.2
38206,01-04-2023,GASOLINA COMUM,5.69
38207,01-04-2023,GASOLINA COMUM,5.22
38208,01-04-2023,GASOLINA COMUM,5.31
38209,01-04-2023,GASOLINA COMUM,5.27
38210,01-04-2023,GASOLINA COMUM,5.49
38211,01-04-2023,GASOLINA COMUM,5.22
38212,01-04-2023,GASOLINA COMUM,5.18
38213,01-04-2023,GASOLINA COMUM,5.44
38214,01-04-2023,GASOLINA COMUM,5.9
38215,01-04-2023,GASOLINA COMUM,5.79
38216,01-04-2023,GASOLINA COMUM,5.69
38217,01-04-2023,GASOLINA COMUM,5.41
38218,01-04-2023,GASOLINA COMUM,5.93
38219,01-04-2023,GASOLINA COMUM,5.9
38220,01-04-2023,GASOLINA COMUM,5.32
38221,01-04-2023,GASOLINA COMUM,5.4
38222,01-04-2023,GASOLINA COMUM,5.18
38223,01-04-2023,GASOLINA COMUM,5.32
38224,01-04-2023,GASOLINA COMUM,5.31
38225,01-04-2023,GASOLINA COMUM,5.63
38226,01-04-2023,GASOLINA COMUM,5.74
38227,01-04-2023,GASOLINA COMUM,5.39
38228,01-04-2023,GASOLINA COMUM,5.88
38229,01-04-2023,GASOLINA COMUM,5.34
38230,01-04-2023,GASOLINA COMUM,5.36
38231,01-04-2023,GASOLINA COMUM,6.13
38232,01-04-2023,GASOLINA COMUM,5.16
38233,01-04-2023,GASOLINA COMUM,5.82
38234,01-04-2023,GASOLINA COMUM,5.35
38235,01-04-2023,GASOLINA COMUM,5.36
38236,01-04-2023,GASOLINA COMUM,5.5
38237,01-04-2023,GASOLINA COMUM,6.47
40567,01-05-2023,GASOLINA COMUM,5.45
40568,01-05-2023,GASOLINA COMUM,5.61
40569,01-05-2023,GASOLINA COMUM,5.31
40570,01-05-2023,GASOLINA COMUM,5.37
40571,01-05-2023,GASOLINA COMUM,5.27
40572,01-05-2023,GASOLINA COMUM,5.62
40573,01-05-2023,GASOLINA COMUM,6.08
40574,01-05-2023,GASOLINA COMUM,5.2
40575,01-05-2023,GASOLINA COMUM,5.79
40576,01-05-2023,GASOLINA COMUM,5.93
40577,01-05-2023,GASOLINA COMUM,5.33
40578,01-05-2023,GASOLINA COMUM,5.18
40579,01-05-2023,GASOLINA COMUM,5.36
40580,01-05-2023,GASOLINA COMUM,5.08
40581,01-05-2023,GASOLINA COMUM,5.32
40582,01-05-2023,GASOLINA COMUM,6.01
40583,01-05-2023,GASOLINA COMUM,5.43
40584,01-05-2023,GASOLINA COMUM,5.54
40585,01-05-2023,GASOLINA COMUM,5.11
40586,01-05-2023,GASOLINA COMUM,5.36
40587,01-05-2023,GASOLINA COMUM,5.52
40588,01-05-2023,GASOLINA COMUM,5.68
40589,01-05-2023,GASOLINA COMUM,5.11
40590,01-05-2023,GASOLINA COMUM,5.66
40591,01-05-2023,GASOLINA COMUM,5.31
40592,01-05-2023,GASOLINA COMUM,5.12
40593,01-05-2023,GASOLINA COMUM,5.17
40594,01-05-2023,GASOLINA COMUM,5.21
40595,01-05-2023,GASOLINA COMUM,5.75
40596,01-05-2023,GASOLINA COMUM,5.83
40597,01-05-2023,GASOLINA COMUM,5.6
40598,01-05-2023,GASOLINA COMUM,5.48
40599,01-05-2023,GASOLINA COMUM,5.08
40600,01-05-2023,GASOLINA COMUM,5.81
40601,01-05-2023,GASOLINA COMUM,5.56
40602,01-05-2023,GASOLINA COMUM,5.29
40603,01-05-2023,GASOLINA COMUM,5.31
40604,01-05-2023,GASOLINA COMUM,5.07
40605,01-05-2023,GASOLINA COMUM,5.3
40606,01-05-2023,GASOLINA COMUM,5.96
40607,01-05-2023,GASOLINA COMUM,5.66
40608,01-05-2023,GASOLINA COMUM,5.82
40609,01-05-2023,GASOLINA COMUM,5.27
40610,01-05-2023,GASOLINA COMUM,5.57
40611,01-05-2023,GASOLINA COMUM,5.95
40612,01-05-2023,GASOLINA COMUM,5.77
40613,01-05-2023,GASOLINA COMUM,5.56
40614,01-05-2023,GASOLINA COMUM,5.52
40615,01-05-2023,GASOLINA COMUM,5.93
40616,01-05-2023,GASOLINA COMUM,5.14
40617,01-05-2023,GASOLINA COMUM,5.09
40618,01-05-2023,GASOLINA COMUM,5.28
40619,01-05-2023,GASOLINA COMUM,5.12
40620,01-05-2023,GASOLINA COMUM,5.32
40621,01-05-2023,GASOLINA COMUM,5.1
40622,01-05-2023,GASOLINA COMUM,4.99
40623,01-05-2023,GASOLINA COMUM,5.37
40624,01-05-2023,GASOLINA COMUM,5.15
40625,01-05-2023,GASOLINA COMUM,5.76
40626,01-05-2023,GASOLINA COMUM,5.34
40627,01-05-2023,GASOLINA COMUM,5.58
40628,01-05-2023,GASOLINA COMUM,5.95
40629,01-05-2023,GASOLINA COMUM,5.12
40630,01-05-2023,GASOLINA COMUM,5.33
40631,01-05-2023,GASOLINA COMUM,5.5
40632,01-05-2023,GASOLINA COMUM,5.2
40633,01-05-2023,GASOLINA COMUM,5.46
40634,01-05-2023,GASOLINA COMUM,5.33
40635,01-05-2023,GASOLINA COMUM,5.71
40636,01-05-2023,GASOLINA COMUM,5.15
40637,01-05-2023,GASOLINA COMUM,5.11
40638,01-05-2023,GASOLINA COMUM,5.72
40639,01-05-2023,GASOLINA COMUM,5.49
40640,01-05-2023,GASOLINA COMUM,5.12
40641,01-05-2023,GASOLINA COMUM,5.47
40642,01-05-2023,GASOLINA COMUM,5.11
40643,01-05-2023,GASOLINA COMUM,5.09
40644,01-05-2023,GASOLINA COMUM,6.09
40645,01-05-2023,GASOLINA COMUM,5.88
40646,01-05-2023,GASOLINA COMUM,5.7
40647,01-05-2023,GASOLINA COMUM,5.55
40648,01-05-2023,GASOLINA COMUM,5.29
40649,01-05-2023,GASOLINA COMUM,5.31
40650,01-05-2023,GASOLINA COMUM,5.71
40651,01-05-2023,GASOLINA COMUM,5.22
40652,01-05-2023,GASOLINA COMUM,5.35
40653,01-05-2023,GASOLINA COMUM,5.24
40654,01-05-2023,GASOLINA COMUM,5.0
40655,01-05-2023,GASOLINA COMUM,5.7
40656,01-05-2023,GASOLINA COMUM,5.04
40657,01-05-2023,GASOLINA COMUM,5.88
40658,01-05-2023,GASOLINA COMUM,5.59
40659,01-05-2023,GASOLINA COMUM,5.08
40660,01-05-2023,GASOLINA COMUM,5.41
40661,01-05-2023,GASOLINA COMUM,5.2
40662,01-05-2023,GASOLINA COMUM,5.35
40663,01-05-2023,GASOLINA COMUM,5.24
40664,01-05-2023,GASOLINA COMUM,5.1
40665,01-05-2023,GASOLINA COMUM,5.38
40666,01-05-2023,GASOLINA COMUM,5.28
40667,01-05-2023,GASOLINA COMUM,5.41
40668,01-05-2023,GASOLINA COMUM,5.2
40669,01-05-2023,GASOLINA COMUM,5.33
40670,01-05-2023,GASOLINA COMUM,5.76
40671,01-05-2023,GASOLINA COMUM,5.1
40672,01-05-2023,GASOLINA COMUM,5.32
40673,01-05-2023,GASOLINA COMUM,5.43
40674,01-05-2023,GASOLINA COMUM,5.36
40675,01-05-2023,GASOLINA COMUM,5.57
40676,01-05-2023,GASOLINA COMUM,5.77
40677,01-05-2023,GASOLINA COMUM,5.67
40678,01-05-2023,GASOLINA COMUM,6.04
40679,01-05-2023,GASOLINA COMUM,5.82
40680,01-05-2023,GASOLINA COMUM,5.21
40681,01-05-2023,GASOLINA COMUM,5.07
40682,01-05-2023,GASOLINA COMUM,5.68
40683,01-05-2023,GASOLINA COMUM,5.18
40684,01-05-2023,GASOLINA COMUM,6.11
40685,01-05-2023,GASOLINA COMUM,5.06
40686,01-05-2023,GASOLINA COMUM,5.2
40687,01-05-2023,GASOLINA COMUM,5.38
40688,01-05-2023,GASOLINA COMUM,5.84
40689,01-05-2023,GASOLINA COMUM,5.56
40690,01-05-2023,GASOLINA COMUM,5.14
40691,01-05-2023,GASOLINA COMUM,5.5
40692,01-05-2023,GASOLINA COMUM,5.29
40693,01-05-2023,GASOLINA COMUM,6.97
40694,01-05-2023,GASOLINA COMUM,5.47
40695,01-05-2023,GASOLINA COMUM,5.27
40696,01-05-2023,GASOLINA COMUM,5.64
40697,01-05-2023,GASOLINA COMUM,5.53
40698,01-05-2023,GASOLINA COMUM,6.43
40699,01-05-2023,GASOLINA COMUM,5.26
40700,01-05-2023,GASOLINA COMUM,5.13
40701,01-05-2023,GASOLINA COMUM,4.94
40702,01-05-2023,GASOLINA COMUM,5.34
40703,01-05-2023,GASOLINA COMUM,5.33
40704,01-05-2023,GASOLINA COMUM,5.33
40705,01-05-2023,GASOLINA COMUM,5.29
40706,01-05-2023,GASOLINA COMUM,5.04
40707,01-05-2023,GASOLINA COMUM,6.17
40708,01-05-2023,GASOLINA COMUM,5.26
40709,01-05-2023,GASOLINA COMUM,5.76
40710,01-05-2023,GASOLINA COMUM,5.38
40711,01-05-2023,GASOLINA COMUM,5.46
40712,01-05-2023,GASOLINA COMUM,5.74
40713,01-05-2023,GASOLINA COMUM,5.32
40714,01-05-2023,GASOLINA COMUM,5.29
40715,01-05-2023,GASOLINA COMUM,5.24
40716,01-05-2023,GASOLINA COMUM,5.37
40717,01-05-2023,GASOLINA COMUM,4.97
40718,01-05-2023,GASOLINA COMUM,4.98
40719,01-05-2023,GASOLINA COMUM,4.99
40720,01-05-2023,GASOLINA COMUM,5.53
40721,01-05-2023,GASOLINA COMUM,5.25
40722,01-05-2023,GASOLINA COMUM,5.21
40723,01-05-2023,GASOLINA COMUM,5.81
40724,01-05-2023,GASOLINA COMUM,5.07
40725,01-05-2023,GASOLINA COMUM,5.69
40726,01-05-2023,GASOLINA COMUM,5.53
40727,01-05-2023,GASOLINA COMUM,5.0
40728,01-05-2023,GASOLINA COMUM,5.12
40729,01-05-2023,GASOLINA COMUM,5.46
40730,01-05-2023,GASOLINA COMUM,5.13
40731,01-05-2023,GASOLINA COMUM,5.19
40732,01-05-2023,GASOLINA COMUM,5.67
40733,01-05-2023,GASOLINA COMUM,5.01
40734,01-05-2023,GASOLINA COMUM,5.27
40735,01-05-2023,GASOLINA COMUM,5.74
40736,01-05-2023,GASOLINA COMUM,5.07
40737,01-05-2023,GASOLINA COMUM,5.68
40738,01-05-2023,GASOLINA COMUM,5.34
40739,01-05-2023,GASOLINA COMUM,5.46
40740,01-05-2023,GASOLINA COMUM,5.28
40741,01-05-2023,GASOLINA COMUM,5.16
40742,01-05-2023,GASOLINA COMUM,5.17
40743,01-05-2023,GASOLINA COMUM,5.36
40744,01-05-2023,GASOLINA COMUM,5.48
40745,01-05-2023,GASOLINA COMUM,5.07
40746,01-05-2023,GASOLINA COMUM,5.76
40747,01-05-2023,GASOLINA COMUM,5.32
40748,01-05-2023,GASOLINA COMUM,5.37
40749,01-05-2023,GASOLINA COMUM,6.39
40750,01-05-2023,GASOLINA COMUM,5.49
40751,01-05-2023,GASOLINA COMUM,5.43
40752,01-05-2023,GASOLINA COMUM,5.5
40753,01-05-2023,GASOLINA COMUM,5.39
40754,01-05-2023,GASOLINA COMUM,5.79
40755,01-05-2023,GASOLINA COMUM,5.45
40756,01-05-2023,GASOLINA COMUM,5.26
40757,01-05-2023,GASOLINA COMUM,5.95
40758,01-05-2023,GASOLINA COMUM,5.41
40759,01-05-2023,GASOLINA COMUM,5.36
40760,01-05-2023,GASOLINA COMUM,6.01
40761,01-05-2023,GASOLINA COMUM,5.28
40762,01-05-2023,GASOLINA COMUM,5.19
40763,01-05-2023,GASOLINA COMUM,5.1
40764,01-05-2023,GASOLINA COMUM,5.3
40765,01-05-2023,GASOLINA COMUM,5.17
40766,01-05-2023,GASOLINA COMUM,5.19
40767,01-05-2023,GASOLINA COMUM,5.28
40768,01-05-2023,GASOLINA COMUM,5.27
40769,01-05-2023,GASOLINA COMUM,5.14
40770,01-05-2023,GASOLINA COMUM,5.54
40771,01-05-2023,GASOLINA COMUM,4.92
40772,01-05-2023,GASOLINA COMUM,5.62
40773,01-05-2023,GASOLINA COMUM,5.5
40774,01-05-2023,GASOLINA COMUM,5.41
40775,01-05-2023,GASOLINA COMUM,5.57
40776,01-05-2023,GASOLINA COMUM,5.3
40777,01-05-2023,GASOLINA COMUM,5.0
40778,01-05-2023,GASOLINA COMUM,5.33
40779,01-05-2023,GASOLINA COMUM,5.21
40780,01-05-2023,GASOLINA COMUM,5.85
40781,01-05-2023,GASOLINA COMUM,5.73
40782,01-05-2023,GASOLINA COMUM,5.2
40783,01-05-2023,GASOLINA COMUM,5.09
40784,01-05-2023,GASOLINA COMUM,5.28
40785,01-05-2023,GASOLINA COMUM,5.57
40786,01-05-2023,GASOLINA COMUM,5.37
40787,01-05-2023,GASOLINA COMUM,5.89
40788,01-05-2023,GASOLINA COMUM,5.46
40789,01-05-2023,GASOLINA COMUM,5.57
40790,01-05-2023,GASOLINA COMUM,5.31
40791,01-05-2023,GASOLINA COMUM,5.08
40792,01-05-2023,GASOLINA COMUM,5.46
40793,01-05-2023,GASOLINA COMUM,5.19
40794,01-05-2023,GASOLINA COMUM,5.07
40795,01-05-2023,GASOLINA COMUM,4.97
40796,01-05-2023,GASOLINA COMUM,5.13
40797,01-05-2023,GASOLINA COMUM,5.27
40798,01-05-2023,GASOLINA COMUM,5.04
40799,01-05-2023,GASOLINA COMUM,5.13
40800,01-05-2023,GASOLINA COMUM,5.8
40801,01-05-2023,GASOLINA COMUM,5.87
40802,01-05-2023,GASOLINA COMUM,5.41
40803,01-05-2023,GASOLINA COMUM,5.74
40804,01-05-2023,GASOLINA COMUM,5.31
40805,01-05-2023,GASOLINA COMUM,5.2
40806,01-05-2023,GASOLINA COMUM,5.34
40807,01-05-2023,GASOLINA COMUM,5.75
40808,01-05-2023,GASOLINA COMUM,4.95
40809,01-05-2023,GASOLINA COMUM,5.55
40810,01-05-2023,GASOLINA COMUM,5.54
40811,01-05-2023,GASOLINA COMUM,5.39
40812,01-05-2023,GASOLINA COMUM,5.85
