Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 LEITE CONDENSADO,0.0,-0.33,0.0,0.0,0.0,0.0,0.8200000000000001,-1.0300000000000002,0.0,0.0,0.0,0.0,-2.2800000000000002,1.77,0.0,0.0,-0.28
 LEITE EM PÓ,-1.72,0.9400000000000001,0.0,-1.79,-1.77,0.0,-2.76,-2.45,-2.2500000000000004,1.5799999999999998,0.8,-0.37,-0.21999999999999975,0.7000000000000001,-0.7399999999999999,-3.8600000000000003,-1.78
 QUEIJO,-3.72,-1.08,-0.98,1.5,0.3899999999999999,-1.9800000000000004,-0.18000000000000005,0.20000000000000018,-2.6699999999999995,-0.47,1.01,1.96,-1.6199999999999999,-1.96,0.5900000000000001,-4.2299999999999995,-0.73
 CREME DE LEITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.789999999999999
 IOGURTE E BEBIDAS LÁCTEAS,-1.35,0.010000000000000009,-1.3900000000000001,-0.4399999999999999,0.9299999999999997,-1.78,-0.69,1.7099999999999997,-1.8200000000000003,-0.6799999999999999,-0.4299999999999999,2.37,0.6199999999999999,-0.5700000000000001,1.28,-1.1,-0.20000000000000007
 MANTEIGA,0.0,0.0,0.0,-0.7800000000000001,0.0,0.0,4.3,-3.41,-3.1199999999999997,0.0,0.0,-1.4299999999999997,0.0,0.20999999999999996,0.0,-3.62,-1.1
 PANIFICADOS,-1.0499999999999998,0.08999999999999998,-0.78,-1.34,-0.16,0.84,1.33,0.8399999999999999,0.7299999999999998,0.6100000000000001,1.15,-0.32999999999999996,2.1399999999999997,-1.0299999999999998,-0.33999999999999997,3.36,-0.03
 BISCOITO,-3.9499999999999993,1.6799999999999997,-1.31,-2.3,-1.52,-3.67,1.09,1.19,0.8499999999999999,0.26,-0.14,-0.62,1.92,-2.63,-3.4799999999999995,1.8900000000000001,-0.81
 PÃO FRANCÊS,0.6200000000000001,-0.75,-0.45999999999999996,-0.86,0.41000000000000003,1.71,1.4200000000000002,0.7400000000000001,1.1799999999999997,1.66,2.42,-0.22999999999999993,2.85,-0.37,0.4999999999999998,4.58,0.54
 PÃO DOCE,-2.32,2.8200000000000003,-2.66,0.0,0.95,-0.31000000000000005,4.46,-1.8399999999999999,-4.62,3.6999999999999997,0.0,0.98,2.04,0.0,0.0,-2.5999999999999996,0.17999999999999997
 PÃO DE FORMA,-4.38,-2.1,-4.46,0.0,-1.9099999999999997,3.72,0.0,0.0,0.0,-1.8699999999999999,-0.9299999999999997,-0.3700000000000001,0.38,0.0,0.0,0.0,-2.44
 BOLO,-1.91,-0.35000000000000003,-0.06999999999999998,-1.21,-0.12,-1.6999999999999997,-0.9700000000000002,2.09,0.0,-3.5100000000000007,-1.31,-0.6000000000000005,-2.34,-3.12,0.7100000000000002,-0.6099999999999999,-0.7500000000000001
 PÃO DE QUEIJO,0.0,0.0,2.96,0.0,0.0,4.74,0.0,0.0,0.0,0.0,-0.1599999999999997,0.0,0.0,0.0,0.0,0.0,2.5300000000000002
 ÓLEOS E GORDURAS,2.25,2.04,-0.42999999999999994,0.45999999999999996,0.20000000000000007,2.16,3.6599999999999997,-0.28,-0.9199999999999999,4.34,2.54,2.7600000000000002,4.89,4.33,0.79,0.35000000000000014,1.2199999999999998
 ÓLEO DE SOJA,7.499999999999999,2.7899999999999996,0.14000000000000012,1.3499999999999999,3.9400000000000004,5.15,5.08,-0.08000000000000007,-1.58,7.510000000000001,3.25,5.460000000000001,6.71,5.92,1.67,1.57,3.19
 AZEITE DE OLIVA,-2.8600000000000003,0.0,0.0,0.0,-7.01,0.0,0.0,0.0,0.0,0.0,0.0,-5.81,0.0,0.0,0.0,0.0,-5.5600000000000005
 MARGARINA,-0.21999999999999992,0.5699999999999998,-1.73,-0.25,-2.44,-0.98,1.5900000000000003,-0.45000000000000007,-0.040000000000000036,-0.97,-0.09,1.72,0.6799999999999997,-0.09999999999999987,-0.84,-1.24,-0.7500000000000001
 BEBIDAS E INFUSÕES,-0.83,0.29,-0.76,0.86,-1.44,0.47000000000000003,-9.65,-1.38,-0.42999999999999994,-0.44000000000000006,0.7899999999999999,0.6599999999999999,-0.26,0.36999999999999994,0.1100000000000001,0.6000000000000001,-1.23
 SUCO DE FRUTAS,0.76,0.45,-3.91,0.45999999999999996,0.54,-0.83,-2.1799999999999997,-1.41,0.39999999999999997,0.8299999999999998,-1.42,-2.5599999999999996,-2.12,1.05,-1.72,0.9099999999999999,-0.36000000000000004
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,-31.23,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999998,0.0,0.0,-30.86
 CAFÉ MOÍDO,-3.68,-4.34,-3.25,-6.039999999999999,-3.67,0.07999999999999963,-5.12,-5.05,-3.94,-7.029999999999999,0.47,-2.08,-3.05,-1.2999999999999998,-0.38000000000000034,-2.9699999999999998,-3.8499999999999996
 CAFÉ SOLÚVEL,0.0,0.26,0.0,0.3700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.3900000000000001
 CHÁ,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.29000000000000004,0.0,0.0,0.0,0.8400000000000001
 REFRIGERANTE E ÁGUA MINERAL,-2.12,0.8399999999999999,-0.14,2.48,-1.35,-5.551115123125783e-17,-0.030000000000000027,-0.16999999999999998,0.9500000000000002,-0.04999999999999993,0.46999999999999975,1.5999999999999999,-0.8200000000000001,0.050000000000000044,0.5100000000000001,-0.6100000000000001,-0.37
 CERVEJA,2.75,0.1299999999999999,1.8399999999999999,2.54,-0.8300000000000001,1.8899999999999997,3.71,3.54,0.38,4.21,2.69,3.1500000000000004,3.04,1.7399999999999998,1.13,2.76,1.1
 OUTRAS BEBIDAS ALCOÓLICAS,0.029999999999999943,1.6,-0.23999999999999996,2.08,-0.4199999999999998,3.0300000000000002,18.43,-1.9,1.9700000000000002,1.12,0.6199999999999999,2.17,0.0,0.0,0.0,2.6799999999999997,0.98
 ENLATADOS E CONSERVAS,1.05,3.3100000000000005,1.5699999999999998,1.51,0.33999999999999997,3.12,-1.1300000000000003,0.17000000000000004,0.96,1.6,2.14,2.48,1.83,1.84,0.8200000000000002,0.19000000000000006,1.1099999999999999
 COCO RALADO,0.0,0.0,0.0,0.0,2.0399999999999996,4.0,0.0,0.0,0.0,1.0999999999999999,0.0,0.0,-1.5699999999999998,0.0,0.0,0.0,1.73
 ERVILHA EM CONSERVA,7.02,3.8800000000000003,0.0,0.0,0.0,3.5200000000000005,0.0,0.0,4.47,0.0,0.0,0.0,7.53,0.0,0.0,2.27,4.8500000000000005
 PALMITO EM CONSERVA,0.3500000000000001,0.0,2.42,0.0,-0.6699999999999999,0.0,0.0,0.0,0.0,-0.24,1.4499999999999997,-0.11999999999999988,0.0,0.0,0.0,0.0,0.009999999999999953
 PEPINO EM CONSERVA,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000001,0.0,0.0,1.83,0.0,0.0,0.0,1.92
 SARDINHA EM CONSERVA,-4.12,4.279999999999999,2.48,1.7700000000000002,-5.27,0.0,-6.93,-0.5599999999999998,0.06000000000000005,1.8300000000000003,0.4800000000000001,2.1500000000000004,-0.43999999999999995,1.8099999999999998,0.81,-0.69,-1.58
 SALSICHA EM CONSERVA,0.0,0.0,0.0,-0.24999999999999997,0.0,-2.84,4.13,0.06999999999999995,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.18,1.4000000000000001
 CARNE EM CONSERVA,0.0,0.0,0.0,0.94,0.0,0.0,4.71,0.8099999999999998,0.0,0.0,0.0,0.0,0.0,2.2199999999999998,-1.6,-1.91,2.06
 PATÊ,-1.39,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
 SOPA DESIDRATADA,0.0,3.4599999999999995,-3.1,0.0,4.37,3.3,0.0,0.0,0.0,0.0,2.23,-0.1999999999999999,0.0,0.78,0.0,0.0,1.97
 AZEITONA,1.46,0.0,1.1600000000000001,1.91,4.04,5.65,-5.45,0.0,0.95,1.48,3.13,1.08,2.51,0.0,0.0,0.0,2.31
 MILHO-VERDE EM CONSERVA,7.83,2.93,6.93,4.57,4.87,7.28,6.79,6.35,2.62,5.09,4.17,9.290000000000001,6.34,5.43,4.05,4.06,5.41
 ATUM EM CONSERVA,1.5999999999999999,4.0,-0.48000000000000004,0.0,-1.87,2.29,0.0,-1.58,-2.5,0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999999999996
 SAL E CONDIMENTOS,0.6499999999999999,2.4499999999999997,2.5500000000000003,1.36,0.43000000000000005,2.33,2.62,3.2699999999999996,2.37,3.09,1.5499999999999998,3.45,1.22,3.8099999999999996,-1.4200000000000004,1.2400000000000002,1.62
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
 ATOMATADO,-8.673617379884035e-18,2.43,1.73,0.25,0.9999999999999999,2.31,3.62,2.5300000000000002,5.92,2.62,0.18,-0.89,0.47,0.6000000000000001,-1.85,0.18000000000000016,1.63
 ALHO,2.1999999999999997,0.0,8.08,19.189999999999998,1.3199999999999998,7.370000000000001,10.76,9.73,5.699999999999999,9.48,3.22,7.72,1.39,10.14,-1.6899999999999995,3.7500000000000004,5.05
 SAL,0.0,0.0,0.0,0.0,0.0,0.6299999999999999,1.27,-1.1800000000000002,0.0,0.0,3.92,0.0,2.5700000000000003,1.59,0.8300000000000001,0.0,1.63
 FERMENTO,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,1.06,0.0,0.0,0.0,0.0,2.19
 MAIONESE,-2.4499999999999997,3.76,-2.95,-4.03,-0.7900000000000001,-1.78,-2.29,-3.5399999999999996,0.0,-2.8,1.11,1.02,0.6399999999999999,-1.67,0.0,0.0,-0.9799999999999999
 VINAGRE,0.0,0.0,0.0,-0.020000000000000018,0.0,0.0,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6599999999999997,-0.040000000000000036,-1.58
 CALDO CONCENTRADO,-0.3600000000000003,2.67,0.78,-3.51,-3.83,2.2700000000000005,0.0,-3.6100000000000003,-3.29,0.0,0.0,-2.66,0.0,0.0,0.0,1.61,-1.64
 TEMPERO MISTO,0.0,1.1400000000000001,-0.030000000000000027,-9.65,0.5600000000000003,-0.8900000000000001,-2.5300000000000002,-2.54,-7.32,3.12,0.07000000000000006,1.48,2.4,1.17,-0.36,0.5799999999999998,-0.47
 ALIMENTAÇÃO FORA DO DOMICÍLIO,-0.09,0.69,-0.16,-0.19999999999999998,1.26,1.33,0.44999999999999996,1.01,0.4099999999999999,1.27,0.77,0.6500000000000001,0.6799999999999999,-0.5099999999999999,0.56,1.02,0.7200000000000001
 ALIMENTAÇÃO FORA DO DOMICÍLIO,-0.09,0.69,-0.16,-0.19999999999999998,1.26,1.33,0.44999999999999996,1.01,0.4099999999999999,1.27,0.77,0.6500000000000001,0.6799999999999999,-0.5099999999999999,0.56,1.02,0.7200000000000001
 REFEIÇÃO,-0.4600000000000001,1.4300000000000002,-0.8400000000000001,0.2,1.84,1.06,0.2899999999999999,0.58,1.64,1.3,-0.8400000000000001,0.19000000000000006,0.09000000000000002,0.69,-0.22999999999999987,0.93,0.87
 LANCHE,0.75,-0.04999999999999999,1.1800000000000002,-1.1600000000000001,-0.6400000000000001,2.46,0.96,1.27,-2.05,1.3,3.7199999999999998,1.35,2.4699999999999998,-2.9499999999999997,0.48,1.49,0.3
 CAFÉ DA MANHÃ,-0.010000000000000009,-2.0300000000000002,1.5499999999999998,3.6899999999999995,0.4600000000000002,2.1999999999999997,5.59,0.0,2.12,0.0,0.0,1.0499999999999998,0.0,1.33,0.0,0.7799999999999998,0.82
 REFRIGERANTE E ÁGUA MINERAL,1.4900000000000002,-1.2599999999999998,-1.01,-1.6099999999999999,2.44,-0.009999999999999981,-0.5899999999999999,1.02,3.15,3.84,0.5599999999999998,1.96,0.78,-0.18,2.7,-0.8999999999999999,1.19
 CAFEZINHO,2.1399999999999997,1.22,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,3.99
 CERVEJA,0.38,-1.32,-1.36,0.15999999999999992,1.8,-1.7300000000000002,0.71,1.35,-0.3699999999999999,0.15999999999999992,2.43,1.37,0.6399999999999998,5.02,2.4000000000000004,1.65,0.6400000000000001
 OUTRAS BEBIDAS ALCOÓLICAS,-1.5699999999999998,0.0,4.1499999999999995,0.43000000000000005,0.0,-1.1600000000000001,0.24999999999999997,4.26,-0.20999999999999996,0.0,0.0,0.7299999999999999,0.0,0.0,0.0,1.65,1.1800000000000002
 DOCES,-0.08999999999999991,0.050000000000000155,-2.08,0.79,-0.7499999999999999,-1.65,-3.44,1.09,-0.5700000000000001,0.18999999999999995,0.76,0.5699999999999998,-2.2199999999999998,-1.44,1.8,-1.4300000000000002,-0.63
 HABITAÇÃO,1.55,2.53,3.59,2.22,3.2199999999999998,1.7100000000000002,2.76,1.85,1.59,1.92,2.4699999999999998,-0.6099999999999999,1.11,4.459999999999999,-1.1599999999999997,0.8699999999999999,2.41
 ENCARGOS E MANUTENÇÃO,0.09,1.02,2.11,0.54,0.44000000000000006,0.78,0.95,0.1200000000000001,0.63,0.15000000000000002,1.6400000000000001,1.68,0.21999999999999992,-0.03,0.26999999999999996,-0.09000000000000001,0.69
 ALUGUEL E TAXAS,0.15999999999999998,1.42,3.48,0.81,0.8,0.8700000000000001,1.0499999999999998,-0.010000000000000009,0.91,0.13999999999999996,2.22,2.56,0.019999999999999962,-0.14999999999999997,0.19000000000000006,0.009999999999999981,1.02
 ALUGUEL RESIDENCIAL,0.33000000000000007,1.17,1.0499999999999998,0.08,1.8,1.48,1.48,-0.03999999999999998,0.6500000000000001,0.25,0.75,0.74,0.45999999999999996,-0.21,0.37,-0.10999999999999999,1.0499999999999998
 CONDOMÍNIO,-0.03999999999999998,-1.28,1.3399999999999999,0.08000000000000002,-0.9300000000000002,0.33000000000000007,-0.24000000000000002,0.0,0.13000000000000012,0.08999999999999997,0.32999999999999996,3.29,-3.1900000000000004,0.21999999999999992,-0.14999999999999997,0.22000000000000003,-0.23
 TAXA DE ÁGUA E ESGOTO,0.0,3.73,8.690000000000001,3.69,0.0,0.21,0.0,0.1299999999999999,1.95,0.0,5.75,4.91,0.0,0.0,0.0,0.0,2.16
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.6099999999999999,0.0,2.48,0.0,2.36,0.0,0.59
 REPAROS,0.03999999999999998,0.30000000000000004,0.33,0.2,-0.26,0.33,0.39999999999999997,0.77,0.12,0.19000000000000003,0.26,0.43999999999999995,0.51,-0.89,0.73,-0.05000000000000002,0.12
 FERRAGENS,0.0,0.0,1.38,0.0,1.1,0.0,0.0,-0.1499999999999999,0.0,-2.18,-0.9199999999999999,0.5500000000000002,0.0,-4.13,0.0,0.0,0.47000000000000003
 MATERIAL DE ELETRICIDADE,0.0,0.32999999999999996,0.0,0.0,0.0,0.0,4.2,0.0,0.0,1.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.58
 MATERIAL DE PINTURA,0.0,0.0,1.1099999999999994,0.0,0.0,0.0,0.0,0.0,-1.5499999999999998,0.0,0.0,-0.3400000000000001,-0.6699999999999999,-4.96,0.0,0.0,0.1900000000000004
 VIDRO,1.75,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6600000000000001
 TINTA,1.39,1.31,-0.020000000000000018,1.82,2.29,-0.18000000000000002,-0.1299999999999999,0.65,1.35,2.1399999999999997,2.65,2.6500000000000004,-0.010000000000000231,1.6800000000000002,1.99,-1.85,1.47
 REVESTIMENTO DE PISO E PAREDE,-1.71,0.8,-1.1500000000000004,-1.4,-6.24,1.2199999999999998,1.5499999999999998,3.2199999999999998,-5.34,-3.58,5.16,0.79,3.46,0.0,3.48,3.37,-2.76
 CIMENTO,0.41000000000000014,-2.26,0.08000000000000002,-1.2200000000000002,-1.8600000000000003,4.18,-1.25,1.9,-3.25,0.2699999999999998,-0.05999999999999983,0.43999999999999995,2.6,3.1500000000000004,0.1399999999999998,-3.66,-0.9399999999999998
 TIJOLO,0.0,1.1400000000000001,1.42,0.8399999999999999,2.46,1.42,1.6,3.0600000000000005,-0.010000000000000009,-0.4500000000000002,-1.96,-0.5,0.0,0.0,2.22,0.0,1.26
 MATERIAL HIDRÁULICO,0.0,0.0,1.65,0.0,-3.47,0.0,-1.2999999999999998,0.0,0.010000000000000231,1.8599999999999999,0.0,2.9699999999999998,0.0,0.0,0.6200000000000001,0.0,-1.12
 MÃO DE OBRA,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
 AREIA,1.4,0.0,3.04,0.0,0.0,0.0,0.0,0.32,22.66,1.2800000000000002,2.3,-0.040000000000000036,0.0,0.0,-1.76,0.0,3.9699999999999998
 TELHA,-5.1000000000000005,0.0,-0.74,0.0,0.0,0.0,-1.5500000000000003,0.83,1.5,0.43000000000000016,-3.5,-0.14999999999999997,0.0,0.0,0.0,-0.9199999999999999,-1.4000000000000001
 ARTIGOS DE LIMPEZA,-0.5900000000000001,0.7,-2.39,-1.2,-1.0899999999999999,1.2000000000000002,1.59,-0.14,-0.13999999999999999,0.09999999999999998,0.19000000000000006,-1.02,1.1800000000000002,1.1,-0.3700000000000001,-0.6000000000000002,-0.52
 ÁGUA SANITÁRIA,0.6900000000000001,0.0,-0.41000000000000014,0.6200000000000001,-0.2700000000000001,2.76,1.3800000000000008,0.050000000000000044,2.5700000000000003,2.49,0.0,0.0,0.0,0.41000000000000003,-3.57,-4.119999999999999,0.4
 DETERGENTE,-3.6100000000000003,-0.6099999999999999,0.009999999999999787,-1.0599999999999998,3.03,-0.2200000000000002,2.0300000000000002,-1.45,2.6799999999999997,0.25,0.36,0.7000000000000001,0.7600000000000002,0.0,0.0,-1.8399999999999996,0.97
 SABÃO EM PÓ,-0.02999999999999997,1.2,-4.79,-3.2600000000000002,-3.2300000000000004,-0.1499999999999999,0.5,-0.6400000000000001,-0.83,-0.050000000000000044,0.17999999999999994,-1.84,1.8599999999999999,1.54,-0.4900000000000002,1.0,-1.49
 DESINFETANTE,0.81,-0.8200000000000003,0.23999999999999988,3.04,0.0,2.4400000000000004,-1.26,-0.79,-2.64,2.23,0.27999999999999997,-0.28,1.7399999999999998,-0.6299999999999999,-2.17,0.0,0.039999999999999994
 INSETICIDA,0.41999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999999999999993
 SABÃO EM BARRA,-0.5,2.72,-3.0199999999999996,-1.29,-1.27,1.17,3.06,2.1,-2.34,3.56,0.08999999999999986,-0.62,-0.029999999999999805,1.89,1.11,-1.83,-0.08999999999999997
 ESPONJA DE LIMPEZA,0.0,-4.67,-1.1,4.359999999999999,-2.8499999999999996,0.0,-1.51,-1.71,0.0,-4.12,0.78,-3.7800000000000002,-1.88,-1.3399999999999999,1.58,0.0,-2.11
 AMACIANTE,-0.7200000000000001,1.56,-1.82,0.0,-0.42999999999999994,3.74,6.35,-0.54,2.66,-1.19,-0.040000000000000036,0.03,2.1100000000000003,1.9300000000000002,0.0,0.22999999999999998,0.15000000000000005
 COMBUSTÍVEIS E ENERGIA,4.449999999999999,5.17,6.880000000000001,5.27,9.54,4.1899999999999995,4.51,5.239999999999999,3.8200000000000003,5.66,3.96,-4.3999999999999995,2.46,7.029999999999999,-2.8200000000000003,2.41,5.85
 COMBUSTÍVEIS (DOMÉSTICOS),0.12999999999999995,-0.89,0.21000000000000002,-3.1,-1.25,-3.51,-1.62,0.75,-2.15,-0.9199999999999999,-1.23,-0.12,-0.75,-0.79,-1.3,-1.77,-0.99
 CARVÃO VEGETAL,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
 GÁS DE BOTIJÃO,-0.18,-1.01,0.21000000000000002,-3.1,-1.46,-3.51,-1.62,0.75,-2.15,-1.0,-1.23,-0.12,-0.75,-0.79,-1.3,-1.77,-1.11
 GÁS ENCANADO,1.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
 ENERGIA ELÉTRICA RESIDENCIAL,5.779999999999999,7.18,9.47,9.549999999999999,12.94,6.12,7.069999999999999,8.27,7.43,7.8100000000000005,6.02,-5.660000000000001,3.5599999999999996,9.84,-3.45,4.43,8.33
 ENERGIA ELÉTRICA RESIDENCIAL,5.779999999999999,7.18,9.47,9.549999999999999,12.94,6.12,7.069999999999999,8.27,7.43,7.8100000000000005,6.02,-5.660000000000001,3.5599999999999996,9.84,-3.45,4.43,8.33
 ARTIGOS DE RESIDÊNCIA,0.52,-0.7899999999999999,0.17000000000000004,-0.34,0.6099999999999999,-0.04999999999999988,-0.5900000000000001,0.78,-0.54,-0.020000000000000018,-0.94,0.97,-0.12,-0.9099999999999999,0.45999999999999996,-0.38,0.09000000000000002
 MÓVEIS E UTENSÍLIOS,0.030000000000000027,-0.9600000000000001,0.5800000000000001,1.07,0.67,-0.36000000000000004,1.77,1.6300000000000001,0.2,0.98,-0.36,0.67,0.69,-0.20000000000000007,0.87,0.72,0.47
 MOBILIÁRIO,0.29000000000000004,-1.7599999999999998,0.26000000000000023,1.5,1.24,-0.22000000000000003,2.92,1.33,-0.12,1.7000000000000002,-1.08,0.41000000000000003,0.6,0.0,1.5499999999999998,1.6599999999999997,0.6
 MÓVEL PARA SALA,-0.6999999999999997,-1.48,0.42999999999999994,1.7500000000000002,-1.9299999999999997,-0.07000000000000006,5.789999999999999,1.33,-0.18999999999999995,2.25,0.19000000000000006,-0.07999999999999986,0.87,-0.5500000000000003,2.0700000000000003,0.44000000000000017,-0.08000000000000002
 MÓVEL PARA QUARTO,1.79,-1.1,-0.33000000000000007,1.9600000000000002,6.15,0.2899999999999999,3.74,0.11999999999999994,-1.0299999999999998,0.44000000000000006,-1.7200000000000002,0.47000000000000003,0.2899999999999999,0.2500000000000002,1.38,2.36,2.1300000000000003
 MÓVEL PARA COPA E COZINHA,1.15,-3.01,0.98,-0.5899999999999999,-3.1399999999999997,-0.7100000000000002,0.29000000000000004,1.08,3.0100000000000002,3.7100000000000004,-1.3400000000000003,3.33,0.5800000000000001,0.95,4.55,2.89,-0.1399999999999999
 MÓVEL INFANTIL,0.0,0.0,0.0,-0.6099999999999999,0.0,0.0,-0.7599999999999998,5.710000000000001,0.0,0.0,-7.99,0.0,0.0,-0.28,0.0,-0.5499999999999999,-0.09000000000000008
 COLCHÃO,-0.4,-3.8,0.9400000000000002,2.48,-2.85,-3.32,-0.8200000000000001,3.51,-2.27,0.28,-2.57,-3.2100000000000004,0.9300000000000002,-0.07999999999999985,-4.81,3.4000000000000004,-1.18
 UTENSÍLIOS E ENFEITES,0.47999999999999976,0.22999999999999998,1.5,-0.5399999999999999,0.21000000000000008,1.5,-0.49,1.24,0.6199999999999999,-0.6399999999999999,-0.08999999999999997,0.63,1.17,-1.4300000000000002,1.19,-2.07,0.39999999999999997
 TAPETE,1.1400000000000001,0.13,2.9299999999999997,-0.23,2.31,-0.5900000000000001,0.03999999999999998,0.0,-2.92,-0.28000000000000025,-2.9299999999999997,1.47,-1.2000000000000002,-0.10999999999999988,2.53,0.0,1.52
 CORTINA,-2.01,0.009999999999999953,0.63,-1.95,-3.37,2.11,-0.78,0.96,-0.6300000000000001,0.49,-1.73,-1.78,-0.13,-0.36,-1.95,-0.3500000000000001,-1.18
 UTENSÍLIOS DE METAL,0.8300000000000001,-0.31999999999999995,0.8899999999999999,-0.38000000000000034,4.17,-0.15000000000000013,0.48000000000000004,1.21,-0.7200000000000002,-1.82,1.8699999999999999,0.1499999999999999,2.58,-2.7,1.9300000000000002,-3.2399999999999998,1.29
 UTENSÍLIOS DE VIDRO E LOUÇA,0.5300000000000002,0.1299999999999999,-0.030000000000000027,1.88,-1.9299999999999997,-1.6800000000000002,-0.24999999999999994,-1.2699999999999998,2.99,1.21,0.7,3.4299999999999997,-1.4100000000000001,1.26,0.5900000000000001,-2.14,-0.07999999999999996
 UTENSÍLIOS DE PLÁSTICO,1.7999999999999998,0.25000000000000006,0.0,1.94,-0.6499999999999999,0.3600000000000003,-2.41,-2.29,2.75,-0.42999999999999994,0.6400000000000001,2.74,-4.18,-1.17,-1.6099999999999999,-2.1900000000000004,-0.21999999999999992
 FLORES NATURAIS,0.0,-3.67,0.0,0.0,-0.01000000000000012,0.0,0.0,0.0,-1.73,-1.1099999999999999,0.0,0.0,-0.96,0.0,0.0,0.0,-0.9099999999999999
 UTENSÍLIOS DIVERSOS,0.71,1.71,0.8900000000000001,-1.3,-0.20999999999999996,4.95,-0.39,3.5999999999999996,2.88,-1.3599999999999999,0.54,0.6,5.25,-1.55,2.05,-1.7800000000000002,0.6400000000000001
" CAMA, MESA E BANHO",-2.34,-0.52,0.08999999999999997,1.74,-0.79,-4.41,1.75,3.86,0.78,1.02,1.7199999999999998,1.75,0.43999999999999995,0.95,-2.23,0.42999999999999994,0.05
 ROUPA DE CAMA,-3.6999999999999997,0.31999999999999984,0.5499999999999998,1.4100000000000001,-0.040000000000000036,-4.41,1.7,5.29,0.9100000000000001,1.94,1.7199999999999998,1.5999999999999999,0.72,0.18000000000000008,-2.7800000000000002,-0.9199999999999998,0.32999999999999996
 ROUPA DE BANHO,0.6700000000000002,-2.98,-1.2,2.56,-2.1399999999999997,0.0,1.98,1.04,0.3799999999999999,-1.68,0.0,2.1500000000000004,-0.2799999999999999,3.25,-0.8099999999999998,3.02,-0.7899999999999999
 APARELHOS ELETROELETRÔNICOS,1.21,-0.99,-0.41999999999999993,-1.92,-0.16999999999999993,0.30000000000000016,-2.96,-0.23999999999999994,-1.4300000000000002,-1.02,-1.1300000000000001,1.27,-0.6999999999999998,-1.5299999999999998,0.41999999999999993,-1.87,-0.56
 ELETRODOMÉSTICOS E EQUIPAMENTOS,1.57,-0.18999999999999995,0.6100000000000001,-1.41,0.06000000000000005,-0.9899999999999998,-3.1399999999999997,1.21,-1.74,-0.19000000000000006,-0.8500000000000001,1.5,-0.7799999999999999,-0.8599999999999998,1.38,-2.2199999999999998,-0.20999999999999974
 REFRIGERADOR,2.19,-1.93,-0.2300000000000002,-4.0600000000000005,0.42999999999999994,-2.38,-3.0500000000000003,1.94,-1.9300000000000002,2.8600000000000003,-2.7,2.37,-1.62,-0.9700000000000003,1.13,-2.9000000000000004,-0.31000000000000005
 AR-CONDICIONADO,-1.3800000000000001,-0.16000000000000014,0.0,-4.41,0.0,0.0,-6.67,0.0,0.0,-1.4900000000000002,0.0,-3.04,-3.47,-0.18000000000000005,1.76,-1.88,-2.13
 MÁQUINA DE LAVAR ROUPA,3.82,1.7300000000000002,-0.7999999999999998,1.8799999999999997,-0.44999999999999973,-0.1100000000000001,0.1799999999999997,-0.66,-1.9700000000000006,-1.7999999999999998,0.5299999999999999,-0.2300000000000001,3.9099999999999997,-4.92,-1.8,-1.39,0.020000000000000018
 LIQUIDIFICADOR,0.0,0.0,0.0,0.0,0.0,0.0,-3.1399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,-2.67
