Variacoes - JANEIRO - MARÇO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 MANTEIGA,0.0,0.0,0.0,3.3400000000000003,0.0,0.0,4.460000000000001,0.6099999999999994,0.15000000000000036,0.0,0.0,-5.7299999999999995,0.0,1.0799999999999998,0.0,2.53,1.12
 PANIFICADOS,2.05,-0.17000000000000004,-0.3400000000000001,1.94,0.59,1.76,0.57,2.4600000000000004,0.52,-0.9999999999999999,1.48,-0.13,0.43000000000000016,1.15,-0.040000000000000036,0.9,0.67
 BISCOITO,0.7499999999999999,0.8199999999999998,0.6299999999999999,0.79,-0.6200000000000001,0.15000000000000013,0.1499999999999999,-1.5499999999999998,-2.48,-0.91,0.5900000000000001,-0.82,2.25,-0.24,-0.009999999999999787,-2.01,-0.23999999999999996
 PÃO FRANCÊS,1.4300000000000002,0.15999999999999986,-1.4300000000000002,2.74,0.8500000000000005,1.33,0.8300000000000001,4.16,1.7,-1.49,1.94,-0.69,-0.1100000000000001,1.36,-0.10999999999999999,1.9700000000000002,0.8299999999999998
 PÃO DOCE,2.5399999999999996,-2.42,3.78,0.0,-0.17999999999999994,1.1500000000000001,-2.53,0.8899999999999999,2.1300000000000003,3.04,0.0,1.41,0.42,0.0,0.0,2.19,0.74
 PÃO DE FORMA,8.040000000000001,-2.7700000000000005,0.96,0.0,-0.49,8.54,0.0,0.0,0.0,0.69,4.28,1.2399999999999998,-2.1900000000000004,0.0,0.0,0.0,1.52
 BOLO,1.5899999999999999,0.17000000000000037,-1.92,-1.1699999999999997,5.25,1.9900000000000002,1.29,1.8500000000000005,5.15,-2.0999999999999996,-1.36,3.3200000000000003,1.6099999999999999,4.2299999999999995,0.4099999999999999,1.3700000000000003,1.6700000000000004
 PÃO DE QUEIJO,0.0,0.0,2.2500000000000004,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,2.1399999999999997
 ÓLEOS E GORDURAS,-3.0600000000000005,0.9300000000000002,3.4800000000000004,-1.29,0.56,-1.1199999999999999,1.4200000000000002,-0.19000000000000006,-0.11999999999999988,0.28,1.23,1.28,-0.029999999999999916,0.79,1.1,-0.6499999999999999,0.3999999999999999
 ÓLEO DE SOJA,-7.119999999999999,2.1399999999999997,3.3499999999999996,0.48000000000000004,0.8899999999999999,-2.29,1.67,-0.8399999999999999,0.010000000000000009,-1.52,2.1399999999999997,0.16999999999999982,-1.1800000000000002,0.47000000000000003,2.6100000000000003,-2.59,0.4200000000000001
 AZEITE DE OLIVA,-2.7699999999999996,0.0,0.0,0.0,-1.1399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200000000000001,0.0,0.0,0.0,0.0,-1.66
 MARGARINA,0.9199999999999999,-1.45,3.84,-2.58,0.9500000000000002,0.2599999999999998,1.0499999999999998,0.52,-0.31000000000000005,3.8199999999999994,-2.21,4.75,2.81,1.7100000000000004,-1.5999999999999996,2.12,0.74
 BEBIDAS E INFUSÕES,0.42999999999999994,-0.14,-1.4400000000000002,-0.7000000000000001,0.29000000000000004,0.69,5.8100000000000005,-0.25999999999999995,-0.3899999999999999,0.29000000000000004,1.96,-0.3,-0.8100000000000003,2.78,-2.66,-0.21999999999999997,0.36
 SUCO DE FRUTAS,-0.6899999999999998,-1.16,1.43,3.78,2.73,3.58,-0.56,3.99,1.34,-2.1999999999999997,0.4700000000000001,-0.09999999999999987,0.45999999999999996,-0.33999999999999986,1.4300000000000002,2.69,1.33
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,24.38,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,24.1
 CAFÉ MOÍDO,0.5,2.83,-2.9899999999999998,-2.8999999999999995,-2.5,2.56,-5.26,-2.4299999999999997,-2.05,-1.47,-0.040000000000000036,-1.9100000000000001,-0.5900000000000001,0.69,-4.33,0.6,-1.8099999999999998
 CAFÉ SOLÚVEL,0.0,-5.25,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,-3.0
 CHÁ,0.0,-0.22999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,3.6399999999999997,0.0,0.0,0.0,-0.24
 REFRIGERANTE E ÁGUA MINERAL,0.2499999999999999,1.3599999999999999,-0.63,-1.03,0.12000000000000006,0.10999999999999999,-0.13,0.9299999999999999,1.0499999999999998,1.54,4.31,2.23,-1.9499999999999997,3.67,-1.8699999999999999,0.74,0.48
 CERVEJA,0.55,-3.15,-2.7800000000000002,-1.6099999999999999,1.72,-1.8900000000000001,-1.56,-2.68,-1.3699999999999997,0.69,0.12999999999999995,-1.69,-0.8700000000000001,3.3499999999999996,-3.6,-2.8899999999999997,-0.29000000000000004
 OUTRAS BEBIDAS ALCOÓLICAS,1.3699999999999999,1.6,-4.163336342344337e-17,1.44,0.6599999999999999,1.66,-0.9,0.21999999999999997,-0.8699999999999999,1.46,-0.6200000000000001,-2.4099999999999997,0.0,0.0,0.0,0.33999999999999986,0.74
 ENLATADOS E CONSERVAS,1.27,1.9700000000000002,0.3500000000000001,1.02,1.15,2.25,1.75,2.12,3.93,0.4600000000000001,1.17,0.95,3.0,1.88,-1.09,0.8300000000000002,1.24
 COCO RALADO,0.0,0.0,0.0,0.0,3.75,5.2,0.0,0.0,0.0,1.71,0.0,0.0,0.41999999999999993,0.0,0.0,0.0,3.1
 ERVILHA EM CONSERVA,0.9700000000000002,1.85,0.0,0.0,0.0,3.7800000000000002,0.0,0.0,4.5600000000000005,0.0,0.0,0.0,-1.09,0.0,0.0,1.2400000000000002,2.01
 PALMITO EM CONSERVA,-2.2199999999999998,0.0,1.73,0.0,4.07,0.0,0.0,0.0,0.0,1.24,3.84,3.96,0.0,0.0,0.0,0.0,2.73
 PEPINO EM CONSERVA,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,3.0,0.0,0.0,0.0,3.48
 SARDINHA EM CONSERVA,3.43,1.0999999999999999,-3.7800000000000002,1.42,2.63,0.0,0.8499999999999999,2.92,4.08,-2.13,-0.18999999999999995,-0.9100000000000001,1.0,0.42999999999999994,-1.6300000000000001,2.0700000000000003,1.05
 SALSICHA EM CONSERVA,0.0,0.0,0.0,2.72,0.0,0.010000000000000009,4.1899999999999995,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.48,2.5999999999999996
 CARNE EM CONSERVA,0.0,0.0,0.0,0.93,0.0,0.0,2.09,0.44000000000000006,0.0,0.0,0.0,0.0,0.0,4.79,2.03,-0.41000000000000003,1.4100000000000001
 PATÊ,1.6600000000000001,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
 SOPA DESIDRATADA,0.0,-0.87,3.3600000000000003,0.0,1.1199999999999999,2.63,0.0,0.0,0.0,0.0,0.5899999999999999,1.23,0.0,1.48,0.0,0.0,1.48
 AZEITONA,-0.56,0.0,0.019999999999999907,-0.17000000000000015,-2.2,1.0600000000000003,1.24,0.0,2.63,1.84,0.8200000000000001,-0.2500000000000001,7.67,0.0,0.0,0.0,-0.42
 MILHO-VERDE EM CONSERVA,0.33000000000000007,2.06,2.16,-2.55,0.3299999999999999,0.73,1.7399999999999998,3.92,4.5,0.7399999999999998,1.1799999999999997,3.0299999999999994,5.46,2.92,-0.10000000000000009,-2.95,1.29
 ATUM EM CONSERVA,2.24,3.22,-0.63,0.0,0.45000000000000007,2.71,0.0,0.62,4.02,-1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8700000000000001
 SAL E CONDIMENTOS,7.62,0.54,2.9400000000000004,5.18,1.23,-0.19999999999999996,-0.68,2.81,3.6099999999999994,0.47000000000000003,1.9,3.87,4.8,-0.8500000000000001,2.18,3.25,2.21
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
 ATOMATADO,0.81,0.8999999999999999,1.0299999999999998,3.33,-1.3499999999999999,-3.2800000000000002,-2.3,-0.48,3.1900000000000004,1.1400000000000001,1.25,0.8200000000000001,-0.31000000000000005,0.46,-3.38,0.5800000000000001,0.07999999999999999
 ALHO,17.34,0.0,9.86,14.85,3.2,2.5199999999999996,-1.2400000000000002,7.539999999999999,13.8,1.67,5.709999999999999,8.3,18.849999999999998,-1.41,8.439999999999998,9.11,7.500000000000001
 SAL,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,-1.8199999999999998,-0.5299999999999999,0.0,0.0,0.8199999999999998,0.0,1.18,-2.27,-0.09999999999999998,0.0,-0.30999999999999994
 FERMENTO,0.0,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3699999999999997,0.0,2.76,0.0,0.0,0.0,0.0,-0.48
 MAIONESE,1.6400000000000001,2.24,-0.4500000000000002,6.12,0.5300000000000002,3.09,-5.76,0.19000000000000006,0.0,0.8200000000000001,2.7,0.19000000000000017,4.029999999999999,-0.27999999999999997,0.0,0.0,0.8599999999999999
 VINAGRE,0.0,0.0,0.0,-0.1799999999999999,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,1.13,1.03
 CALDO CONCENTRADO,6.22,-1.96,-1.8299999999999998,3.62,0.6699999999999999,1.5199999999999998,0.0,2.6500000000000004,-3.01,0.0,0.0,1.3900000000000001,0.0,0.0,0.0,2.43,0.25
 TEMPERO MISTO,0.0,-0.25,3.3,4.74,6.6,0.64,2.7899999999999996,-0.22999999999999998,-2.37,-1.16,-0.7,1.59,3.09,0.9299999999999999,2.1599999999999997,4.04,2.65
 ALIMENTAÇÃO FORA DO DOMICÍLIO,-0.21,0.6299999999999999,1.9500000000000002,1.6800000000000002,0.7699999999999999,0.73,1.97,1.23,0.37000000000000005,1.8900000000000001,0.79,1.04,0.5099999999999999,1.45,-1.14,-0.24,0.8500000000000001
 ALIMENTAÇÃO FORA DO DOMICÍLIO,-0.21,0.6299999999999999,1.9500000000000002,1.6800000000000002,0.7699999999999999,0.73,1.97,1.23,0.37000000000000005,1.8900000000000001,0.79,1.04,0.5099999999999999,1.45,-1.14,-0.24,0.8500000000000001
 REFEIÇÃO,-0.76,1.1500000000000001,1.4700000000000002,0.11999999999999994,0.010000000000000009,0.5800000000000001,3.08,1.11,-0.12,2.08,0.9200000000000002,1.2400000000000002,1.78,0.69,-0.81,1.23,0.43000000000000005
 LANCHE,1.4,-0.12999999999999998,2.5700000000000003,2.63,3.1,0.95,1.23,0.78,1.88,1.9,0.3600000000000001,1.1400000000000001,-1.12,1.89,-0.1499999999999998,-2.96,1.87
 CAFÉ DA MANHÃ,0.23000000000000004,-1.35,-0.039999999999999925,4.75,1.5399999999999998,0.43000000000000005,8.120000000000001,0.0,0.88,0.0,0.0,2.13,0.0,5.380000000000001,0.0,2.72,1.27
 REFRIGERANTE E ÁGUA MINERAL,0.10000000000000003,-0.7200000000000001,1.69,1.6400000000000001,-1.1400000000000001,3.95,6.05,1.0899999999999999,-1.8400000000000003,1.79,-1.04,3.52,1.7799999999999998,3.6100000000000003,-0.08999999999999996,3.83,0.33999999999999997
 CAFEZINHO,0.83,3.95,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,-0.5900000000000003,0.0,0.0,0.0,0.0,0.0,2.98
 CERVEJA,-0.18000000000000005,-1.81,2.38,4.79,0.020000000000000018,0.44999999999999984,-2.4399999999999995,3.0900000000000007,-0.020000000000000073,2.17,2.59,-1.48,-1.7900000000000003,0.15999999999999992,-4.92,-0.9099999999999999,0.32
 OUTRAS BEBIDAS ALCOÓLICAS,1.0399999999999998,0.0,1.65,0.32000000000000006,0.0,0.8099999999999999,5.529999999999999,1.8800000000000001,0.98,0.0,0.0,0.13,0.0,0.0,0.0,1.08,1.46
 DOCES,1.5599999999999998,2.1399999999999997,2.54,4.73,1.7000000000000002,1.5999999999999999,6.19,2.39,0.8699999999999999,-0.79,0.79,-0.3899999999999999,-0.0800000000000003,1.6600000000000004,-0.19000000000000003,0.4599999999999995,1.7
 HABITAÇÃO,2.44,1.56,-0.77,-0.32000000000000006,0.75,0.94,1.1,1.43,1.17,-0.7300000000000001,1.17,1.8499999999999999,1.29,4.54,3.41,1.1800000000000002,0.87
 ENCARGOS E MANUTENÇÃO,1.1400000000000001,1.1099999999999999,0.54,-0.37,0.97,0.73,1.74,1.33,1.17,0.08,0.45,0.68,1.6500000000000001,0.7200000000000001,3.93,2.49,0.89
 ALUGUEL E TAXAS,1.42,1.21,0.5,-0.81,0.93,0.8300000000000001,3.1500000000000004,1.44,1.62,-0.1,0.42000000000000004,0.8899999999999999,2.21,1.18,6.66,2.97,1.0
 ALUGUEL RESIDENCIAL,0.28,0.52,0.56,-0.39,1.43,0.14,4.180000000000001,1.05,1.83,0.09000000000000002,1.46,2.01,0.9299999999999999,1.5400000000000003,-0.82,1.27,0.96
 CONDOMÍNIO,3.8600000000000003,0.99,1.26,-1.99,0.5099999999999999,3.13,1.08,-0.13,3.11,-0.8799999999999999,-1.8499999999999999,-0.12,4.7299999999999995,0.6100000000000001,0.96,2.65,1.29
 TAXA DE ÁGUA E ESGOTO,0.38,2.32,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,4.0200000000000005,0.0,22.29,5.51,0.78
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099999999999999,1.0599999999999998,0.0,-2.3299999999999996,0.0,3.08,0.0,0.7599999999999999
 REPAROS,0.12000000000000001,0.75,0.3,0.8999999999999999,0.73,0.2,0.53,0.71,0.09000000000000001,-0.21999999999999997,0.53,0.25,0.12000000000000002,-0.55,-0.27,0.45,0.4
 FERRAGENS,0.0,0.0,2.4499999999999997,0.0,3.7,0.0,0.0,3.06,0.0,1.0999999999999999,1.6400000000000001,0.24,0.0,-6.38,0.0,0.0,2.73
 MATERIAL DE ELETRICIDADE,0.0,-0.8199999999999998,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.7599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.19
 MATERIAL DE PINTURA,0.0,0.0,-2.14,0.0,0.0,0.0,0.0,0.0,0.08000000000000007,0.0,0.0,3.13,0.5300000000000004,-1.47,0.0,0.0,-1.28
 VIDRO,-2.67,0.0,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55
 TINTA,0.99,2.11,2.2099999999999995,3.94,1.89,0.77,3.31,1.9599999999999997,1.5699999999999998,-3.46,2.76,0.32999999999999996,0.14,0.7900000000000001,-0.08000000000000007,0.7,1.4500000000000002
 REVESTIMENTO DE PISO E PAREDE,-2.33,2.4,0.6799999999999999,5.59,2.7500000000000004,-2.16,3.3699999999999997,1.8599999999999999,0.4299999999999996,0.8900000000000001,3.7399999999999998,-0.010000000000000231,0.17000000000000015,0.0,-0.18000000000000016,3.26,1.6199999999999999
 CIMENTO,1.41,-0.10999999999999988,-1.65,-0.74,-1.8900000000000001,1.0300000000000002,-1.59,1.17,-1.9,-1.33,-1.29,0.25,-1.53,0.3700000000000001,-4.66,-3.79,-1.0699999999999998
 TIJOLO,0.0,2.4699999999999998,0.6099999999999997,-1.67,2.4,-0.20999999999999996,1.73,-1.9,-0.20000000000000007,0.48000000000000015,1.3199999999999998,-2.15,0.0,0.0,0.1599999999999998,0.0,0.88
 MATERIAL HIDRÁULICO,0.0,0.0,0.30000000000000004,0.0,1.01,0.0,-2.99,0.0,-1.4500000000000004,1.04,0.0,0.23999999999999994,0.0,0.0,-0.51,0.0,0.43999999999999984
 MÃO DE OBRA,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
 AREIA,-0.16999999999999993,0.0,1.33,0.0,0.0,0.0,0.0,3.79,-1.28,-2.06,-0.7099999999999999,0.7699999999999996,0.0,0.0,1.45,0.0,-0.13
 TELHA,-0.41000000000000014,0.0,0.47,0.0,0.0,0.0,-0.36999999999999966,2.42,1.1199999999999999,-0.09999999999999998,-1.44,2.0,0.0,0.0,0.0,-0.8999999999999999,0.08999999999999998
 ARTIGOS DE LIMPEZA,1.16,1.5599999999999998,1.7799999999999998,1.48,1.82,1.2000000000000002,-0.6000000000000001,1.77,0.75,2.32,0.59,0.69,-0.02000000000000013,1.0699999999999998,1.62,3.52,1.44
 ÁGUA SANITÁRIA,1.6500000000000001,0.0,2.62,2.36,1.23,-0.57,-0.31999999999999995,0.19999999999999996,2.37,-2.12,0.0,0.0,0.0,-2.45,-0.85,3.4,0.98
 DETERGENTE,1.72,4.5,3.9400000000000004,1.71,0.77,3.95,0.7000000000000001,-1.3100000000000003,-0.8,3.04,-0.33000000000000007,1.1600000000000001,-1.3300000000000003,0.0,0.0,-2.42,1.5999999999999999
 SABÃO EM PÓ,1.31,1.31,1.2599999999999998,0.8099999999999998,2.64,1.0599999999999998,2.12,3.2,1.8399999999999999,6.340000000000001,2.09,0.8500000000000001,1.31,2.63,3.86,5.59,2.35
 DESINFETANTE,0.83,-1.99,1.3399999999999999,-4.5,0.0,0.81,-1.5,2.56,-0.4399999999999997,0.49,-0.72,-1.5,-3.75,-0.5699999999999998,0.46,0.0,-0.28
 INSETICIDA,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
 SABÃO EM BARRA,0.4099999999999999,0.3700000000000001,3.15,4.529999999999999,-1.67,-1.2199999999999998,-5.05,1.6700000000000002,-4.37,1.77,-3.32,2.23,4.220000000000001,0.15999999999999992,0.8699999999999999,4.83,0.06000000000000005
 ESPONJA DE LIMPEZA,0.0,0.2799999999999999,0.91,-0.9899999999999999,-2.0700000000000003,0.0,-4.32,1.1300000000000001,0.0,-1.6199999999999999,1.9700000000000002,-0.89,-5.960000000000001,6.789999999999999,-5.180000000000001,0.0,-1.2299999999999998
 AMACIANTE,1.0,2.0700000000000003,0.5800000000000001,0.0,3.81,2.02,-2.95,-0.050000000000000044,4.73,-0.98,1.4299999999999997,-0.07999999999999997,-0.2999999999999998,-3.8,0.0,-0.9599999999999999,1.81
 COMBUSTÍVEIS E ENERGIA,5.22,2.35,-3.62,-0.20999999999999996,0.3,1.47,0.4800000000000002,1.6800000000000002,1.21,-2.43,2.42,3.9400000000000004,0.72,7.03,2.8099999999999996,-0.96,0.8200000000000001
 COMBUSTÍVEIS (DOMÉSTICOS),3.48,0.4899999999999999,-0.41000000000000003,-3.1599999999999997,-0.10000000000000009,-0.9199999999999999,1.72,0.48,-1.85,-1.01,-0.1399999999999999,0.96,-2.11,-0.15000000000000002,4.16,-1.71,0.16999999999999998
 CARVÃO VEGETAL,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74
 GÁS DE BOTIJÃO,2.21,0.16000000000000014,-0.41000000000000003,-3.1599999999999997,-0.8499999999999999,-0.9199999999999999,1.72,0.48,-1.85,-1.09,-0.1399999999999999,0.96,-2.11,-0.15000000000000002,4.16,-1.71,-0.26
 GÁS ENCANADO,7.16,0.0,0.0,0.0,8.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85
 ENERGIA ELÉTRICA RESIDENCIAL,5.82,3.0,-4.859999999999999,1.3699999999999997,0.41999999999999993,2.12,0.020000000000000462,2.59,3.2199999999999998,-2.9,3.4400000000000004,4.93,1.85,10.17,2.2099999999999995,-0.5499999999999999,1.0499999999999998
 ENERGIA ELÉTRICA RESIDENCIAL,5.82,3.0,-4.859999999999999,1.3699999999999997,0.41999999999999993,2.12,0.020000000000000462,2.59,3.2199999999999998,-2.9,3.4400000000000004,4.93,1.85,10.17,2.2099999999999995,-0.5499999999999999,1.0499999999999998
 ARTIGOS DE RESIDÊNCIA,0.32999999999999996,0.79,0.04999999999999999,0.52,1.25,1.58,1.4100000000000001,2.1399999999999997,0.31000000000000005,0.21999999999999997,2.35,0.36000000000000004,0.56,-0.09999999999999998,-0.77,1.4700000000000002,0.79
 MÓVEIS E UTENSÍLIOS,-1.1099999999999999,-0.05999999999999994,0.69,-0.47000000000000003,1.6400000000000001,1.35,0.31,2.3,-0.71,-0.75,1.42,-0.6500000000000001,1.2999999999999998,-0.64,-0.45000000000000007,0.54,0.47
 MOBILIÁRIO,-2.41,-0.45000000000000007,0.37999999999999995,-1.0299999999999998,2.1999999999999997,1.04,-1.4699999999999998,3.62,-1.35,-1.4,1.85,-2.5700000000000003,1.96,-1.44,-1.18,0.0,0.18
 MÓVEL PARA SALA,-2.18,-2.26,-0.56,-1.9599999999999995,2.5199999999999996,1.5400000000000003,-3.3499999999999996,2.65,-0.20999999999999996,-1.71,1.1400000000000001,-4.65,2.69,-1.9600000000000004,-3.31,-1.2400000000000002,-0.27999999999999997
 MÓVEL PARA QUARTO,-3.76,0.9599999999999999,2.6999999999999997,-0.14,3.8199999999999994,-0.39,-2.14,4.91,-1.1099999999999999,-0.89,3.51,-1.3599999999999999,2.23,-3.5300000000000002,0.54,-1.6800000000000002,1.25
 MÓVEL PARA COPA E COZINHA,3.4999999999999996,-0.030000000000000027,-1.19,-3.55,-1.3900000000000001,2.44,1.21,3.95,-3.6500000000000004,-1.1,1.66,-0.15000000000000013,-1.63,3.9,0.32000000000000006,3.99,-0.62
 MÓVEL INFANTIL,0.0,0.0,0.0,7.52,0.0,0.0,3.4899999999999998,3.35,0.0,0.0,-1.2499999999999998,0.0,0.0,-0.07999999999999996,0.0,3.3100000000000005,3.3200000000000003
 COLCHÃO,-3.1999999999999997,-1.79,-0.8699999999999997,1.98,-0.46999999999999986,2.1799999999999997,-0.19999999999999996,1.7400000000000002,-3.9,-2.9099999999999997,2.8599999999999994,-4.28,3.6099999999999994,-1.0300000000000002,-0.96,3.89,-0.89
 UTENSÍLIOS E ENFEITES,3.5100000000000002,1.76,0.6400000000000001,0.45,2.21,2.09,1.13,1.6099999999999999,0.8400000000000001,0.49000000000000005,2.23,1.6500000000000004,0.5299999999999999,1.55,0.16000000000000003,1.06,1.56
 TAPETE,-0.30999999999999994,2.84,0.95,-1.8000000000000003,0.98,-0.5200000000000004,1.2599999999999998,0.0,6.129999999999999,-2.06,-0.18000000000000016,-1.0300000000000002,1.29,-1.12,-0.2600000000000001,0.0,0.87
 CORTINA,1.85,4.73,2.58,0.6899999999999998,1.0700000000000003,1.6900000000000002,-0.07999999999999996,4.82,-1.06,-0.24999999999999978,-0.72,3.3600000000000003,0.22000000000000017,-0.83,0.55,1.6,1.5899999999999999
 UTENSÍLIOS DE METAL,3.5100000000000002,2.5199999999999996,2.23,2.08,-0.5,1.23,2.67,-2.9299999999999997,0.84,-0.5199999999999996,3.75,0.07999999999999999,2.89,-0.33000000000000007,1.93,1.6,0.9099999999999999
 UTENSÍLIOS DE VIDRO E LOUÇA,2.1799999999999997,1.3,-0.7999999999999999,2.41,4.25,1.87,-1.03,1.8199999999999998,-1.9400000000000002,5.14,0.16999999999999987,2.21,0.10999999999999988,2.63,-1.94,-1.45,1.61
 UTENSÍLIOS DE PLÁSTICO,8.76,0.29000000000000004,0.0,-0.009999999999999787,-0.8999999999999999,-1.15,1.1699999999999997,0.8600000000000001,0.56,1.2999999999999998,2.1000000000000005,5.57,3.25,5.04,-2.65,4.06,0.96
 FLORES NATURAIS,0.0,-3.95,0.0,0.0,-0.8600000000000003,0.0,0.0,0.0,0.3499999999999999,-3.25,0.0,0.0,4.24,0.0,0.0,0.0,-1.37
 UTENSÍLIOS DIVERSOS,3.7299999999999995,0.9099999999999999,-1.55,-0.7,6.8999999999999995,5.5,0.7,3.52,0.85,2.2800000000000002,4.89,1.7,-2.9,1.7200000000000002,0.5,0.6100000000000001,2.91
" CAMA, MESA E BANHO",-1.8099999999999996,-1.76,2.01,0.2200000000000002,-2.2199999999999998,1.5599999999999998,3.3000000000000003,-3.74,-0.49,-0.16000000000000003,-1.0799999999999998,3.1,-0.4299999999999997,-1.3199999999999998,1.19,2.66,-0.30999999999999994
 ROUPA DE CAMA,-2.9,-2.16,1.77,2.01,0.9000000000000001,1.5599999999999998,3.54,-5.220000000000001,0.15999999999999998,-1.19,-1.0799999999999998,3.5,-1.6099999999999999,-1.93,1.2999999999999998,2.74,0.3200000000000001
 ROUPA DE BANHO,0.6000000000000001,-0.52,2.6799999999999997,-3.8200000000000003,-8.01,0.0,2.19,-0.75,-2.99,3.0100000000000002,0.0,2.07,2.7500000000000004,0.5300000000000002,1.09,2.6000000000000005,-2.07
 APARELHOS ELETROELETRÔNICOS,1.9999999999999998,2.01,-1.0999999999999999,1.6600000000000001,0.51,2.2399999999999998,2.7,2.0300000000000002,2.2,1.85,2.19,2.11,-0.040000000000000036,0.65,-1.88,2.9499999999999997,1.21
 ELETRODOMÉSTICOS E EQUIPAMENTOS,1.4,2.69,-0.43,2.8600000000000003,0.62,3.71,3.6899999999999995,2.05,2.41,2.51,2.0100000000000002,1.8299999999999998,-0.20000000000000018,1.61,-1.4500000000000002,2.8500000000000005,1.57
 REFRIGERADOR,0.5299999999999998,3.72,2.15,5.74,2.3499999999999996,6.46,5.5,1.2999999999999998,2.9699999999999998,3.55,3.7299999999999995,2.0,-1.2800000000000002,2.1400000000000006,-3.33,3.24,2.76
 AR-CONDICIONADO,9.02,7.140000000000001,0.0,4.07,0.0,0.0,6.38,0.0,0.0,-3.41,0.0,5.06,7.620000000000001,2.86,-1.5300000000000002,1.8,5.640000000000001
 MÁQUINA DE LAVAR ROUPA,3.97,1.5000000000000002,-1.5700000000000003,2.8000000000000003,-0.05999999999999994,-0.030000000000000027,2.84,5.99,0.61,3.24,2.05,3.16,1.97,4.49,-1.9500000000000002,3.9399999999999995,1.17
 LIQUIDIFICADOR,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,3.3699999999999997
 VENTILADOR,5.41,0.0,0.0,-0.31000000000000005,0.0,0.0,6.62,5.109999999999999,0.0,0.0,0.0,0.0,3.4200000000000004,3.09,6.6,1.0099999999999998,4.37
 FOGÃO,-3.16,0.9300000000000002,-6.12,-1.24,-1.5199999999999998,-0.050000000000000044,-1.46,0.04999999999999982,2.5499999999999994,-1.13,-1.7099999999999997,-1.7399999999999998,-5.619999999999999,-1.9400000000000002,-0.6300000000000002,2.0300000000000002,-1.67
 CHUVEIRO ELÉTRICO,0.0,2.87,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02
 FORNO DE MICRO-ONDAS,0.0,-0.3899999999999998,1.62,0.0,-1.29,0.0,0.0,0.0,0.0,4.28,-0.4600000000000001,0.0,0.0,0.0,0.0,0.0,0.18999999999999997
" TV, SOM E INFORMÁTICA",2.88,0.61,-2.13,-0.37,0.3400000000000001,0.12999999999999998,0.44999999999999984,2.0,1.92,0.4999999999999999,2.48,2.56,0.27,-1.1199999999999999,-2.67,3.19,0.61
 TELEVISOR,-4.68,-6.41,-6.62,-5.970000000000001,-6.19,-5.140000000000001,-0.06999999999999984,-1.42,-1.93,-5.82,-5.2299999999999995,-5.27,-6.5600000000000005,-0.04000000000000012,-9.72,-1.38,-5.209999999999999
 APARELHO DE SOM,3.2699999999999996,2.0500000000000003,-7.68,-0.52,-2.3299999999999996,1.87,-0.41,-0.6000000000000001,3.45,-2.0100000000000002,5.551115123125783e-17,6.43,-4.39,-7.53,0.5099999999999998,0.3400000000000001,-0.32
