Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PANIFICADOS,-0.010000000000000009,0.18000000000000005,1.8199999999999998,0.7700000000000002,-0.040000000000000036,-0.09999999999999998,-0.06000000000000005,0.7999999999999999,2.76,1.4300000000000002,0.6000000000000001,0.51,-1.99,-0.39,0.8799999999999999,-2.16,0.5599999999999999
 BISCOITO,2.44,0.21,3.0399999999999996,-0.17999999999999972,0.11999999999999988,0.75,0.9400000000000002,-0.13999999999999996,0.28,1.18,1.2600000000000002,0.6000000000000001,-1.15,-1.45,2.3600000000000003,-0.49,0.85
 PÃO FRANCÊS,-1.06,-0.28,1.5,1.08,-0.11999999999999966,-0.51,0.010000000000000009,1.04,4.32,2.5999999999999996,0.2799999999999999,0.85,-3.5699999999999994,0.010000000000000064,0.4700000000000001,-3.15,0.47999999999999987
 PÃO DOCE,2.0400000000000005,0.74,1.4200000000000004,0.0,2.38,2.02,-8.84,1.59,0.8300000000000001,-4.07,0.0,-0.9099999999999999,5.88,0.0,0.0,1.86,1.0299999999999998
 PÃO DE FORMA,0.54,2.27,2.81,0.0,-2.41,0.6599999999999999,0.0,0.0,0.0,-1.4899999999999998,-0.5900000000000001,2.05,2.51,0.0,0.0,0.0,-0.36
 BOLO,0.5699999999999998,-0.15999999999999992,0.5899999999999999,3.0,1.27,0.33999999999999986,0.37000000000000005,1.67,-2.0700000000000003,1.93,1.39,-2.45,0.98,-1.4,0.85,-0.3500000000000001,0.84
 PÃO DE QUEIJO,0.0,0.0,0.77,0.0,0.0,-0.9600000000000004,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.5700000000000001
 ÓLEOS E GORDURAS,2.03,0.7200000000000002,6.02,2.8099999999999996,3.8899999999999997,4.470000000000001,5.88,2.9099999999999997,7.17,1.63,3.8200000000000003,3.63,3.4699999999999998,8.42,3.43,4.07,3.8
 ÓLEO DE SOJA,6.73,0.5900000000000001,8.42,4.17,8.06,6.6,9.68,5.58,12.66,5.24,4.52,6.800000000000001,4.88,8.54,4.06,8.600000000000001,6.9
 AZEITE DE OLIVA,-1.35,0.0,0.0,0.0,-0.6699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,0.0,-0.9199999999999999
 MARGARINA,-1.19,1.04,-0.4700000000000002,1.71,-1.49,2.06,-0.75,0.009999999999999898,-0.4099999999999999,-5.2299999999999995,0.95,-1.38,0.0,8.03,2.3,-2.48,-0.73
 BEBIDAS E INFUSÕES,0.43,1.22,0.4,1.0999999999999999,-0.14999999999999997,1.11,1.0800000000000003,-0.35,-0.03999999999999998,1.3900000000000001,-0.43,0.6900000000000002,-0.9199999999999999,1.92,0.39,-0.25999999999999995,0.4
 SUCO DE FRUTAS,0.30000000000000004,0.78,-0.9899999999999999,-2.59,-1.0399999999999998,1.08,2.24,1.26,0.42000000000000004,0.26,-1.16,0.71,-2.06,0.9999999999999998,1.8099999999999998,0.5,-0.28
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,4.799999999999999
 CAFÉ MOÍDO,-0.7500000000000002,-2.4300000000000006,1.92,-1.01,-0.09,3.36,-0.06000000000000005,-1.9799999999999998,-2.71,1.8800000000000001,0.33999999999999986,-0.38999999999999996,-3.83,-1.5699999999999998,-0.79,-4.45,-0.15
 CAFÉ SOLÚVEL,0.0,-3.7300000000000004,0.0,-0.3899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,-2.51
 CHÁ,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,0.0,0.0,-0.17000000000000004,0.0,0.0,0.0,0.48
 REFRIGERANTE E ÁGUA MINERAL,1.78,0.5700000000000001,0.30999999999999994,2.7,0.009999999999999995,1.8900000000000001,-0.62,-0.48,0.54,0.42999999999999994,-0.99,1.1500000000000001,0.51,2.51,0.8400000000000001,0.49,0.43
 CERVEJA,-1.0,5.859999999999999,-0.7400000000000001,0.29000000000000004,-0.08999999999999997,-1.67,0.5800000000000001,3.67,1.97,4.05,0.09999999999999998,1.4700000000000002,-0.54,1.8900000000000001,0.51,0.14,0.98
 OUTRAS BEBIDAS ALCOÓLICAS,0.53,0.19000000000000006,1.61,0.6799999999999999,0.010000000000000009,-0.07999999999999996,-4.79,-0.74,-0.5200000000000005,-0.01999999999999999,0.4,0.15999999999999998,0.0,0.0,0.0,-1.9599999999999997,0.07000000000000006
 ENLATADOS E CONSERVAS,3.1700000000000004,-0.76,-0.10999999999999999,-1.8499999999999999,0.6099999999999999,0.9099999999999999,1.58,-0.82,2.4,0.63,1.53,2.41,3.83,-0.060000000000000026,1.0699999999999998,1.99,0.71
 COCO RALADO,0.0,0.0,0.0,0.0,0.9799999999999998,-2.2,0.0,0.0,0.0,-2.6,0.0,0.0,-1.48,0.0,0.0,0.0,-0.3599999999999999
 ERVILHA EM CONSERVA,4.31,5.1,0.0,0.0,0.0,-0.09000000000000019,0.0,0.0,2.99,0.0,0.0,0.0,5.1899999999999995,0.0,0.0,4.54,4.24
 PALMITO EM CONSERVA,2.38,0.0,-1.52,0.0,-2.6399999999999997,0.0,0.0,0.0,0.0,0.8399999999999997,-1.4,0.6399999999999999,0.0,0.0,0.0,0.0,-1.33
 PEPINO EM CONSERVA,0.0,-1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.96,0.0,0.0,3.83,0.0,0.0,0.0,-1.8099999999999998
 SARDINHA EM CONSERVA,6.44,-1.91,-0.5499999999999998,-5.949999999999999,3.9699999999999998,0.0,3.2199999999999998,-1.16,0.75,3.5,0.52,1.1900000000000002,3.82,-2.65,0.31000000000000005,1.83,1.5299999999999998
 SALSICHA EM CONSERVA,0.0,0.0,0.0,-0.06000000000000005,0.0,1.05,-0.06999999999999995,-1.56,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.28,-0.07999999999999999
 CARNE EM CONSERVA,0.0,0.0,0.0,0.56,0.0,0.0,1.5699999999999998,-2.13,0.0,0.0,0.0,0.0,0.0,2.6,1.17,-1.0199999999999998,0.71
 PATÊ,-3.2199999999999998,-4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.78
 SOPA DESIDRATADA,0.0,-4.26,-2.63,0.0,-0.9500000000000001,0.8200000000000003,0.0,0.0,0.0,0.0,0.61,-1.54,0.0,-2.22,0.0,0.0,-1.63
 AZEITONA,1.33,0.0,0.34,1.4,-1.87,-2.9499999999999997,-2.88,0.0,0.8999999999999999,-1.83,1.5300000000000002,2.25,2.8,0.0,0.0,0.0,-0.8
 MILHO-VERDE EM CONSERVA,7.33,3.51,3.63,6.74,3.3099999999999996,10.28,3.32,2.62,5.489999999999999,3.1599999999999997,9.97,9.08,8.18,9.92,6.959999999999999,6.82,4.67
 ATUM EM CONSERVA,2.0,-4.25,-1.34,0.0,2.26,-0.38,0.0,0.3500000000000001,2.89,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.11
 SAL E CONDIMENTOS,4.12,0.12999999999999995,3.89,-0.26999999999999985,1.19,-2.6,0.8,0.26999999999999996,-0.22000000000000003,0.87,0.61,0.050000000000000155,3.1399999999999997,-0.4700000000000001,1.88,0.39,1.3399999999999999
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3099999999999998
 ATOMATADO,0.8,3.2700000000000005,0.41000000000000003,-1.94,1.69,-4.21,0.4900000000000001,0.4800000000000001,-3.83,-0.020000000000000018,0.43999999999999995,-0.4200000000000001,-0.53,1.8599999999999999,-0.99,-1.14,0.4799999999999999
 ALHO,8.14,0.0,12.31,0.6000000000000001,1.3600000000000003,1.3699999999999999,2.09,1.05,2.37,4.6,4.58,1.1500000000000001,11.530000000000001,-2.09,9.91,1.3299999999999998,4.64
 SAL,0.0,0.0,0.0,0.0,0.0,0.2799999999999998,2.11,-1.06,0.0,0.0,0.4099999999999999,0.0,3.2,-0.41000000000000003,-0.4600000000000001,0.0,0.84
 FERMENTO,0.0,-2.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999953,0.0,-0.6299999999999999,0.0,0.0,0.0,0.0,-1.29
 MAIONESE,0.71,-4.53,1.3599999999999999,-3.03,-1.39,-5.470000000000001,-2.89,-1.42,0.0,-1.2300000000000002,-1.4100000000000001,-0.6600000000000001,-2.5199999999999996,1.3499999999999999,0.0,0.0,-1.5
 VINAGRE,0.0,0.0,0.0,3.08,0.0,0.0,-2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,2.6500000000000004,0.31000000000000005
 CALDO CONCENTRADO,0.3199999999999996,0.09999999999999991,0.7100000000000001,-0.9699999999999999,3.0100000000000002,-0.6400000000000002,0.0,-0.1299999999999999,5.95,0.0,0.0,-1.8599999999999999,0.0,0.0,0.0,0.1399999999999999,1.77
 TEMPERO MISTO,0.0,1.12,-0.64,0.5199999999999999,0.7,-4.85,1.4300000000000002,0.3300000000000001,2.08,0.8700000000000001,-3.94,-1.0,1.4899999999999998,-0.05999999999999994,-3.86,1.4000000000000004,0.18
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.5599999999999998,1.1,2.1799999999999997,1.15,1.71,1.6,1.0799999999999998,0.77,1.44,0.9,1.62,0.31999999999999995,0.42000000000000004,0.4799999999999999,0.21999999999999997,0.040000000000000036,1.44
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.5599999999999998,1.1,2.1799999999999997,1.15,1.71,1.6,1.0799999999999998,0.77,1.44,0.9,1.62,0.31999999999999995,0.42000000000000004,0.4799999999999999,0.21999999999999997,0.040000000000000036,1.44
 REFEIÇÃO,1.8499999999999999,0.7300000000000002,1.05,-0.12000000000000001,2.51,0.9600000000000001,1.02,2.18,2.4299999999999997,0.45999999999999996,0.58,0.14999999999999997,1.6,0.8500000000000001,0.41,0.62,1.6500000000000001
 LANCHE,1.01,2.55,4.71,3.88,1.36,3.03,1.56,-1.81,0.30999999999999994,1.8599999999999999,2.82,0.59,-0.8800000000000003,0.7899999999999999,-0.43999999999999995,-0.2,1.82
 CAFÉ DA MANHÃ,-0.84,-1.88,1.8399999999999996,2.29,4.319999999999999,2.2399999999999998,-3.21,0.0,-2.41,0.0,0.0,-1.92,0.0,-0.33999999999999986,0.0,-5.56,1.2699999999999998
 REFRIGERANTE E ÁGUA MINERAL,2.36,-2.1,1.37,2.73,-0.14,1.6400000000000001,-0.6800000000000006,0.2099999999999998,0.0899999999999998,0.81,1.72,0.92,-4.85,3.5599999999999996,0.47,-2.33,0.30000000000000004
 CAFEZINHO,-0.11,3.41,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,4.1899999999999995,0.0,0.0,0.0,0.0,0.0,0.26
 CERVEJA,-0.08000000000000002,3.52,-0.9299999999999999,0.009999999999999787,-2.3200000000000003,1.38,1.65,1.06,0.87,1.83,4.109999999999999,0.63,0.33999999999999986,-2.66,1.2999999999999998,-0.28000000000000025,-0.030000000000000027
 OUTRAS BEBIDAS ALCOÓLICAS,0.5,0.0,0.38000000000000006,1.95,0.0,-0.8500000000000001,-0.2899999999999998,0.07000000000000006,-2.57,0.0,0.0,2.0,0.0,0.0,0.0,0.77,0.31000000000000005
 DOCES,1.55,1.0999999999999999,1.37,-3.3899999999999997,0.7000000000000001,3.54,0.82,-0.5600000000000004,2.34,0.45999999999999996,1.02,0.37000000000000005,2.9899999999999998,-1.7200000000000002,-0.8600000000000001,1.0399999999999998,0.8200000000000001
 HABITAÇÃO,-0.39,-1.97,-1.1600000000000001,-0.9099999999999999,-0.6199999999999999,-1.32,0.24,-0.7999999999999999,-0.26,-0.13,-1.3900000000000001,-0.5799999999999998,-0.6400000000000001,-2.16,0.030000000000000027,-0.8700000000000001,-0.72
 ENCARGOS E MANUTENÇÃO,1.39,0.30999999999999994,0.32,0.48,0.62,0.9299999999999999,1.29,0.5399999999999999,1.1199999999999999,1.2799999999999998,1.25,0.42,-0.3400000000000001,1.15,-0.21999999999999997,0.29000000000000004,0.76
 ALUGUEL E TAXAS,1.66,0.6199999999999999,0.24000000000000002,0.61,0.4,1.14,1.5199999999999998,0.35000000000000003,1.4000000000000001,1.72,1.51,0.41000000000000003,-0.49,2.4299999999999997,0.14,0.32999999999999996,0.83
 ALUGUEL RESIDENCIAL,0.23,1.3599999999999999,-0.32,-0.36,0.77,1.9699999999999998,0.4,0.39,1.0699999999999998,1.14,1.4600000000000002,-0.11000000000000004,-1.1300000000000001,3.2700000000000005,0.15999999999999992,-0.30000000000000004,0.6
 CONDOMÍNIO,2.39,0.10999999999999988,2.43,0.62,-0.13999999999999999,0.68,-0.5800000000000001,1.03,3.29,0.3999999999999998,4.529999999999999,1.81,0.84,-1.4100000000000001,-0.37999999999999995,1.8900000000000001,1.15
 TAXA DE ÁGUA E ESGOTO,4.8500000000000005,0.0,0.0,2.9,0.0,0.0,8.42,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,1.02
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,2.35,0.0,2.6400000000000006,0.0,5.46,0.0,1.87
 REPAROS,0.41000000000000003,-0.5,0.33999999999999997,0.33999999999999997,0.59,0.56,0.24000000000000002,0.99,0.04999999999999999,0.3999999999999999,0.54,0.11000000000000001,-0.37999999999999995,-0.8500000000000001,-0.13999999999999999,1.24,0.33
 FERRAGENS,0.0,0.0,2.29,0.0,1.37,0.0,0.0,-0.7000000000000001,0.0,2.3899999999999997,-1.6600000000000001,-0.6100000000000001,0.0,0.3800000000000001,0.0,0.0,1.1999999999999997
 MATERIAL DE ELETRICIDADE,0.0,-1.26,0.0,0.0,0.0,0.0,-4.34,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.7399999999999999
 MATERIAL DE PINTURA,0.0,0.0,-2.59,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,-0.44000000000000017,-2.7899999999999996,-3.4,0.0,0.0,-1.7699999999999998
 VIDRO,0.6899999999999998,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
 TINTA,0.97,-2.2600000000000002,0.0,1.64,2.56,1.59,-0.3900000000000001,-0.8700000000000001,1.16,0.53,0.97,-0.20000000000000007,0.04000000000000009,-0.5499999999999999,-2.7399999999999998,2.38,0.61
 REVESTIMENTO DE PISO E PAREDE,-0.3599999999999999,-2.52,-1.4,-0.35,-1.1,2.72,2.42,0.6400000000000001,-1.04,1.4999999999999996,-0.7799999999999998,-0.17999999999999972,-1.1,0.0,-0.6799999999999997,4.29,-0.5499999999999999
 CIMENTO,-1.26,-2.0300000000000002,-0.4700000000000001,-0.33999999999999997,1.13,2.9000000000000004,1.6099999999999997,1.09,-1.83,-1.54,1.05,0.11000000000000001,-2.01,-2.4400000000000004,-0.9799999999999998,0.6399999999999999,-0.27
 TIJOLO,0.0,0.10999999999999988,0.87,0.02999999999999997,0.9000000000000001,0.64,0.18000000000000005,1.18,0.03000000000000025,0.08000000000000007,2.6399999999999997,-0.7300000000000002,0.0,0.0,-1.7000000000000002,0.0,0.54
 MATERIAL HIDRÁULICO,0.0,0.0,1.7799999999999998,0.0,0.6700000000000002,0.0,0.9400000000000001,0.0,-1.3399999999999999,0.09000000000000002,0.0,-0.5900000000000001,0.0,0.0,3.79,0.0,0.7000000000000001
 MÃO DE OBRA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
 AREIA,-0.8600000000000001,0.0,1.44,0.0,0.0,0.0,0.0,17.740000000000002,-0.4600000000000001,-0.87,1.52,1.2699999999999998,0.0,0.0,2.95,0.0,1.1800000000000002
 TELHA,4.23,0.0,1.9299999999999997,0.0,0.0,0.0,-2.46,-2.73,0.74,1.34,0.18999999999999995,-0.32000000000000006,0.0,0.0,0.0,-0.4799999999999999,1.4
 ARTIGOS DE LIMPEZA,1.24,0.7300000000000002,1.02,-0.33999999999999997,2.59,-0.58,2.3099999999999996,0.9800000000000001,1.94,0.62,0.8099999999999999,1.77,0.6500000000000001,0.51,-2.19,-1.73,1.3900000000000001
 ÁGUA SANITÁRIA,2.7600000000000002,0.0,0.6899999999999998,-3.96,0.5700000000000001,2.7,1.13,-0.99,-2.4099999999999997,-1.4399999999999997,0.0,0.0,0.0,-2.82,0.33000000000000007,0.44000000000000006,-0.03999999999999998
 DETERGENTE,1.6300000000000001,-0.56,-0.07999999999999985,-0.18999999999999995,1.95,-4.84,1.5899999999999999,3.5599999999999996,0.5499999999999999,1.2000000000000002,0.9900000000000001,1.76,0.5600000000000005,0.0,0.0,3.3900000000000006,1.09
 SABÃO EM PÓ,0.5,-0.6499999999999999,1.41,-1.16,4.92,1.2400000000000002,-0.8200000000000002,1.19,3.95,-0.9599999999999999,0.43999999999999995,2.13,2.04,-0.2899999999999998,-5.53,-3.63,1.63
 DESINFETANTE,2.11,1.95,-2.1600000000000006,1.1300000000000001,0.0,-1.92,4.85,3.46,-1.48,1.3500000000000003,-0.64,0.26999999999999996,1.1500000000000001,2.09,4.21,0.0,0.64
 INSETICIDA,2.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7800000000000002
 SABÃO EM BARRA,3.0199999999999996,-0.24,3.37,2.12,0.8799999999999999,-3.9,7.15,0.20999999999999996,0.57,-1.06,-0.21999999999999997,1.79,-1.2199999999999995,0.9199999999999999,0.45999999999999996,-2.9699999999999998,1.25
 ESPONJA DE LIMPEZA,0.0,0.9199999999999999,-0.08999999999999986,-1.6800000000000002,0.2999999999999998,0.0,5.6899999999999995,-0.5299999999999999,0.0,3.61,2.83,-0.5399999999999998,1.03,2.3499999999999996,-0.10000000000000006,0.0,1.0499999999999998
 AMACIANTE,0.7000000000000003,4.74,2.5,0.0,0.9800000000000001,-0.68,5.2,-0.19000000000000006,4.02,2.94,2.28,2.41,-0.9400000000000001,3.19,0.0,1.52,2.04
 COMBUSTÍVEIS E ENERGIA,-3.8600000000000003,-5.84,-4.3100000000000005,-3.4000000000000004,-3.17,-7.359999999999999,-0.7400000000000002,-3.29,-3.3099999999999996,-2.95,-6.08,-2.2299999999999995,-1.03,-3.92,0.39999999999999947,-2.6799999999999997,-3.5599999999999996
 COMBUSTÍVEIS (DOMÉSTICOS),0.98,0.36,-0.1200000000000001,0.61,2.1100000000000003,3.6599999999999997,4.77,-1.1600000000000001,0.6100000000000001,1.1400000000000001,2.95,2.74,1.54,2.08,7.08,-0.17000000000000015,1.55
 CARVÃO VEGETAL,0.0,-2.9199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9199999999999995
 GÁS DE BOTIJÃO,1.54,0.5900000000000001,-0.1200000000000001,0.61,2.37,3.6599999999999997,4.77,-1.1600000000000001,0.6100000000000001,1.2400000000000002,2.95,2.74,1.54,2.08,7.08,-0.17000000000000015,1.69
 GÁS ENCANADO,-0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29000000000000004
 ENERGIA ELÉTRICA RESIDENCIAL,-5.3,-7.8,-5.82,-5.25,-4.68,-10.06,-2.91,-4.55,-5.489999999999999,-4.17,-9.58,-3.67,-1.84,-5.9,-2.92,-3.6300000000000003,-5.3100000000000005
 ENERGIA ELÉTRICA RESIDENCIAL,-5.3,-7.8,-5.82,-5.25,-4.68,-10.06,-2.91,-4.55,-5.489999999999999,-4.17,-9.58,-3.67,-1.84,-5.9,-2.92,-3.6300000000000003,-5.3100000000000005
 ARTIGOS DE RESIDÊNCIA,-1.4500000000000002,-0.55,-0.7,-0.72,-0.83,-2.8,0.30000000000000004,-1.13,-0.4500000000000002,-1.1999999999999997,-0.76,-1.7,-2.44,-0.44,-2.1399999999999997,-0.9100000000000003,-0.9299999999999999
 MÓVEIS E UTENSÍLIOS,-1.43,-0.27,-0.36000000000000004,-1.02,-1.67,-2.9800000000000004,1.3499999999999999,0.35999999999999993,-0.019999999999999796,-1.42,0.18,-0.7599999999999999,-2.23,-0.020000000000000018,0.04999999999999999,-0.13,-0.87
 MOBILIÁRIO,-2.4000000000000004,-0.57,-0.33999999999999997,-1.3499999999999999,-1.64,-4.239999999999999,1.88,0.44000000000000006,-0.11999999999999988,-2.9299999999999997,-1.4999999999999998,-1.16,-3.42,-0.69,-0.25,0.10999999999999999,-1.25
 MÓVEL PARA SALA,-2.17,-0.83,-0.6399999999999999,-0.37,-2.3200000000000003,-5.9399999999999995,1.67,0.9199999999999999,1.41,-3.6300000000000003,-1.03,-1.2,-5.529999999999999,-0.19,0.86,-1.01,-1.4500000000000002
 MÓVEL PARA QUARTO,-3.54,-0.57,-0.5100000000000001,-1.48,-1.08,-3.5700000000000003,4.11,0.99,-2.5400000000000005,-4.3,-5.37,-1.18,-1.6199999999999999,0.52,-0.88,1.26,-1.3199999999999998
 MÓVEL PARA COPA E COZINHA,-1.0,-0.78,1.24,-1.25,-1.5,1.6400000000000001,1.2000000000000002,-0.3800000000000001,-0.54,0.5700000000000001,2.44,-1.18,-1.8399999999999999,-0.9700000000000001,3.2099999999999995,3.1399999999999997,-0.24999999999999994
 MÓVEL INFANTIL,0.0,0.0,0.0,-5.029999999999999,0.0,0.0,-1.02,1.0999999999999999,0.0,0.0,-3.1700000000000004,0.0,0.0,1.7599999999999998,0.0,0.45,-1.2200000000000002
 COLCHÃO,-0.63,1.5899999999999999,0.030000000000000082,-4.02,-1.7699999999999998,2.86,-2.02,-2.3499999999999996,-2.2300000000000004,-2.67,0.1499999999999999,-0.6099999999999999,-4.32,-4.09,-8.48,-2.83,-1.5299999999999998
 UTENSÍLIOS E ENFEITES,0.88,0.1,-0.59,-0.30000000000000004,-2.3,-0.44999999999999996,0.5,-0.039999999999999925,0.44999999999999996,-0.34,0.33,-2.02,0.02999999999999997,0.19999999999999996,0.07000000000000006,-0.9199999999999997,-0.76
 TAPETE,5.470000000000001,2.2199999999999998,-2.7800000000000002,-2.03,0.14000000000000012,-5.04,1.1,0.0,2.44,-1.3900000000000001,-1.1,-1.9100000000000001,-2.49,-0.63,2.71,0.0,-0.9400000000000001
 CORTINA,-0.47,-2.0700000000000003,1.2400000000000002,1.2000000000000002,0.4099999999999999,0.6900000000000001,0.44,0.6,-1.1300000000000001,-0.79,1.11,-5.3100000000000005,-2.7600000000000002,-3.25,-1.5499999999999998,-0.89,-0.11000000000000001
 UTENSÍLIOS DE METAL,3.8999999999999995,-0.6400000000000001,-0.04999999999999999,0.020000000000000052,-6.050000000000001,-2.4699999999999998,0.82,-1.62,0.6599999999999995,-1.8699999999999999,-1.4,2.15,2.92,-3.64,-0.009999999999999787,-2.76,-1.96
 UTENSÍLIOS DE VIDRO E LOUÇA,-2.0600000000000005,1.9100000000000001,0.6199999999999999,-1.24,0.43,3.75,1.97,-3.65,-2.29,-0.75,-0.20999999999999996,-3.5,-0.049999999999999975,-1.7699999999999998,0.5399999999999998,-3.1700000000000004,0.12
 UTENSÍLIOS DE PLÁSTICO,0.22999999999999998,0.5999999999999999,0.0,-1.78,0.28,-2.12,-0.09999999999999998,1.76,-1.0,2.1399999999999997,-0.17999999999999994,0.0,3.9799999999999995,-1.7599999999999998,-1.8800000000000001,4.05,0.1800000000000001
 FLORES NATURAIS,0.0,-0.5800000000000001,0.0,0.0,-2.3200000000000003,0.0,0.0,0.0,-0.1100000000000001,-2.13,0.0,0.0,1.6300000000000001,0.0,0.0,0.0,-1.73
 UTENSÍLIOS DIVERSOS,0.09000000000000002,0.05999999999999997,0.7600000000000002,-0.35,-3.8600000000000003,1.46,-0.17,0.23,1.8900000000000001,2.08,1.46,-0.79,-1.22,3.65,0.16000000000000014,-0.04000000000000026,-0.69
" CAMA, MESA E BANHO",0.09000000000000008,0.09000000000000008,0.060000000000000275,-0.81,-0.27000000000000024,-1.2200000000000002,1.2200000000000002,0.53,-0.3700000000000001,2.83,5.279999999999999,2.81,-0.33000000000000007,1.5299999999999998,1.2000000000000002,-0.03000000000000025,0.4600000000000001
 ROUPA DE CAMA,-0.6499999999999999,-0.29000000000000004,-0.7799999999999998,-0.51,-3.3200000000000003,-1.2200000000000002,0.7600000000000002,0.64,-1.32,2.3100000000000005,5.279999999999999,2.6799999999999997,-0.08000000000000007,1.3000000000000003,1.9100000000000001,1.06,-0.41000000000000003
 ROUPA DE BANHO,1.6600000000000001,1.2600000000000002,2.52,-1.49,5.6899999999999995,0.0,3.39,0.35,3.25,4.430000000000001,0.0,3.29,-0.96,2.2300000000000004,-0.5,-2.0700000000000003,2.96
 APARELHOS ELETROELETRÔNICOS,-1.97,-1.73,-1.5899999999999999,-0.7699999999999998,-0.5800000000000002,-3.18,-0.94,-2.78,-1.14,-0.9999999999999999,-2.13,-3.29,-3.57,-0.74,-5.960000000000001,-2.33,-1.47
 ELETRODOMÉSTICOS E EQUIPAMENTOS,-2.0300000000000002,-0.9199999999999999,-2.6100000000000003,-0.24,-0.2499999999999999,-2.21,-0.5899999999999999,-3.2199999999999998,-0.4700000000000001,-0.6500000000000001,-0.85,-2.91,-3.2800000000000002,-0.029999999999999805,-6.5600000000000005,-1.49,-1.23
 REFRIGERADOR,-3.7,-2.17,-2.3,-1.2000000000000002,0.6799999999999999,-3.57,-0.7799999999999998,-3.5600000000000005,-0.6,-2.12,-1.7,-4.37,-3.78,-1.04,-7.76,-1.3600000000000003,-1.6500000000000001
 AR-CONDICIONADO,4.54,-0.06999999999999984,0.0,0.9400000000000001,0.0,0.0,2.96,0.0,0.0,1.48,0.0,2.84,-0.15000000000000013,2.13,-3.5599999999999996,0.77,1.76
 MÁQUINA DE LAVAR ROUPA,-2.35,1.44,-2.46,-0.13999999999999985,-2.01,-1.0999999999999996,1.9099999999999997,-1.1699999999999997,1.9899999999999998,1.5500000000000003,-1.27,0.7800000000000002,-5.87,1.52,-2.8200000000000003,-1.6899999999999997,-0.9
 LIQUIDIFICADOR,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.059999999999999915,0.0,0.0,-0.5499999999999999
 VENTILADOR,-3.57,0.0,0.0,0.8099999999999998,0.0,0.0,-1.83,0.050000000000000044,0.0,0.0,0.0,0.0,-0.88,-0.35,-4.41,-2.0300000000000002,-1.78
 FOGÃO,-1.0699999999999998,-2.7700000000000005,-2.94,0.7399999999999999,-0.5899999999999999,1.1200000000000003,-2.0,-5.09,-2.3,-1.3900000000000001,2.02,-5.540000000000001,-2.02,1.37,-9.379999999999999,-2.0599999999999996,-1.5899999999999999
 CHUVEIRO ELÉTRICO,0.0,1.1900000000000002,0.0,0.0,2.4799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09
 FORNO DE MICRO-ONDAS,0.0,0.20999999999999996,-4.58,0.0,-0.9000000000000004,0.0,0.0,0.0,0.0,1.81,-0.3699999999999999,0.0,0.0,0.0,0.0,0.0,-0.7100000000000003
