Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 MANTEIGA,-2.5999999999999996,0.0,-0.95,-1.5000000000000002,0.0,2.17,3.54,1.49,2.95,0.0,5.23,-2.27,0.0,5.050000000000001,0.0,-0.5999999999999999,1.03
 LEITE FERMENTADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,3.58
 PANIFICADOS,0.35,1.13,1.56,1.6700000000000002,1.63,0.51,2.23,4.99,2.9,0.45999999999999996,0.67,0.72,0.43999999999999995,1.0,1.5,3.0700000000000003,1.55
 BISCOITO,-0.12,1.33,-0.25,3.09,3.06,1.7200000000000002,1.52,2.9699999999999998,1.12,-0.7299999999999999,0.37,-1.5399999999999998,1.5299999999999998,0.97,4.42,3.6900000000000004,1.42
 PÃO FRANCÊS,0.6199999999999999,1.77,2.68,0.6699999999999999,0.22999999999999998,0.38,2.66,6.419999999999999,4.3,0.6100000000000001,0.96,1.22,1.27,0.62,0.10000000000000009,2.8,1.66
 PÃO DOCE,5.99,0.6399999999999997,0.79,0.0,1.1200000000000006,0.0,0.0,0.0,-2.56,4.5,0.0,1.46,1.2499999999999998,0.0,0.0,0.0,1.79
 PÃO DE FORMA,-4.109999999999999,-2.31,0.0,0.0,1.4299999999999997,-2.12,0.0,0.0,0.0,-1.31,0.0,3.26,0.0,0.0,0.0,0.0,-0.5599999999999999
 BOLO,2.18,3.0499999999999994,3.36,3.3499999999999996,4.83,0.6399999999999999,1.66,0.39,3.2800000000000002,2.14,2.28,5.04,-8.19,4.86,3.0300000000000002,2.61,3.13
 PÃO DE QUEIJO,0.0,0.0,1.2599999999999998,0.0,0.0,-0.16999999999999993,0.0,0.0,0.0,0.0,-0.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.44999999999999973
 ÓLEOS E GORDURAS,-9.03,-15.17,-19.490000000000002,-9.059999999999999,-11.04,-13.89,-13.61,-10.59,-6.91,-9.76,-19.13,-14.5,-9.48,-21.23,-10.17,-13.41,-12.17
 ÓLEO DE SOJA,-26.18,-21.01,-25.069999999999997,-15.600000000000001,-18.45,-24.1,-26.45,-17.08,-13.020000000000001,-17.6,-23.31,-23.37,-16.97,-25.650000000000002,-14.84,-22.1,-20.51
 AZEITE DE OLIVA,5.289999999999999,0.0,0.0,0.0,1.9100000000000001,6.5,3.9699999999999998,0.0,4.88,4.18,0.0,8.23,5.99,2.12,0.0,0.0,3.79
 MARGARINA,1.71,-1.7400000000000002,-0.37,-0.74,-5.09,0.0,-0.48,-1.7599999999999998,-0.4800000000000001,0.86,-1.2000000000000002,0.0,-2.28,0.0,1.8,-1.31,-1.6099999999999999
 BEBIDAS E INFUSÕES,0.11999999999999998,0.3999999999999999,-0.19,0.25,1.35,-0.15000000000000002,0.41999999999999993,1.0899999999999999,-0.09,-0.71,0.26,-0.12999999999999998,0.71,0.81,-2.3400000000000003,0.41,0.42000000000000004
 SUCO DE FRUTAS,-0.31999999999999995,2.3,0.9899999999999999,0.8199999999999997,1.35,0.71,0.0,5.37,0.0,3.420000000000001,2.01,0.68,0.9699999999999999,0.0,0.0,0.0,1.3099999999999998
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,3.5900000000000003,2.8,0.9999999999999998,0.0,0.0,0.0,0.0,1.69,1.96,0.0,2.02
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,-0.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-1.5599999999999998,-12.52,0.0,-1.580000000000001
 CAFÉ MOÍDO,-3.5,-0.3899999999999999,-3.04,1.1100000000000003,0.82,-2.82,-0.42,-0.3699999999999999,-2.23,-4.01,-3.4799999999999995,-2.67,-1.56,0.3500000000000001,-1.77,-1.79,-1.2999999999999998
 CAFÉ SOLÚVEL,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
 REFRIGERANTE E ÁGUA MINERAL,1.1300000000000001,0.8300000000000001,1.71,0.030000000000000027,1.4200000000000002,2.4299999999999997,1.9600000000000002,1.74,1.21,0.05999999999999989,2.76,1.6,4.25,1.2699999999999998,0.6799999999999999,1.33,1.24
 CERVEJA,1.63,-0.28,0.30000000000000004,-0.2300000000000002,1.0499999999999998,-0.41000000000000003,2.31,-0.63,1.6600000000000001,-0.5700000000000001,0.27000000000000013,0.81,0.23999999999999994,0.0,-0.2499999999999999,1.13,0.5700000000000001
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,2.3200000000000003,0.0,0.0,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.7
 VINHO,3.94,-2.19,0.0,0.0,2.76,0.0,0.0,0.0,0.0,-1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4500000000000002
 SUCO EM PÓ,0.0,-1.3,0.3800000000000001,0.0,3.8200000000000003,0.0,0.0,0.0,0.0,-3.0999999999999996,0.0,0.0,-1.3399999999999999,3.49,0.0,0.0,1.22
 CHÁ MATE (ERVA MATE),0.0,1.1099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.17999999999999994,0.0,0.0,0.0,1.2
 ENLATADOS E CONSERVAS,0.09999999999999998,2.64,0.23999999999999996,-0.9,2.6700000000000004,0.3800000000000001,3.9299999999999997,0.42000000000000004,5.48,3.27,0.98,-0.9299999999999999,0.12,1.8900000000000001,3.96,3.5199999999999996,2.0500000000000003
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,3.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9299999999999997
 PALMITO EM CONSERVA,0.0,0.0,3.7700000000000005,0.0,4.96,3.44,0.0,0.0,0.0,8.85,2.84,0.0,0.0,0.0,0.0,0.0,5.07
 PEPINO EM CONSERVA,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09
 SARDINHA EM CONSERVA,-2.66,3.6099999999999994,-0.5599999999999999,-2.52,0.16000000000000014,-1.5099999999999998,2.64,-0.4,6.09,0.25,0.0,-0.5299999999999998,-1.14,-0.5999999999999999,4.1,3.6500000000000004,0.44999999999999984
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.32,0.0,0.0,0.0,1.56
 AZEITONA,1.12,-0.22999999999999998,-0.33999999999999986,0.9799999999999999,3.41,1.5,0.0,0.93,3.55,3.08,0.9299999999999999,0.62,1.0,3.78,0.0,0.0,1.9000000000000001
 MILHO-VERDE EM CONSERVA,-0.29999999999999993,4.77,0.07999999999999985,2.33,-0.1100000000000001,0.0,2.0599999999999996,1.6099999999999999,7.8500000000000005,4.9,-1.59,-2.76,0.3500000000000001,4.3100000000000005,2.9400000000000004,3.3000000000000003,1.93
 ATUM EM CONSERVA,3.4699999999999998,0.7899999999999998,0.0,0.5699999999999998,3.88,0.8699999999999997,0.0,0.0,1.1600000000000001,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.7299999999999995
 SAL E CONDIMENTOS,6.73,1.62,5.23,5.07,3.5199999999999996,4.529999999999999,3.2699999999999996,3.41,3.8699999999999997,1.1,5.08,7.98,8.0,6.76,5.82,1.59,3.9299999999999997
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15
 ATOMATADO,4.62,2.4400000000000004,3.68,8.25,3.51,3.58,4.25,0.8399999999999999,5.75,0.18999999999999995,4.51,1.6400000000000001,1.49,1.8,4.53,3.91,3.45
 ALHO,9.709999999999999,0.0,11.79,7.279999999999999,5.74,5.21,3.99,4.74,1.9899999999999993,0.8799999999999999,7.5,14.6,18.76,13.3,10.09,-1.73,7.119999999999999
 SAL,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7400000000000002,-1.05,1.2600000000000002,3.54,0.6300000000000001
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0899999999999999
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14
 FERMENTO,0.0,0.3900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.6900000000000001
 MAIONESE,5.420000000000001,-0.8,-0.3400000000000002,10.73,4.25,5.96,4.29,6.5600000000000005,0.0,1.2599999999999998,0.0,3.6599999999999997,3.27,0.17,0.0,0.0,2.76
 VINAGRE,0.0,3.8200000000000003,0.0,-2.4299999999999997,4.53,2.17,-3.46,0.0,1.79,0.0,0.0,0.0,0.0,0.0,3.49,-2.41,2.31
 CALDO CONCENTRADO,0.0,-2.25,0.0,2.85,0.0,0.0,0.0,2.36,4.93,0.0,4.7700000000000005,3.08,0.0,0.0,0.0,0.0,1.5899999999999999
 TEMPERO MISTO,0.0,7.680000000000001,3.38,-2.26,-0.24,5.68,5.92,3.5599999999999996,4.86,3.6799999999999997,2.5500000000000007,2.43,5.05,2.3200000000000003,2.77,6.88,2.2
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.0899999999999999,2.44,1.39,0.9199999999999999,2.23,2.5999999999999996,1.5,1.1600000000000001,0.95,0.62,1.9100000000000001,1.31,1.3,0.71,1.27,1.4500000000000002,1.7000000000000002
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.0899999999999999,2.44,1.39,0.9199999999999999,2.23,2.5999999999999996,1.5,1.1600000000000001,0.95,0.62,1.9100000000000001,1.31,1.3,0.71,1.27,1.4500000000000002,1.7000000000000002
 REFEIÇÃO,0.6,2.23,1.1300000000000001,1.02,1.6,1.74,1.3199999999999998,1.41,0.63,0.6799999999999999,1.29,0.84,2.21,0.25,1.15,1.65,1.33
 LANCHE,2.05,3.26,1.9100000000000001,1.01,3.12,5.07,1.3900000000000001,0.53,1.9200000000000002,0.44999999999999996,2.35,1.1600000000000001,-0.20999999999999996,1.48,2.19,0.04999999999999999,2.3200000000000003
 REFRIGERANTE E ÁGUA MINERAL,1.43,2.44,0.76,3.24,-0.3700000000000001,0.52,-0.32999999999999985,0.84,-1.25,-0.5599999999999999,1.07,-0.43,1.02,0.52,-0.6400000000000001,1.52,0.41
 CAFEZINHO,0.0,1.7699999999999996,0.0,0.0,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38
 CERVEJA,1.06,1.42,1.35,-1.27,5.210000000000001,-0.21999999999999997,4.63,0.31999999999999995,0.16000000000000003,1.7,3.3399999999999994,4.33,1.39,0.020000000000000018,-0.9299999999999999,1.51,2.33
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,3.8499999999999996,0.0,5.119999999999999,0.0,2.9800000000000004
 VINHO,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,3.23,4.02
 SORVETE,0.0,0.0,0.0,0.0,5.65,0.0,0.0,3.9699999999999998,4.23,0.029999999999999916,2.85,0.0,1.8900000000000001,3.4,0.0,8.8,4.07
 HABITAÇÃO,1.93,0.15999999999999995,4.03,3.15,1.8,0.020000000000000004,0.7699999999999999,1.56,2.64,2.84,0.86,0.18000000000000002,3.17,0.5299999999999998,-0.8999999999999999,2.12,1.8399999999999999
 ENCARGOS E MANUTENÇÃO,0.4,0.64,1.14,2.9299999999999997,2.86,0.39000000000000007,2.56,1.9500000000000002,1.46,4.25,3.96,2.9,0.53,-0.05000000000000002,2.06,2.5,2.18
 ALUGUEL E TAXAS,0.15,0.5999999999999999,1.06,3.77,3.4299999999999997,0.36999999999999994,3.66,2.15,1.44,5.0,4.93,3.52,0.65,-0.85,1.95,3.16,2.53
 ALUGUEL RESIDENCIAL,-0.36,-0.9400000000000001,1.0,1.11,1.35,1.18,3.54,3.46,1.83,4.5600000000000005,4.42,5.65,1.1900000000000002,-1.3499999999999999,3.1100000000000003,2.99,1.56
 CONDOMÍNIO,0.87,4.34,2.83,1.9300000000000002,3.3,-0.54,0.73,1.19,2.0700000000000003,1.21,2.91,3.55,1.4000000000000001,1.8900000000000001,4.01,1.5499999999999998,2.4
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,11.17,9.36,0.0,8.3,0.0,0.0,8.04,6.99,0.0,0.0,0.0,0.0,4.8999999999999995,4.6899999999999995
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,2.9000000000000004
 REPAROS,1.74,1.45,0.9,0.43999999999999995,0.2,0.92,0.13,0.040000000000000036,0.8500000000000001,1.1700000000000002,-1.3900000000000001,0.7300000000000002,1.34,0.2,1.0699999999999998,0.37,0.6499999999999999
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,-7.3,0.0,0.0,-0.21999999999999997,0.0,0.0,-0.7200000000000001
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-0.02999999999999997,0.0,0.0,0.0,0.23999999999999988,0.0,0.0,0.0,0.0,3.0800000000000005,0.0,0.40000000000000013
 VIDRO,0.0,0.0,0.0,0.0,0.0,-0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000001
 TINTA,2.96,2.99,2.77,2.02,0.8899999999999999,1.7899999999999998,5.06,0.47000000000000003,4.04,2.6100000000000003,-0.6100000000000001,6.65,3.7199999999999998,1.5199999999999998,1.61,4.22,1.9500000000000002
 REVESTIMENTO DE PISO E PAREDE,2.33,1.36,-1.1599999999999997,-2.3200000000000003,-1.2799999999999994,0.0,-5.5200000000000005,-1.59,-0.9400000000000001,-1.75,-2.12,-1.3000000000000003,0.0,-1.87,2.2199999999999998,-1.62,-0.9600000000000001
 MADEIRA E TACO,0.0,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,2.04,1.8499999999999999,0.0,1.29
 CIMENTO,0.0,0.0,0.0,-1.27,0.0,0.0,2.05,-1.3,-0.74,0.0,0.0,0.6099999999999999,-2.8,0.08000000000000007,-1.6099999999999999,0.0,-0.28
 TIJOLO,-0.030000000000000027,0.0,0.0,0.0,0.0,0.0,-2.17,0.0,0.0,0.0,0.6399999999999999,-1.7000000000000002,0.0,-0.22999999999999987,3.15,0.0,-0.23000000000000004
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,-3.8600000000000003,0.0,0.0,0.0,-1.2400000000000002,0.0,0.0,0.0,-1.7000000000000002,0.0,0.0,0.0,-3.5300000000000002
 MÃO DE OBRA,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
 AREIA,0.9700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5699999999999998,0.0,0.0,0.0,0.6199999999999999,0.0,0.41000000000000003
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16999999999999998,0.0,0.0,-0.16999999999999998
 TELHA,0.0,-0.6299999999999999,-2.0900000000000003,3.09,0.0,0.0,1.12,0.0,0.0,1.87,0.0,0.0,0.0,0.0,-0.5000000000000002,0.0,0.30000000000000004
 ARTIGOS DE LIMPEZA,0.6900000000000001,-0.37,2.0300000000000002,0.16000000000000003,1.64,-0.28,0.5,2.62,2.3499999999999996,2.82,0.96,0.5599999999999999,-0.92,1.44,4.4399999999999995,0.7199999999999999,1.4
 SACO PARA LIXO,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3499999999999999,0.0,0.0,0.0,-0.5800000000000001
 ÁGUA SANITÁRIA,3.79,-1.1799999999999997,-0.4800000000000001,0.44000000000000006,1.48,-0.13,-0.16999999999999993,0.6100000000000001,3.54,0.0,-2.77,0.0,-0.78,0.96,5.78,-1.0100000000000002,0.9
 DETERGENTE,-0.6599999999999999,0.23000000000000004,-0.010000000000000009,-0.030000000000000027,0.8400000000000001,0.17999999999999994,1.42,1.7000000000000002,-0.6799999999999999,3.1599999999999997,1.2000000000000002,-2.3200000000000003,-2.4699999999999998,3.81,0.0,2.49,0.5700000000000001
 SABÃO EM PÓ,0.12,-0.5399999999999999,4.67,0.7399999999999999,0.79,-1.06,-2.3,3.34,4.22,3.0300000000000002,1.58,1.76,-0.7000000000000001,1.6300000000000001,6.289999999999999,-0.04000000000000001,1.64
 DESINFETANTE,3.33,2.99,2.6599999999999997,1.23,5.29,3.0700000000000003,4.72,5.07,4.220000000000001,4.76,2.11,1.4600000000000002,0.0,0.0,3.08,0.0,3.8899999999999997
 SABÃO EM BARRA,0.3200000000000003,0.0,2.21,-3.2700000000000005,0.0,0.0,3.0600000000000005,2.7299999999999995,0.4299999999999997,0.0,0.0,1.22,-2.97,-2.07,0.020000000000000018,-3.0300000000000002,0.41999999999999993
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4600000000000002,0.0,0.5100000000000002,0.0,0.0,0.0,0.0,-0.3600000000000001
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,6.08,1.86
 LIMPADOR MULTIUSO,0.0,-0.73,0.0,0.0,6.29,-0.8799999999999999,0.0,0.0,0.0,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995
 PAPEL TOALHA,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
 AMACIANTE E ALVEJANTE,0.24000000000000005,-1.2100000000000002,0.33000000000000007,1.1800000000000002,1.29,-0.8400000000000001,0.32999999999999996,2.2699999999999996,1.11,3.3200000000000003,0.84,0.3600000000000001,0.5,2.66,4.18,1.5300000000000002,0.8999999999999999
 COMBUSTÍVEIS E ENERGIA,4.31,-0.6399999999999999,8.610000000000001,3.4699999999999998,-0.8099999999999999,-0.9500000000000001,-0.61,1.02,4.19,-0.06000000000000005,-4.47,-3.99,6.279999999999999,0.89,-3.42,1.4900000000000002,1.23
 COMBUSTÍVEIS (DOMÉSTICOS),-2.62,1.2999999999999998,-6.090000000000001,-7.13,-1.71,-5.7,-5.29,-6.22,-1.5899999999999999,-0.28,-3.46,-7.7700000000000005,-0.35000000000000026,-3.8800000000000003,-7.14,-2.1499999999999995,-2.95
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5299999999999998,0.0,-2.12
 GÁS DE BOTIJÃO,-3.6399999999999997,1.2999999999999998,-6.090000000000001,-7.13,-2.21,-5.7,-5.38,-6.22,-1.5899999999999999,0.039999999999999813,-3.46,-7.7700000000000005,-0.35000000000000026,-3.8800000000000003,-7.51,-2.1499999999999995,-3.27
 GÁS ENCANADO,-0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.41000000000000003
 ENERGIA ELÉTRICA RESIDENCIAL,6.390000000000001,-1.2999999999999998,15.15,8.15,-0.48000000000000004,0.3599999999999999,0.9699999999999998,4.13,6.9,0.08000000000000007,-4.840000000000001,-2.7399999999999998,8.58,2.55,-1.18,3.15,2.82
 ENERGIA ELÉTRICA RESIDENCIAL,6.390000000000001,-1.2999999999999998,15.15,8.15,-0.48000000000000004,0.3599999999999999,0.9699999999999998,4.13,6.9,0.08000000000000007,-4.840000000000001,-2.7399999999999998,8.58,2.55,-1.18,3.15,2.82
 ARTIGOS DE RESIDÊNCIA,0.0,-0.94,-1.31,-0.48,-0.31,-1.75,1.78,-0.44000000000000006,-0.15,-0.29000000000000004,-0.76,-1.06,-0.6200000000000001,1.48,-1.04,-0.87,-0.48
 MÓVEIS E UTENSÍLIOS,3.19,0.10999999999999999,0.49000000000000005,0.11000000000000004,0.75,-0.41,2.83,0.8500000000000001,0.76,0.33999999999999997,0.5299999999999999,0.8600000000000001,0.77,2.81,0.09999999999999987,-1.55,0.74
 MOBILIÁRIO,3.76,0.44999999999999996,0.47,0.47000000000000003,1.9699999999999998,0.13000000000000003,3.34,0.96,1.3199999999999998,0.04999999999999993,1.51,0.8500000000000001,1.2799999999999998,5.38,0.6999999999999997,-1.8400000000000003,1.3399999999999999
 MÓVEL PARA SALA,3.71,-0.10000000000000009,1.86,2.1,1.95,2.98,2.64,-1.4900000000000002,1.6199999999999997,-0.14,2.52,0.8499999999999996,-0.75,7.65,0.21000000000000008,0.7600000000000002,1.62
 MÓVEL PARA QUARTO,4.640000000000001,2.31,0.5,0.96,0.9099999999999999,-2.55,3.58,1.65,-0.06000000000000005,0.4600000000000001,0.3499999999999999,1.42,2.2699999999999996,5.84,-0.030000000000000027,-3.78,1.04
 MÓVEL PARA COPA E COZINHA,1.5999999999999999,-0.7999999999999999,-2.71,-4.08,4.58,2.48,4.0,2.22,3.1500000000000004,0.5700000000000001,1.75,-0.45999999999999996,1.2799999999999998,1.2000000000000002,4.68,0.20000000000000007,1.71
 MÓVEL INFANTIL,0.0,0.0,0.0,0.22999999999999976,0.0,0.0,0.0,2.73,3.67,-3.35,2.3600000000000003,0.0,2.38,2.9899999999999998,-2.95,-3.41,0.43000000000000005
 COLCHÃO,0.0,-0.99,1.8599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999999999999993
 UTENSÍLIOS E ENFEITES,3.09,0.009999999999999898,0.83,-0.79,-1.2,-2.03,3.2,0.28,-0.6699999999999999,0.6899999999999998,-0.95,-0.33000000000000007,0.76,-3.02,-1.33,-0.89,-0.08
 ARTIGOS DE ILUMINAÇÃO,2.3499999999999996,-2.58,0.42999999999999994,-2.6500000000000004,-0.29999999999999993,-0.33999999999999997,2.67,-0.14999999999999997,-1.2999999999999998,-1.7399999999999998,0.0,0.0,-2.46,0.0,-0.43999999999999995,-1.13,-0.6200000000000001
 TAPETE,1.65,-2.87,0.0,0.0,-2.86,-1.6300000000000001,-1.2000000000000002,0.0,-1.51,3.69,-4.67,1.09,2.06,0.0,0.0,0.0,-1.2000000000000002
 CORTINA,4.800000000000001,1.19,-1.56,-1.74,0.2,-3.9799999999999995,0.0,1.61,0.45000000000000007,-0.8099999999999998,1.03,-2.67,0.0,0.0,0.0,0.0,0.15000000000000002
 UTENSÍLIOS DE METAL,3.0900000000000003,-0.5700000000000003,2.7800000000000002,-0.6300000000000001,-2.01,-1.0,4.4399999999999995,0.6199999999999999,-0.7599999999999998,-0.039999999999999813,-1.2200000000000002,-1.25,1.5900000000000003,-4.47,-2.1100000000000003,-2.6500000000000004,-0.29
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,0.77,0.48999999999999955,-0.04000000000000007,-2.21,2.67,-1.0699999999999998,0.31000000000000005,4.34,0.0,2.5700000000000003,1.8900000000000006,-1.24,-0.20999999999999996,1.5899999999999994,0.7
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,-1.46,0.0,0.0,0.0,-1.5699999999999998,3.14,1.87
 FLORES NATURAIS,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,0.3799999999999999,1.68,0.0,0.0,0.0,-0.3999999999999999,0.0,0.0,2.46,0.59,0.08000000000000007,2.99,0.0,0.0,1.04
" CAMA, MESA E BANHO",-1.42,-1.5,0.04999999999999982,-0.43000000000000016,-3.2999999999999994,-0.06000000000000005,-0.08000000000000007,1.12,0.99,1.13,-0.99,3.05,-1.65,2.59,-0.71,-1.15,-0.97
 ROUPA DE CAMA,-1.42,-1.5,0.04999999999999982,-0.71,-3.2999999999999994,-0.06000000000000005,-0.08000000000000007,1.01,0.99,1.13,-0.99,3.05,-2.11,3.2600000000000002,-0.71,-1.15,-1.0099999999999998
 ROUPA DE BANHO,0.0,0.0,0.0,0.47999999999999976,0.0,0.0,0.0,1.4300000000000002,0.0,0.0,0.0,0.0,-0.5,0.37000000000000033,0.0,0.0,0.57
 APARELHOS ELETROELETRÔNICOS,-3.2,-2.5599999999999996,-3.96,-1.3,-2.21,-4.05,1.4400000000000002,-2.02,-1.1300000000000001,-1.7400000000000002,-2.8,-3.8,-2.3400000000000003,0.4999999999999999,-2.4,0.08000000000000007,-2.26
 ELETRODOMÉSTICOS E EQUIPAMENTOS,-1.2000000000000002,-1.44,-3.33,-0.40000000000000013,-1.01,-3.87,1.9100000000000001,-1.49,-0.77,-1.6700000000000002,-2.55,-2.26,-1.12,0.93,-0.5800000000000001,0.78,-1.3599999999999999
 REFRIGERADOR,-2.6,-0.81,-5.6899999999999995,-0.10000000000000053,-2.5100000000000002,-4.39,1.83,-0.3599999999999999,-0.8700000000000001,-1.52,-2.7300000000000004,-2.06,-1.2999999999999998,0.95,-1.0399999999999996,0.9700000000000002,-2.08
 AR-CONDICIONADO,2.49,-0.6000000000000001,0.0,1.03,-0.81,-4.33,0.050000000000000044,-2.6,2.25,-0.3899999999999999,-2.66,-1.45,-1.11,0.07000000000000028,0.0,3.1,-0.18999999999999995
 MÁQUINA DE LAVAR ROUPA,-4.28,-3.0,-2.9699999999999998,-0.7499999999999999,-0.74,-4.15,1.9,-2.72,-2.9000000000000004,-4.199999999999999,-3.0,-2.99,-1.8599999999999999,-1.2400000000000004,-3.62,-3.0700000000000003,-2.19
 VENTILADOR,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,3.8000000000000003,-2.04,0.0,0.0,0.0,0.0,-0.67,2.6,4.3,2.8,1.55
 FOGÃO,2.3499999999999996,-0.7599999999999998,-0.67,-2.46,1.2200000000000002,-1.1900000000000004,1.8000000000000003,-1.5599999999999996,-0.6199999999999999,0.7600000000000002,-0.83,-1.93,0.1200000000000001,2.95,-0.71,2.42,0.2899999999999998
 CHUVEIRO ELÉTRICO,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
" TV, SOM E INFORMÁTICA",-5.59,-4.43,-4.84,-2.41,-3.77,-4.26,0.8600000000000002,-2.6599999999999997,-1.67,-1.7999999999999998,-3.1900000000000004,-6.1499999999999995,-4.58,-0.47000000000000003,-4.9399999999999995,-0.73,-3.51
 TELEVISOR,-7.369999999999999,-4.13,-5.32,-4.08,-5.83,-5.73,-0.32999999999999985,-4.779999999999999,-4.07,-1.89,-5.16,-7.57,-5.27,-0.9800000000000002,-5.68,-2.04,-4.91
