Variacoes - JANEIRO - MARÇO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 CAMISA/CAMISETA MASCULINA,0.32999999999999996,0.3799999999999999,0.95,-0.8199999999999998,-0.07999999999999985,-1.0999999999999999,1.9100000000000001,0.42999999999999994,-2.12,0.04999999999999999,0.57,1.3499999999999999,0.56,1.6199999999999999,-1.06,0.09000000000000008,0.04999999999999993
 ROUPA FEMININA,-3.81,-2.1799999999999997,0.42000000000000015,-1.33,-1.46,-1.75,-3.1499999999999995,-3.76,-1.79,-3.5999999999999996,1.04,0.30000000000000004,-0.26,-0.16999999999999993,-1.0699999999999998,-2.17,-1.7200000000000002
 CALÇA COMPRIDA FEMININA,-3.45,-1.1400000000000001,-2.11,-2.7699999999999996,-4.24,0.71,-4.58,-1.5299999999999998,-3.84,-3.69,2.66,1.0299999999999998,0.31999999999999984,1.7000000000000002,-0.42000000000000015,1.2800000000000002,-2.56
 AGASALHO FEMININO,0.0,1.0800000000000003,1.8600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,-0.26,0.0,0.0,0.0,1.5100000000000002
 SAIA,0.0,0.0,0.0,-2.36,0.0,0.0,-3.93,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,-2.8,-0.13999999999999968,-2.71
 VESTIDO,-4.51,-4.66,1.94,-4.11,-5.790000000000001,-0.8600000000000001,-4.0,-7.25,-3.8,-6.34,-4.0,-1.92,-1.1099999999999999,-3.8400000000000003,-2.55,1.31,-3.93
 BLUSA,-3.6,-3.08,1.4,2.07,1.7100000000000002,-3.4600000000000004,-1.38,-4.59,0.09000000000000008,-3.37,3.83,1.1300000000000001,-0.35,-0.22999999999999998,-1.52,-6.5600000000000005,-0.47000000000000003
 LINGERIE,0.0,-1.16,0.24,-1.7799999999999998,2.26,0.0,-2.38,-0.8300000000000001,-0.2899999999999998,-3.15,-0.3999999999999997,0.0,-0.42000000000000026,3.44,1.8900000000000001,1.19,0.14000000000000007
 BERMUDA/SHORT FEMININO,-3.27,0.0,-0.28,-3.74,0.0,0.0,-4.32,-1.02,0.5399999999999999,-0.91,-1.7899999999999998,2.44,0.8799999999999999,3.52,-0.009999999999999787,-1.3900000000000001,-1.5
 ROUPA INFANTIL,-1.79,0.54,-1.69,1.4300000000000002,0.04000000000000006,0.49,0.31000000000000005,-3.1999999999999997,-1.64,-0.19,0.25999999999999995,0.59,2.3000000000000003,0.29,-0.48,-1.25,-0.31
 UNIFORME ESCOLAR,0.0,0.0,2.48,2.58,4.98,4.99,2.7800000000000002,0.32000000000000006,0.0,6.43,2.23,3.54,0.0,0.0,-0.5,5.25,4.1899999999999995
 CALÇA COMPRIDA INFANTIL,0.0,2.8,1.3,0.0,2.03,0.08000000000000007,0.0,0.0,2.01,1.34,-1.4200000000000002,0.0,7.07,-5.82,2.29,0.0,1.65
 AGASALHO INFANTIL,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19
 VESTIDO INFANTIL,-0.5299999999999998,0.7,-4.1,-0.8500000000000001,0.0,-1.9799999999999998,8.64,0.9199999999999999,-4.69,0.0,0.9199999999999999,1.3899999999999997,-0.20000000000000018,3.31,3.65,-0.8299999999999996,-0.31999999999999995
 BERMUDA/SHORT INFANTIL,-2.16,0.0,0.0,-0.39999999999999997,-1.54,0.0,-6.77,-4.79,-0.8400000000000001,0.0,0.0,-1.5200000000000002,4.18,2.7199999999999998,-6.45,-5.33,-1.9700000000000002
 CAMISA/CAMISETA INFANTIL,-1.85,-2.16,-3.92,0.20000000000000018,-2.51,-2.14,-2.7199999999999998,-6.48,-0.6200000000000001,-4.52,0.17000000000000004,-0.05999999999999983,3.5300000000000002,-1.17,-0.8799999999999999,-6.970000000000001,-2.45
 CONJUNTO INFANTIL,-1.8099999999999998,1.7100000000000002,-2.3899999999999997,4.67,0.06000000000000005,0.3600000000000003,-2.7600000000000002,-3.66,-2.5100000000000002,-1.79,-0.32000000000000006,0.69,-1.9099999999999997,3.42,0.2,0.4200000000000004,-0.5799999999999998
 CALÇADOS E ACESSÓRIOS,0.39,1.0799999999999998,0.33000000000000007,2.94,2.33,1.38,2.67,2.1,0.3800000000000001,2.44,1.14,2.28,3.1999999999999997,2.2800000000000002,0.3499999999999999,-0.30999999999999994,1.6199999999999999
 CALÇADOS E ACESSÓRIOS,0.39,1.0799999999999998,0.33000000000000007,2.94,2.33,1.38,2.67,2.1,0.3800000000000001,2.44,1.14,2.28,3.1999999999999997,2.2800000000000002,0.3499999999999999,-0.30999999999999994,1.6199999999999999
 SAPATO MASCULINO,1.4300000000000002,0.4099999999999998,2.25,3.83,1.5499999999999998,4.31,1.38,0.8400000000000001,4.14,1.1099999999999999,0.22999999999999998,4.05,2.5599999999999996,2.83,-0.7,2.23,1.8399999999999999
 SAPATO FEMININO,0.05999999999999994,0.7,0.4500000000000002,5.24,0.88,-0.47,5.640000000000001,3.7100000000000004,0.73,1.53,1.97,4.0200000000000005,5.58,3.6599999999999997,0.14,-2.31,1.39
 SAPATO INFANTIL,0.0,0.0,0.0,2.5700000000000003,0.0,0.0,5.25,0.0,3.45,5.83,-1.4799999999999998,0.0,1.0399999999999998,5.06,1.69,-1.29,3.38
 BOLSA,1.5399999999999998,5.09,-3.2899999999999996,4.02,0.0,-0.69,1.5300000000000002,-1.1999999999999997,-3.1899999999999995,-1.9799999999999998,-1.04,0.0,1.2700000000000002,-0.34000000000000025,1.38,6.949999999999999,0.49
 MOCHILA,0.0,0.0,0.0,3.92,0.0,0.0,4.9399999999999995,8.01,0.0,0.0,0.0,0.0,0.0,4.859999999999999,0.8100000000000003,0.0,4.66
 TÊNIS,0.9600000000000001,1.0699999999999998,0.3000000000000001,3.43,4.79,2.9699999999999998,3.2899999999999996,0.5900000000000001,1.0699999999999998,4.16,3.01,1.5199999999999998,3.5700000000000003,2.95,-2.66,-1.4399999999999997,2.8
 SANDÁLIA/CHINELO,-1.93,0.5299999999999999,0.31000000000000005,-0.35000000000000003,-4.07,-0.030000000000000027,-1.04,2.66,-3.13,-0.79,-0.3899999999999997,0.8500000000000001,1.98,-2.33,2.5700000000000003,-1.51,-1.1
 JOIAS E BIJUTERIAS,0.21999999999999997,1.78,-1.1099999999999999,-1.2200000000000002,0.09000000000000008,-0.74,-0.8200000000000003,-1.5300000000000002,-1.5,-0.16000000000000003,-1.68,-1.8900000000000001,-0.51,1.38,-0.13,1.46,-0.34
 JOIAS E BIJUTERIAS,0.21999999999999997,1.78,-1.1099999999999999,-1.2200000000000002,0.09000000000000008,-0.74,-0.8200000000000003,-1.5300000000000002,-1.5,-0.16000000000000003,-1.68,-1.8900000000000001,-0.51,1.38,-0.13,1.46,-0.34
 BIJUTERIA,0.0,0.0,0.56,0.0,0.0,-1.2500000000000002,0.0,0.0,0.6100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.7800000000000002,0.30000000000000004
 JOIA,0.3599999999999999,2.77,-1.8,-4.09,-0.030000000000000027,-0.52,-1.55,-3.6799999999999997,0.0,-0.020000000000000018,-1.9500000000000002,-1.8399999999999999,-0.51,1.1300000000000001,0.5499999999999999,1.06,-0.53
 RELÓGIO DE PULSO,-0.05999999999999994,-0.6000000000000001,0.0,2.8400000000000003,0.4800000000000002,0.0,1.09,2.56,-3.6799999999999997,-0.5699999999999998,-0.43,-1.96,0.0,1.53,-2.08,0.71,-0.029999999999999916
 TECIDOS E ARMARINHO,1.1,-1.44,1.3900000000000001,0.30000000000000004,0.36000000000000004,-1.21,1.5,0.41999999999999993,-1.15,1.42,0.9299999999999999,1.33,1.1,2.17,1.87,0.7000000000000001,0.37
 TECIDOS E ARMARINHO,1.1,-1.44,1.3900000000000001,0.30000000000000004,0.36000000000000004,-1.21,1.5,0.41999999999999993,-1.15,1.42,0.9299999999999999,1.33,1.1,2.17,1.87,0.7000000000000001,0.37
 TECIDO,1.1,-2.51,1.7999999999999998,0.30000000000000004,1.02,-1.21,1.5,0.41999999999999993,-1.15,1.76,0.8,3.0300000000000002,1.1,2.17,1.87,0.7000000000000001,0.44
 ARTIGOS DE ARMARINHO,0.0,0.5599999999999998,0.65,0.0,-1.06,0.0,0.0,0.0,0.0,0.8600000000000001,1.34,-1.5999999999999999,0.0,0.0,0.0,0.0,-0.020000000000000018
 TRANSPORTES,2.9,3.55,2.66,2.8700000000000006,2.77,3.1899999999999995,3.21,5.53,3.4799999999999995,1.92,3.9800000000000004,4.01,3.42,3.2199999999999998,3.7,3.37,3.0300000000000002
 TRANSPORTES,2.9,3.55,2.66,2.8700000000000006,2.77,3.1899999999999995,3.21,5.53,3.4799999999999995,1.92,3.9800000000000004,4.01,3.42,3.2199999999999998,3.7,3.37,3.0300000000000002
 TRANSPORTE PÚBLICO,3.2600000000000002,-6.98,-1.29,-4.52,-3.52,-3.3600000000000003,-2.12,-0.6599999999999998,-1.51,-3.3400000000000003,-6.0600000000000005,-2.16,-3.95,-1.45,2.82,-4.79,-2.3
 ÔNIBUS URBANO,6.1,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0,9.09,0.0,6.93,5.68,0.0,7.57,0.0,2.22
 TÁXI,8.8,0.0,11.23,0.0,0.0,0.0,0.0,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41
 TREM,43.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16
 ÔNIBUS INTERMUNICIPAL,11.75,0.0,4.56,1.33,-0.33,0.0,0.6699999999999999,0.0,0.4600000000000004,0.0,-2.0,5.54,1.9200000000000002,1.65,-2.51,0.0,1.53
 ÔNIBUS INTERESTADUAL,-1.8499999999999996,0.0,6.67,2.09,0.5800000000000001,5.6000000000000005,3.3200000000000003,-3.0100000000000002,4.73,1.29,2.29,4.31,3.23,5.73,-0.41000000000000036,3.3599999999999994,2.26
 PASSAGEM AÉREA,-12.229999999999999,-21.77,-13.36,-19.56,-12.11,-9.05,-12.129999999999999,-25.339999999999996,-19.61,-18.349999999999998,-28.340000000000003,-20.76,-29.91,-4.83,-10.96,-32.62,-15.21
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,10.120000000000001,4.65,7.35,4.21,6.35,0.0,0.0,0.71,0.0,0.0,2.06,4.199999999999999,0.0,3.33,2.88,4.159999999999999
 TRANSPORTE POR APLICATIVO,-14.920000000000002,-9.39,-12.7,-8.990000000000002,-5.350000000000001,-4.09,0.0,-6.04,2.52,0.0,-0.7400000000000002,-14.09,-9.18,0.0,14.829999999999998,-2.4,-8.850000000000001
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,2.17,1.6500000000000001,1.5499999999999998,2.1399999999999997,2.14,1.24,2.74,2.66,0.48,1.5499999999999998,0.73,2.79,1.82,2.29,1.2200000000000002,1.42,1.8199999999999998
 AUTOMÓVEL NOVO,1.8,1.8499999999999999,1.7600000000000002,1.02,0.8300000000000001,0.94,1.11,4.01,1.42,1.38,3.4200000000000004,2.62,1.86,3.24,-0.21000000000000008,2.1,1.45
 EMPLACAMENTO E LICENÇA,3.75,3.7199999999999998,8.92,3.7199999999999998,5.58,3.4499999999999997,6.37,3.83,3.6399999999999997,3.3899999999999997,3.7199999999999998,3.7199999999999998,3.81,3.63,5.1899999999999995,3.7800000000000002,4.8100000000000005
 SEGURO VOLUNTÁRIO DE VEÍCULO,1.1700000000000002,-0.9500000000000004,-15.499999999999998,7.36,-0.6500000000000004,0.21999999999999997,0.68,-2.86,-8.420000000000002,-0.9800000000000004,-5.529999999999999,14.46,5.1899999999999995,-0.3799999999999999,-2.27,-4.5600000000000005,-2.28
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,-1.3800000000000001,1.88,0.42000000000000004,2.5900000000000003,2.92,0.5499999999999998,2.23,0.3800000000000001,0.8000000000000003,1.7600000000000002,0.0,2.68,-1.4599999999999997,0.6100000000000001,4.16,1.37
 ACESSÓRIOS E PEÇAS,1.94,-0.6799999999999999,1.6100000000000003,2.38,0.5700000000000001,-1.2999999999999998,3.3,-0.8600000000000003,0.77,1.8399999999999999,1.81,-0.5700000000000003,0.29999999999999993,1.7000000000000002,3.81,0.8399999999999999,0.9199999999999999
 PNEU,0.0,-0.31000000000000005,-0.9200000000000002,0.4099999999999997,-0.38999999999999996,0.33999999999999997,-1.43,-0.33000000000000007,-1.35,0.5,-1.9,0.15000000000000002,-2.24,-0.98,1.97,-1.7100000000000004,-0.52
 CONSERTO DE AUTOMÓVEL,6.0200000000000005,0.17,3.3099999999999996,0.9300000000000003,4.029999999999999,1.3299999999999996,1.26,3.5500000000000003,1.4300000000000002,-0.1200000000000001,1.3599999999999999,-0.5900000000000001,0.23999999999999977,1.4200000000000002,-0.7200000000000001,3.63,2.3200000000000003
 ESTACIONAMENTO,0.0,-0.15000000000000002,0.0,0.0,-0.30000000000000016,0.0,0.0,0.0,1.32,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999992
 PEDÁGIO,0.0,16.11,0.0,0.0,5.08,0.0,0.0,0.0,0.0,3.0700000000000003,0.0,7.62,0.0,0.0,0.0,0.0,5.359999999999999
 AUTOMÓVEL USADO,-2.08,1.62,0.49999999999999994,0.0,0.35,-0.3999999999999999,-1.1400000000000001,-0.42000000000000015,0.33000000000000007,1.98,-2.44,0.12000000000000002,1.84,0.79,0.030000000000000027,-1.46,0.18
 PINTURA DE VEÍCULO,0.0,0.0,1.8599999999999999,8.83,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390000000000001
 ALUGUEL DE VEÍCULO,4.860000000000001,0.0,0.0,0.0,0.0,0.0,0.4899999999999993,0.0,-18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.08
 MOTOCICLETA,3.6500000000000004,3.3099999999999996,4.35,4.43,1.3,-0.08000000000000004,2.9,3.8899999999999997,1.0899999999999999,2.86,2.37,3.32,1.45,2.6099999999999994,2.1100000000000003,-1.8499999999999996,2.51
 COMBUSTÍVEIS (VEÍCULOS),4.300000000000001,12.16,6.71,8.6,7.73,9.829999999999998,7.44,13.969999999999999,12.32,4.18,12.97,11.23,7.9,7.500000000000001,8.76,13.34,8.32
 GASOLINA,7.84,13.05,8.69,9.31,10.040000000000001,11.32,8.31,15.9,13.5,6.65,14.219999999999999,12.530000000000001,8.950000000000001,10.81,10.74,14.36,10.32
 ETANOL,-0.9599999999999999,0.0,0.7600000000000005,8.59,2.7800000000000002,1.8499999999999999,0.0,0.0,18.02,-3.54,13.61,0.0,1.06,0.0,0.0,0.0,2.8899999999999997
 ÓLEO DIESEL,-7.219999999999999,-8.07,-9.55,-12.16,-5.7,-9.03,-10.87,-9.39,-5.639999999999999,-11.879999999999999,-8.58,-9.45,-6.25,-9.64,-12.899999999999999,-8.77,-8.36
 GÁS VEICULAR,-6.27,0.0,0.0,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.869999999999999
 SAÚDE E CUIDADOS PESSOAIS,2.3,2.0599999999999996,2.29,1.8399999999999999,2.39,2.27,1.88,1.3900000000000001,2.2800000000000002,2.6999999999999997,2.05,2.6700000000000004,1.79,1.79,1.15,2.95,2.24
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.35000000000000003,0.54,1.0899999999999999,0.14999999999999997,0.78,0.4,1.27,-0.019999999999999907,1.0299999999999998,2.4,1.16,1.1600000000000001,-0.51,0.08999999999999991,-1.7,2.49,0.8200000000000001
 PRODUTOS FARMACÊUTICOS,0.5,0.62,0.9400000000000001,0.47000000000000003,0.7999999999999999,0.21000000000000002,0.5600000000000002,-0.19999999999999996,1.0299999999999998,2.6399999999999997,1.1799999999999997,1.2200000000000002,-0.47,0.08999999999999997,-1.55,2.3,0.84
 ANTI-INFECCIOSO E ANTIBIÓTICO,4.2,-0.9,-0.39999999999999997,0.8499999999999999,3.37,0.42000000000000015,-2.21,2.3,-0.68,0.21999999999999986,-3.83,-1.3099999999999996,1.0899999999999999,-0.54,-3.94,2.85,0.87
 ANALGÉSICO E ANTITÉRMICO,4.359999999999999,0.8500000000000001,1.36,1.82,1.52,0.71,1.6199999999999999,1.5,2.27,2.7100000000000004,2.81,2.1599999999999997,1.68,0.8700000000000001,1.07,3.73,1.92
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.46,0.33000000000000007,0.06999999999999995,0.53,4.04,-0.73,2.04,0.07999999999999996,0.20999999999999996,2.1100000000000003,0.8099999999999996,0.8300000000000001,-0.9299999999999999,-1.6800000000000002,0.77,1.0,1.3900000000000001
 ANTIGRIPAL E ANTITUSSÍGENO,1.97,0.16000000000000003,0.83,1.6,3.9300000000000006,-0.6900000000000001,1.3,1.8199999999999998,2.01,3.6300000000000003,3.3200000000000003,2.44,-2.79,0.3999999999999999,1.95,2.6,2.2800000000000002
 DERMATOLÓGICO,2.3900000000000006,0.6900000000000002,1.72,2.4,2.1000000000000005,1.31,0.0,1.93,-0.75,3.25,0.0,2.1,1.31,1.9500000000000002,0.4700000000000002,3.8,1.81
 ANTIALÉRGICO E BRONCODILATADOR,-1.52,0.74,-2.2800000000000002,0.53,-0.35,-0.8300000000000001,-0.3999999999999998,-3.9099999999999993,-0.2099999999999999,1.84,1.98,-0.6499999999999999,-1.0,-3.66,-1.5000000000000002,0.88,-0.47000000000000003
 GASTROPROTETOR,5.55,0.28,1.63,1.69,2.4999999999999996,0.0,3.1999999999999997,1.4300000000000002,2.0100000000000002,3.86,-0.22999999999999976,2.05,0.7299999999999999,0.99,-4.69,4.99,2.0300000000000002
 VITAMINA E FORTIFICANTE,4.16,6.19,1.22,1.12,2.3499999999999996,-0.23,1.1600000000000001,0.35,-0.52,3.37,0.69,-0.38,0.52,0.32,-3.37,4.359999999999999,1.9300000000000002
 HORMONAL,-0.51,1.9600000000000002,-0.020000000000000073,-0.04999999999999982,-4.449999999999999,0.8200000000000002,-0.060000000000000164,-0.7500000000000002,0.59,0.81,-0.79,1.6099999999999999,-1.8399999999999999,2.86,-0.5800000000000001,3.6500000000000004,-1.0300000000000002
 PSICOTRÓPICO E ANOREXÍGENO,0.5,0.14,0.76,2.25,0.49,0.3400000000000001,-0.48,-0.56,0.76,5.3,2.68,1.27,0.41999999999999993,-3.6399999999999997,-1.1900000000000002,2.63,1.0299999999999998
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-4.77,0.02000000000000013,3.16,-1.32,0.10999999999999993,-1.18,-0.8000000000000003,-4.41,1.4,2.89,1.9600000000000002,1.5399999999999996,-2.7700000000000005,-0.34,-5.289999999999999,0.5,-0.23
 OFTALMOLÓGICO,1.27,2.5199999999999996,-1.16,-0.6799999999999999,0.43000000000000005,-0.38,2.59,1.67,2.67,0.0,-0.17,2.3,1.18,0.0,3.5700000000000003,1.9300000000000002,0.9000000000000001
 ANTIDIABÉTICO,4.2,-3.58,1.1400000000000003,0.33000000000000007,-2.7699999999999996,2.2800000000000002,0.30000000000000004,3.29,2.1999999999999997,2.08,-0.5399999999999996,-0.09000000000000008,-3.96,2.3099999999999996,2.17,1.4300000000000002,0.1499999999999999
 NEUROLÓGICO,-2.06,-0.1699999999999997,0.74,-3.3400000000000003,-1.0300000000000002,3.39,-1.9500000000000002,-3.2199999999999998,-2.18,-0.9400000000000001,-0.8800000000000001,1.06,-3.66,0.32,-5.15,1.58,-1.05
 PRODUTOS ÓTICOS,-3.53,-0.5800000000000001,3.19,-3.35,0.45999999999999996,2.5900000000000003,5.609999999999999,1.62,1.11,-1.4200000000000002,0.84,-0.08,-1.01,0.020000000000000018,-3.1000000000000005,5.68,0.63
 ÓCULOS DE GRAU,-3.53,-0.5800000000000001,3.19,-3.35,0.45999999999999996,2.5900000000000003,5.609999999999999,1.62,1.11,-1.4200000000000002,0.84,-0.08,-1.01,0.020000000000000018,-3.1000000000000005,5.68,0.63
 SERVIÇOS DE SAÚDE,3.37,2.73,2.91,3.1300000000000003,3.5,2.75,2.96,3.09,3.58,2.62,2.46,3.4699999999999998,2.46,2.51,2.7300000000000004,3.56,3.19
 SERVIÇOS MÉDICOS E DENTÁRIOS,3.3600000000000003,0.94,1.69,1.77,4.46,1.6800000000000002,2.74,1.25,3.86,0.6799999999999999,1.42,3.1500000000000004,0.89,2.17,3.6800000000000006,3.62,2.79
 MÉDICO,2.46,1.77,1.18,2.15,7.0,1.79,3.84,0.9299999999999999,3.6799999999999997,0.81,2.82,1.81,0.64,2.8000000000000003,3.71,2.4400000000000004,3.4299999999999997
 DENTISTA,4.4799999999999995,-0.13,2.31,1.0499999999999998,2.7399999999999998,1.62,-0.16,2.07,4.09,0.57,-0.24,4.09,1.3499999999999999,0.35,3.63,6.12,2.2600000000000002
 APARELHO ORTODÔNTICO,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12000000000000002,0.0,-0.46999999999999986,0.0,0.0,0.0,0.66
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.78
 PSICÓLOGO,2.08,2.42,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34
 SERVIÇOS LABORATORIAIS E HOSPITALARES,1.39,1.96,1.87,0.5599999999999999,0.69,-0.79,0.99,2.67,2.5,3.35,0.030000000000000002,3.05,0.6599999999999999,0.62,1.04,2.77,1.25
 EXAME DE LABORATÓRIO,0.21,-0.7,0.86,-0.22,1.99,1.7999999999999998,-1.3399999999999999,2.4699999999999998,0.10999999999999999,2.8899999999999997,0.0,-0.17,1.19,1.05,2.76,0.6000000000000001,0.98
 HOSPITALIZAÇÃO E CIRURGIA,2.13,3.12,2.87,0.78,0.7,-1.74,2.59,2.26,4.85,4.21,0.0,1.31,0.0,0.0,0.19,4.890000000000001,1.5
 EXAME DE IMAGEM,-1.38,1.14,0.6,1.1,-0.46,2.61,0.04000000000000001,3.1100000000000003,2.22,1.5399999999999998,0.13,6.51,0.68,0.0,0.22999999999999998,1.05,0.8300000000000001
 PLANO DE SAÚDE,3.63,3.4899999999999998,3.58,3.63,3.63,3.66,3.63,3.63,3.63,3.63,3.63,3.56,3.3600000000000003,3.63,3.63,3.63,3.61
 PLANO DE SAÚDE,3.63,3.4899999999999998,3.58,3.63,3.63,3.66,3.63,3.63,3.63,3.63,3.63,3.56,3.3600000000000003,3.63,3.63,3.63,3.61
 CUIDADOS PESSOAIS,2.67,2.6300000000000003,2.62,1.9700000000000002,1.98,3.15,1.7599999999999993,1.04,1.6999999999999997,3.05,2.63,2.7700000000000005,2.88,2.46,2.25,2.7,2.26
 HIGIENE PESSOAL,2.67,2.6300000000000003,2.62,1.9700000000000002,1.98,3.15,1.7599999999999993,1.04,1.6999999999999997,3.05,2.63,2.7700000000000005,2.88,2.46,2.25,2.7,2.26
 PRODUTO PARA CABELO,0.55,1.76,1.6800000000000002,0.8099999999999999,0.7800000000000001,4.66,-0.29000000000000004,-0.30000000000000004,-0.69,3.6999999999999997,3.27,4.54,2.3899999999999997,1.45,6.1899999999999995,0.94,1.42
 FRALDA DESCARTÁVEL,5.54,0.11999999999999997,5.6,0.8999999999999999,4.87,1.79,4.46,4.54,4.54,3.3300000000000005,0.5,5.6899999999999995,4.27,3.0999999999999996,4.01,2.76,3.8000000000000003
 PRODUTO PARA BARBA,3.1399999999999997,2.48,1.19,0.31000000000000005,4.109999999999999,-1.63,-0.16999999999999993,0.72,3.13,4.029999999999999,2.05,0.8699999999999999,-0.20999999999999996,0.8099999999999999,3.12,-2.13,2.46
 PRODUTO PARA PELE,1.3800000000000001,2.5399999999999996,5.25,2.5,1.7,4.0600000000000005,0.45999999999999974,3.3499999999999996,1.4100000000000001,5.5,0.9299999999999998,2.5100000000000002,2.6399999999999997,2.26,4.41,3.4499999999999997,2.58
 PRODUTO PARA HIGIENE BUCAL,1.33,1.9099999999999995,2.54,1.09,2.5,5.7,3.19,1.5,5.54,2.41,4.1,0.6400000000000001,3.5300000000000002,1.98,-2.74,1.4100000000000001,2.48
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,4.220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2599999999999998,0.0,0.0,3.65
 PERFUME,1.9300000000000006,4.07,0.9800000000000004,2.7700000000000014,2.1399999999999997,1.7299999999999995,1.9399999999999995,0.6400000000000006,1.33,0.7199999999999998,2.7300000000000004,2.289999999999999,1.2199999999999998,2.9700000000000015,1.8199999999999994,3.710000000000001,1.9799999999999995
 DESODORANTE,4.38,0.7999999999999999,1.74,2.15,0.92,3.63,-0.8700000000000001,-0.9099999999999999,0.11999999999999988,3.0900000000000003,1.53,1.4199999999999997,2.76,2.9,-1.52,1.3099999999999998,1.4100000000000001
 ABSORVENTE HIGIÊNICO,4.26,3.8,6.0,3.5300000000000002,0.3999999999999999,1.2999999999999998,4.58,4.97,4.619999999999999,3.2699999999999996,5.61,5.37,5.91,1.21,-0.48,2.8299999999999996,2.8
 SABONETE,4.37,5.25,1.87,1.09,2.56,4.37,4.42,0.04999999999999982,3.1399999999999997,3.1100000000000003,4.6499999999999995,4.27,5.4,1.3,2.74,3.9,3.04
 PAPEL HIGIÊNICO,2.6799999999999997,3.1699999999999995,3.2900000000000005,1.2599999999999998,1.5100000000000002,3.4899999999999993,0.8700000000000003,1.8,1.9799999999999998,4.83,1.67,-0.22999999999999998,6.0,2.41,1.48,3.9100000000000006,2.3800000000000003
 ARTIGOS DE MAQUIAGEM,6.76,5.16,5.5600000000000005,6.37,6.9399999999999995,3.91,7.43,6.52,5.33,6.4,6.38,4.45,5.09,6.33,6.659999999999999,7.139999999999999,6.1899999999999995
 DESPESAS PESSOAIS,1.9000000000000001,1.02,1.4,0.55,1.67,1.58,1.79,1.0,1.35,2.15,2.1799999999999997,1.33,1.7299999999999998,0.8800000000000001,0.96,1.75,1.58
 SERVIÇOS PESSOAIS,1.6400000000000001,1.41,1.33,0.78,1.35,1.4,1.58,1.67,1.01,2.14,1.9299999999999997,1.35,1.5100000000000002,1.19,0.92,1.8399999999999999,1.44
 SERVIÇOS PESSOAIS,1.6400000000000001,1.41,1.33,0.78,1.35,1.4,1.58,1.67,1.01,2.14,1.9299999999999997,1.35,1.5100000000000002,1.19,0.92,1.8399999999999999,1.44
 COSTUREIRA,0.0,0.0,0.0,2.6100000000000003,0.0,0.0,7.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.79,-1.3600000000000003,4.1899999999999995,4.5
 MANICURE,-0.54,0.14,4.21,-0.30999999999999983,1.1600000000000001,4.9,0.039999999999999813,3.21,1.6,3.42,2.13,0.1399999999999999,3.29,7.28,0.030000000000000027,4.789999999999999,1.67
 EMPREGADO DOMÉSTICO,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
 CABELEIREIRO E BARBEIRO,4.4399999999999995,2.44,0.64,-0.3700000000000001,1.7,1.33,2.7199999999999998,3.23,0.8200000000000001,7.6,4.71,2.59,1.9899999999999998,-0.27,-0.13,2.56,2.41
