Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
" CINEMA, TEATRO E CONCERTOS",4.0,1.6900000000000004,3.84,2.61,1.17,-0.10999999999999993,1.1899999999999997,3.72,-3.87,1.99,-2.13,3.45,0.41999999999999993,1.6099999999999999,0.9099999999999999,3.75,1.5999999999999999
 FUMO,0.0,0.0,-1.4300000000000002,-9.59,0.0,1.17,0.98,0.79,0.79,-2.24,0.76,0.0,0.0,4.31,0.0,0.0,-0.47000000000000003
 CIGARRO,0.0,0.0,-1.4300000000000002,-9.59,0.0,1.17,0.98,0.79,0.79,-2.24,0.76,0.0,0.0,4.31,0.0,0.0,-0.47000000000000003
 EDUCAÇÃO,0.28,2.34,0.43,0.08,0.9500000000000001,0.41,1.1600000000000001,2.82,0.44,0.61,0.54,0.58,1.05,0.47000000000000003,0.63,0.8500000000000001,0.87
" CURSOS, LEITURA E PAPELARIA",0.28,2.34,0.43,0.08,0.9500000000000001,0.41,1.1600000000000001,2.82,0.44,0.61,0.54,0.58,1.05,0.47000000000000003,0.63,0.8500000000000001,0.87
 CURSOS REGULARES,-0.1,1.52,0.11,-0.25,0.92,0.49,1.26,3.01,0.24,0.63,0.4,-0.15,0.98,0.05,0.5,0.92,0.72
 CRECHE,0.92,2.74,0.0,0.0,2.25,2.54,0.0,2.31,0.0,1.67,0.0,0.4,0.37,1.13,0.0,1.08,1.86
 PRÉ-ESCOLA,0.0,1.23,0.0,0.0,1.43,1.56,0.47,2.55,0.72,0.58,0.24,0.01,0.87,0.0,-0.61,0.58,0.8
 ENSINO FUNDAMENTAL,0.0,0.41,0.83,0.0,0.48,0.49,0.67,4.11,-0.14,0.26,0.41,-0.06,0.83,0.0,0.42,-0.23,0.52
 ENSINO MÉDIO,0.1,0.56,0.54,0.0,-0.26,0.12,0.08,3.36,0.0,-0.64,0.62,-0.02,0.29,0.0,0.13,0.3,0.08
 ENSINO SUPERIOR,-0.59,1.94,-0.1,-1.38,1.73,0.17,2.68,2.28,1.08,1.31,0.45,-0.24,1.47,-0.12,0.84,2.52,1.12
 PÓS-GRADUAÇÃO,-0.27,0.64,-2.19,1.56,-1.2,-1.99,0.63,-1.35,-2.17,0.0,0.0,-0.66,0.0,0.0,-0.04,1.24,-0.78
 EDUCAÇÃO DE JOVENS E ADULTOS,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.87,-0.43,0.0,0.87
 CURSO TÉCNICO,0.0,4.6,0.06,-0.41,0.0,0.0,3.89,0.0,1.37,0.0,0.0,0.0,0.0,0.0,2.33,0.0,2.14
 LEITURA,2.33,10.86,0.94,0.9299999999999999,0.9799999999999999,1.2899999999999998,-0.5,1.44,1.37,-0.31999999999999995,0.4,7.72,0.99,1.33,0.46,0.22,1.93
 JORNAL DIÁRIO,6.17,23.520000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,0.0,0.0,0.0,0.0,15.190000000000001
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.3,2.09,0.65,0.58,0.46,0.49,-0.7,1.44,0.78,-0.54,0.4,0.67,0.87,1.87,0.46,-0.05,0.51
 LIVRO NÃO DIDÁTICO,4.39,4.819999999999999,2.21,3.1,3.25,3.2900000000000005,0.0,0.0,4.36,0.37,0.0,0.0,1.28,0.0,0.0,3.26,3.27
 PAPELARIA,1.94,0.43,1.35,0.9800000000000001,3.4299999999999997,0.3300000000000001,2.15,4.85,3.16,1.74,0.8,1.71,4.6,3.8100000000000005,3.3499999999999996,0.07000000000000006,2.19
 CADERNO,4.75,-0.6799999999999999,2.29,2.14,5.02,-0.18000000000000016,3.5,3.0200000000000005,7.2299999999999995,1.62,1.25,1.4800000000000002,6.63,4.34,3.7399999999999998,0.68,3.07
 ARTIGOS DE PAPELARIA,0.89,1.1,0.65,0.09999999999999998,2.74,0.52,0.5899999999999999,6.13,0.6199999999999999,1.8,0.5299999999999999,1.93,3.67,3.21,3.02,-0.29000000000000004,1.67
 CURSOS DIVERSOS,0.53,0.63,1.17,1.46,0.8300000000000001,-0.46,0.94,0.7,0.24,0.79,1.53,1.14,0.5199999999999998,0.16999999999999998,0.13,1.5,0.7499999999999999
 CURSO PREPARATÓRIO,0.0,0.0,4.07,0.0,0.0,-0.91,0.0,0.0,0.0,1.64,2.28,0.0,0.0,0.0,-0.02,2.97,1.21
 CURSO DE IDIOMA,1.23,0.01,0.76,0.0,0.2,-1.95,0.33,2.31,1.35,-0.72,-1.62,1.89,2.03,0.0,1.15,0.0,0.18
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12000000000000001,0.0,-0.12000000000000001
 AUTOESCOLA,0.0,0.0,-0.3400000000000001,0.0,0.0,0.0,1.9,0.0,-0.67,-3.27,0.0,0.0,-4.58,-2.33,0.0,3.71,-0.8399999999999999
 ATIVIDADES FÍSICAS,0.21,0.9400000000000001,1.06,3.4899999999999998,1.52,0.59,-0.01,0.0,0.43,3.59,3.4299999999999997,0.6000000000000001,2.17,2.34,-0.43999999999999995,-0.52,1.3199999999999998
 COMUNICAÇÃO,-0.38999999999999996,-0.37,-0.53,-0.43,-0.08000000000000002,0.47000000000000003,0.040000000000000036,0.12999999999999998,-0.32999999999999996,-0.21,-0.49,-0.07,0.18,0.30000000000000004,-0.44000000000000006,0.19999999999999996,-0.2
 COMUNICAÇÃO,-0.38999999999999996,-0.37,-0.53,-0.43,-0.08000000000000002,0.47000000000000003,0.040000000000000036,0.12999999999999998,-0.32999999999999996,-0.21,-0.49,-0.07,0.18,0.30000000000000004,-0.44000000000000006,0.19999999999999996,-0.2
 COMUNICAÇÃO,-0.38999999999999996,-0.37,-0.53,-0.43,-0.08000000000000002,0.47000000000000003,0.040000000000000036,0.12999999999999998,-0.32999999999999996,-0.21,-0.49,-0.07,0.18,0.30000000000000004,-0.44000000000000006,0.19999999999999996,-0.2
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.01,0.01,0.01,0.03
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-1.95,-2.2800000000000002,-3.06,-1.96,-0.76,2.13,0.17000000000000015,0.5400000000000003,-1.85,-1.2300000000000002,-3.55,-0.5899999999999999,0.83,1.27,-1.39,0.72,-1.27
 SERVIÇOS DE STREAMING,0.0,1.07,1.07,1.07,1.07,1.07,0.0,0.0,1.07,1.07,0.0,1.07,1.07,0.0,1.07,1.07,1.07
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
