Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PÃO FRANCÊS,2.71,0.23999999999999988,3.86,2.85,5.59,3.3499999999999996,-0.020000000000000018,-3.86,-2.71,1.2299999999999998,-0.38,1.5100000000000002,2.98,5.199999999999999,0.33999999999999997,1.1099999999999999,2.1100000000000003
 PÃO DOCE,3.54,1.4900000000000002,-3.57,0.0,1.48,0.0,0.0,0.0,-3.4000000000000004,4.02,0.0,-0.6400000000000001,-4.24,0.0,0.0,0.0,1.03
 PÃO DE FORMA,-0.019999999999999962,-2.3600000000000003,1.1800000000000002,0.0,5.92,1.62,0.0,0.0,0.0,1.56,0.0,6.139999999999999,0.0,0.0,0.0,0.0,2.62
 BOLO,1.7399999999999998,-1.9499999999999997,3.38,-2.42,3.22,1.28,5.96,3.26,3.7899999999999996,-1.4800000000000004,0.23999999999999977,7.36,4.07,0.9100000000000001,5.029999999999999,5.86,2.02
 PÃO DE QUEIJO,0.0,0.0,1.43,0.0,0.0,4.0200000000000005,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,3.74
 ÓLEOS E GORDURAS,6.109999999999999,4.9799999999999995,5.06,5.52,6.470000000000001,6.98,0.6400000000000001,5.07,7.29,3.8,3.17,2.36,2.51,9.39,3.82,4.1899999999999995,5.24
 ÓLEO DE SOJA,8.18,4.61,5.43,5.08,9.2,6.95,0.6899999999999995,6.71,7.56,3.21,3.45,2.3,3.2800000000000002,10.370000000000001,3.3299999999999996,3.93,6.11
 AZEITE DE OLIVA,4.33,0.0,0.0,0.0,2.36,7.03,-5.3100000000000005,0.0,5.779999999999999,3.6199999999999997,0.0,2.57,2.48,2.84,0.0,0.0,2.75
 MARGARINA,3.7199999999999998,6.11,3.45,6.26,2.6,0.0,6.78,2.39,7.619999999999999,5.840000000000001,1.66,0.0,0.2100000000000002,0.0,5.35,4.63,4.2
 BEBIDAS E INFUSÕES,6.15,2.28,5.249999999999999,7.97,7.66,8.56,-1.2300000000000004,8.11,11.07,7.3100000000000005,6.1,9.43,8.78,8.99,10.82,9.370000000000001,6.24
 SUCO DE FRUTAS,1.0200000000000002,-5.630000000000001,0.85,-0.07999999999999996,-0.17000000000000015,4.1899999999999995,0.0,1.06,0.0,0.33,4.29,2.09,3.4699999999999998,0.0,0.0,0.0,0.27
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,4.17,6.67,3.0700000000000003,0.0,0.0,0.0,0.0,7.1,2.96,0.0,4.17
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,-5.56,0.0,0.0,0.0,0.0,0.0,0.0,3.42,-5.430000000000001,0.0,-5.42
 CAFÉ MOÍDO,21.34,13.490000000000002,13.979999999999999,15.809999999999999,24.57,18.45,13.33,16.57,19.32,24.259999999999998,5.75,14.129999999999999,22.28,21.259999999999998,22.35,22.119999999999997,19.68
 CAFÉ SOLÚVEL,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16
 REFRIGERANTE E ÁGUA MINERAL,1.4599999999999997,1.55,-0.65,4.5,3.0,4.95,-3.1599999999999997,3.4400000000000004,5.49,3.9499999999999993,6.35,9.049999999999999,3.58,2.4299999999999997,3.8,3.7799999999999994,2.75
 CERVEJA,1.9,2.1,4.77,12.329999999999998,4.2,5.58,3.92,4.08,7.8,3.97,6.53,6.66,4.41,0.0,9.82,6.83,4.46
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,-1.2300000000000004,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.13000000000000034
 VINHO,0.25000000000000044,0.31000000000000016,0.0,0.0,-0.08000000000000008,0.0,0.0,0.0,0.0,0.08999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999997
 SUCO EM PÓ,0.0,-6.11,-0.75,0.0,2.01,0.0,0.0,0.0,0.0,0.9199999999999999,0.0,0.0,2.8200000000000003,4.1899999999999995,0.0,0.0,0.19
 CHÁ MATE (ERVA MATE),0.0,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.0,0.0,0.9199999999999999,0.0,0.0,0.0,1.3900000000000001
 ENLATADOS E CONSERVAS,1.67,1.97,2.6799999999999997,5.2,0.93,5.18,-0.4700000000000001,4.55,4.92,3.8600000000000003,3.11,6.180000000000001,4.96,4.36,-4.4,1.7200000000000002,2.3
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22
 PALMITO EM CONSERVA,0.0,0.0,2.19,0.0,-1.7800000000000002,6.07,0.0,0.0,0.0,2.74,0.4,0.0,0.0,0.0,0.0,0.0,-0.5
 PEPINO EM CONSERVA,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
 SARDINHA EM CONSERVA,1.4100000000000001,1.05,4.71,7.0200000000000005,2.92,6.91,-0.64,3.08,6.0600000000000005,8.04,0.0,5.8500000000000005,3.89,4.67,-5.41,1.54,3.4800000000000004
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.7899999999999998,0.0,0.0,0.0,1.33
 AZEITONA,1.27,0.17000000000000037,2.95,0.30000000000000004,2.07,3.5500000000000003,0.0,3.55,3.0700000000000003,-0.13,4.21,5.98,0.8300000000000005,2.9,0.0,0.0,2.04
 MILHO-VERDE EM CONSERVA,1.4899999999999998,1.71,0.95,5.38,3.13,0.0,1.3699999999999997,9.3,5.42,5.37,4.83,6.960000000000001,9.440000000000001,5.53,3.4699999999999998,2.13,3.4699999999999998
 ATUM EM CONSERVA,3.0199999999999996,3.69,0.0,-0.5899999999999999,-0.17000000000000015,4.3100000000000005,0.0,0.0,3.2600000000000002,4.32,0.0,0.0,0.0,0.0,0.0,0.0,1.7
 SAL E CONDIMENTOS,1.73,-0.4,0.37,3.72,2.38,3.91,-0.39,0.72,6.35,4.14,0.8899999999999999,1.1100000000000003,4.37,1.91,0.7600000000000001,0.64,2.17
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99
 ATOMATADO,3.0100000000000002,0.27,1.08,8.05,5.5,4.75,-3.6,3.01,4.58,4.8100000000000005,6.14,5.09,5.08,6.49,2.4800000000000004,1.1600000000000001,3.94
 ALHO,0.78,0.0,0.8100000000000002,2.8499999999999996,1.81,5.05,0.8499999999999999,0.20999999999999996,9.52,-0.45999999999999996,-2.09,-1.0899999999999999,4.88,0.5,-1.7599999999999998,-0.31000000000000005,1.56
 SAL,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.57,1.84,3.1500000000000004,2.09
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5499999999999999
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,5.1899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1899999999999995
 FERMENTO,0.0,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,3.3
 MAIONESE,3.43,-1.1300000000000003,-0.20999999999999985,3.4299999999999997,2.82,2.34,3.44,2.0,0.0,8.91,0.0,7.71,4.01,2.59,0.0,0.0,3.04
 VINAGRE,0.0,0.55,0.0,-2.55,2.8500000000000005,3.29,-3.830000000000001,0.0,1.7500000000000002,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,-0.1299999999999999,1.05
 CALDO CONCENTRADO,0.0,-1.8500000000000005,0.0,1.5699999999999998,0.0,0.0,0.0,-2.83,3.2,0.0,1.5999999999999999,-2.83,0.0,0.0,0.0,0.0,-0.14000000000000012
 TEMPERO MISTO,0.0,1.29,-1.41,2.8800000000000003,-2.27,1.46,-0.03999999999999998,2.3400000000000003,3.04,1.5399999999999996,-1.4600000000000004,0.88,0.7100000000000002,0.72,4.639999999999999,1.32,-0.56
 ALIMENTAÇÃO FORA DO DOMICÍLIO,3.07,0.39,1.02,0.9299999999999999,1.9100000000000001,1.56,1.46,1.4600000000000002,0.5800000000000001,0.4800000000000001,1.8,2.26,3.0300000000000002,3.76,1.4999999999999998,-1.21,1.51
 ALIMENTAÇÃO FORA DO DOMICÍLIO,3.07,0.39,1.02,0.9299999999999999,1.9100000000000001,1.56,1.46,1.4600000000000002,0.5800000000000001,0.4800000000000001,1.8,2.26,3.0300000000000002,3.76,1.4999999999999998,-1.21,1.51
 REFEIÇÃO,2.68,2.1,1.8399999999999999,2.41,4.09,2.08,2.37,1.81,3.21,2.79,1.62,2.14,2.86,3.03,1.5,0.2599999999999999,2.92
 LANCHE,4.16,-5.16,-0.2799999999999998,-1.62,-1.5499999999999998,0.48999999999999977,0.05999999999999983,0.6599999999999998,-5.86,-3.12,1.9699999999999998,4.17,3.4000000000000004,5.63,2.4899999999999998,-5.41,-0.98
 REFRIGERANTE E ÁGUA MINERAL,1.43,1.1099999999999999,0.43999999999999995,-2.24,-0.04999999999999993,-2.7199999999999998,0.22000000000000008,1.11,-2.61,-2.8200000000000003,1.8599999999999999,-0.050000000000000155,-2.76,0.39999999999999997,-1.39,-0.88,-0.28
 CAFEZINHO,0.0,1.18,0.0,0.0,-5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.77
 CERVEJA,1.81,4.14,-0.040000000000000036,1.1999999999999997,-0.79,3.05,-0.06999999999999984,1.85,0.8799999999999997,-3.0199999999999996,2.33,-2.27,5.57,3.0599999999999996,0.020000000000000018,-1.8599999999999999,0.3200000000000003
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,-7.430000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-2.8699999999999997,0.0,1.0900000000000003,0.0,-4.01
 VINHO,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,7.8,2.9
 SORVETE,0.0,0.0,0.0,0.0,3.46,0.0,0.0,-0.3799999999999999,5.34,3.51,3.41,0.0,4.1,2.84,0.0,0.2599999999999998,3.41
 HABITAÇÃO,2.3600000000000003,4.21,2.16,1.5699999999999998,2.64,2.75,0.6000000000000001,2.57,2.96,3.33,6.45,4.24,1.99,2.2600000000000002,4.0200000000000005,1.3900000000000001,2.81
 ENCARGOS E MANUTENÇÃO,2.35,1.9500000000000002,2.3499999999999996,2.26,2.14,1.5099999999999998,0.24000000000000002,2.79,2.9899999999999998,2.2,2.39,4.300000000000001,2.12,1.73,0.19000000000000006,0.84,2.17
 ALUGUEL E TAXAS,2.21,1.6,2.41,2.2399999999999998,1.9999999999999998,1.5699999999999998,0.21000000000000002,2.9600000000000004,3.25,2.12,2.38,4.6,2.12,0.68,-0.01,0.4,2.09
 ALUGUEL RESIDENCIAL,1.57,3.97,2.23,2.94,2.55,-0.030000000000000027,-0.66,5.17,1.05,3.49,2.98,1.49,3.8600000000000003,0.76,-0.03,-0.07999999999999996,2.39
 CONDOMÍNIO,0.08000000000000002,0.0,6.220000000000001,3.21,2.2800000000000002,4.74,1.53,0.7,2.1100000000000003,2.65,5.05,3.04,-1.3900000000000001,2.77,0.39,1.73,2.17
 TAXA DE ÁGUA E ESGOTO,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0,12.06,0.0,0.0,0.0,0.0,1.39
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,12.92
 REPAROS,2.86,3.6799999999999997,1.63,1.3900000000000001,2.98,1.19,1.77,1.69,1.02,2.39,2.2199999999999998,2.47,1.25,1.6500000000000001,0.27999999999999997,1.8499999999999999,2.48
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,-3.11,0.0,0.0,6.790000000000001,0.0,0.0,1.0899999999999999
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,0.5699999999999998,0.0,0.0,0.0,-0.9900000000000002,0.0,0.0,0.0,0.0,4.9399999999999995,0.0,0.19
 VIDRO,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
 TINTA,6.550000000000001,7.35,4.74,4.0600000000000005,4.55,2.86,4.85,3.1099999999999994,4.75,5.98,4.640000000000001,7.66,3.79,6.16,4.4,6.47,5.21
 REVESTIMENTO DE PISO E PAREDE,4.66,5.16,2.2199999999999998,4.48,7.32,0.0,4.6899999999999995,1.88,-0.04999999999999982,0.6,3.0200000000000005,2.37,0.0,1.56,-1.48,2.05,4.609999999999999
 MADEIRA E TACO,0.0,2.54,0.0,0.0,0.0,0.0,0.0,1.8299999999999996,0.0,0.0,0.0,0.0,0.0,3.98,-2.34,0.0,1.75
 CIMENTO,0.0,0.0,0.0,1.7799999999999998,0.0,0.0,2.12,2.8899999999999997,0.9199999999999999,0.0,0.0,5.28,0.7200000000000001,0.8499999999999999,1.13,0.0,1.8499999999999999
 TIJOLO,1.65,0.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.0,0.0,-1.0700000000000003,1.8,0.0,0.02000000000000024,-1.9799999999999998,0.0,0.03000000000000025
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,2.0100000000000002,0.0,0.0,0.0,-0.78,0.0,0.0,0.0,-1.77,0.0,0.0,0.0,1.6
 MÃO DE OBRA,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
 AREIA,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,1.5499999999999998,0.0,1.87
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.0,0.0,-1.57
 TELHA,0.0,4.5,-2.57,-6.22,0.0,0.0,-1.21,0.0,0.0,2.93,0.0,0.0,0.0,0.0,-1.49,0.0,0.76
 ARTIGOS DE LIMPEZA,3.18,1.9300000000000002,2.63,3.6,2.1900000000000004,1.08,-2.73,2.94,4.05,2.8,2.76,5.22,2.87,5.2,0.7400000000000002,2.9,2.3899999999999997
 SACO PARA LIXO,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,-0.5799999999999996
 ÁGUA SANITÁRIA,-0.3999999999999999,0.1100000000000001,2.11,2.0100000000000002,-0.10000000000000009,-0.48,-2.0,1.2799999999999998,2.43,0.0,7.49,0.0,5.3,-4.529999999999999,1.88,4.66,0.9299999999999999
 DETERGENTE,2.9200000000000004,0.4500000000000002,7.07,2.8499999999999996,0.8,1.0899999999999999,2.05,2.31,7.039999999999999,-3.83,4.18,4.44,1.21,4.53,0.0,2.3200000000000003,1.98
 SABÃO EM PÓ,3.95,1.67,1.52,4.18,2.25,-0.33000000000000007,-5.18,4.5200000000000005,4.97,4.55,1.3,4.97,4.029999999999999,6.96,-0.41000000000000014,1.9300000000000002,2.48
 DESINFETANTE,0.9399999999999998,0.1699999999999997,1.9500000000000002,6.09,0.56,0.75,-5.64,-0.30000000000000004,1.0700000000000003,5.6899999999999995,2.8100000000000005,5.959999999999999,0.0,0.0,-1.1099999999999997,0.0,1.1
 SABÃO EM BARRA,-0.17000000000000037,0.0,5.8,3.69,0.0,0.0,-0.5099999999999998,2.71,5.6,0.0,0.0,4.24,1.25,5.74,0.6000000000000001,3.3199999999999994,2.7399999999999998
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7599999999999998,0.0,5.68,0.0,0.0,0.0,0.0,2.1999999999999997
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,3.7699999999999996,0.0,0.0,0.0,0.0,0.0,5.239999999999999,4.01
 LIMPADOR MULTIUSO,0.0,4.05,0.0,0.0,4.64,-1.43,0.0,0.0,0.0,1.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.72
 PAPEL TOALHA,6.779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.779999999999999
 AMACIANTE E ALVEJANTE,4.03,4.54,-1.24,3.09,4.53,3.33,-2.8000000000000003,4.03,0.8999999999999998,4.49,2.35,5.86,2.36,5.17,4.23,1.23,3.29
 COMBUSTÍVEIS E ENERGIA,2.38,7.109999999999999,1.9300000000000002,0.7999999999999996,3.63,6.08,0.86,2.29,2.9299999999999997,4.9799999999999995,12.0,4.16,1.8800000000000001,2.5500000000000003,6.75,2.16,3.7399999999999998
 COMBUSTÍVEIS (DOMÉSTICOS),7.12,9.21,7.07,3.49,6.96,3.3500000000000005,4.19,7.09,4.9,6.56,7.290000000000001,6.630000000000001,9.42,4.19,6.79,5.99,6.5600000000000005
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,2.68
 GÁS DE BOTIJÃO,7.24,9.21,7.07,3.49,5.91,3.3500000000000005,4.22,7.09,4.9,7.63,7.290000000000001,6.630000000000001,9.42,4.19,7.1,5.99,6.390000000000001
 GÁS ENCANADO,6.91,0.0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55
 ENERGIA ELÉTRICA RESIDENCIAL,1.21,6.66,0.33000000000000007,-0.13000000000000034,2.7,6.8100000000000005,-0.040000000000000036,0.5199999999999999,2.1799999999999997,4.51,13.420000000000002,3.54,-0.3200000000000003,2.07,6.74,0.81,2.9
 ENERGIA ELÉTRICA RESIDENCIAL,1.21,6.66,0.33000000000000007,-0.13000000000000034,2.7,6.8100000000000005,-0.040000000000000036,0.5199999999999999,2.1799999999999997,4.51,13.420000000000002,3.54,-0.3200000000000003,2.07,6.74,0.81,2.9
 ARTIGOS DE RESIDÊNCIA,3.59,2.87,3.6,5.0,3.6399999999999997,3.64,3.24,2.54,6.12,4.84,1.7899999999999998,1.69,3.83,2.34,1.5799999999999998,4.84,3.6700000000000004
 MÓVEIS E UTENSÍLIOS,4.71,3.75,4.859999999999999,5.17,5.279999999999999,4.91,3.32,3.47,5.140000000000001,4.46,1.65,2.46,5.26,1.4999999999999998,1.29,5.65,4.5
 MOBILIÁRIO,6.36,6.0,5.87,7.17,7.5600000000000005,8.74,5.390000000000001,4.75,8.09,6.49,2.5900000000000003,3.6300000000000003,6.459999999999999,2.0300000000000002,1.5299999999999998,8.16,6.4799999999999995
 MÓVEL PARA SALA,3.52,8.27,5.8100000000000005,6.199999999999999,9.1,7.72,2.77,4.0,9.31,7.370000000000001,2.82,2.93,6.720000000000001,-1.78,1.5699999999999998,6.140000000000001,7.0
 MÓVEL PARA QUARTO,8.58,3.87,5.99,8.04,5.390000000000001,9.5,6.9399999999999995,5.13,7.470000000000001,4.83,3.0,3.43,6.8,3.06,1.56,10.780000000000001,5.8
 MÓVEL PARA COPA E COZINHA,7.37,7.670000000000001,4.180000000000001,8.379999999999999,10.66,8.940000000000001,6.8100000000000005,7.670000000000001,8.62,7.709999999999999,1.0500000000000003,5.1000000000000005,6.039999999999999,5.23,2.17,6.99,7.720000000000001
 MÓVEL INFANTIL,0.0,0.0,0.0,2.1599999999999997,0.0,0.0,0.0,-1.04,6.199999999999999,10.03,3.42,0.0,4.93,-1.2799999999999998,-0.13000000000000012,0.87,4.59
 COLCHÃO,0.0,0.07000000000000006,9.440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
 UTENSÍLIOS E ENFEITES,2.24,-0.25,2.97,0.52,2.08,0.06000000000000005,2.2600000000000002,0.84,1.07,1.58,-0.21,-0.84,3.5600000000000005,0.5700000000000001,0.77,0.8300000000000001,1.47
 ARTIGOS DE ILUMINAÇÃO,-2.37,1.7400000000000002,3.63,0.7400000000000002,2.68,2.38,-1.5999999999999999,0.52,4.23,2.3499999999999996,0.0,0.0,2.37,0.0,1.06,-0.6699999999999999,1.87
 TAPETE,0.99,-0.06000000000000005,0.0,0.0,3.01,0.79,0.76,0.0,-1.5299999999999998,-0.74,-2.0900000000000003,-2.04,-0.6299999999999999,0.0,0.0,0.0,0.75
 CORTINA,3.5100000000000002,0.74,1.58,5.06,0.8300000000000001,1.75,0.0,1.72,5.37,2.19,-0.050000000000000044,0.35000000000000003,0.0,0.0,0.0,0.0,1.72
 UTENSÍLIOS DE METAL,4.449999999999999,-1.7599999999999998,4.4,0.9499999999999998,3.5700000000000003,-1.2700000000000002,5.66,1.3299999999999998,-2.0500000000000003,2.1,0.6499999999999999,-3.2199999999999998,6.18,1.08,-0.15999999999999992,2.5200000000000005,2.2399999999999998
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,2.6399999999999997,-5.52,-2.46,-1.7700000000000002,2.37,-1.6,3.33,1.11,0.0,-0.14999999999999997,5.24,2.61,2.82,1.03,-0.22999999999999998
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.84,-3.28,-0.13
 FLORES NATURAIS,0.0,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,0.51,0.27,0.0,0.0,0.0,1.83,0.0,0.0,2.75,1.26,-0.10000000000000009,-5.39,0.0,0.0,1.04
" CAMA, MESA E BANHO",1.7500000000000002,1.71,3.35,3.6,0.10999999999999988,-3.4400000000000004,-2.56,-0.9500000000000002,1.96,1.17,2.51,3.7,3.6399999999999997,1.3,1.13,2.6999999999999997,1.18
 ROUPA DE CAMA,1.7500000000000002,1.71,3.35,3.67,0.10999999999999988,-3.4400000000000004,-2.56,-2.4099999999999997,1.96,1.17,2.51,3.7,5.6000000000000005,2.23,1.13,2.6999999999999997,1.17
 ROUPA DE BANHO,0.0,0.0,0.0,3.44,0.0,0.0,0.0,2.339999999999999,0.0,0.0,0.0,0.0,-1.08,-2.09,0.0,0.0,1.71
 APARELHOS ELETROELETRÔNICOS,3.08,2.05,2.58,5.02,2.7800000000000002,2.45,2.87,1.9,7.44,6.459999999999999,1.71,0.26,2.99,2.87,1.91,5.0200000000000005,3.29
 ELETRODOMÉSTICOS E EQUIPAMENTOS,3.6100000000000003,3.1199999999999997,3.56,7.33,5.17,4.77,4.0,2.82,9.350000000000001,7.64,1.5000000000000004,1.4500000000000002,3.5700000000000003,3.8600000000000003,2.4699999999999998,6.640000000000001,4.78
 REFRIGERADOR,4.59,2.96,4.76,8.49,6.699999999999999,4.819999999999999,2.64,2.63,8.9,6.970000000000001,3.84,3.93,5.390000000000001,4.98,2.35,9.51,5.529999999999999
 AR-CONDICIONADO,0.97,0.77,0.0,4.58,-0.73,2.2199999999999998,3.6399999999999997,-1.1500000000000004,8.08,5.76,-4.6899999999999995,-0.5000000000000002,-0.51,2.83,0.0,-1.8499999999999999,1.2999999999999998
 MÁQUINA DE LAVAR ROUPA,4.390000000000001,4.52,3.38,6.64,6.08,5.41,5.8,5.640000000000001,9.8,8.75,-0.1299999999999999,-1.99,4.35,2.9,4.79,8.899999999999999,5.42
 VENTILADOR,0.0,0.0,0.0,9.84,0.0,0.0,2.04,-0.14,0.0,0.0,0.0,0.0,1.06,1.2600000000000002,-0.44,2.8600000000000003,2.99
 FOGÃO,2.9299999999999997,3.55,3.17,5.779999999999999,3.77,5.9,6.1,4.66,10.74,8.17,3.6100000000000008,3.7600000000000002,2.4000000000000004,4.8999999999999995,3.29,8.620000000000001,4.79
 CHUVEIRO ELÉTRICO,0.0,0.0,-0.30999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30999999999999994
" TV, SOM E INFORMÁTICA",2.63,0.72,1.62,2.75,0.3800000000000001,0.39,1.85,1.0000000000000002,5.24,5.24,2.01,-1.1199999999999999,2.14,1.01,1.3,3.5999999999999996,1.72
 TELEVISOR,3.5599999999999996,4.029999999999999,2.43,5.66,4.16,3.0199999999999996,2.5,2.1100000000000003,7.9,6.41,2.68,1.2999999999999998,2.1,3.7600000000000002,2.7,7.5600000000000005,4.01
 APARELHO DE SOM,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,1.9700000000000002,0.0,0.0,0.0,0.0,0.0,1.3,6.1899999999999995,2.34
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,4.129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.129999999999999
 COMPUTADOR PESSOAL,0.8700000000000001,-5.7,0.31000000000000005,-2.08,-5.41,-1.95,0.6499999999999999,-0.5699999999999998,0.9400000000000001,3.61,1.0699999999999998,-5.43,2.24,-4.03,-3.9699999999999998,-3.6399999999999997,-2.07
 CONSERTOS E MANUTENÇÃO,1.6399999999999997,1.86,0.95,3.9699999999999998,0.32000000000000006,2.14,4.78,0.5099999999999999,2.65,-0.020000000000000018,2.87,4.82,0.62,3.27,1.25,-0.2600000000000001,1.34
 CONSERTOS E MANUTENÇÃO,1.6399999999999997,1.86,0.95,3.9699999999999998,0.32000000000000006,2.14,4.78,0.5099999999999999,2.65,-0.020000000000000018,2.87,4.82,0.62,3.27,1.25,-0.2600000000000001,1.34
 CONSERTO DE REFRIGERADOR,0.0,6.370000000000001,0.0,5.5600000000000005,0.0,0.0,4.92,0.0,4.6,0.0,5.29,0.0,0.0,0.0,0.0,0.0,4.92
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79
 REFORMA DE ESTOFADO,2.52,-0.16000000000000014,-2.68,5.66,1.7600000000000002,3.0,0.0,2.11,12.63,0.0,0.0,7.09,9.68,-1.6800000000000002,0.0,2.78,2.54
 CONSERTO DE APARELHO CELULAR,0.0,1.68,-1.5999999999999999,2.8099999999999996,-4.93,-0.8799999999999999,5.5,-2.34,-4.14,3.54,2.4400000000000004,4.2,1.11,1.4700000000000002,0.0,-1.58,-0.41
 CONSERTO DE BICICLETA,1.4899999999999998,4.2,3.7199999999999998,3.09,0.8800000000000001,2.47,4.86,1.75,3.3499999999999996,-0.8099999999999998,1.7499999999999998,4.6899999999999995,-1.8900000000000001,4.989999999999999,3.21,-0.74,1.44
