Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PÃO DOCE,1.57,4.18,0.1499999999999999,0.0,-3.63,0.0,0.0,0.0,-2.39,0.59,0.0,2.94,-1.9700000000000002,0.0,0.0,0.0,-1.08
 PÃO DE FORMA,4.279999999999999,-1.9400000000000002,-1.28,0.0,3.19,1.4100000000000001,0.0,0.0,0.0,0.5399999999999998,0.0,3.13,0.0,0.0,0.0,0.0,1.7999999999999998
 BOLO,-0.55,-0.3899999999999999,4.57,1.61,-0.6100000000000001,-2.78,2.7199999999999998,0.7699999999999999,1.37,9.71,2.33,1.5299999999999998,-0.69,-1.6,3.71,-4.82,1.51
 PÃO DE QUEIJO,0.0,0.0,8.15,0.0,0.0,8.99,0.0,0.0,0.0,0.0,-0.8800000000000001,0.0,0.0,0.0,0.0,0.0,5.609999999999999
 ÓLEOS E GORDURAS,2.9699999999999998,-1.5599999999999998,0.9200000000000002,3.44,1.0699999999999998,0.24,1.13,4.51,1.84,2.6799999999999997,4.04,3.8400000000000003,6.29,-0.63,0.28,5.9,1.6600000000000001
 ÓLEO DE SOJA,0.41999999999999993,-4.05,-0.77,0.7399999999999998,0.2300000000000001,-1.3599999999999999,1.7700000000000002,2.06,0.039999999999999994,0.07000000000000006,3.22,2.55,5.26,-1.03,-1.1,2.95,0.03999999999999999
 AZEITE DE OLIVA,3.66,0.0,0.0,0.0,-2.31,4.02,-2.17,0.0,1.39,6.46,0.0,8.330000000000002,7.49,2.2,0.0,0.0,0.81
 MARGARINA,7.57,6.76,8.97,8.02,6.9399999999999995,0.0,2.7699999999999996,8.649999999999999,6.819999999999999,8.43,8.84,0.0,8.79,0.0,4.79,11.190000000000001,7.34
 BEBIDAS E INFUSÕES,5.0200000000000005,-0.7599999999999999,4.640000000000001,5.4,4.81,5.88,-6.4399999999999995,7.14,6.57,4.0,6.14,7.56,5.05,7.3999999999999995,4.88,5.65,3.4699999999999998
 SUCO DE FRUTAS,0.2,0.7100000000000001,1.23,3.76,0.2899999999999999,1.0699999999999998,0.0,2.65,0.0,0.47000000000000003,5.85,0.5,1.08,0.0,0.0,0.0,0.81
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,3.27,8.26,0.59,0.0,0.0,0.0,0.0,7.91,3.76,0.0,3.27
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,-12.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,10.16,-12.120000000000001,0.0,-12.11
 CAFÉ MOÍDO,17.8,9.219999999999999,12.8,20.7,15.690000000000001,22.8,7.69,19.330000000000002,14.139999999999999,14.42,20.53,25.75,17.19,9.57,17.03,17.97,15.69
 CAFÉ SOLÚVEL,0.0,1.1400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1400000000000003
 REFRIGERANTE E ÁGUA MINERAL,2.67,-1.26,2.8999999999999995,1.27,3.0,-0.76,-0.5399999999999998,0.37000000000000005,1.7000000000000002,0.22999999999999993,3.1599999999999997,-0.020000000000000018,0.4800000000000004,5.63,0.24000000000000005,1.06,1.6400000000000001
 CERVEJA,2.52,-2.21,0.99,3.22,1.8299999999999998,2.11,-1.5100000000000002,2.12,4.26,3.24,0.3900000000000001,-0.29000000000000004,1.98,0.0,1.08,3.49,1.38
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,-6.4399999999999995,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,-3.7800000000000002
 VINHO,-1.03,-2.14,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.13
 SUCO EM PÓ,0.0,0.44999999999999996,1.5,0.0,1.1300000000000001,0.0,0.0,0.0,0.0,1.6199999999999999,0.0,0.0,-0.18999999999999995,3.53,0.0,0.0,1.1400000000000001
 CHÁ MATE (ERVA MATE),0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.24,0.0,0.0,0.0,-2.5
 ENLATADOS E CONSERVAS,0.56,1.21,1.01,4.79,1.56,-1.0599999999999998,-3.72,0.61,2.89,3.3,-0.5900000000000001,4.1,2.73,5.29,0.44999999999999996,1.07,1.42
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,-5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26
 PALMITO EM CONSERVA,0.0,0.0,4.44,0.0,4.49,7.24,0.0,0.0,0.0,0.6300000000000001,-0.02999999999999997,0.0,0.0,0.0,0.0,0.0,3.8100000000000005
 PEPINO EM CONSERVA,0.0,3.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7800000000000002
 SARDINHA EM CONSERVA,-0.6899999999999995,-0.03999999999999995,-0.16999999999999998,7.680000000000001,0.42,-1.63,-2.3200000000000003,0.7300000000000002,2.78,2.3,0.0,2.92,5.27,7.08,0.30999999999999983,1.8800000000000001,1.24
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,-4.989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.989999999999999
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,2.45,0.0,0.0,0.0,5.39
 AZEITONA,3.3,0.08999999999999986,1.8,1.9300000000000002,1.4,-3.6900000000000004,0.0,1.44,-3.35,3.71,-2.2,3.3899999999999997,1.18,3.5300000000000002,0.0,0.0,1.2600000000000002
 MILHO-VERDE EM CONSERVA,0.34999999999999964,0.9099999999999997,-0.15999999999999992,0.6199999999999999,1.0499999999999998,0.0,-2.619999999999999,-0.5,6.760000000000001,5.9399999999999995,3.6,6.49,2.24,3.9299999999999997,1.65,-0.8700000000000001,1.65
 ATUM EM CONSERVA,-1.32,0.43,0.0,-1.36,-0.3999999999999998,-0.94,0.0,0.0,2.6399999999999997,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.08999999999999997
 SAL E CONDIMENTOS,-0.77,0.95,-1.1400000000000001,2.27,2.1,-1.2200000000000002,2.6399999999999997,0.9600000000000001,-1.4500000000000002,3.0199999999999996,-1.52,-0.10000000000000009,-2.04,2.34,0.3600000000000001,1.94,0.8600000000000001
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44999999999999973
 ATOMATADO,0.6599999999999998,0.18999999999999995,1.83,4.790000000000001,5.04,0.030000000000000027,4.42,6.1899999999999995,5.61,1.9000000000000001,1.38,-0.18999999999999995,5.52,-0.58,3.1500000000000004,1.9999999999999998,3.05
 ALHO,-2.9000000000000004,0.0,-7.880000000000001,-2.76,-0.2699999999999998,-5.52,-0.41,-3.41,-8.98,-2.13,-4.84,-1.5999999999999999,-9.450000000000001,2.4300000000000006,-2.380000000000001,2.6,-3.25
 SAL,1.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199999999999997,4.09,-3.63,3.1399999999999997,1.1600000000000001
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,0.5799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799999999999998
 FERMENTO,0.0,-0.7800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.5599999999999999
 MAIONESE,4.32,0.9900000000000002,6.26,6.970000000000001,2.31,2.93,-0.30000000000000027,6.51,0.0,10.39,0.0,2.7800000000000002,0.7400000000000001,5.26,0.0,0.0,4.12
 VINAGRE,0.0,-2.87,0.0,5.23,2.55,4.3999999999999995,1.3399999999999999,0.0,1.17,0.0,0.0,0.0,0.0,0.0,4.279999999999999,1.04,1.72
 CALDO CONCENTRADO,0.0,7.3,0.0,0.5000000000000001,0.0,0.0,0.0,4.7299999999999995,5.5600000000000005,0.0,-3.4,4.23,0.0,0.0,0.0,0.0,3.84
 TEMPERO MISTO,0.0,1.3499999999999999,1.6700000000000002,2.5,0.8600000000000001,-0.17000000000000037,7.39,4.1,-1.0100000000000002,7.029999999999999,3.57,1.74,4.61,2.4699999999999998,5.710000000000001,-1.0899999999999999,2.3200000000000003
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.9,2.29,0.19,2.25,1.2399999999999998,2.35,2.82,1.4100000000000001,0.96,2.71,1.22,2.23,1.49,1.58,2.92,2.18,1.4900000000000002
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.9,2.29,0.19,2.25,1.2399999999999998,2.35,2.82,1.4100000000000001,0.96,2.71,1.22,2.23,1.49,1.58,2.92,2.18,1.4900000000000002
 REFEIÇÃO,0.98,2.62,0.96,0.98,1.4000000000000004,2.7399999999999998,2.47,1.03,1.33,2.0300000000000002,1.7600000000000002,2.05,0.1,1.1400000000000001,2.13,1.7999999999999998,1.5499999999999998
 LANCHE,0.49000000000000005,2.0300000000000002,-1.06,5.0,0.16000000000000014,2.0300000000000002,3.6999999999999997,2.41,-0.08000000000000007,3.42,0.77,3.65,3.39,2.37,5.01,4.18,1.1400000000000001
 REFRIGERANTE E ÁGUA MINERAL,0.13,-0.9000000000000004,2.25,4.57,2.5900000000000003,4.32,2.1599999999999997,2.5300000000000002,-3.0,2.8499999999999996,-3.87,1.54,-0.8600000000000003,1.6099999999999999,2.4699999999999998,-1.25,1.44
 CAFEZINHO,0.0,1.65,0.0,0.0,6.390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24
 CERVEJA,1.6899999999999997,0.49999999999999994,-1.87,2.23,4.16,-1.66,2.23,0.56,1.99,5.85,1.21,-1.22,2.8699999999999997,2.81,1.0599999999999998,-0.5000000000000001,2.13
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,1.0899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,8.129999999999999,0.0,-1.3900000000000001,0.0,1.9299999999999997
 VINHO,4.050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.050000000000001
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,-2.34,0.56
 SORVETE,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.30999999999999994,3.01,3.54,2.64,0.0,3.2700000000000005,-2.1399999999999997,0.0,4.56,2.63
 HABITAÇÃO,4.51,8.85,3.2199999999999998,6.25,6.949999999999999,4.82,11.819999999999999,3.8200000000000003,5.05,7.76,5.359999999999999,8.97,4.18,7.28,5.4399999999999995,4.63,6.34
 ENCARGOS E MANUTENÇÃO,1.13,2.64,-2.41,2.44,2.25,1.1,0.5700000000000001,0.69,0.31,2.83,0.9199999999999999,1.05,1.9899999999999998,2.38,0.82,0.8300000000000001,1.49
 ALUGUEL E TAXAS,0.9,2.94,-3.6999999999999997,2.94,2.0300000000000002,0.98,0.52,0.17,-0.21,3.02,0.24,0.59,1.5,1.06,1.3199999999999998,0.41000000000000003,1.23
 ALUGUEL RESIDENCIAL,0.34,-0.75,1.17,0.08,4.1,2.0700000000000003,0.6,0.32,0.020000000000000073,4.99,0.9199999999999999,1.94,1.33,1.31,2.35,0.6699999999999999,2.3000000000000003
 CONDOMÍNIO,1.9599999999999997,2.47,0.30999999999999994,0.06,0.1299999999999999,0.13999999999999999,0.72,0.0,-0.6799999999999999,4.01,-1.21,-1.18,4.27,2.61,0.7999999999999999,0.42999999999999994,0.7000000000000001
 TAXA DE ÁGUA E ESGOTO,0.0,7.799999999999999,-15.5,11.65,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,-0.32
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.78
 REPAROS,2.6100000000000003,3.0700000000000003,2.8200000000000003,0.51,3.46,2.37,2.66,1.9099999999999997,1.49,1.43,4.9,2.7100000000000004,2.04,3.96,0.29,2.72,2.75
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,0.0,0.0,2.63,0.0,0.0,-0.5799999999999998,0.0,0.0,6.12
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,-2.9299999999999997,0.0,0.0,0.0,0.0,1.52,0.0,-0.10999999999999999
 VIDRO,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37
 TINTA,7.91,6.35,4.05,2.9299999999999997,5.73,6.61,1.3199999999999998,5.4399999999999995,5.47,2.92,6.74,8.94,4.67,-1.1099999999999999,1.5199999999999998,1.5099999999999998,5.45
 REVESTIMENTO DE PISO E PAREDE,1.26,6.72,8.36,-0.10999999999999993,9.45,0.0,5.45,3.99,1.23,3.6,7.969999999999999,5.22,0.0,12.03,4.0600000000000005,5.9399999999999995,6.35
 MADEIRA E TACO,0.0,1.32,0.0,0.0,0.0,0.0,0.0,-0.43999999999999995,0.0,0.0,0.0,0.0,0.0,6.53,-5.55,0.0,0.15
 CIMENTO,0.0,0.0,0.0,-3.4899999999999998,0.0,0.0,-0.69,-1.4700000000000002,1.3199999999999998,0.0,0.0,-4.29,1.7499999999999998,5.36,0.6699999999999999,0.0,-0.42000000000000004
 TIJOLO,-0.21999999999999997,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.22999999999999998,-1.6799999999999997,0.0,4.47,0.0800000000000003,0.0,0.8700000000000001
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,2.74,0.0,0.0,0.0,4.7299999999999995,0.0,0.0,0.0,3.48
 MÃO DE OBRA,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.43999999999999995
 AREIA,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,-0.04999999999999999,0.0,4.57
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8000000000000002,0.0,0.0,-0.8000000000000002
 TELHA,0.0,0.12,3.28,3.0999999999999996,0.0,0.0,1.4100000000000001,0.0,0.0,0.09000000000000008,0.0,0.0,0.0,0.0,-4.0600000000000005,0.0,0.8
 ARTIGOS DE LIMPEZA,1.31,-0.3600000000000001,2.79,1.23,2.25,1.1300000000000001,-3.33,3.5,2.92,3.69,3.13,2.71,5.359999999999999,2.67,0.4,1.4900000000000002,1.93
 SACO PARA LIXO,0.0,-1.4700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,-0.55
 ÁGUA SANITÁRIA,-1.21,1.44,3.1199999999999997,4.77,2.25,0.5300000000000001,-5.22,1.3100000000000003,3.2399999999999998,0.0,5.74,0.0,2.6100000000000003,4.45,-1.3899999999999997,3.23,1.8900000000000001
 DETERGENTE,1.23,-2.01,2.85,1.96,4.510000000000001,-0.8199999999999998,-5.83,2.46,-0.1299999999999999,4.89,8.44,4.62,7.26,2.8099999999999996,0.0,2.63,2.54
 SABÃO EM PÓ,1.79,-0.4,-0.3799999999999999,-0.46999999999999986,3.7199999999999998,0.3800000000000001,0.11999999999999988,5.68,2.84,3.21,1.1900000000000002,1.27,6.67,0.9600000000000001,2.7299999999999995,-1.88,2.1799999999999997
 DESINFETANTE,2.56,1.43,6.23,2.5,-1.19,-2.9200000000000004,-3.96,-1.24,5.52,4.220000000000001,-2.58,3.8899999999999997,0.0,0.0,-0.2900000000000001,0.0,1.09
 SABÃO EM BARRA,-3.93,0.0,5.1000000000000005,2.3099999999999996,0.0,0.0,-4.55,3.96,-1.4099999999999997,0.0,0.0,0.96,-2.5500000000000007,7.74,-3.82,3.8800000000000003,0.009999999999999953
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,6.51,0.0,0.0,0.0,0.0,6.16
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0,0.0,1.21,5.82
 LIMPADOR MULTIUSO,0.0,5.13,0.0,0.0,-0.16999999999999993,2.27,0.0,0.0,0.0,3.9299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.3199999999999998
 PAPEL TOALHA,-0.8799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8799999999999999
 AMACIANTE E ALVEJANTE,4.15,-0.33000000000000007,5.75,-1.06,0.010000000000000231,3.3899999999999997,-3.7199999999999998,5.01,7.68,1.66,3.8500000000000005,2.7600000000000002,6.42,2.82,1.26,4.15,1.7000000000000002
 COMBUSTÍVEIS E ENERGIA,9.489999999999998,17.7,10.53,10.77,17.43,15.43,19.99,8.02,11.23,15.92,11.95,19.79,6.51,10.15,8.98,10.36,14.1
 COMBUSTÍVEIS (DOMÉSTICOS),9.83,12.04,10.91,9.129999999999999,9.06,11.75,9.25,8.16,9.969999999999999,8.48,13.48,9.91,8.05,5.720000000000001,10.55,7.049999999999999,9.74
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.039999999999999813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029999999999999916
 GÁS DE BOTIJÃO,11.78,12.04,10.91,9.129999999999999,11.219999999999999,11.75,9.59,8.16,9.969999999999999,8.17,13.48,9.91,8.05,5.720000000000001,11.27,7.049999999999999,10.48
 GÁS ENCANADO,5.68,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,3.47
 ENERGIA ELÉTRICA RESIDENCIAL,9.420000000000002,19.11,10.45,11.4,20.0,16.41,23.220000000000002,7.98,11.73,18.47,11.52,22.490000000000002,6.09,11.54,8.25,11.57,15.45
 ENERGIA ELÉTRICA RESIDENCIAL,9.420000000000002,19.11,10.45,11.4,20.0,16.41,23.220000000000002,7.98,11.73,18.47,11.52,22.490000000000002,6.09,11.54,8.25,11.57,15.45
 ARTIGOS DE RESIDÊNCIA,1.76,3.97,1.98,0.7,3.1900000000000004,3.4800000000000004,1.0,3.6,3.1799999999999997,2.28,1.38,2.56,4.38,3.8200000000000003,2.8200000000000003,-0.14,2.67
 MÓVEIS E UTENSÍLIOS,2.3699999999999997,3.4200000000000004,1.85,0.77,3.66,3.78,1.46,2.6799999999999997,3.0899999999999994,2.02,-1.28,4.8,3.88,4.4399999999999995,4.0,0.33000000000000007,2.72
 MOBILIÁRIO,3.1100000000000003,4.24,2.02,0.97,4.25,5.51,1.12,3.17,5.1,3.3600000000000003,-3.42,5.4,5.9399999999999995,6.73,4.640000000000001,-0.4700000000000001,3.3500000000000005
 MÓVEL PARA SALA,3.5799999999999996,6.25,1.2,3.54,2.05,5.5,0.019999999999999796,3.54,4.7299999999999995,0.3899999999999999,-4.0,3.83,1.44,9.41,3.6699999999999995,-2.84,2.52
 MÓVEL PARA QUARTO,1.0999999999999999,1.2,1.97,-0.79,6.6,4.75,1.2999999999999998,3.26,5.99,5.03,-7.94,5.44,7.38,6.5600000000000005,5.1,-2.0,3.6499999999999995
 MÓVEL PARA COPA E COZINHA,7.390000000000001,4.73,5.17,3.6799999999999997,2.2700000000000005,8.61,2.92,0.47999999999999987,5.23,3.1,5.67,7.3,7.22,3.99,3.8800000000000003,4.27,4.08
 MÓVEL INFANTIL,0.0,0.0,0.0,0.6699999999999999,0.0,0.0,0.0,6.86,1.17,5.14,1.31,0.0,8.3,6.68,5.05,4.42,3.4399999999999995
 COLCHÃO,0.0,7.6,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05
 UTENSÍLIOS E ENFEITES,1.38,2.41,1.0899999999999999,0.54,2.03,0.9400000000000001,1.5299999999999998,1.4100000000000001,-1.68,0.08000000000000018,0.88,3.4699999999999998,1.08,2.5300000000000002,1.56,1.49,1.29
 ARTIGOS DE ILUMINAÇÃO,1.6,2.77,1.23,-4.800000000000001,0.18999999999999995,0.97,0.7700000000000001,0.98,1.0899999999999999,2.2199999999999998,0.0,0.0,3.5999999999999996,0.0,1.81,1.3099999999999998,0.9
 TAPETE,3.3,-0.14,0.0,0.0,-0.37,0.45,0.39999999999999997,0.0,-1.6799999999999997,2.79,-0.77,1.34,0.8099999999999999,0.0,0.0,0.0,0.39999999999999997
 CORTINA,-1.2300000000000004,3.1,3.11,1.5300000000000002,-1.94,1.89,0.0,0.020000000000000018,-3.6399999999999997,-2.05,1.36,6.2299999999999995,0.0,0.0,0.0,0.0,0.030000000000000027
 UTENSÍLIOS DE METAL,2.0900000000000003,1.9200000000000002,-0.7999999999999996,2.6,4.95,-0.22999999999999998,3.6500000000000004,3.63,-2.1799999999999997,0.32000000000000006,1.35,5.119999999999999,0.22999999999999998,4.15,3.41,2.0300000000000002,2.21
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,3.83,2.6700000000000004,4.63,1.8800000000000001,2.6500000000000004,-1.79,-1.8599999999999999,-1.6199999999999999,0.0,-1.0899999999999999,0.7399999999999998,-0.6699999999999999,-1.9300000000000002,0.9499999999999997,2.04
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,3.13,0.0,0.0,0.0,-0.1499999999999999,0.5499999999999998,0.9
 FLORES NATURAIS,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,-0.17999999999999994,1.28,0.0,0.0,0.0,2.5300000000000002,0.0,0.0,-0.20999999999999996,3.5000000000000004,0.9199999999999999,-1.67,0.0,0.0,0.73
" CAMA, MESA E BANHO",0.85,1.8999999999999997,2.4400000000000004,0.20999999999999996,4.47,2.1199999999999997,2.73,1.5300000000000002,4.9,0.18999999999999995,3.38,4.85,1.23,-1.2200000000000002,5.58,2.1200000000000006,2.8200000000000003
 ROUPA DE CAMA,0.85,1.8999999999999997,2.4400000000000004,-0.2200000000000002,4.47,2.1199999999999997,2.73,0.8600000000000001,4.9,0.18999999999999995,3.38,4.85,0.67,-0.5499999999999998,5.58,2.1200000000000006,2.84
 ROUPA DE BANHO,0.0,0.0,0.0,1.46,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,2.6399999999999997,-3.62,0.0,0.0,2.06
 APARELHOS ELETROELETRÔNICOS,1.29,5.07,2.37,0.47000000000000003,3.04,3.04,0.53,4.04,3.16,2.5,3.75,0.6599999999999999,4.78,4.09,1.9500000000000002,-1.02,2.75
 ELETRODOMÉSTICOS E EQUIPAMENTOS,2.44,4.45,2.34,1.45,4.2,4.17,4.54,4.17,4.5200000000000005,5.220000000000001,4.43,3.92,7.9,5.34,3.06,0.25,3.94
 REFRIGERADOR,3.49,5.9399999999999995,1.46,1.51,1.9300000000000002,3.7300000000000004,7.68,5.109999999999999,3.0600000000000005,4.23,2.44,3.5799999999999996,8.36,9.829999999999998,4.72,-1.71,3.3200000000000003
 AR-CONDICIONADO,-0.1200000000000001,-0.54,0.0,3.4000000000000004,4.78,2.5,3.53,9.61,6.09,6.160000000000001,11.179999999999998,3.9099999999999997,7.970000000000001,5.3100000000000005,0.0,5.279999999999999,3.96
 MÁQUINA DE LAVAR ROUPA,1.2,4.800000000000001,0.6600000000000001,0.77,4.94,4.71,2.2200000000000006,3.73,5.84,3.54,5.65,2.3500000000000005,7.64,6.23,5.77,0.8900000000000001,3.8700000000000006
 VENTILADOR,0.0,0.0,0.0,0.3400000000000001,0.0,0.0,5.069999999999999,0.9899999999999998,0.0,0.0,0.0,0.0,7.219999999999999,-2.87,0.6499999999999999,0.6699999999999995,2.09
 FOGÃO,4.129999999999999,6.51,6.26,1.4299999999999997,7.07,5.890000000000001,1.4699999999999998,2.11,5.199999999999999,9.02,1.62,8.03,7.3,-0.73,-0.14000000000000012,-1.86,5.64
 CHUVEIRO ELÉTRICO,0.0,0.0,2.6100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6100000000000003
" TV, SOM E INFORMÁTICA",0.33999999999999986,5.86,2.4,-0.43999999999999995,1.9300000000000002,2.09,-3.0900000000000003,3.9400000000000004,1.67,-0.30000000000000004,2.88,-2.85,0.42999999999999994,1.75,0.81,-2.0999999999999996,1.5499999999999998
 TELEVISOR,1.77,5.45,3.58,-1.9699999999999998,2.46,6.0600000000000005,-2.8899999999999997,4.25,4.42,2.7,6.170000000000001,-3.76,1.21,1.79,1.62,-0.6599999999999999,2.5599999999999996
 APARELHO DE SOM,0.0,0.0,0.0,-0.43999999999999995,0.0,0.0,0.0,0.0,0.5300000000000002,0.0,0.0,0.0,0.0,0.0,0.81,-1.6800000000000002,0.09999999999999998
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08
 COMPUTADOR PESSOAL,-2.1799999999999997,6.74,0.6699999999999999,-0.029999999999999805,1.19,-1.33,-3.4499999999999997,3.51,-3.0700000000000003,-4.3,-1.52,-1.1999999999999997,-1.06,1.73,-2.09,-4.390000000000001,-0.029999999999999805
 CONSERTOS E MANUTENÇÃO,1.96,0.25,0.7100000000000001,1.6600000000000001,1.8000000000000003,3.89,1.79,6.960000000000001,3.94,2.54,1.62,0.9500000000000001,4.8,-0.94,1.24,1.74,2.01
 CONSERTOS E MANUTENÇÃO,1.96,0.25,0.7100000000000001,1.6600000000000001,1.8000000000000003,3.89,1.79,6.960000000000001,3.94,2.54,1.62,0.9500000000000001,4.8,-0.94,1.24,1.74,2.01
 CONSERTO DE REFRIGERADOR,0.0,-2.0199999999999996,0.0,-1.35,0.0,0.0,1.72,0.0,8.82,0.0,2.77,0.0,0.0,0.0,1.8299999999999998,0.0,1.73
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,0.5099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099999999999999
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,-1.6099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6099999999999999
 REFORMA DE ESTOFADO,1.36,-3.8800000000000003,1.11,-0.95,2.79,4.55,0.0,14.57,1.8599999999999999,0.0,0.0,0.0,0.68,0.7500000000000001,0.0,-0.5999999999999999,2.2
