Variacoes - JANEIRO - MARÇO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PÃO FRANCÊS,4.41,0.8800000000000001,1.38,0.7999999999999998,4.2,3.26,1.08,3.81,6.0,-2.71,-2.4400000000000004,0.41999999999999993,3.22,3.71,4.25,6.5,2.6100000000000003
 PÃO DOCE,3.84,4.88,5.79,0.0,2.1700000000000004,0.0,0.0,0.0,6.13,4.76,0.0,-3.46,3.2,0.0,0.0,0.0,3.53
 PÃO DE FORMA,6.53,8.57,7.26,0.0,8.24,9.91,0.0,0.0,0.0,9.65,0.0,4.289999999999999,0.0,0.0,0.0,0.0,8.1
 BOLO,7.949999999999999,8.54,4.67,-0.20000000000000018,6.27,1.1799999999999997,5.73,-0.7399999999999999,6.6,1.9600000000000002,8.34,-3.7,8.92,7.890000000000001,3.91,0.74,4.95
 PÃO DE QUEIJO,0.0,0.0,3.45,0.0,0.0,1.65,0.0,0.0,0.0,0.0,-0.5499999999999998,0.0,0.0,0.0,0.0,0.0,1.8899999999999997
 ÓLEOS E GORDURAS,-3.25,0.8600000000000001,-5.21,0.22000000000000064,-3.8499999999999996,-3.3800000000000003,-0.10999999999999999,-3.01,-3.3400000000000003,-4.17,-4.43,-5.74,-1.2699999999999996,-5.5200000000000005,-1.66,-2.2300000000000004,-3.0999999999999996
 ÓLEO DE SOJA,-6.1899999999999995,-0.6000000000000001,-6.99,-4.54,-9.04,-5.86,-6.35,-6.8500000000000005,-6.29,-7.83,-5.68,-6.34,-3.0599999999999996,-6.8500000000000005,-3.29,-8.469999999999999,-6.529999999999999
 AZEITE DE OLIVA,-3.79,0.0,0.0,0.0,1.79,2.6500000000000004,9.61,0.0,2.64,1.29,0.0,-3.49,-1.4000000000000004,3.7199999999999998,0.0,0.0,1.2500000000000002
 MARGARINA,4.3,6.04,3.9499999999999997,9.48,7.029999999999999,0.0,10.610000000000001,4.67,1.0700000000000003,4.98,3.14,0.0,5.93,0.0,4.06,10.690000000000001,5.84
 BEBIDAS E INFUSÕES,-0.07000000000000006,1.81,0.53,-0.31999999999999995,0.7,1.8,4.08,1.81,1.3399999999999999,2.4299999999999997,1.42,1.1400000000000001,1.35,0.1200000000000001,0.7799999999999999,0.7699999999999999,1.28
 SUCO DE FRUTAS,0.28000000000000014,2.17,2.66,-1.18,0.44999999999999996,3.75,0.0,1.3900000000000001,0.0,0.52,0.95,1.27,2.2199999999999998,0.0,0.0,0.0,0.9600000000000001
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,1.96,-0.24999999999999994,2.0,0.0,0.0,0.0,0.0,0.06,6.6899999999999995,0.0,1.96
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,-6.689999999999999,-4.25,0.0,5.39
 CAFÉ MOÍDO,0.95,1.17,-1.04,1.89,-0.3500000000000001,2.9999999999999996,3.31,4.050000000000001,0.10000000000000003,1.2200000000000002,1.15,3.9199999999999995,2.8200000000000003,2.25,3.68,4.5600000000000005,0.79
 CAFÉ SOLÚVEL,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78
 REFRIGERANTE E ÁGUA MINERAL,-1.9800000000000004,1.8800000000000001,-0.4500000000000002,-2.09,1.2199999999999998,1.72,1.64,0.96,1.0,2.92,0.4,-0.6000000000000001,1.68,0.74,0.010000000000000009,0.73,0.69
 CERVEJA,0.6399999999999997,1.3,2.34,3.79,0.33999999999999997,0.18999999999999995,-0.41000000000000014,0.8000000000000002,3.26,4.01,2.43,0.5700000000000003,-0.65,0.0,-1.65,-1.49,1.3699999999999999
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,3.34
 VINHO,1.2399999999999998,1.7499999999999998,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.14000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,1.63
 SUCO EM PÓ,0.0,-0.3799999999999999,-0.96,0.0,1.75,0.0,0.0,0.0,0.0,2.54,0.0,0.0,1.4300000000000002,1.77,0.0,0.0,1.1
 CHÁ MATE (ERVA MATE),0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9799999999999995,0.0,0.0,2.96,0.0,0.0,0.0,2.83
 ENLATADOS E CONSERVAS,-1.31,2.9699999999999998,5.23,2.16,-0.6,0.9800000000000001,6.98,2.75,0.26,1.69,3.1399999999999997,2.1399999999999997,2.92,4.73,7.4399999999999995,2.86,1.48
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
 PALMITO EM CONSERVA,0.0,0.0,4.06,0.0,0.54,0.07000000000000006,0.0,0.0,0.0,1.87,2.01,0.0,0.0,0.0,0.0,0.0,1.07
 PEPINO EM CONSERVA,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64
 SARDINHA EM CONSERVA,-0.18999999999999995,3.23,4.92,0.9300000000000002,-0.09000000000000019,2.0500000000000003,12.84,1.9900000000000002,-0.5199999999999998,2.8099999999999996,0.0,4.46,6.619999999999999,6.0,8.190000000000001,3.79,2.41
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35,0.0,0.0,2.42,0.0,0.0,0.0,-1.6999999999999997
 AZEITONA,1.69,2.39,3.8200000000000003,5.04,2.4099999999999997,3.48,0.0,4.85,4.6,-0.21000000000000002,3.8099999999999996,-0.9699999999999998,1.33,5.03,0.0,0.0,2.4
 MILHO-VERDE EM CONSERVA,-1.0400000000000005,3.3000000000000003,7.26,5.08,-3.98,0.0,5.38,2.8099999999999996,-0.44999999999999973,4.64,3.25,3.41,1.93,2.04,1.9,0.7899999999999999,1.8900000000000001
 ATUM EM CONSERVA,-7.33,3.11,0.0,0.49,-3.67,-2.8,0.0,0.0,-0.3799999999999999,1.71,0.0,0.0,0.0,0.0,0.0,0.0,-2.2800000000000002
 SAL E CONDIMENTOS,0.76,2.66,2.74,3.3999999999999995,1.0699999999999998,-0.65,3.69,2.31,3.02,2.0200000000000005,4.43,9.54,5.91,0.14999999999999974,4.09,1.1199999999999999,2.11
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890000000000001
 ATOMATADO,-2.09,2.62,1.02,-0.5699999999999998,-3.9699999999999998,-3.2800000000000002,1.6300000000000001,-2.6399999999999997,-1.4300000000000002,2.06,2.34,-2.3,1.2600000000000002,2.88,-1.6800000000000002,-0.89,-1.12
 ALHO,2.96,0.0,4.82,11.430000000000001,7.180000000000001,2.62,5.26,3.250000000000001,7.370000000000001,3.02,7.18,18.28,11.750000000000002,-0.030000000000000304,9.09,4.33,5.99
 SAL,-2.0199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0500000000000003,-0.14000000000000004,-0.32,1.22,-1.1700000000000002
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
 FERMENTO,0.0,1.2099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.39
 MAIONESE,0.26,3.95,2.13,3.1000000000000005,1.1300000000000001,-3.8,4.989999999999999,3.92,0.0,1.91,0.0,2.8600000000000003,2.62,3.66,0.0,0.0,1.7799999999999998
 VINAGRE,0.0,3.33,0.0,0.59,0.8700000000000002,-1.7400000000000002,2.55,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,1.5899999999999999,-1.4300000000000002,1.1999999999999997
 CALDO CONCENTRADO,0.0,2.19,0.0,3.83,0.0,0.0,0.0,2.44,-2.8200000000000003,0.0,1.9000000000000004,-0.7400000000000002,0.0,0.0,0.0,0.0,1.37
 TEMPERO MISTO,0.0,1.68,2.2600000000000002,0.05999999999999994,0.73,0.45,4.27,3.22,4.6,-0.23000000000000004,2.88,2.98,0.86,-2.7099999999999995,3.02,0.6499999999999999,1.4100000000000001
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.94,1.24,2.02,1.49,1.84,2.18,1.18,2.75,2.56,3.71,3.04,2.93,1.29,1.77,3.42,1.97,2.0700000000000003
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.94,1.24,2.02,1.49,1.84,2.18,1.18,2.75,2.56,3.71,3.04,2.93,1.29,1.77,3.42,1.97,2.0700000000000003
 REFEIÇÃO,2.61,1.8900000000000001,0.88,1.54,0.52,1.77,0.61,1.4100000000000001,1.3599999999999999,2.45,1.61,1.8599999999999999,1.91,1.85,1.38,1.6800000000000002,1.32
 LANCHE,0.45999999999999996,-1.36,3.85,1.7700000000000002,4.869999999999999,3.03,2.25,6.53,5.83,6.87,5.17,4.8,-0.17000000000000004,1.44,6.79,3.11,3.8200000000000003
 REFRIGERANTE E ÁGUA MINERAL,0.19999999999999996,3.1599999999999997,0.31000000000000005,5.03,-0.5,3.92,0.17000000000000004,3.83,3.4299999999999997,1.8900000000000001,1.15,0.5499999999999999,3.7399999999999998,3.13,2.13,4.65,1.24
 CAFEZINHO,0.0,3.5,0.0,0.0,0.5099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2400000000000002
 CERVEJA,0.6399999999999997,4.29,5.05,-0.8199999999999998,2.38,2.5999999999999996,2.05,0.25,1.13,0.54,2.4000000000000004,3.48,2.1900000000000004,2.37,2.94,-1.7000000000000002,2.07
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,-3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,4.92,0.0,2.68,0.0,0.52
 VINHO,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,1.97,2.83
 SORVETE,0.0,0.0,0.0,0.0,-1.2399999999999998,0.0,0.0,1.22,1.1,1.38,2.72,0.0,2.25,0.6100000000000001,0.0,2.43,0.17999999999999994
 HABITAÇÃO,-0.07999999999999996,-0.18000000000000016,0.22999999999999976,-0.8700000000000001,0.3799999999999999,0.30999999999999983,0.72,1.19,-1.13,0.8400000000000001,-1.9600000000000002,0.2200000000000002,1.48,-0.8300000000000001,0.9700000000000002,-0.3699999999999999,0.1399999999999999
 ENCARGOS E MANUTENÇÃO,1.12,1.32,1.54,1.29,1.17,1.6500000000000001,0.75,4.0600000000000005,1.1800000000000002,2.8200000000000003,0.0,1.27,3.58,1.96,0.78,1.93,1.4300000000000002
 ALUGUEL E TAXAS,1.0699999999999998,1.2200000000000002,1.53,1.2,0.9199999999999999,1.87,0.15999999999999998,4.75,0.77,3.1999999999999997,-0.16000000000000003,0.87,4.8,1.3,0.49,1.87,1.35
 ALUGUEL RESIDENCIAL,1.5499999999999998,1.5,3.54,1.1600000000000001,1.1,2.49,0.48000000000000004,2.66,0.73,2.6399999999999997,-0.9199999999999999,0.4,1.74,1.9600000000000002,0.8500000000000001,0.9600000000000001,1.52
 CONDOMÍNIO,0.91,2.41,-1.8299999999999998,0.22,1.15,2.0300000000000002,-0.18000000000000002,1.59,1.4,1.33,1.62,2.25,-0.03999999999999995,-1.2999999999999998,0.97,-0.2700000000000001,1.07
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,2.34,0.0,0.0,0.0,12.24,0.0,5.17,0.0,0.28,8.55,0.0,0.0,5.32,1.3399999999999999
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74,0.0,0.0,0.0,8.74
 REPAROS,2.44,0.9300000000000002,2.2300000000000004,1.6099999999999999,3.08,1.41,1.14,2.98,2.58,1.68,2.0300000000000002,3.79,-0.69,2.28,-0.10999999999999999,3.87,2.32
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,7.779999999999999,0.0,0.0,0.0,3.54,0.0,0.0,3.24,0.0,0.0,6.13
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,-1.83,0.0,2.55
 VIDRO,0.0,0.0,0.0,0.0,0.0,-1.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2400000000000002
 TINTA,2.42,3.03,2.77,7.340000000000001,5.12,3.42,-1.26,-0.020000000000000018,0.51,1.22,3.67,5.42,-2.29,2.4199999999999995,-2.03,3.6599999999999997,3.35
 REVESTIMENTO DE PISO E PAREDE,8.97,2.2800000000000002,8.49,2.7199999999999993,6.67,0.0,6.4,7.33,9.520000000000001,7.109999999999999,2.4499999999999997,7.779999999999999,0.0,9.57,1.32,9.58,6.39
 MADEIRA E TACO,0.0,-0.6400000000000001,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,3.34,2.06,0.0,1.1
 CIMENTO,0.0,0.0,0.0,-2.039999999999999,0.0,0.0,-0.5999999999999999,4.72,3.17,0.0,0.0,2.2899999999999996,1.91,0.21999999999999997,-1.51,0.0,0.86
 TIJOLO,5.34,0.0,0.0,0.0,0.0,0.0,-4.59,0.0,0.0,0.0,-1.3599999999999999,4.49,0.0,0.29000000000000004,-5.15,0.0,0.54
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,11.969999999999999,0.0,0.0,0.0,4.94,0.0,0.0,0.0,-2.17,0.0,0.0,0.0,10.7
 MÃO DE OBRA,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002
 AREIA,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,3.16,0.0,2.4
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.59,0.0,0.0,-1.59
 TELHA,0.0,-1.1999999999999997,4.01,5.880000000000001,0.0,0.0,-1.83,0.0,0.0,0.6799999999999999,0.0,0.0,0.0,0.0,3.34,0.0,0.89
 ARTIGOS DE LIMPEZA,-0.98,2.79,0.76,1.59,0.039999999999999966,-2.3600000000000003,3.46,-0.31,2.62,1.09,-0.55,0.43999999999999995,-1.1500000000000001,3.4,3.99,-0.11999999999999966,0.72
 SACO PARA LIXO,0.0,-1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.99,0.0,0.0,0.0,-2.67
 ÁGUA SANITÁRIA,2.47,1.6800000000000002,6.05,-3.67,1.73,1.3599999999999999,5.41,-0.2899999999999999,1.87,0.0,-2.6999999999999997,0.0,2.2199999999999998,1.9899999999999998,6.29,1.46,1.81
 DETERGENTE,1.3699999999999999,4.3100000000000005,0.66,2.51,-0.77,1.0099999999999993,4.84,-0.18999999999999995,3.58,1.7300000000000002,0.07000000000000006,-4.54,1.7499999999999996,4.03,0.0,1.21,0.96
 SABÃO EM PÓ,-1.54,3.13,-0.020000000000000018,4.75,2.74,-5.74,2.9,-1.11,1.77,1.87,-0.5,-2.4599999999999995,-1.1800000000000002,3.04,5.909999999999999,-5.879999999999999,1.29
 DESINFETANTE,-2.5300000000000002,0.33999999999999997,0.1499999999999999,5.09,1.8899999999999997,-9.7,3.04,1.79,5.93,-1.6899999999999997,-1.9299999999999997,0.95,0.0,0.0,-1.77,0.0,1.06
 SABÃO EM BARRA,2.86,0.0,-0.8099999999999999,7.6899999999999995,0.0,0.0,3.29,3.87,3.87,0.0,0.0,3.76,0.1299999999999999,4.0600000000000005,3.1500000000000004,11.09,3.34
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,4.43
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,-1.4299999999999997,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,-0.14999999999999997,3.01
 LIMPADOR MULTIUSO,0.0,0.6000000000000001,0.0,0.0,-0.56,2.8299999999999996,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.44
 PAPEL TOALHA,-0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5900000000000001
 AMACIANTE E ALVEJANTE,-4.5200000000000005,3.3800000000000003,0.9499999999999998,-7.68,-3.14,-1.7700000000000002,2.67,-2.7800000000000002,0.57,-0.8700000000000002,0.27,6.0,-3.21,4.279999999999999,1.98,1.9200000000000002,-1.1
 COMBUSTÍVEIS E ENERGIA,-1.94,-2.34,-1.54,-3.65,-1.4,-3.6,0.7400000000000002,-3.0,-4.4,-2.49,-4.86,-1.1900000000000004,-0.8499999999999999,-2.52,1.1600000000000001,-4.14,-2.0100000000000002
 COMBUSTÍVEIS (DOMÉSTICOS),5.4,10.97,13.690000000000001,7.9,9.26,12.57,11.24,10.14,12.030000000000001,14.190000000000001,9.22,9.75,12.55,9.27,15.41,4.68,10.4
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9399999999999995,0.0,5.33
 GÁS DE BOTIJÃO,6.26,10.97,13.690000000000001,7.9,11.63,12.57,11.57,10.14,12.030000000000001,12.82,9.22,9.75,12.55,9.27,16.0,4.68,11.15
 GÁS ENCANADO,3.5,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,23.62,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
 ENERGIA ELÉTRICA RESIDENCIAL,-3.6599999999999997,-5.4,-5.82,-7.85,-4.38,-7.7,-2.12,-7.67,-10.45,-7.640000000000001,-8.51,-3.9299999999999997,-4.35,-5.95,-5.16,-7.33,-5.55
 ENERGIA ELÉTRICA RESIDENCIAL,-3.6599999999999997,-5.4,-5.82,-7.85,-4.38,-7.7,-2.12,-7.67,-10.45,-7.640000000000001,-8.51,-3.9299999999999997,-4.35,-5.95,-5.16,-7.33,-5.55
 ARTIGOS DE RESIDÊNCIA,2.49,2.46,3.6899999999999995,1.7200000000000002,1.31,1.4700000000000002,3.9099999999999997,2.49,2.15,2.6900000000000004,1.6199999999999999,2.3,2.6799999999999997,1.0899999999999999,3.2199999999999998,2.5300000000000002,2.21
 MÓVEIS E UTENSÍLIOS,2.4,3.37,4.7,2.01,2.75,3.02,3.59,1.71,1.0699999999999998,3.9800000000000004,1.59,1.91,3.0,0.039999999999999813,4.0,1.92,2.92
 MOBILIÁRIO,3.21,4.1899999999999995,5.609999999999999,2.4400000000000004,1.9100000000000001,5.15,3.5,1.7399999999999998,1.2200000000000002,5.319999999999999,0.9999999999999999,1.13,4.1899999999999995,0.3699999999999999,4.49,1.35,3.13
 MÓVEL PARA SALA,5.09,2.51,5.22,3.9699999999999998,0.86,6.3,5.38,-0.56,0.30000000000000004,4.18,2.0300000000000002,0.42000000000000004,5.789999999999999,4.36,6.140000000000001,1.2600000000000002,2.6900000000000004
 MÓVEL PARA QUARTO,3.24,5.970000000000001,5.97,1.78,3.9299999999999997,5.25,0.74,2.6100000000000003,0.74,6.35,0.8599999999999999,2.78,3.1799999999999997,1.4500000000000002,4.48,0.24,3.87
 MÓVEL PARA COPA E COZINHA,-1.65,4.630000000000001,4.96,4.24,-1.38,1.2099999999999997,6.53,4.26,3.76,6.25,-0.95,-1.81,4.25,-6.47,5.51,7.1,2.34
 MÓVEL INFANTIL,0.0,0.0,0.0,-0.3400000000000002,0.0,0.0,0.0,-1.87,2.05,0.4600000000000001,2.11,0.0,5.1899999999999995,-2.27,-3.8999999999999995,-4.95,0.4099999999999999
 COLCHÃO,0.0,2.58,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71
 UTENSÍLIOS E ENFEITES,1.6800000000000002,0.71,1.7300000000000002,0.94,3.05,-0.22,2.95,2.03,0.08000000000000007,0.32,1.6099999999999999,2.53,0.15000000000000002,-1.78,1.0000000000000002,0.8899999999999999,1.62
 ARTIGOS DE ILUMINAÇÃO,1.2599999999999998,0.7999999999999998,-2.2,2.02,1.5199999999999998,0.6900000000000002,0.9100000000000001,-0.2499999999999999,2.0300000000000002,1.4400000000000002,0.0,0.0,0.4700000000000002,0.0,1.09,-3.1500000000000004,0.9100000000000001
 TAPETE,0.18000000000000016,1.7199999999999998,0.0,0.0,4.83,-9.27,2.2399999999999998,0.0,-0.020000000000000018,-0.8200000000000001,2.73,2.5999999999999996,-1.17,0.0,0.0,0.0,1.9
 CORTINA,-0.24,-0.5800000000000001,3.81,-1.26,-1.39,0.28,0.0,5.119999999999999,-0.2599999999999998,-0.050000000000000044,2.0,4.28,0.0,0.0,0.0,0.0,0.20999999999999996
 UTENSÍLIOS DE METAL,4.0600000000000005,2.1,1.42,-0.05999999999999994,5.69,1.94,5.75,2.3,-0.9700000000000001,0.21999999999999997,0.33,-1.8900000000000001,-0.5399999999999998,-3.55,-0.16999999999999993,2.34,2.55
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,3.67,1.8599999999999999,2.21,-0.99,1.92,0.37999999999999967,0.8700000000000001,1.3699999999999999,0.0,6.78,1.65,3.6500000000000004,3.2,2.68,1.92
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,2.7900000000000005,0.0,0.0,0.0,0.7599999999999999,0.0,0.0,0.0,2.0300000000000002,-0.8300000000000001,1.73
 FLORES NATURAIS,0.0,-0.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5200000000000005
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,2.35,3.3200000000000003,0.0,0.0,0.0,1.8199999999999998,0.0,0.0,3.0100000000000002,2.8600000000000003,2.59,0.8999999999999999,0.0,0.0,2.63
" CAMA, MESA E BANHO",-0.5699999999999998,5.28,5.73,1.94,6.869999999999999,0.7699999999999998,5.4399999999999995,1.0,2.45,6.75,4.9,4.199999999999999,4.279999999999999,3.24,7.69,7.0600000000000005,4.93
 ROUPA DE CAMA,-0.5699999999999998,5.28,5.73,0.7100000000000002,6.869999999999999,0.7699999999999998,5.4399999999999995,1.83,2.45,6.75,4.9,4.199999999999999,3.6400000000000006,3.94,7.69,7.0600000000000005,4.99
 ROUPA DE BANHO,0.0,0.0,0.0,5.59,0.0,0.0,0.0,-0.7900000000000003,0.0,0.0,0.0,0.0,5.890000000000001,0.73,0.0,0.0,3.11
 APARELHOS ELETROELETRÔNICOS,2.69,1.26,3.1900000000000004,1.4700000000000002,0.7100000000000001,-0.6799999999999999,3.95,3.46,3.43,1.56,1.8199999999999998,1.88,2.56,2.2199999999999998,2.57,3.38,1.81
 ELETRODOMÉSTICOS E EQUIPAMENTOS,2.33,2.73,2.27,-0.3799999999999999,0.45999999999999996,-1.06,2.7,2.66,1.4,1.5,1.67,1.9,0.7799999999999998,2.73,2.14,0.9299999999999999,1.4
 REFRIGERADOR,4.35,3.54,4.94,2.7900000000000005,4.04,-0.03000000000000025,4.93,4.34,5.09,3.21,3.0300000000000002,4.52,5.07,6.51,4.050000000000001,5.16,3.9699999999999998
 AR-CONDICIONADO,-0.21999999999999997,-0.3799999999999999,0.0,-8.17,-9.110000000000001,-6.66,0.15000000000000047,3.1,-0.13000000000000003,-6.779999999999999,-2.58,-2.1,-10.21,2.44,0.0,-4.49,-4.07
 MÁQUINA DE LAVAR ROUPA,3.4,5.33,2.04,0.93,3.1399999999999997,2.5400000000000005,5.0,4.35,3.23,4.66,3.71,4.32,3.9,3.7600000000000002,5.9799999999999995,3.21,3.5500000000000003
 VENTILADOR,0.0,0.0,0.0,-2.13,0.0,0.0,-2.46,-2.2199999999999998,0.0,0.0,0.0,0.0,-1.49,3.08,1.83,-2.1999999999999997,-1.26
 FOGÃO,-0.6200000000000002,-0.51,-2.04,-0.6600000000000001,-4.88,-5.66,-1.35,1.2500000000000002,-5.62,-1.5,-0.9499999999999998,-4.68,-2.97,-5.800000000000001,-3.880000000000001,-3.7099999999999995,-3.02
 CHUVEIRO ELÉTRICO,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22
" TV, SOM E INFORMÁTICA",2.99,-0.5399999999999999,4.12,3.31,1.0599999999999996,-0.29000000000000004,5.16,4.29,5.790000000000001,1.6600000000000001,2.04,1.9,5.22,1.3,3.1399999999999997,5.55,2.2800000000000002
 TELEVISOR,4.0200000000000005,3.83,5.89,5.84,2.7999999999999994,1.4100000000000001,6.4399999999999995,4.54,7.050000000000001,2.68,4.13,4.62,6.53,3.3,2.78,7.5,4.04
 APARELHO DE SOM,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,-5.3500000000000005,0.0,0.0,0.0,0.0,0.0,3.1399999999999997,-3.9000000000000004,-1.3800000000000001
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
 COMPUTADOR PESSOAL,1.5700000000000003,-8.1,1.74,-0.04999999999999982,-1.2200000000000002,-1.6,3.0400000000000005,3.9299999999999997,7.35,0.4600000000000004,-0.40000000000000036,-2.3200000000000003,3.0199999999999996,-2.06,4.35,5.7299999999999995,-0.07000000000000028
 CONSERTOS E MANUTENÇÃO,1.73,4.1499999999999995,-0.2,1.46,-2.32,2.9899999999999998,4.869999999999999,1.75,0.34,1.45,0.9199999999999999,6.53,1.4500000000000002,-0.07999999999999996,2.66,1.81,0.5
 CONSERTOS E MANUTENÇÃO,1.73,4.1499999999999995,-0.2,1.46,-2.32,2.9899999999999998,4.869999999999999,1.75,0.34,1.45,0.9199999999999999,6.53,1.4500000000000002,-0.07999999999999996,2.66,1.81,0.5
 CONSERTO DE REFRIGERADOR,0.0,5.57,0.0,1.94,0.0,0.0,0.38999999999999996,0.0,0.6800000000000002,0.0,-4.930000000000001,0.0,0.0,0.0,6.52,0.0,0.38999999999999996
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,-1.5399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5399999999999998
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
