Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 BISCOITO,2.85,1.4300000000000002,2.09,4.67,5.96,4.05,7.859999999999999,1.6400000000000001,1.9299999999999997,1.79,-1.9800000000000002,0.6500000000000001,-1.51,0.81,0.7799999999999998,0.8300000000000001,3.21
 PÃO FRANCÊS,4.16,-3.05,3.81,1.87,-5.99,0.9800000000000001,6.38,2.0300000000000002,3.09,-1.8299999999999998,-0.8299999999999998,-1.36,-2.08,-5.74,3.25,2.07,-0.42
 PÃO DOCE,-2.23,1.01,4.13,0.0,-0.45000000000000007,0.0,0.0,0.0,-2.29,1.3599999999999999,0.0,1.55,-2.04,0.0,0.0,0.0,0.12
 PÃO DE FORMA,-1.7699999999999998,-4.41,-2.3800000000000003,0.0,0.2899999999999999,-6.390000000000001,0.0,0.0,0.0,-1.4400000000000004,0.0,1.5400000000000003,0.0,0.0,0.0,0.0,-1.49
 BOLO,2.5900000000000003,-6.779999999999999,-1.6800000000000002,0.3600000000000001,1.46,2.92,3.1799999999999997,-5.9,-0.7600000000000002,-3.0900000000000003,3.33,1.4300000000000002,1.07,1.3399999999999999,1.42,-1.9100000000000001,-0.25
 PÃO DE QUEIJO,0.0,0.0,1.17,0.0,0.0,4.960000000000001,0.0,0.0,0.0,0.0,-5.68,0.0,0.0,0.0,0.0,0.0,-0.4800000000000002
 ÓLEOS E GORDURAS,1.79,7.3,5.62,4.43,0.5800000000000002,-0.47,10.620000000000001,0.4700000000000001,5.13,3.1799999999999997,-3.64,1.63,0.8899999999999999,3.7199999999999998,-1.4999999999999991,4.21,2.79
 ÓLEO DE SOJA,1.1700000000000004,7.859999999999999,7.6899999999999995,6.38,1.0000000000000004,-1.1600000000000001,13.43,0.3800000000000001,4.470000000000001,4.99,-4.54,0.36,-0.3500000000000001,5.89,-1.0199999999999996,4.01,3.5200000000000005
 AZEITE DE OLIVA,5.24,0.0,0.0,0.0,1.2199999999999998,0.49,16.060000000000002,0.0,7.68,4.34,0.0,4.57,4.76,-4.62,0.0,0.0,3.92
 MARGARINA,-0.8,5.99,-0.51,2.2299999999999995,-0.8,0.0,0.5699999999999998,0.5999999999999999,4.65,-1.4200000000000002,-0.3899999999999999,0.0,0.71,0.0,-2.44,4.5200000000000005,0.5699999999999998
 BEBIDAS E INFUSÕES,1.7100000000000002,4.33,1.77,1.13,1.1099999999999999,-0.1099999999999999,1.5499999999999998,1.9100000000000001,-3.6999999999999997,-0.6799999999999999,0.9199999999999999,-1.83,-0.96,-0.5699999999999998,-4.23,-1.0999999999999999,1.05
 SUCO DE FRUTAS,4.21,7.21,-1.37,0.9999999999999998,4.47,-1.41,0.0,2.29,0.0,3.23,4.17,-0.9500000000000002,-1.1099999999999999,0.0,0.0,0.0,3.29
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.08,0.6300000000000003,0.0,0.0,0.0,0.0,0.22000000000000008,4.61,0.0,1.5
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,-0.6499999999999999,-4.28,0.0,-0.20000000000000018
 CAFÉ MOÍDO,1.25,3.62,9.959999999999999,3.04,3.4899999999999998,-0.5200000000000002,4.609999999999999,1.6600000000000001,-2.0300000000000002,3.9800000000000004,1.94,-0.7900000000000003,-1.64,-0.13,-5.46,-1.6400000000000001,2.9299999999999997
 CAFÉ SOLÚVEL,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
 REFRIGERANTE E ÁGUA MINERAL,3.2399999999999998,5.21,-0.6000000000000001,0.07999999999999985,-0.99,-0.39,2.05,2.2800000000000002,-3.41,-1.7399999999999998,1.94,-1.3900000000000001,-2.05,-1.4700000000000002,-4.9,0.21,0.2699999999999999
 CERVEJA,-1.29,1.4100000000000001,-0.3799999999999999,3.0,0.23999999999999977,1.07,5.41,0.44999999999999973,-7.8,-2.9699999999999998,-1.03,-2.9499999999999997,-0.9099999999999999,0.0,-3.62,-2.54,-0.4700000000000001
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,-0.9099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9199999999999999
 VINHO,1.6800000000000002,7.950000000000001,0.0,0.0,3.5,0.0,0.0,0.0,0.0,-2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.2800000000000002
 SUCO EM PÓ,0.0,-1.9799999999999998,-1.75,0.0,2.09,0.0,0.0,0.0,0.0,-0.8500000000000001,0.0,0.0,2.6900000000000004,2.76,0.0,0.0,0.3799999999999999
 CHÁ MATE (ERVA MATE),0.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2599999999999999,0.0,0.0,2.5199999999999996,0.0,0.0,0.0,6.08
 ENLATADOS E CONSERVAS,0.5499999999999999,6.37,1.44,0.11999999999999988,0.8999999999999999,1.3299999999999998,5.3999999999999995,4.92,1.82,0.35,4.03,6.41,-0.7600000000000001,4.460000000000001,-0.55,-1.88,1.85
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,5.829999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.829999999999999
 PALMITO EM CONSERVA,0.0,0.0,2.42,0.0,-4.2,0.6599999999999999,0.0,0.0,0.0,1.71,2.49,0.0,0.0,0.0,0.0,0.0,-2.3099999999999996
 PEPINO EM CONSERVA,0.0,3.3099999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3099999999999996
 SARDINHA EM CONSERVA,1.02,9.48,1.08,0.050000000000000044,5.47,3.6799999999999997,4.25,6.78,1.48,1.47,0.0,9.02,0.8500000000000001,6.91,-0.44999999999999984,-5.29,3.39
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,10.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.700000000000001
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61,0.0,0.0,-2.44,0.0,0.0,0.0,-1.72
 AZEITONA,-0.12000000000000002,6.94,3.24,0.35,0.42000000000000004,-0.6799999999999997,0.0,0.9899999999999998,1.29,2.5,6.09,9.399999999999999,1.9100000000000001,0.8999999999999999,0.0,0.0,1.88
 MILHO-VERDE EM CONSERVA,0.1900000000000004,8.54,-0.2400000000000002,-0.07999999999999985,0.6599999999999997,0.0,3.0,4.28,1.9300000000000002,-3.93,0.7999999999999998,0.5,-2.98,4.47,-1.19,5.75,1.05
 ATUM EM CONSERVA,1.4000000000000001,3.6799999999999997,0.0,0.64,4.08,0.8099999999999999,0.0,0.0,2.7399999999999998,1.12,0.0,0.0,0.0,0.0,0.0,0.0,2.87
 SAL E CONDIMENTOS,11.809999999999999,1.7200000000000002,14.23,10.23,9.57,9.17,7.220000000000001,9.57,10.45,6.84,13.61,12.95,6.36,16.9,8.0,2.1999999999999997,9.45
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
 ATOMATADO,1.9099999999999997,4.9399999999999995,5.84,7.98,4.71,4.6899999999999995,-1.47,1.1199999999999999,0.79,0.93,1.46,2.54,2.19,4.640000000000001,0.44999999999999973,-0.9599999999999997,3.5300000000000002
 ALHO,19.41,0.0,28.61,22.96,24.0,22.330000000000002,18.75,18.980000000000004,24.14,20.68,28.66,21.509999999999998,13.4,29.96,15.52,6.44,22.46
 SAL,0.5600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,1.7,0.31000000000000005,0.44000000000000006,0.44999999999999996
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15999999999999992
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999
 FERMENTO,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999977
 MAIONESE,4.58,0.5800000000000001,2.8000000000000003,0.15000000000000002,4.46,5.9399999999999995,6.1,3.08,0.0,4.279999999999999,0.0,-4.16,-2.4899999999999998,0.44999999999999996,0.0,0.0,3.29
 VINAGRE,0.0,3.88,0.0,2.6500000000000004,-0.019999999999999796,-0.09000000000000008,5.23,0.0,1.9500000000000002,0.0,0.0,0.0,0.0,0.0,-0.8600000000000001,0.5899999999999999,1.57
 CALDO CONCENTRADO,0.0,-3.32,0.0,3.92,0.0,0.0,0.0,1.8800000000000003,4.67,0.0,-3.31,-0.37,0.0,0.0,0.0,0.0,-0.45999999999999996
 TEMPERO MISTO,0.0,-3.39,3.38,1.1099999999999999,1.31,-2.03,0.6699999999999999,1.8199999999999998,1.77,2.8699999999999997,6.47,2.63,1.4500000000000002,-0.9000000000000001,6.07,2.2,1.52
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.6100000000000001,1.52,0.0,1.22,0.94,1.83,0.04999999999999982,0.26,2.4,1.1300000000000001,1.14,1.51,0.7899999999999999,1.9,2.38,3.3000000000000003,1.02
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.6100000000000001,1.52,0.0,1.22,0.94,1.83,0.04999999999999982,0.26,2.4,1.1300000000000001,1.14,1.51,0.7899999999999999,1.9,2.38,3.3000000000000003,1.02
 REFEIÇÃO,-0.61,1.0999999999999999,-0.76,-0.15999999999999998,-1.3900000000000001,0.07000000000000006,0.5599999999999999,1.0,-0.76,-0.18000000000000005,-2.2,0.15999999999999998,-1.3900000000000001,1.74,1.98,2.6399999999999997,-0.54
 LANCHE,3.82,3.8999999999999995,0.7800000000000002,5.24,6.719999999999999,6.18,-0.8500000000000003,-1.2400000000000002,9.56,4.68,7.24,5.91,4.3,3.0799999999999996,3.8200000000000003,6.38,4.91
 REFRIGERANTE E ÁGUA MINERAL,-2.13,-3.24,2.4299999999999997,-0.36,-4.1000000000000005,-1.1099999999999999,-0.94,0.96,3.59,-0.43999999999999995,1.3,1.3,2.67,-1.7800000000000002,2.08,3.51,-1.35
 CAFEZINHO,0.0,1.47,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6499999999999995
 CERVEJA,1.4700000000000002,-3.21,3.3,-0.18,-1.87,2.41,-0.07,-4.43,2.82,-3.91,-2.81,-3.13,3.16,-0.99,0.73,-2.0,-0.44000000000000006
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7999999999999998,1.5899999999999999,0.0,0.03999999999999998,0.0,-2.35
 VINHO,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.0,0.0,2.56,0.09999999999999998
 SORVETE,0.0,0.0,0.0,0.0,0.6799999999999999,0.0,0.0,2.01,0.31999999999999995,1.4400000000000002,-5.0,0.0,-1.4700000000000002,2.6100000000000003,0.0,2.08,0.3399999999999999
 HABITAÇÃO,0.5800000000000001,0.1399999999999999,-0.21000000000000002,0.050000000000000044,-0.8899999999999999,0.9,-1.7200000000000002,-0.24999999999999994,0.44,-0.25,0.73,-0.6599999999999999,-0.010000000000000009,1.33,-2.65,-0.01999999999999999,-0.31
 ENCARGOS E MANUTENÇÃO,0.32999999999999996,0.25,0.61,0.16999999999999998,0.2,1.14,-0.06,0.11999999999999998,-0.13,-0.24,-0.39,0.55,0.27,0.03999999999999998,-1.11,0.03999999999999998,0.2
 ALUGUEL E TAXAS,0.31,0.53,0.27,0.15,-0.09999999999999999,1.49,0.13,0.10999999999999999,-0.4,0.0,0.07,0.42000000000000004,0.7300000000000001,-0.27,0.48,0.13,0.14
 ALUGUEL RESIDENCIAL,0.14000000000000004,-1.02,0.27,0.43,-0.33999999999999997,0.25,0.0,0.019999999999999962,-0.25,0.59,1.0,0.38,1.63,-0.41000000000000003,0.93,-0.38999999999999996,-0.039999999999999994
 CONDOMÍNIO,0.67,1.34,0.75,-0.21000000000000002,0.19,1.38,0.41,0.48,-0.9099999999999999,-1.0899999999999999,-2.2800000000000002,0.91,-1.4200000000000002,0.16,-0.9899999999999999,1.2,0.25
 TAXA DE ÁGUA E ESGOTO,0.0,1.94,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9000000000000004,0.0,0.0,0.0,-3.9000000000000004
 REPAROS,1.1500000000000001,-0.72,1.24,-0.65,1.03,-0.8200000000000001,-0.6299999999999999,0.71,0.99,0.1600000000000001,-0.24,2.11,0.30999999999999994,1.07,-1.89,-1.3,0.5199999999999999
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,-1.0999999999999999,0.0,0.0,0.0,-1.98,0.0,0.0,2.96,0.0,0.0,-1.1300000000000003
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-1.8900000000000001,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,-6.67,0.0,-2.08
 VIDRO,0.0,0.0,0.0,0.0,0.0,-5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.52
 TINTA,2.62,2.04,5.5600000000000005,1.7800000000000002,3.06,1.09,3.2,1.9,-1.4100000000000001,2.4,2.9400000000000004,4.92,2.12,0.5899999999999999,-0.6400000000000001,-8.59,2.65
 REVESTIMENTO DE PISO E PAREDE,2.5300000000000002,-3.13,0.25,-4.21,2.09,0.0,-1.5900000000000003,0.41000000000000014,4.77,-2.74,-2.13,4.37,0.0,3.83,-7.96,-0.5899999999999999,0.4
 MADEIRA E TACO,0.0,-3.3999999999999995,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,-0.41000000000000014,0.6500000000000004,0.0,-1.33
 CIMENTO,0.0,0.0,0.0,0.42000000000000004,0.0,0.0,-7.800000000000001,2.57,3.0100000000000002,0.0,0.0,2.11,1.0800000000000005,2.1199999999999997,0.3999999999999999,0.0,-0.6300000000000001
 TIJOLO,3.61,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.07000000000000006,2.05,0.0,3.49,-1.5000000000000002,0.0,1.7499999999999998
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,3.3800000000000003,0.0,0.0,0.0,4.470000000000001,0.0,0.0,0.0,-1.0700000000000003,0.0,0.0,0.0,3.3200000000000003
 MÃO DE OBRA,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
 AREIA,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9199999999999999,0.0,0.0,0.0,-0.8400000000000001,0.0,0.6799999999999999
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-4.0
 TELHA,0.0,-2.36,2.5100000000000002,3.17,0.0,0.0,3.08,0.0,0.0,1.75,0.0,0.0,0.0,0.0,-4.82,0.0,0.3799999999999999
 ARTIGOS DE LIMPEZA,-1.48,-0.35,2.97,1.4,2.26,-2.3000000000000003,-0.22999999999999998,-0.53,0.73,-3.33,-4.71,-1.47,-2.91,-1.36,-4.92,1.03,0.22
 SACO PARA LIXO,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91,0.0,0.0,0.0,-0.8400000000000001
 ÁGUA SANITÁRIA,0.48,12.239999999999998,2.8600000000000003,0.5,2.9400000000000004,-1.5,2.8800000000000003,3.71,2.92,0.0,-2.95,0.0,0.7800000000000002,0.9500000000000002,-1.83,4.06,2.87
 DETERGENTE,-0.23,0.4900000000000002,4.63,3.2,4.63,-0.4099999999999997,2.18,-0.8499999999999996,2.65,-3.0500000000000003,-0.71,-4.97,-7.14,1.1399999999999997,0.0,0.7399999999999998,2.1900000000000004
 SABÃO EM PÓ,-0.43,-0.6399999999999999,3.04,1.5899999999999999,-1.99,-5.59,-0.49,-5.96,1.67,-3.79,-6.71,-2.3499999999999996,-3.3500000000000005,-1.1099999999999999,-4.68,2.81,-1.51
 DESINFETANTE,-7.050000000000001,1.7599999999999998,0.9299999999999999,-1.2000000000000002,4.99,-1.79,-3.1199999999999997,6.93,-2.5500000000000003,-2.8099999999999996,-4.24,-0.14,0.0,0.0,-4.11,0.0,0.47999999999999987
 SABÃO EM BARRA,-2.5700000000000003,0.0,-1.6400000000000003,1.0299999999999998,0.0,0.0,-4.359999999999999,-0.37000000000000005,2.299999999999999,0.0,0.0,-2.16,-3.04,-1.9300000000000002,-0.4800000000000004,-0.5000000000000001,-1.22
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999995,0.0,-0.7800000000000002,0.0,0.0,0.0,0.0,0.76
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-5.789999999999999,0.0,0.0,0.0,0.0,0.0,-2.87,-3.37
 LIMPADOR MULTIUSO,0.0,-5.43,0.0,0.0,0.6299999999999999,0.5600000000000005,0.0,0.0,0.0,-6.16,0.0,0.0,0.0,0.0,0.0,0.0,-1.4200000000000002
 PAPEL TOALHA,-0.8700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8700000000000001
 AMACIANTE E ALVEJANTE,-2.4000000000000004,-3.44,3.9399999999999995,1.7,4.63,-2.77,1.27,1.72,-3.25,-2.4600000000000004,-4.61,1.2000000000000002,0.10000000000000009,-3.73,-12.53,-2.7900000000000005,0.49
 COMBUSTÍVEIS E ENERGIA,1.02,-4.440892098500626e-16,-1.3900000000000001,-0.1200000000000001,-3.65,0.10999999999999999,-3.08,-0.71,1.31,-0.2799999999999999,2.67,-2.44,-0.33999999999999986,2.17,-3.98,-0.08000000000000013,-1.25
 COMBUSTÍVEIS (DOMÉSTICOS),-0.53,3.49,-0.43999999999999995,1.05,-0.5000000000000002,0.6699999999999999,-0.09,1.6300000000000001,0.91,2.3,-0.12999999999999995,1.16,-2.58,-0.15999999999999992,-1.5499999999999998,1.06,0.3199999999999999
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,1.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.02,0.0,-2.32
 GÁS DE BOTIJÃO,0.43,3.49,-0.43999999999999995,1.05,-0.5300000000000002,0.6699999999999999,-0.15000000000000002,1.6300000000000001,0.91,2.7,-0.12999999999999995,1.16,-2.58,-0.15999999999999992,-1.17,1.06,0.48
 GÁS ENCANADO,-2.6199999999999997,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94
 ENERGIA ELÉTRICA RESIDENCIAL,1.4000000000000001,-0.8199999999999998,-1.6199999999999999,-0.51,-4.52,-0.009999999999999981,-3.87,-1.4899999999999993,1.46,-1.02,3.4099999999999997,-3.28,0.26,2.85,-5.01,-0.47,-1.68
 ENERGIA ELÉTRICA RESIDENCIAL,1.4000000000000001,-0.8199999999999998,-1.6199999999999999,-0.51,-4.52,-0.009999999999999981,-3.87,-1.4899999999999993,1.46,-1.02,3.4099999999999997,-3.28,0.26,2.85,-5.01,-0.47,-1.68
 ARTIGOS DE RESIDÊNCIA,1.42,0.06000000000000005,1.0899999999999999,1.47,1.96,0.3799999999999999,-2.42,-1.66,-1.06,-1.94,0.7,1.31,0.4600000000000002,-2.48,-1.2000000000000002,0.6499999999999999,0.5099999999999998
 MÓVEIS E UTENSÍLIOS,-4.46,-3.13,-2.76,-2.12,-3.88,-3.98,-6.48,-4.84,-5.18,-5.800000000000001,-2.23,-3.0700000000000003,-2.82,-7.18,-5.64,-2.53,-3.99
 MOBILIÁRIO,-7.77,-3.9299999999999997,-4.4399999999999995,-5.07,-7.65,-8.09,-11.37,-7.109999999999999,-10.51,-12.05,-4.98,-6.63,-6.34,-13.85,-9.02,-5.08,-7.42
 MÓVEL PARA SALA,-11.879999999999999,-3.5300000000000002,-1.47,-3.89,-9.32,-6.199999999999999,-10.26,-10.05,-12.48,-13.68,-9.14,-8.32,-9.52,-16.47,-12.760000000000002,-5.359999999999999,-8.44
 MÓVEL PARA QUARTO,-2.9400000000000004,-4.7700000000000005,-6.48,-5.05,-6.17,-9.91,-12.330000000000002,-5.33,-9.93,-13.09,-1.8000000000000003,-5.51,-6.01,-14.25,-7.72,-5.99,-6.92
 MÓVEL PARA COPA E COZINHA,-9.31,-4.49,-6.53,-9.6,-7.84,-6.71,-11.06,-7.81,-11.95,-10.93,-5.29,-6.9,-3.77,-12.97,-11.18,-1.24,-7.93
 MÓVEL INFANTIL,0.0,0.0,0.0,-1.12,0.0,0.0,0.0,-7.880000000000001,-2.85,-2.9800000000000004,-4.14,0.0,-5.87,-6.0600000000000005,-1.9399999999999997,-6.48,-3.7399999999999998
 COLCHÃO,0.0,0.52,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2899999999999996
 UTENSÍLIOS E ENFEITES,-0.14,-1.12,0.68,3.27,1.03,1.38,0.86,1.5499999999999998,0.8499999999999999,2.44,1.79,1.6699999999999997,2.2199999999999998,2.6799999999999997,-0.43000000000000005,1.6800000000000002,0.98
 ARTIGOS DE ILUMINAÇÃO,6.7700000000000005,0.6400000000000001,-1.7499999999999996,3.91,0.3999999999999999,1.3399999999999999,1.27,1.95,2.5,1.4100000000000001,0.0,0.0,2.6,0.0,-2.5300000000000002,1.39,1.25
 TAPETE,-0.03999999999999998,-0.9600000000000002,0.0,0.0,0.010000000000000009,0.020000000000000018,0.050000000000000044,0.0,-0.96,0.9999999999999998,0.8900000000000001,0.020000000000000073,0.5700000000000001,0.0,0.0,0.0,-0.010000000000000009
 CORTINA,-2.6799999999999997,-0.7099999999999999,2.9000000000000004,0.5399999999999998,1.6400000000000001,1.56,0.0,1.62,1.57,7.59,-0.6499999999999999,1.6400000000000001,0.0,0.0,0.0,0.0,1.62
 UTENSÍLIOS DE METAL,-2.2700000000000005,-2.09,0.6599999999999999,4.32,1.7699999999999998,1.2100000000000002,-2.1799999999999997,3.42,0.4700000000000001,0.62,5.88,3.5,3.7200000000000006,4.0,-0.3500000000000001,3.65,1.08
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,1.23,2.48,0.3400000000000001,2.1799999999999997,0.6699999999999999,-3.0900000000000003,1.23,0.67,0.0,0.6399999999999999,2.49,0.4799999999999999,-0.21999999999999995,-2.5,0.6799999999999999
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,-1.17,0.0,0.0,0.0,2.57,0.28,1.9700000000000002
 FLORES NATURAIS,0.0,-2.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4399999999999995
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,-0.030000000000000027,3.0500000000000003,0.0,0.0,0.0,2.1500000000000004,0.0,0.0,1.04,1.98,-1.9400000000000002,-1.82,0.0,0.0,0.89
" CAMA, MESA E BANHO",2.92,-3.76,-1.15,3.77,7.470000000000001,4.7,-1.14,-0.14000000000000012,3.31,7.090000000000001,2.1199999999999997,4.32,2.36,4.359999999999999,-0.58,3.49,2.8600000000000003
 ROUPA DE CAMA,2.92,-3.76,-1.15,5.1,7.470000000000001,4.7,-1.14,1.98,3.31,7.090000000000001,2.1199999999999997,4.32,2.1100000000000003,6.31,-0.58,3.49,2.96
 ROUPA DE BANHO,0.0,0.0,0.0,-0.06999999999999984,0.0,0.0,0.0,-4.8500000000000005,0.0,0.0,0.0,0.0,3.07,-2.39,0.0,0.0,-1.1700000000000002
 APARELHOS ELETROELETRÔNICOS,6.34,3.3499999999999996,5.99,5.359999999999999,7.46,5.84,0.3900000000000001,1.63,2.8900000000000006,1.7999999999999998,3.06,6.579999999999999,4.5,2.36,3.2500000000000004,4.83,4.96
 ELETRODOMÉSTICOS E EQUIPAMENTOS,1.13,-1.1300000000000003,2.11,2.54,3.9599999999999995,1.4800000000000004,-2.7700000000000005,-1.75,0.7599999999999998,-1.5899999999999999,-0.33000000000000007,4.140000000000001,1.7900000000000005,-1.1100000000000003,0.21999999999999975,0.03000000000000025,1.3200000000000003
 REFRIGERADOR,1.0400000000000005,1.4000000000000004,0.4899999999999993,2.1100000000000003,2.63,-0.9199999999999999,-3.11,-3.96,1.4900000000000002,-1.58,-0.48,5.080000000000001,-0.5,-2.9799999999999995,1.3699999999999999,0.08999999999999986,0.8500000000000005
 AR-CONDICIONADO,-4.62,-5.8,0.0,-3.91,2.74,-2.56,-1.09,-1.67,-5.24,1.3900000000000001,-2.69,-1.38,-1.7200000000000002,2.9699999999999998,0.0,0.32,-1.9100000000000001
 MÁQUINA DE LAVAR ROUPA,1.5700000000000003,-2.0,5.890000000000001,2.9,6.859999999999999,5.789999999999999,-2.2800000000000002,0.16999999999999993,-0.33999999999999986,-3.4799999999999995,2.8499999999999996,5.82,4.42,-1.18,0.19999999999999973,1.0099999999999998,2.9400000000000004
 VENTILADOR,0.0,0.0,0.0,6.35,0.0,0.0,-4.21,-1.69,0.0,0.0,0.0,0.0,3.649999999999999,-3.0,-2.4499999999999997,-0.029999999999999805,0.17000000000000015
 FOGÃO,5.75,0.7500000000000002,-0.1999999999999993,5.66,2.4799999999999995,2.3399999999999994,-2.46,0.6799999999999997,4.44,0.11000000000000032,-2.8099999999999996,3.3599999999999994,6.35,-0.11999999999999966,0.2999999999999998,-1.6599999999999997,1.92
 CHUVEIRO ELÉTRICO,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18
" TV, SOM E INFORMÁTICA",11.18,9.48,10.209999999999999,8.299999999999999,11.35,10.09,3.4500000000000006,5.279999999999999,5.5200000000000005,5.65,8.11,9.43,8.780000000000001,9.04,6.77,9.600000000000001,9.090000000000002
 TELEVISOR,8.540000000000001,8.5,9.22,5.659999999999999,9.66,9.46,2.74,6.43,4.28,8.28,7.65,13.280000000000001,8.27,8.13,6.159999999999999,6.69,8.13
 APARELHO DE SOM,0.0,0.0,0.0,8.299999999999999,0.0,0.0,0.0,0.0,-1.9899999999999998,0.0,0.0,0.0,0.0,0.0,6.77,9.600000000000001,2.76
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,13.760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.760000000000002
 COMPUTADOR PESSOAL,15.629999999999999,11.229999999999999,11.61,10.680000000000001,13.76,10.580000000000002,4.62,3.88,10.65,2.76,8.72,4.02,9.73,10.700000000000001,9.030000000000001,13.82,10.670000000000002
