Variacoes - JANEIRO - MARÇO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PÃO DOCE,-0.8700000000000001,2.62,0.32999999999999985,0.0,0.41999999999999993,0.0,0.0,0.0,-0.2600000000000001,-0.73,0.0,3.2,-1.6899999999999997,0.0,0.0,0.0,0.21999999999999997
 PÃO DE FORMA,2.41,0.029999999999999805,1.3400000000000003,0.0,4.8100000000000005,2.84,0.0,0.0,0.0,-0.2600000000000001,0.0,1.48,0.0,0.0,0.0,0.0,2.5500000000000003
 BOLO,3.2199999999999998,-6.630000000000001,-2.0500000000000003,-1.7800000000000002,4.12,0.6900000000000002,-1.5899999999999999,-2.5700000000000003,-0.08999999999999986,5.180000000000001,0.5899999999999999,1.47,-1.2799999999999998,1.2399999999999998,-1.46,4.49,1.13
 PÃO DE QUEIJO,0.0,0.0,-0.92,0.0,0.0,3.9299999999999997,0.0,0.0,0.0,0.0,1.2899999999999998,0.0,0.0,0.0,0.0,0.0,0.42999999999999994
 ÓLEOS E GORDURAS,0.020000000000000018,8.86,2.06,3.01,3.6700000000000004,2.11,-0.5000000000000001,4.99,0.78,0.05999999999999983,3.95,4.57,2.44,1.7599999999999998,2.9699999999999998,2.63,2.69
 ÓLEO DE SOJA,-2.62,12.780000000000001,3.0500000000000003,8.679999999999998,6.13,5.4,-0.4099999999999999,10.200000000000001,6.42,1.8700000000000003,4.45,6.93,4.279999999999999,3.21,4.75,7.15,4.880000000000001
 AZEITE DE OLIVA,-0.26,0.0,0.0,0.0,-0.6400000000000001,-2.04,-0.95,0.0,-3.4099999999999997,-6.55,0.0,-0.6800000000000004,2.06,-3.39,0.0,0.0,-1.4
 MARGARINA,4.46,0.5,-0.68,-3.1500000000000004,3.93,0.0,-0.22000000000000008,-0.37,-5.140000000000001,1.9100000000000001,2.2199999999999998,0.0,-1.99,0.0,-0.3900000000000001,-2.71,1.0899999999999999
 BEBIDAS E INFUSÕES,2.15,1.06,2.1700000000000004,2.1900000000000004,0.17000000000000004,0.63,10.56,1.9100000000000001,1.96,-0.22999999999999998,0.5900000000000001,1.06,0.12000000000000001,-0.4000000000000001,3.3600000000000003,-0.32000000000000006,1.6600000000000001
 SUCO DE FRUTAS,-1.04,0.09000000000000008,4.15,1.73,3.58,2.01,0.0,1.04,0.0,-0.99,-0.9300000000000002,-0.41000000000000003,0.97,0.0,0.0,0.0,1.57
 POLPA DE FRUTA (CONGELADA),0.0,0.0,0.0,0.0,0.0,0.0,-0.9,2.06,-1.76,0.0,0.0,0.0,0.0,-0.98,-1.71,0.0,-0.79
 AÇAÍ (EMULSÃO),0.0,0.0,0.0,0.0,0.0,0.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,10.05,26.22,0.0,23.5
 CAFÉ MOÍDO,-0.6099999999999999,2.22,1.78,2.63,-0.27999999999999997,0.31000000000000016,-0.8,3.04,2.7,-1.7799999999999998,1.74,3.9,0.9100000000000001,-2.09,0.9300000000000002,-0.7000000000000002,0.56
 CAFÉ SOLÚVEL,0.0,1.9900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002
 REFRIGERANTE E ÁGUA MINERAL,7.01,1.6199999999999999,0.8500000000000001,1.68,0.6600000000000001,-1.9400000000000002,0.44,1.6600000000000001,3.03,1.88,0.43999999999999995,1.11,0.28,-1.5799999999999998,-2.26,0.25,1.5100000000000002
 CERVEJA,0.78,-1.47,3.4200000000000004,3.73,-0.59,2.2800000000000002,-2.06,0.62,1.05,-1.56,0.44,-0.45999999999999996,-0.4099999999999999,0.0,1.52,-0.9,0.06999999999999995
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.58
 VINHO,2.79,5.32,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,2.9699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.75
 SUCO EM PÓ,0.0,0.050000000000000044,0.3999999999999999,0.0,-0.18,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,-0.29000000000000004,-1.2,0.0,0.0,-0.25
 CHÁ MATE (ERVA MATE),0.0,2.1700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,-0.9400000000000001,0.0,0.0,0.0,1.27
 ENLATADOS E CONSERVAS,3.6799999999999997,4.1499999999999995,0.7299999999999995,6.36,1.0499999999999998,-2.08,1.61,1.04,0.71,0.6,1.8299999999999998,1.88,1.7200000000000002,1.7999999999999998,-0.08999999999999986,6.92,1.69
 ALIMENTO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,1.3300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3300000000000003
 PALMITO EM CONSERVA,0.0,0.0,-1.9,0.0,1.7100000000000002,-0.8800000000000001,0.0,0.0,0.0,2.75,0.51,0.0,0.0,0.0,0.0,0.0,1.3
 PEPINO EM CONSERVA,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66
 SARDINHA EM CONSERVA,1.3699999999999997,-0.2799999999999996,-1.17,8.59,1.33,-2.37,-1.83,-0.26000000000000023,1.4200000000000002,-1.73,0.0,-1.8899999999999997,-1.77,1.06,-0.8600000000000001,7.079999999999999,0.91
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.01
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,2.1399999999999997,0.0,0.0,0.0,0.9500000000000001
 AZEITONA,5.6000000000000005,4.37,2.54,-0.59,0.53,-1.2899999999999998,0.0,-2.1500000000000004,-0.31999999999999995,1.6400000000000001,1.92,3.48,0.9899999999999998,2.59,0.0,0.0,1.6099999999999999
 MILHO-VERDE EM CONSERVA,5.3100000000000005,11.379999999999999,1.8900000000000006,6.890000000000001,3.6799999999999997,0.0,7.969999999999999,7.35,0.09999999999999987,-0.04000000000000015,4.04,4.46,4.2299999999999995,2.1699999999999995,5.47,6.5600000000000005,4.25
 ATUM EM CONSERVA,2.73,-0.19000000000000006,0.0,2.37,-0.85,-3.06,0.0,0.0,1.02,1.2200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
 SAL E CONDIMENTOS,6.85,2.51,5.890000000000001,4.35,3.4600000000000004,6.32,1.9599999999999997,5.03,8.309999999999999,1.5999999999999999,4.7,9.66,3.1,5.08,6.29,4.33,4.3999999999999995
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
 ATOMATADO,2.42,1.6300000000000001,0.94,0.97,0.39,1.0500000000000003,1.3499999999999999,1.78,3.6399999999999997,-1.1099999999999999,-1.0999999999999999,2.22,1.53,0.7,1.6700000000000002,3.16,0.8800000000000001
 ALHO,11.499999999999998,0.0,15.6,12.6,9.3,14.32,5.53,11.25,16.7,11.47,12.55,15.879999999999999,6.209999999999999,8.92,11.95,6.970000000000001,11.59
 SAL,1.1600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,3.5,0.010000000000000009,2.59,0.72
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,-1.7899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7899999999999998
 FERMENTO,0.0,2.0700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.7300000000000001
 MAIONESE,-0.08000000000000007,1.6600000000000001,0.5,4.26,1.4100000000000001,3.2700000000000005,0.5799999999999998,0.5100000000000001,0.0,-2.1,0.0,2.56,3.21,-1.25,0.0,0.0,0.6900000000000001
 VINAGRE,0.0,0.72,0.0,-0.8,-1.51,2.6300000000000003,-0.9500000000000001,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.46,3.3999999999999995,-0.16000000000000003
 CALDO CONCENTRADO,0.0,8.94,0.0,-2.0999999999999996,0.0,0.0,0.0,-0.18000000000000005,-0.91,0.0,-0.21999999999999975,-1.06,0.0,0.0,0.0,0.0,2.81
 TEMPERO MISTO,0.0,2.1500000000000004,-1.2200000000000002,3.65,3.29,5.83,1.02,-0.95,3.3099999999999996,-1.3399999999999999,-0.25,1.8399999999999999,-0.5100000000000002,1.4000000000000001,5.609999999999999,1.8,1.7999999999999998
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.81,3.17,1.44,0.8999999999999999,1.44,0.96,1.3,1.44,1.0299999999999998,1.03,1.87,2.46,1.47,2.0100000000000002,1.9,1.9300000000000002,1.5499999999999998
 ALIMENTAÇÃO FORA DO DOMICÍLIO,1.81,3.17,1.44,0.8999999999999999,1.44,0.96,1.3,1.44,1.0299999999999998,1.03,1.87,2.46,1.47,2.0100000000000002,1.9,1.9300000000000002,1.5499999999999998
 REFEIÇÃO,1.5,3.9899999999999998,1.0,0.4800000000000001,1.04,0.6599999999999999,0.8400000000000003,1.3699999999999999,2.2800000000000002,-0.12,1.46,1.35,0.48000000000000004,2.1500000000000004,0.51,1.9699999999999998,1.3
 LANCHE,3.1700000000000004,2.15,1.99,2.22,2.57,1.8599999999999999,2.76,1.81,-1.6099999999999999,3.31,3.39,4.52,3.59,0.8000000000000002,2.96,2.38,2.34
 REFRIGERANTE E ÁGUA MINERAL,1.8599999999999999,1.38,3.13,-0.54,1.0599999999999998,0.95,2.67,2.58,0.010000000000000009,1.56,0.5500000000000002,2.78,2.08,0.24,0.05999999999999994,2.7,1.37
 CAFEZINHO,0.0,-9.51,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1300000000000001
 CERVEJA,0.27,3.88,2.76,0.6900000000000001,1.5999999999999999,0.24000000000000005,-1.44,0.3999999999999999,0.44999999999999973,1.35,-0.5800000000000001,3.08,0.30000000000000004,6.21,5.02,-1.5699999999999998,1.27
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,-1.02,0.0,4.37,0.0,0.5000000000000001
 VINHO,-3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,5.51,1.12
 SORVETE,0.0,0.0,0.0,0.0,-5.8999999999999995,0.0,0.0,-1.8399999999999999,2.55,1.42,-1.9100000000000001,0.0,2.83,10.52,0.0,0.86,-2.54
 HABITAÇÃO,0.3699999999999999,-0.2500000000000001,-0.15999999999999995,1.0,0.74,-0.44,-1.14,1.01,0.61,-0.020000000000000018,-1.3100000000000003,1.5799999999999998,0.5599999999999999,-3.37,0.52,-0.2,0.29000000000000004
 ENCARGOS E MANUTENÇÃO,0.20000000000000007,0.16,-0.049999999999999996,0.78,1.41,0.36,1.8199999999999998,2.0300000000000002,0.87,1.02,-0.16000000000000003,0.23999999999999996,2.78,-0.05999999999999994,0.72,0.76,0.8800000000000001
 ALUGUEL E TAXAS,-0.010000000000000009,-0.13999999999999999,-0.13,0.35000000000000003,1.69,0.36,2.6399999999999997,2.46,0.73,1.13,0.0,0.0,2.9499999999999997,1.0500000000000003,0.5,0.5700000000000001,0.96
 ALUGUEL RESIDENCIAL,0.48,-1.15,0.66,0.39,1.49,0.8,0.76,2.88,0.15000000000000002,0.75,0.25,0.7,0.30000000000000004,1.55,0.9799999999999999,-0.30000000000000004,0.88
 CONDOMÍNIO,-0.58,0.020000000000000018,-2.52,0.62,2.88,-0.040000000000000036,1.7199999999999998,4.29,2.07,3.6400000000000006,-0.66,-1.1500000000000001,3.1100000000000003,-0.41000000000000003,-1.23,2.84,1.51
 TAXA DE ÁGUA E ESGOTO,0.0,1.11,0.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.44999999999999996
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53,0.0,0.0,0.0,-2.53
 REPAROS,0.54,1.28,1.1400000000000001,2.39,-0.09999999999999998,1.04,0.15,0.06,0.84,0.9,-2.02,1.01,-0.020000000000000046,-1.17,1.21,0.85,0.43
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-4.8999999999999995,0.0,0.0,-0.15000000000000002
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,4.880000000000001,0.0,0.0,0.0,-0.06000000000000005,0.0,0.0,0.0,0.0,-0.2799999999999999,0.0,1.88
 VIDRO,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45
 TINTA,2.3600000000000003,3.87,0.8999999999999999,2.6500000000000004,0.66,-2.3600000000000003,-1.71,3.08,0.55,1.8599999999999999,-0.8200000000000001,0.5800000000000003,0.2400000000000001,0.3800000000000001,-0.4200000000000004,1.23,1.23
 REVESTIMENTO DE PISO E PAREDE,-3.39,1.4500000000000002,6.32,6.82,-1.9099999999999997,0.0,1.1699999999999997,0.71,2.1500000000000004,0.7400000000000002,-6.449999999999999,0.8599999999999999,0.0,-4.44,3.2199999999999998,1.3199999999999998,-0.28
 MADEIRA E TACO,0.0,0.18999999999999995,0.0,0.0,0.0,0.0,0.0,-5.89,0.0,0.0,0.0,0.0,0.0,-2.26,-1.81,0.0,-1.79
 CIMENTO,0.0,0.0,0.0,4.49,0.0,0.0,-0.65,-1.2500000000000002,2.79,0.0,0.0,1.01,-0.19999999999999973,-0.8800000000000001,4.91,0.0,1.54
 TIJOLO,1.4100000000000001,0.0,0.0,0.0,0.0,0.0,-0.8699999999999999,0.0,0.0,0.0,-1.3900000000000001,5.869999999999999,0.0,-2.29,2.9499999999999997,0.0,0.89
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,-3.1900000000000004,0.0,0.0,0.0,-0.9599999999999997,0.0,0.0,0.0,-3.17,0.0,0.0,0.0,-2.96
 MÃO DE OBRA,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
 AREIA,1.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.83,0.0,1.6700000000000004
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,4.01
 TELHA,0.0,-0.37000000000000055,-2.69,1.17,0.0,0.0,0.39,0.0,0.0,0.94,0.0,0.0,0.0,0.0,-1.1500000000000004,0.0,-0.2799999999999999
 ARTIGOS DE LIMPEZA,2.66,0.78,-0.81,1.99,1.1199999999999999,-0.8900000000000001,0.10999999999999996,0.97,2.11,0.22,-0.029999999999999916,1.65,4.11,-1.1600000000000001,0.4099999999999999,2.2199999999999998,0.9400000000000001
 SACO PARA LIXO,0.0,-0.42999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1100000000000003,0.0,0.0,0.0,-0.96
 ÁGUA SANITÁRIA,-2.5900000000000003,1.37,-0.22999999999999998,6.41,1.1400000000000001,-2.1900000000000004,-2.85,-4.57,-0.3700000000000001,0.0,1.1800000000000002,0.0,0.5499999999999998,2.4,0.7799999999999998,-1.4,0.32999999999999996
 DETERGENTE,2.3899999999999997,0.4900000000000002,-1.54,-0.010000000000000009,1.75,0.99,-0.9600000000000001,1.76,6.279999999999999,-2.9400000000000004,-0.48,-1.22,4.99,1.02,0.0,1.1,1.03
 SABÃO EM PÓ,6.22,-0.010000000000000009,0.08999999999999997,3.2699999999999996,1.73,0.17999999999999994,1.9999999999999996,3.25,0.28,1.12,-1.75,4.31,7.529999999999999,-4.619999999999999,1.2600000000000002,3.0700000000000003,1.6600000000000001
 DESINFETANTE,2.03,-3.54,-2.51,-3.59,-1.34,-0.04999999999999982,0.2899999999999998,-3.3,3.75,1.21,1.94,-1.17,0.0,0.0,0.4,0.0,-0.71
 SABÃO EM BARRA,0.18999999999999995,0.0,-2.9399999999999995,1.57,0.0,0.0,-1.57,0.48,1.6399999999999997,0.0,0.0,-0.5499999999999998,2.83,2.09,-0.34999999999999987,2.13,-0.11999999999999998
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,-2.12
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,-4.44,0.0,0.0,0.0,-3.13,0.0,0.0,0.0,0.0,0.0,2.55,-2.5
 LIMPADOR MULTIUSO,0.0,2.2,0.0,0.0,-2.3,-0.07000000000000006,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
 PAPEL TOALHA,-2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77
 AMACIANTE E ALVEJANTE,2.56,2.47,-0.16999999999999982,2.4699999999999998,1.62,-2.19,0.95,2.84,1.36,0.8,1.64,1.94,1.8399999999999999,3.32,-0.8299999999999996,5.569999999999999,1.4899999999999998
 COMBUSTÍVEIS E ENERGIA,0.7300000000000002,-0.9100000000000001,-0.29000000000000015,1.32,-0.8800000000000001,-2.92,-3.4699999999999998,-0.53,0.2200000000000002,-1.84,-3.14,3.67,-2.06,-5.45,0.36,-1.88,-0.81
 COMBUSTÍVEIS (DOMÉSTICOS),-0.09000000000000004,1.1900000000000002,1.21,1.5199999999999998,4.18,-0.8400000000000001,-0.5800000000000001,0.43000000000000005,0.5499999999999998,-0.33000000000000007,0.2,1.3,-0.41999999999999993,1.8599999999999999,0.41000000000000003,-2.19,1.41
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,-0.41999999999999993
 GÁS DE BOTIJÃO,-0.6699999999999999,1.1900000000000002,1.21,1.5199999999999998,5.799999999999999,-0.8400000000000001,-0.64,0.43000000000000005,0.5499999999999998,-1.2599999999999998,0.2,1.3,-0.41999999999999993,1.8599999999999999,0.6,-2.19,1.54
 GÁS ENCANADO,1.2200000000000002,0.0,0.0,0.0,-0.8400000000000001,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.4
 ENERGIA ELÉTRICA RESIDENCIAL,0.9600000000000001,-1.4,-0.67,1.2599999999999998,-2.26,-3.4099999999999997,-4.21,-0.8699999999999999,0.10999999999999965,-2.27,-3.9399999999999995,4.29,-2.4899999999999998,-7.42,0.33,-1.77,-1.43
 ENERGIA ELÉTRICA RESIDENCIAL,0.9600000000000001,-1.4,-0.67,1.2599999999999998,-2.26,-3.4099999999999997,-4.21,-0.8699999999999999,0.10999999999999965,-2.27,-3.9399999999999995,4.29,-2.4899999999999998,-7.42,0.33,-1.77,-1.43
 ARTIGOS DE RESIDÊNCIA,-2.6399999999999997,-0.9199999999999999,-0.86,0.31000000000000005,-1.54,-0.5599999999999998,-0.18000000000000005,-0.11000000000000004,-2.19,-0.81,-2.52,-0.63,-0.6299999999999999,1.7699999999999998,-1.27,-1.08,-1.2300000000000002
 MÓVEIS E UTENSÍLIOS,-2.7300000000000004,-1.5,-0.020000000000000018,1.08,-0.67,-0.5699999999999998,-1.5100000000000002,-0.81,-2.47,0.18000000000000005,-2.17,0.27,-0.5,0.7799999999999998,-3.13,-1.9,-0.9099999999999999
 MOBILIÁRIO,-4.26,-1.9300000000000002,0.43000000000000005,1.2999999999999998,-1.81,-0.8199999999999998,-2.76,-1.2000000000000002,-4.66,-0.12,-3.05,0.029999999999999805,-1.15,2.61,-5.03,-2.74,-1.6600000000000001
 MÓVEL PARA SALA,-4.57,-0.5999999999999999,-1.31,-1.43,-1.54,0.07999999999999985,-4.18,-2.89,-7.65,-2.53,-3.41,-2.8700000000000006,-3.62,1.71,-2.4699999999999998,0.06999999999999984,-2.31
 MÓVEL PARA QUARTO,-4.78,-3.97,1.73,4.15,-1.1500000000000001,-0.7300000000000001,-1.8099999999999998,1.06,-1.8,0.10000000000000009,-1.31,0.97,-1.34,3.0199999999999996,-6.04,-2.37,-0.8799999999999999
 MÓVEL PARA COPA E COZINHA,-2.119999999999999,0.31999999999999984,0.79,-1.1199999999999999,-4.0,-3.75,-2.33,-6.25,-4.9399999999999995,2.3100000000000005,-3.64,2.01,1.77,5.82,-4.36,-5.13,-1.8
 MÓVEL INFANTIL,0.0,0.0,0.0,-2.99,0.0,0.0,0.0,-0.8700000000000004,-8.9,-0.04000000000000048,-7.78,0.0,-0.45999999999999996,-5.41,-5.82,-7.180000000000001,-4.08
 COLCHÃO,0.0,-7.05,-2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8999999999999995
 UTENSÍLIOS E ENFEITES,-0.94,-1.21,0.4,1.46,1.29,-0.48999999999999994,-0.54,0.5700000000000001,-0.64,0.26,0.6,0.30000000000000004,0.15000000000000002,-2.4099999999999997,0.3600000000000001,0.6699999999999999,0.26
 ARTIGOS DE ILUMINAÇÃO,-1.72,-3.6199999999999997,2.23,2.06,-2.44,-2.4,-1.9100000000000004,-2.9499999999999997,-3.53,0.6699999999999999,0.0,0.0,-1.6400000000000001,0.0,-3.28,2.4899999999999998,-1.67
 TAPETE,-1.0999999999999996,-4.27,0.0,0.0,1.3200000000000003,0.29000000000000004,3.75,0.0,-3.52,-0.3,0.7899999999999998,-2.0799999999999996,-1.67,0.0,0.0,0.0,-0.45999999999999996
 CORTINA,-0.16999999999999982,-0.3999999999999999,-2.31,-1.36,4.239999999999999,-1.0200000000000002,0.0,1.81,-1.7000000000000002,0.83,1.87,1.6,0.0,0.0,0.0,0.0,0.97
 UTENSÍLIOS DE METAL,-0.76,1.6400000000000001,0.45999999999999985,1.07,1.4100000000000001,1.6600000000000001,-1.1600000000000001,-1.29,3.09,-0.9699999999999998,-0.47,2.09,1.53,-3.29,1.6599999999999997,-0.47,0.72
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,0.59,0.53,2.0500000000000003,-2.2699999999999996,-0.64,3.5,-1.25,2.62,0.0,-3.67,2.5300000000000002,0.73,2.21,3.35,1.0299999999999998
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,-1.3699999999999999,0.0,0.0,0.0,1.6800000000000002,0.0,0.0,0.0,0.19000000000000003,-0.29000000000000004,-0.04999999999999999
 FLORES NATURAIS,0.0,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,2.39,6.06,0.0,0.0,0.0,4.55,0.0,0.0,0.04999999999999993,1.7200000000000002,-1.79,-1.6900000000000002,0.0,0.0,2.06
" CAMA, MESA E BANHO",2.21,-0.19000000000000006,-2.9400000000000004,-1.1899999999999997,2.15,0.96,2.26,-0.33000000000000007,3.11,1.9899999999999998,-5.130000000000001,1.58,1.26,-1.38,-0.8899999999999999,-2.09,0.51
 ROUPA DE CAMA,2.21,-0.19000000000000006,-2.9400000000000004,-1.41,2.15,0.96,2.26,-0.9199999999999999,3.11,1.9899999999999998,-5.130000000000001,1.58,2.1100000000000003,-1.33,-0.8899999999999999,-2.09,0.52
 ROUPA DE BANHO,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,-0.5799999999999998,-1.56,0.0,0.0,-0.06000000000000005
 APARELHOS ELETROELETRÔNICOS,-2.95,-0.48,-2.19,-0.26,-3.0400000000000005,-0.6299999999999998,1.18,0.61,-2.19,-1.82,-4.069999999999999,-2.17,-0.75,2.67,0.8200000000000001,-0.4099999999999999,-1.8900000000000001
 ELETRODOMÉSTICOS E EQUIPAMENTOS,-4.16,-0.25,-2.8699999999999997,-0.7799999999999999,-4.01,-1.81,-1.45,0.6400000000000001,-3.2199999999999998,-2.02,-3.7800000000000002,-3.2600000000000002,-1.46,2.99,1.7100000000000002,-0.4099999999999998,-2.56
 REFRIGERADOR,-3.99,-1.1099999999999999,-4.26,1.57,-5.66,-3.71,0.93,2.3299999999999996,-4.239999999999999,-4.63,-6.140000000000001,-2.08,-2.08,3.05,3.2199999999999998,4.66,-3.45
 AR-CONDICIONADO,-7.13,-0.3299999999999999,0.0,-3.0999999999999996,-7.29,1.4300000000000004,-4.29,-6.02,-6.59,-8.0,0.06000000000000005,-3.79,-1.8800000000000001,-3.62,0.0,-3.36,-4.58
 MÁQUINA DE LAVAR ROUPA,-5.35,1.35,-1.4400000000000002,-4.3999999999999995,-1.8299999999999996,0.72,-2.74,0.69,-3.54,1.09,-2.31,-6.960000000000001,-3.1000000000000005,7.32,-1.5100000000000002,-0.72,-1.6099999999999999
 VENTILADOR,0.0,0.0,0.0,-2.48,0.0,0.0,-3.83,-3.1900000000000004,0.0,0.0,0.0,0.0,-6.7,10.16,5.6899999999999995,-6.140000000000001,-1.68
 FOGÃO,-0.08999999999999986,-1.1600000000000001,-2.8999999999999995,1.6800000000000002,-2.53,-4.71,-0.8999999999999999,3.36,1.4200000000000002,0.35000000000000053,-2.0999999999999996,2.02,6.6899999999999995,2.49,-1.1900000000000004,-3.7700000000000005,-1.0399999999999996
 CHUVEIRO ELÉTRICO,0.0,0.0,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15
" TV, SOM E INFORMÁTICA",-1.76,-0.7999999999999999,-1.42,0.3899999999999997,-1.89,0.5700000000000001,3.9,0.6200000000000001,-0.8900000000000001,-1.6,-4.5,-0.85,0.4500000000000001,2.11,-0.23000000000000004,-0.3600000000000001,-1.08
 TELEVISOR,-1.4799999999999998,-1.6700000000000002,-3.5199999999999996,0.27000000000000024,-2.9999999999999996,-0.19999999999999984,6.4799999999999995,0.039999999999999925,-0.6499999999999998,-3.33,-4.880000000000001,1.5399999999999998,1.57,2.43,-0.3700000000000001,-0.75,-1.69
 APARELHO DE SOM,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,-1.4200000000000002,0.0,0.0,0.0,0.0,0.0,-0.8800000000000001,1.5299999999999998,-1.22
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1
 COMPUTADOR PESSOAL,-2.18,0.9199999999999999,1.77,2.38,-0.17000000000000004,1.1799999999999997,-0.050000000000000044,1.35,-0.9799999999999998,0.4099999999999997,-4.0,-3.87,-1.33,1.5899999999999999,0.8200000000000001,-0.34999999999999987,-0.08999999999999997
