Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 ROUPA MASCULINA,4.5200000000000005,1.28,4.07,3.58,0.4500000000000002,5.35,1.19,3.83,2.67,3.04,5.41,2.9000000000000004,3.92,2.6799999999999997,2.06,-0.1299999999999999,2.4299999999999997
 CALÇA COMPRIDA MASCULINA,-0.9799999999999998,1.25,2.46,2.2,-0.96,2.5600000000000005,-0.6799999999999997,-0.97,-0.3099999999999996,3.1500000000000004,6.07,1.43,2.1900000000000004,1.0899999999999999,5.389999999999999,-3.4000000000000004,0.9199999999999999
 AGASALHO MASCULINO,0.0,-1.8699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-1.08
 BERMUDA/SHORT MASCULINO,5.41,4.63,4.3,7.4399999999999995,5.33,4.05,2.76,3.9300000000000006,2.8600000000000003,3.7800000000000002,4.78,5.13,2.81,4.11,1.9000000000000004,0.04999999999999982,4.28
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,3.56,5.76,0.0,2.83
 CAMISA/CAMISETA MASCULINA,5.81,1.6100000000000003,5.01,2.7600000000000002,0.16999999999999993,6.99,1.38,5.67,3.9800000000000004,3.2600000000000002,5.24,2.81,5.55,3.19,0.2600000000000001,1.2000000000000004,2.77
 ROUPA FEMININA,1.92,0.37,3.88,4.22,1.0799999999999998,1.36,0.050000000000000266,1.74,-3.46,-0.44000000000000017,4.7700000000000005,3.16,2.9899999999999998,1.6999999999999997,3.9699999999999998,0.44999999999999996,1.35
 CALÇA COMPRIDA FEMININA,0.8999999999999999,-0.31,3.11,2.08,0.48999999999999977,-0.31000000000000016,-2.6700000000000004,-0.2500000000000002,-8.620000000000001,2.34,7.869999999999999,-1.5599999999999998,2.84,-0.94,-0.02999999999999975,-1.450000000000001,0.6399999999999999
 AGASALHO FEMININO,0.0,-4.44,-7.069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.0499999999999998,0.0,0.0,1.69,0.0,0.0,0.0,-4.220000000000001
 SAIA,0.0,0.0,0.0,1.16,0.0,0.0,-3.64,0.0,0.0,0.0,0.0,0.0,0.0,5.59,-0.5700000000000003,-3.76,-0.9600000000000002
 VESTIDO,3.3899999999999997,3.43,5.460000000000001,3.66,3.0999999999999996,1.83,2.54,2.5299999999999994,-2.03,-0.6300000000000003,-0.34999999999999964,5.640000000000001,7.74,1.8299999999999998,6.800000000000001,1.31,2.61
 BLUSA,0.9199999999999999,0.34999999999999987,4.0,6.16,-0.5800000000000001,1.8600000000000003,-1.6899999999999997,1.36,-5.8100000000000005,-1.11,6.37,4.0,-0.26000000000000006,0.32000000000000006,4.16,1.7300000000000002,0.64
 LINGERIE,0.0,3.5,5.73,3.5,5.65,0.0,2.33,6.82,1.17,-2.58,3.27,0.0,3.26,5.3100000000000005,7.02,-0.7799999999999996,3.67
 BERMUDA/SHORT FEMININO,5.05,0.0,6.699999999999999,4.699999999999999,0.0,0.0,1.7299999999999998,2.09,2.65,-1.6500000000000001,3.27,1.42,4.14,5.8,3.75,0.10999999999999999,3.2199999999999998
 ROUPA INFANTIL,1.95,3.16,3.8999999999999995,2.9499999999999997,0.8599999999999999,1.4200000000000002,2.45,6.28,0.42000000000000004,2.07,2.03,3.15,1.1700000000000002,2.34,-0.039999999999999925,-0.25,1.93
 UNIFORME ESCOLAR,0.0,0.0,-1.28,-1.66,0.15000000000000036,4.34,8.219999999999999,2.19,0.0,2.41,-0.5,1.5,0.0,0.0,7.800000000000001,-0.5800000000000001,1.4900000000000002
 CALÇA COMPRIDA INFANTIL,0.0,4.540000000000001,3.07,0.0,4.67,-1.04,0.0,0.0,-0.37999999999999995,5.0600000000000005,-0.15000000000000002,0.0,1.6399999999999997,0.8900000000000001,-1.4600000000000004,0.0,3.37
 AGASALHO INFANTIL,0.0,-1.1399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1399999999999997
 VESTIDO INFANTIL,1.2799999999999998,6.15,3.42,5.42,0.0,-2.38,5.890000000000001,6.620000000000001,0.6900000000000004,0.0,4.609999999999999,9.01,5.7,2.75,-1.25,3.06,3.42
 BERMUDA/SHORT INFANTIL,2.55,0.0,0.0,6.6899999999999995,0.26000000000000023,0.0,-1.5200000000000002,6.31,1.74,0.0,0.0,3.9800000000000004,2.56,1.3599999999999999,0.8799999999999999,-0.45999999999999996,1.63
 CAMISA/CAMISETA INFANTIL,2.4299999999999997,6.26,5.03,2.83,0.7200000000000002,1.84,-1.61,8.32,-0.8400000000000001,1.94,3.58,2.75,1.44,4.609999999999999,-1.87,-2.5100000000000002,2.1
 CONJUNTO INFANTIL,0.8399999999999997,-1.95,6.99,1.92,-0.41999999999999993,0.69,-0.20999999999999996,6.41,1.2999999999999998,-0.15000000000000002,2.92,1.26,-1.7399999999999998,1.82,-3.03,0.2699999999999998,0.9299999999999999
 CALÇADOS E ACESSÓRIOS,0.20999999999999996,-0.9800000000000001,-0.05999999999999994,1.65,1.96,-0.039999999999999813,1.56,2.96,0.17,2.76,1.1099999999999999,2.61,3.09,0.1299999999999999,1.52,-1.21,1.1300000000000001
 CALÇADOS E ACESSÓRIOS,0.20999999999999996,-0.9800000000000001,-0.05999999999999994,1.65,1.96,-0.039999999999999813,1.56,2.96,0.17,2.76,1.1099999999999999,2.61,3.09,0.1299999999999999,1.52,-1.21,1.1300000000000001
 SAPATO MASCULINO,0.9699999999999998,0.8899999999999999,2.0,-4.26,3.75,2.93,-2.52,3.39,-6.33,5.09,-0.69,2.28,3.31,-0.5699999999999998,-4.82,-2.9799999999999995,0.65
 SAPATO FEMININO,-3.02,-6.66,-2.26,3.48,0.6400000000000001,-2.09,3.06,0.5099999999999998,1.8199999999999998,3.7399999999999998,-1.19,2.96,-0.2899999999999999,2.34,0.49999999999999983,0.039999999999999925,-0.22999999999999998
 SAPATO INFANTIL,0.0,0.0,0.0,-0.4600000000000002,0.0,0.0,5.27,0.0,-4.7,-1.56,0.3999999999999999,0.0,-3.9099999999999997,-1.5599999999999998,0.7099999999999999,-0.41000000000000003,-1.14
 BOLSA,5.489999999999999,2.8899999999999997,-1.12,2.1100000000000003,0.0,1.06,0.17000000000000015,1.77,2.8699999999999997,-4.04,0.5800000000000003,0.0,4.72,5.43,3.31,-3.05,1.3
 MOCHILA,0.0,0.0,0.0,2.03,0.0,0.0,0.77,-2.0600000000000005,0.0,0.0,0.0,0.0,0.0,5.85,-2.71,0.0,-0.030000000000000027
 TÊNIS,0.4999999999999999,-0.030000000000000027,0.78,4.27,2.5300000000000002,0.6599999999999998,3.48,4.05,1.4300000000000002,2.88,4.33,2.8099999999999996,6.12,-2.9499999999999993,2.63,2.79,2.0
 SANDÁLIA/CHINELO,0.4299999999999997,4.99,-0.10999999999999976,2.32,1.3599999999999999,-0.3700000000000001,4.06,4.43,2.13,4.42,-0.21999999999999997,2.3200000000000003,2.96,-1.3900000000000001,3.86,-4.43,1.8399999999999999
 JOIAS E BIJUTERIAS,-0.31000000000000005,1.3,6.369999999999999,6.470000000000001,1.6,5.99,2.99,6.859999999999999,1.2599999999999998,2.27,7.89,4.59,3.77,7.35,13.120000000000001,3.33,3.58
 JOIAS E BIJUTERIAS,-0.31000000000000005,1.3,6.369999999999999,6.470000000000001,1.6,5.99,2.99,6.859999999999999,1.2599999999999998,2.27,7.89,4.59,3.77,7.35,13.120000000000001,3.33,3.58
 BIJUTERIA,0.0,0.0,6.17,0.0,0.0,5.36,0.0,0.0,0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999999999996,3.73
 JOIA,-2.74,0.04999999999999993,6.44,5.67,1.0,6.220000000000001,2.8600000000000003,5.16,0.0,1.4699999999999998,8.95,4.59,3.77,9.64,14.629999999999999,8.12,3.19
 RELÓGIO DE PULSO,5.640000000000001,4.85,0.0,7.58,3.5300000000000002,0.0,3.3900000000000006,10.16,1.9699999999999998,4.99,3.5100000000000002,4.619999999999999,0.0,6.01,9.13,0.08000000000000007,4.68
 TECIDOS E ARMARINHO,3.63,5.21,6.83,0.9600000000000004,3.43,2.58,2.59,1.25,4.72,1.65,4.99,3.71,-0.5199999999999999,2.9899999999999998,1.69,4.2,3.3
 TECIDOS E ARMARINHO,3.63,5.21,6.83,0.9600000000000004,3.43,2.58,2.59,1.25,4.72,1.65,4.99,3.71,-0.5199999999999999,2.9899999999999998,1.69,4.2,3.3
 TECIDO,3.63,5.609999999999999,6.22,0.9600000000000004,5.44,2.58,2.59,1.25,4.72,1.39,7.24,2.87,-0.5199999999999999,2.9899999999999998,1.69,4.2,3.5900000000000003
 ARTIGOS DE ARMARINHO,0.0,4.54,8.04,0.0,-0.64,0.0,0.0,0.0,0.0,2.1399999999999997,-0.3199999999999999,5.32,0.0,0.0,0.0,0.0,1.9700000000000002
 TRANSPORTES,2.81,2.81,3.6,3.48,4.789999999999999,4.12,2.33,2.25,5.66,3.7600000000000002,4.16,3.14,3.46,2.55,3.16,3.16,3.8800000000000003
 TRANSPORTES,2.81,2.81,3.6,3.48,4.789999999999999,4.12,2.33,2.25,5.66,3.7600000000000002,4.16,3.14,3.46,2.55,3.16,3.16,3.8800000000000003
 TRANSPORTE PÚBLICO,5.890000000000001,9.87,7.79,11.54,10.309999999999999,19.14,8.47,8.32,9.05,17.880000000000003,14.629999999999999,10.45,10.26,8.69,3.71,7.14,9.8
 ÔNIBUS URBANO,0.0,-3.2199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,-1.36,-4.529999999999999,0.17999999999999972,0.22,0.0,0.0,0.0,-2.45,0.0,3.32,-0.5700000000000001,-0.3899999999999999,0.0,-6.409999999999999,0.0,-0.81
 ÔNIBUS INTERESTADUAL,1.69,0.0,-1.33,-1.9700000000000002,3.5999999999999996,10.049999999999999,-2.66,8.780000000000001,-12.100000000000001,-2.03,3.8499999999999996,5.880000000000001,-0.5599999999999996,0.9999999999999999,6.87,-2.3800000000000003,0.8699999999999997
 PASSAGEM AÉREA,65.92,56.16,73.87,85.25,76.5,68.55,59.95,68.17,74.75,82.78,80.78999999999999,58.84,63.620000000000005,36.61,63.449999999999996,73.79,71.1
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.06
 TRANSPORTE POR APLICATIVO,18.86,33.01,24.080000000000002,21.65,11.67,19.259999999999998,0.0,35.03,24.810000000000002,0.0,29.749999999999996,15.4,24.46,0.0,31.81,12.020000000000001,20.94
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,1.46,0.8099999999999999,1.87,0.66,2.12,0.87,1.6800000000000002,0.8,2.66,2.15,2.23,1.84,1.52,2.22,1.7,2.46,1.7999999999999998
 AUTOMÓVEL NOVO,1.5799999999999998,1.5000000000000002,2.09,-0.53,2.7800000000000002,-0.36,1.8599999999999999,0.14,1.42,2.01,2.0700000000000003,2.0,-0.04999999999999982,2.54,1.52,2.92,1.83
 EMPLACAMENTO E LICENÇA,0.9199999999999999,1.08,0.9199999999999999,0.81,0.8999999999999999,0.76,0.75,0.8999999999999999,0.75,1.0499999999999998,0.96,0.9299999999999999,0.6000000000000001,0.8400000000000001,0.75,0.71,0.8999999999999999
 SEGURO VOLUNTÁRIO DE VEÍCULO,6.6,-6.84,5.9799999999999995,-3.4100000000000006,7.4399999999999995,4.84,0.3,4.83,0.75,5.37,7.8100000000000005,-9.68,2.42,4.6899999999999995,4.609999999999999,3.94,4.48
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,6.640000000000001,3.5600000000000005,2.66,4.7299999999999995,4.43,-0.9400000000000003,2.94,5.22,5.84,0.040000000000000036,0.0,1.0899999999999999,3.9699999999999998,0.13,3.5300000000000002,3.9699999999999998
 ACESSÓRIOS E PEÇAS,-0.6799999999999999,3.5300000000000002,0.6799999999999997,2.44,0.26,0.5900000000000001,-0.13000000000000034,-1.3599999999999999,2.34,-0.1399999999999999,4.08,3.6399999999999997,3.15,5.9799999999999995,-3.95,-0.06000000000000005,0.97
 PNEU,0.0,8.75,8.7,9.879999999999999,8.42,10.74,8.91,8.42,11.15,9.790000000000001,5.98,13.08,4.46,9.68,3.5700000000000003,8.26,8.709999999999999
 CONSERTO DE AUTOMÓVEL,-0.99,-0.09000000000000008,0.019999999999999962,2.18,-2.15,0.029999999999999902,2.04,0.6799999999999999,3.43,1.16,-0.27,2.61,2.45,3.1999999999999997,5.43,4.0,0.1
 ESTACIONAMENTO,0.0,-3.7,0.0,0.0,-1.5100000000000002,0.0,0.0,0.0,1.16,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.94
 PEDÁGIO,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,17.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.98
 AUTOMÓVEL USADO,1.04,1.65,2.81,0.0,4.35,-0.09,2.85,0.8400000000000003,2.92,1.8900000000000001,3.18,5.02,2.86,1.48,0.53,0.9400000000000001,2.8400000000000003
 PINTURA DE VEÍCULO,0.0,0.0,0.38,1.62,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
 ALUGUEL DE VEÍCULO,24.229999999999997,0.0,0.0,0.0,0.0,0.0,0.26,0.0,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.649999999999999
 MOTOCICLETA,-0.10999999999999999,2.06,1.17,1.51,-0.7,1.63,2.02,0.27,3.51,2.49,0.5800000000000001,1.19,-0.11999999999999997,0.51,0.42999999999999994,-0.51,0.79
 COMBUSTÍVEIS (VEÍCULOS),2.33,3.02,4.32,3.9700000000000006,7.73,3.0,0.10000000000000009,1.8000000000000003,8.95,3.9299999999999997,5.4399999999999995,3.62,5.25,0.9099999999999998,5.4,1.4100000000000001,4.91
 GASOLINA,1.4900000000000002,3.0100000000000002,3.58,4.03,6.1,2.8899999999999997,0.1399999999999999,1.8399999999999996,8.98,2.7699999999999996,4.23,3.58,5.42,0.77,5.529999999999999,1.37,4.029999999999999
 ETANOL,6.329999999999999,0.0,11.1,2.76,14.22,11.96,0.0,0.0,11.85,10.12,12.34,0.0,5.1899999999999995,0.0,0.0,0.0,12.46
 ÓLEO DIESEL,1.9300000000000002,3.4600000000000004,3.31,4.59,3.41,3.0199999999999996,-1.0500000000000003,1.8399999999999999,4.99,4.199999999999999,3.5,4.21,0.7200000000000002,1.99,3.080000000000001,2.49,3.2100000000000004
 GÁS VEICULAR,5.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.31999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62
 SAÚDE E CUIDADOS PESSOAIS,-0.07000000000000003,0.54,0.5,0.9299999999999999,0.61,0.26999999999999996,0.20999999999999996,0.07000000000000006,1.05,0.64,0.4400000000000001,-0.060000000000000005,1.19,0.98,1.67,1.7599999999999998,0.55
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-2.26,-0.78,-1.56,0.5,-0.2,-1.1600000000000001,-0.7000000000000001,1.0299999999999998,1.06,-0.59,-0.25,-0.7100000000000001,1.9000000000000001,-0.86,1.44,1.9900000000000002,-0.47
 PRODUTOS FARMACÊUTICOS,-2.24,-0.97,-1.56,0.3399999999999999,0.12,-1.7900000000000003,-0.89,0.97,0.96,-0.37,-0.23999999999999977,-0.6,1.65,-0.6400000000000001,1.52,1.8699999999999999,-0.44
 ANTI-INFECCIOSO E ANTIBIÓTICO,-3.78,-3.2199999999999998,-2.11,-0.8899999999999997,1.5899999999999999,-2.0300000000000002,-1.83,3.4699999999999998,1.1900000000000004,-0.8599999999999999,3.71,-0.5700000000000003,1.75,-5.76,2.4599999999999995,4.66,-0.30999999999999994
 ANALGÉSICO E ANTITÉRMICO,-0.14000000000000012,2.17,0.3400000000000001,3.03,-0.69,-0.4,3.54,-0.1599999999999997,0.30000000000000004,0.9700000000000001,1.9900000000000007,0.17000000000000004,-1.33,0.5300000000000002,3.95,4.9399999999999995,0.6100000000000001
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-2.6799999999999997,-1.47,-2.06,1.2299999999999998,-5.09,-1.37,0.5800000000000001,-0.6999999999999997,0.29000000000000004,-0.16000000000000003,-1.0499999999999998,-0.8399999999999999,2.2600000000000002,-2.68,1.9099999999999997,0.7899999999999999,-1.8
 ANTIGRIPAL E ANTITUSSÍGENO,1.8900000000000001,2.55,-1.07,0.4099999999999999,-0.9099999999999999,1.0299999999999998,0.11000000000000018,-1.07,-3.39,-0.44999999999999996,-0.97,-2.89,-2.1799999999999997,1.1400000000000001,-2.0999999999999996,0.8500000000000001,-0.43999999999999995
 DERMATOLÓGICO,-1.16,0.5199999999999998,-0.19000000000000017,-0.3300000000000001,1.21,-1.07,0.0,3.1799999999999997,1.9,-0.16000000000000017,0.0,0.72,2.81,0.7100000000000002,1.8400000000000003,1.6400000000000001,0.62
 ANTIALÉRGICO E BRONCODILATADOR,-0.8999999999999999,-4.27,-2.1399999999999997,-0.04999999999999993,-0.42000000000000004,0.69,-4.73,0.4299999999999997,1.32,-1.17,-0.6799999999999999,-0.1100000000000001,2.98,-0.28000000000000025,0.66,0.3899999999999999,-0.96
 GASTROPROTETOR,1.03,-0.26,-2.41,-0.7499999999999999,1.69,0.0,0.6999999999999998,0.73,0.7999999999999999,1.5499999999999998,-0.7000000000000002,0.16999999999999993,0.51,-0.82,-0.6100000000000001,2.3699999999999997,0.43000000000000005
 VITAMINA E FORTIFICANTE,-2.4299999999999997,-1.94,-1.29,0.41999999999999993,-1.3000000000000003,-2.1500000000000004,1.68,0.19999999999999996,2.0,0.1299999999999999,-2.44,-0.13,2.07,1.02,-1.8199999999999998,2.0700000000000003,-0.85
 HORMONAL,-2.52,-1.9600000000000002,-1.7199999999999998,0.41999999999999993,-0.08999999999999986,-6.380000000000001,-2.92,0.64,2.92,-1.89,-2.5100000000000002,0.07,1.2500000000000002,-5.3,2.32,-0.37,-1.09
 PSICOTRÓPICO E ANOREXÍGENO,-5.25,-0.76,-2.61,0.3599999999999999,-2.6900000000000004,-4.27,-2.78,2.22,-0.38000000000000006,-0.74,-2.2299999999999995,-0.9099999999999999,2.79,0.96,1.6199999999999999,2.13,-2.14
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-3.79,-1.1600000000000001,-2.25,0.7200000000000001,3.8400000000000003,-1.6300000000000001,-5.57,1.38,1.9099999999999997,-1.23,-0.1599999999999997,-1.7999999999999998,4.01,-2.25,0.3500000000000001,2.07,0.09000000000000008
 OFTALMOLÓGICO,1.42,-1.73,-0.98,-1.13,3.45,0.69,1.5199999999999998,3.22,2.75,0.0,-0.85,-0.56,2.91,0.0,4.27,0.5,1.33
 ANTIDIABÉTICO,1.46,-1.9199999999999997,0.32,-2.1900000000000004,0.00999999999999962,-2.4800000000000004,-6.55,1.5600000000000003,-0.3800000000000001,-3.9800000000000004,-0.04999999999999982,-0.44000000000000006,3.26,2.21,8.41,0.94,-0.35999999999999993
 NEUROLÓGICO,-8.49,-4.72,-2.95,-1.87,-3.12,0.14999999999999947,-3.4999999999999996,1.51,4.06,2.1799999999999997,-0.7200000000000001,0.8400000000000001,4.08,-0.1100000000000001,3.6199999999999997,-1.6800000000000002,-2.54
 PRODUTOS ÓTICOS,-2.6399999999999997,1.7399999999999998,-1.54,1.7900000000000003,-3.33,5.300000000000001,0.4600000000000002,1.67,2.11,-3.2,-0.5299999999999998,-2.43,3.98,-5.970000000000001,0.8300000000000001,3.91,-0.8499999999999999
 ÓCULOS DE GRAU,-2.6399999999999997,1.7399999999999998,-1.54,1.7900000000000003,-3.33,5.300000000000001,0.4600000000000002,1.67,2.11,-3.2,-0.5299999999999998,-2.43,3.98,-5.970000000000001,0.8300000000000001,3.91,-0.8499999999999999
 SERVIÇOS DE SAÚDE,0.27,0.48,0.45,0.010000000000000009,0.26,0.13,-0.06,0.13,0.9099999999999999,0.72,0.16999999999999998,0.21000000000000002,0.53,0.27,1.07,0.36,0.35
 SERVIÇOS MÉDICOS E DENTÁRIOS,1.5899999999999999,2.17,1.36,0.30000000000000004,1.37,1.6600000000000001,-1.38,0.43,3.21,1.7,0.32,1.01,1.64,0.4600000000000001,0.41000000000000003,1.95,1.43
 MÉDICO,1.52,0.36,1.98,0.20999999999999996,1.23,0.71,-1.91,0.26,3.67,1.9900000000000002,0.4799999999999999,0.33,0.88,0.17,1.52,1.7400000000000002,1.23
 DENTISTA,2.02,3.8400000000000003,0.92,0.44999999999999996,1.62,2.19,0.16,0.8899999999999999,2.64,1.4,0.2,1.51,2.58,2.5,-2.01,2.44,1.71
 APARELHO ORTODÔNTICO,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.4,0.0,0.0,0.0,0.53
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,0.0,0.0,-2.32
 PSICÓLOGO,0.0,3.22,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299999999999999
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.33,0.22999999999999998,0.9400000000000001,-0.5799999999999998,0.27,-0.9,2.35,0.39,2.3200000000000003,1.6400000000000001,0.5,0.96,1.1400000000000001,0.41000000000000003,2.42,-0.16,0.6
 EXAME DE LABORATÓRIO,1.28,0.69,0.2300000000000001,-0.37,4.8999999999999995,-0.010000000000000009,1.33,-0.14,1.96,0.26,-0.04000000000000001,1.31,0.65,0.0,6.19,-0.42999999999999994,1.75
 HOSPITALIZAÇÃO E CIRURGIA,0.020000000000000018,-0.08,1.54,-0.85,-0.57,-0.54,2.96,0.4,4.38,2.31,0.06,-0.02,0.0,0.0,1.9,0.15,0.3
 EXAME DE IMAGEM,0.96,0.59,0.13999999999999999,-0.3799999999999999,0.51,-3.18,2.12,0.8,0.6500000000000001,1.31,2.03,2.0199999999999996,1.9,1.04,-0.32999999999999996,-0.45000000000000007,0.5099999999999999
 PLANO DE SAÚDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE SAÚDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CUIDADOS PESSOAIS,1.88,1.97,2.76,2.26,2.0,2.29,0.85,-0.65,1.22,1.7600000000000002,1.46,0.12000000000000005,1.44,2.27,2.1,3.36,1.78
 HIGIENE PESSOAL,1.88,1.97,2.76,2.26,2.0,2.29,0.85,-0.65,1.22,1.7600000000000002,1.46,0.12000000000000005,1.44,2.27,2.1,3.36,1.78
 PRODUTO PARA CABELO,2.87,2.0599999999999996,2.3899999999999997,3.46,1.0200000000000002,0.39999999999999997,0.3999999999999999,0.10999999999999988,0.71,3.38,1.4600000000000004,0.8100000000000003,2.4499999999999997,1.5799999999999998,1.66,2.4699999999999998,1.6400000000000001
 FRALDA DESCARTÁVEL,5.77,-0.7,0.78,-1.2300000000000004,1.3699999999999997,3.17,0.31,1.0499999999999998,4.640000000000001,2.65,3.0,-0.6299999999999999,1.38,5.34,4.37,-0.1200000000000001,1.81
 PRODUTO PARA BARBA,1.49,4.39,-0.67,4.09,-1.99,-1.58,1.96,1.8699999999999997,1.1600000000000001,-3.12,2.37,0.7899999999999999,-0.98,-0.030000000000000082,0.5200000000000001,6.609999999999999,0.32000000000000006
 PRODUTO PARA PELE,5.39,2.38,5.31,5.47,5.3,5.239999999999999,1.6300000000000003,1.0999999999999996,3.64,2.4699999999999998,3.04,2.43,4.03,2.8100000000000005,4.680000000000001,5.640000000000001,4.18
 PRODUTO PARA HIGIENE BUCAL,2.95,-1.8099999999999996,2.83,-1.96,3.23,4.13,-1.93,0.39,-1.3499999999999996,2.41,-0.7000000000000002,-0.32,5.8100000000000005,1.6800000000000004,0.31999999999999995,5.27,1.58
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,-2.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3.6100000000000003,0.0,0.0,-1.43
 PERFUME,1.3700000000000003,2.7499999999999996,3.91,2.3099999999999996,1.3,2.62,0.7900000000000005,-1.5100000000000002,1.7800000000000002,1.2799999999999998,1.29,1.0,1.84,2.39,2.9299999999999997,2.8600000000000003,1.6300000000000003
 DESODORANTE,0.3500000000000001,4.4,1.1500000000000004,2.83,2.7300000000000004,-0.06000000000000005,3.46,-1.58,0.42,0.9500000000000002,2.46,-1.83,-0.17000000000000015,2.6,-0.65,4.37,1.79
 ABSORVENTE HIGIÊNICO,1.92,4.27,2.02,-0.45999999999999996,-0.07000000000000028,2.2699999999999996,4.33,-0.42999999999999994,1.8199999999999998,1.35,-3.61,-0.49,0.63,-1.0499999999999998,3.0999999999999996,4.11,1.03
 SABONETE,2.2199999999999998,3.5100000000000002,4.290000000000001,4.5,1.78,2.75,2.26,2.3999999999999995,3.45,4.44,4.859999999999999,1.29,1.86,1.9200000000000002,-0.08999999999999986,3.73,2.85
 PAPEL HIGIÊNICO,-0.31000000000000005,-1.6999999999999997,1.7400000000000002,-2.6399999999999997,4.91,4.4799999999999995,1.7299999999999998,0.050000000000000044,-0.1499999999999999,0.6099999999999998,0.9,0.15000000000000002,-0.26,2.67,0.8000000000000002,3.45,2.06
 ARTIGOS DE MAQUIAGEM,-3.27,-1.7399999999999993,2.33,2.2600000000000002,-1.259999999999999,1.1299999999999994,-2.4899999999999998,-5.95,-9.23,-1.8699999999999994,-3.4699999999999998,-10.03,-4.98,0.5599999999999996,-0.7700000000000004,3.119999999999999,-1.7800000000000002
 DESPESAS PESSOAIS,0.24999999999999992,-0.13999999999999996,0.94,0.27,1.17,1.05,1.1,1.2599999999999998,0.65,1.07,0.8300000000000001,0.63,1.27,0.72,1.06,1.0,0.8500000000000001
 SERVIÇOS PESSOAIS,0.48000000000000004,0.42999999999999994,0.43000000000000005,-0.06999999999999999,0.36,0.65,0.9099999999999999,0.7899999999999999,0.8400000000000001,0.39,0.29000000000000004,0.17000000000000004,1.16,0.25,1.08,1.2200000000000002,0.47
 SERVIÇOS PESSOAIS,0.48000000000000004,0.42999999999999994,0.43000000000000005,-0.06999999999999999,0.36,0.65,0.9099999999999999,0.7899999999999999,0.8400000000000001,0.39,0.29000000000000004,0.17000000000000004,1.16,0.25,1.08,1.2200000000000002,0.47
 COSTUREIRA,0.0,0.0,0.0,1.73,0.0,0.0,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7300000000000002,2.38,1.02,1.22
